wave_A,ep_eV,loggf,term_low,term_up,level_low,level_up,label_low,label_up,flag_low,flag_up,reason_low,reason_up,nlte
6180.957,3.849,-5.214,a3I,x5G*,21,71,a3I,x5G*,c,c,label,label,True
6181.437,3.85,-7.836,a3I,x5G*,21,71,a3I,x5G*,c,c,label,label,True
6181.462,3.85,-5.06,a3I,x5G*,21,71,a3I,x5G*,c,c,label,label,True
6182.554,4.208,-2.935,c3D,w3D*,29,98,c3D,w3D*,c,c,label,label,True
6183.103,4.446,-5.587,c3F,t5D*,32,105,c3F,t5D*,c,c,label,label,True
6183.365,4.532,-1.927,d3F,3G*,35,0,d3F,none,c,x,label,label-absent->energy-route-disabled,False
6189.275,2.585,-12.45,3G,1F*,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
6189.275,2.585,-8.945,3G,1F*,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
6189.794,4.204,-3.255,c3D,s5F*,29,96,c3D,s5F*,c,c,label,label,True
6190.623,3.079,-5.888,a3G,x5P*,10,42,a3G,x5P*,c,c,label,label,True
6190.635,4.697,-2.635,e5S,s5P*,38,123,e5S,s5P*,c,c,label,label,True
6191.815,3.087,-5.424,a3G,x5P*,10,42,a3G,x5P*,c,c,label,label,True
6191.915,3.092,-6.397,a3F,y5F*,11,43,a3F,y5F*,c,c,label,label,True
6192.876,3.698,-4.179,y5P*,f5S,19,61,y5P*,f5S,c,c,label,label,True
6193.177,4.535,-1.04,d3F,3G*,35,0,d3F,none,c,x,label,label-absent->energy-route-disabled,False
6196.558,4.389,-2.603,c5D,7P*,31,0,c5D,none,c,x,label,label-absent->energy-route-disabled,False
6200.637,4.207,-4.044,c3D,s5F*,29,96,c3D,s5F*,c,c,label,label,True
6200.872,4.208,-2.84,c3D,s5F*,29,96,c3D,s5F*,c,c,label,label,True
6202.356,3.113,-6.654,a3F,y5F*,11,43,a3F,y5F*,c,c,label,label,True
6203.047,3.845,-6.617,b3D,x5G*,20,71,b3D,x5G*,c,c,label,label,True
6203.396,3.464,-4.482,y7P*,e5D,17,51,y7P*,e5D,c,c,label,label,True
6204.736,4.204,-2.519,c3D,s5F*,29,96,c3D,s5F*,c,c,label,label,True
6208.4,3.092,-6.629,a3F,x5P*,11,42,a3F,x5P*,c,c,label,label,True
6210.472,3.847,-3.535,b3D,x5G*,20,71,b3D,x5G*,c,c,label,label,True
6215.867,4.208,-3.16,c3D,s5F*,29,96,c3D,s5F*,c,c,label,label,True
6217.407,4.697,-2.574,e5S,s5P*,38,123,e5S,s5P*,c,c,label,label,True
6218.693,0.253,-9.897,4F,4P*,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
6221.229,3.394,-12.08,1S2,3P1*,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
6221.947,4.575,-8.602,e7S,x3H*,36,110,e7S,x3H*,c,c,label,label,True
6224.876,3.847,-2.738,b3D,z3S*,20,70,b3D,z3S*,c,c,label,label,True
6229.792,4.193,-3.14,z5D*,e3F,27,94,z5D*,e3F,c,c,label,label,True
6229.821,3.122,-5.193,a3F,y5F*,11,43,a3F,y5F*,c,c,label,label,True
6230.224,4.175,-3.921,z5D*,e3F,27,94,z5D*,e3F,c,c,label,label,True
6230.392,3.845,-3.835,b3D,y3G*,20,69,b3D,y3G*,c,c,label,label,True
6231.028,4.159,-4.614,z5D*,e3F,27,94,z5D*,e3F,c,c,label,label,True
6231.582,3.98,-4.636,a1I,x5H*,25,77,a1I,x5H*,c,c,label,label,True
6231.837,3.092,-5.829,a3F,x5P*,11,42,a3F,x5P*,c,c,label,label,True
6232.311,2.544,-12.47,a5G,d3F*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
6232.311,2.544,-11.29,a5G,d3F*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
6232.829,3.85,-3.44,b3D,z3S*,20,70,b3D,z3S*,c,c,label,label,True
6232.914,3.845,-4.036,b3D,y3G*,20,69,b3D,y3G*,c,c,label,label,True
6237.279,4.402,-3.04,c5D,7P*,31,0,c5D,none,c,x,label,label-absent->energy-route-disabled,False
6240.41,3.847,-3.771,b3D,y3G*,20,69,b3D,y3G*,c,c,label,label,True
6240.772,3.847,-4.034,b3D,x5G*,20,71,b3D,x5G*,c,c,label,label,True
6242.783,4.535,-2.179,d3F,y3I*,35,107,d3F,y3I*,c,c,label,label,True
6248.246,3.85,-5.884,a3I,y3G*,21,69,a3I,y3G*,c,c,label,label,True
6248.416,3.85,-4.603,a3I,y3G*,21,69,a3I,y3G*,c,c,label,label,True
6248.644,4.778,-6.007,a1H,q5F*,39,134,a1H,q5F*,c,c,label,label,True
6248.766,3.85,-3.335,b3D,x5G*,20,71,b3D,x5G*,c,c,label,label,True
6248.785,3.966,-5.887,a1G,u5F*,24,78,a1G,u5F*,c,c,label,label,True
6249.079,1.004,-9.07,a5D,a3P*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
6249.079,1.004,-8.636,a5D,a3P*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
6249.706,1.03,-11.06,a5D,b5D*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
6249.706,1.03,-7.439,a5D,b5D*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
6250.829,3.847,-4.555,b3D,u5P*,20,68,b3D,u5P*,c,c,label,label,True
6251.293,1.03,-7.984,a5D,b5D*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
6252.304,3.092,-6.228,a3F,x5P*,11,42,a3F,x5P*,c,c,label,label,True
6253.179,3.966,-4.95,a1G,u5F*,24,78,a1G,u5F*,c,c,label,label,True
6253.184,4.096,-2.072,b3F,x3D*,26,85,b3F,x3D*,c,c,label,label,True
6253.248,3.556,-4.939,a3D,v5P*,18,55,a3D,v5P*,c,c,label,label,True
6258.138,1.03,-11.63,a5D,b5D*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
6258.138,1.03,-7.408,a5D,b5D*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
6258.848,3.85,-5.262,b3D,u5P*,20,68,b3D,u5P*,c,c,label,label,True
6261.288,4.099,-1.542,b3F,x3D*,26,85,b3F,x3D*,c,c,label,label,True
6261.643,3.092,-7.039,a3F,y5F*,11,43,a3F,y5F*,c,c,label,label,True
6264.445,3.845,-2.934,b3D,u5P*,20,68,b3D,u5P*,c,c,label,label,True
6268.371,3.369,-3.446,b3P,z5S*,14,50,b3P,z5S*,c,c,label,label,True
6272.018,3.847,-8.148,b3D,u5P*,20,68,b3D,u5P*,c,c,label,label,True
6272.293,4.616,-3.178,c3G,r5F*,37,111,c3G,r5F*,c,c,label,label,True
6272.951,3.113,-5.483,a3F,x5P*,11,42,a3F,x5P*,c,c,label,label,True
6273.116,3.85,-3.528,a3I,z3G*,21,67,a3I,z3G*,c,c,label,label,True
6279.161,4.697,-4.167,e5S,v3G*,38,121,e5S,v3G*,c,c,label,label,True
6280.091,3.85,-4.859,b3D,u5P*,20,68,b3D,u5P*,c,c,label,label,True
6280.133,0.941,-11.52,a5S,a3P*,2,0,a5S,none,c,x,label,label-absent->energy-route-disabled,False
6280.133,0.941,-9.832,a5S,a3P*,2,0,a5S,none,c,x,label,label-absent->energy-route-disabled,False
6281.259,4.204,-4.409,c3D,y5S*,29,95,c3D,y5S*,c,c,label,label,True
6281.703,4.175,-4.904,z5D*,e3F,27,94,z5D*,e3F,c,c,label,label,True
6282.93,4.613,-4.176,c3G,r5F*,37,111,c3G,r5F*,c,c,label,label,True
6283.257,4.416,-3.848,c5D,7P*,31,0,c5D,none,c,x,label,label-absent->energy-route-disabled,False
6286.833,3.375,-3.092,b3P,z5S*,14,50,b3P,z5S*,c,c,label,label,True
6288.349,4.144,-6.488,z5D*,g5S,27,87,z5D*,g5S,c,c,label,label,True
6288.571,3.551,-7.064,a3D,y5G*,18,54,a3D,y5G*,c,c,label,label,True
6289.133,3.845,-2.91,b3D,z3G*,20,67,b3D,z3G*,c,c,label,label,True
6290.487,1.03,-11.99,a5D,a3H*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
6292.103,3.98,-7.548,a1I,u5F*,25,78,a1I,u5F*,c,c,label,label,True
6292.41,4.778,-5.56,a1H,q5F*,39,134,a1H,q5F*,c,c,label,label,True
6292.424,4.207,-3.779,c3D,y5S*,29,95,c3D,y5S*,c,c,label,label,True
6292.666,4.208,-5.083,c3D,y5S*,29,95,c3D,y5S*,c,c,label,label,True
6298.073,4.618,-3.926,c3G,r5F*,37,111,c3G,r5F*,c,c,label,label,True
6298.445,4.186,-3.088,b1I,w5G*,28,90,b1I,w5G*,c,c,label,label,True
6299.627,3.845,-3.309,b3D,u5P*,20,68,b3D,u5P*,c,c,label,label,True
6300.256,4.613,-3.964,c3G,r5F*,37,111,c3G,r5F*,c,c,label,label,True
6301.045,3.122,-4.622,a3F,x5P*,11,42,a3F,x5P*,c,c,label,label,True
6301.453,3.113,-5.941,a3F,y5F*,11,43,a3F,y5F*,c,c,label,label,True
6305.451,4.186,-3.426,b1I,w5G*,28,90,b1I,w5G*,c,c,label,label,True
6306.326,3.857,-3.726,z5F*,f7D,22,66,z5F*,f7D,c,c,label,label,True
6307.27,3.89,-1.645,a5F,x5G*,23,71,a5F,x5G*,c,c,label,label,True
6307.499,3.85,-3.834,a3I,z3G*,21,67,a3I,z3G*,c,c,label,label,True
6309.415,3.98,-5.565,a1I,x5H*,25,77,a1I,x5H*,c,c,label,label,True
6311.916,1.004,-11.8,a5D,a3H*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
6311.916,1.004,-11.63,a5D,a3H*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
6312.28,3.845,-4.509,b3D,z3G*,20,67,b3D,z3G*,c,c,label,label,True
6313.196,3.892,-1.78,a5F,x5G*,23,71,a5F,x5G*,c,c,label,label,True
6313.407,3.892,-2.354,a5F,x5G*,23,71,a5F,x5G*,c,c,label,label,True
6315.808,3.892,-1.204,a5F,x5G*,23,71,a5F,x5G*,c,c,label,label,True
6317.155,3.889,-1.711,a5F,x5G*,23,71,a5F,x5G*,c,c,label,label,True
6319.808,3.698,-6.495,y5P*,f7S,19,58,y5P*,f7S,c,c,label,label,True
6319.968,3.847,-3.029,b3D,z3G*,20,67,b3D,z3G*,c,c,label,label,True
6320.395,3.839,-3.74,z5F*,f7D,22,66,z5F*,f7D,c,c,label,label,True
6322.6,3.89,-1.8,a5F,x5G*,23,71,a5F,x5G*,c,c,label,label,True
6327.49,4.096,-1.642,b3F,x3D*,26,85,b3F,x3D*,c,c,label,label,True
6328.711,3.892,-3.161,a5F,x5G*,23,71,a5F,x5G*,c,c,label,label,True
6330.091,0.941,-2.787,a5S,z7P*,2,6,a5S,z7P*,c,c,label,label,True
6331.785,4.532,-8.079,d3F,7P*,35,0,d3F,none,c,x,label,label-absent->energy-route-disabled,False
6331.785,4.532,-7.716,d3F,7P*,35,0,d3F,none,c,x,label,label-absent->energy-route-disabled,False
6332.911,4.785,-3.68,z3D*,e5F,40,148,z3D*,e5F,c,c,label,label,True
6333.159,1.03,-9.326,a5D,a3P*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
6333.241,4.402,-3.632,c5D,w3P*,31,102,c5D,w3P*,c,c,label,label,True
6335.663,4.778,-2.296,a1H,z3K*,39,137,a1H,z3K*,c,c,label,label,True
6335.995,3.826,-3.968,z5F*,f7D,22,66,z5F*,f7D,c,c,label,label,True
6337.255,4.186,-2.747,b1I,w3G*,28,88,b1I,w3G*,c,c,label,label,True
6338.521,2.9,-9.924,z7P*,b1G,6,41,z7P*,b1G,c,c,label,label,True
6339.253,3.888,-1.843,a5F,x5G*,23,71,a5F,x5G*,c,c,label,label,True
6342.074,4.535,-9.282,d3F,7P*,35,0,d3F,none,c,x,label,label-absent->energy-route-disabled,False
6342.074,4.535,-7.149,d3F,7P*,35,0,d3F,none,c,x,label,label-absent->energy-route-disabled,False
6342.916,3.889,-1.951,a5F,x5G*,23,71,a5F,x5G*,c,c,label,label,True
6342.929,0.961,-9.534,a5D,a3P*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
6344.424,4.613,-2.033,c3G,x3H*,37,110,c3G,x3H*,c,c,label,label,True
6348.349,3.89,-2.866,a5F,x5G*,23,71,a5F,x5G*,c,c,label,label,True
6349.001,4.204,-3.161,c3D,x3F*,29,92,c3D,x3F*,c,c,label,label,True
6349.185,0.325,-9.734,4F,4P*,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
6349.231,4.802,-3.804,z3D*,e5F,40,148,z3D*,e5F,c,c,label,label,True
6352.438,3.817,-4.449,z5F*,f7D,22,66,z5F*,f7D,c,c,label,label,True
6352.966,3.551,-5.437,a3D,y5G*,18,54,a3D,y5G*,c,c,label,label,True
6353.101,3.887,-5.618,a5F,z3S*,23,70,a5F,z3S*,c,c,label,label,True
6358.836,4.44,-8.188,c3F,7P*,32,0,c3F,none,c,x,label,label-absent->energy-route-disabled,False
6359.836,4.618,-3.981,c3G,x3H*,37,110,c3G,x3H*,c,c,label,label,True
6360.409,4.207,-4.117,c3D,x3F*,29,92,c3D,x3F*,c,c,label,label,True
6360.451,4.44,-6.479,c3F,7P*,32,0,c3F,none,c,x,label,label-absent->energy-route-disabled,False
6360.657,4.208,-3.149,c3D,x3F*,29,92,c3D,x3F*,c,c,label,label,True
6361.301,4.44,-6.304,c3F,7P*,32,0,c3F,none,c,x,label,label-absent->energy-route-disabled,False
6361.458,4.207,-2.73,c3D,x3F*,29,92,c3D,x3F*,c,c,label,label,True
6361.705,4.208,-3.464,c3D,x3F*,29,92,c3D,x3F*,c,c,label,label,True
6362.152,4.411,-3.715,c5D,w3P*,31,102,c5D,w3P*,c,c,label,label,True
6362.862,0.941,-3.119,a5S,z7P*,2,6,a5S,z7P*,c,c,label,label,True
6363.014,3.845,-3.149,b3D,w5F*,20,65,b3D,w5F*,c,c,label,label,True
6369.1,3.98,-4.757,a1I,x5H*,25,77,a1I,x5H*,c,c,label,label,True
6369.66,3.887,-1.833,a5F,x5G*,23,71,a5F,x5G*,c,c,label,label,True
6370.448,3.888,-2.52,a5F,y3G*,23,69,a5F,y3G*,c,c,label,label,True
6370.826,3.888,-2.017,a5F,x5G*,23,71,a5F,x5G*,c,c,label,label,True
6371.201,4.204,-5.675,c3D,5P*,29,0,c3D,none,c,x,label,label-absent->energy-route-disabled,False
6371.223,2.544,-7.197,a5G,z3F*,4,34,a5G,z3F*,c,c,label,label,True
6371.283,3.556,-6.687,a3D,y5G*,18,54,a3D,y5G*,c,c,label,label,True
6371.51,3.889,-2.348,a5F,y3G*,23,69,a5F,y3G*,c,c,label,label,True
6372.08,4.203,-5.61,z3P*,e3F,30,94,z3P*,e3F,c,c,label,label,True
6372.33,2.545,-6.007,a5G,z3F*,4,34,a5G,z3F*,c,c,label,label,True
6372.44,2.545,-4.388,a5G,z3F*,4,34,a5G,z3F*,c,c,label,label,True
6373.448,4.207,-2.476,c3D,x3F*,29,92,c3D,x3F*,c,c,label,label,True
6374.147,3.889,-2.313,a5F,y3G*,23,69,a5F,y3G*,c,c,label,label,True
6374.525,3.889,-2.818,a5F,x5G*,23,71,a5F,x5G*,c,c,label,label,True
6375.201,4.616,-1.194,c3G,x3H*,37,110,c3G,x3H*,c,c,label,label,True
6376.1,3.845,-3.431,b3D,w5F*,20,65,b3D,w5F*,c,c,label,label,True
6376.207,3.878,-2.748,z5F*,f7D,22,66,z5F*,f7D,c,c,label,label,True
6376.815,3.89,-1.855,a5F,y3G*,23,69,a5F,y3G*,c,c,label,label,True
6376.992,3.89,-2.0,a5F,y3G*,23,69,a5F,y3G*,c,c,label,label,True
6377.116,3.857,-2.98,z5F*,f7D,22,66,z5F*,f7D,c,c,label,label,True
6378.265,4.411,-3.283,c5D,w3P*,31,102,c5D,w3P*,c,c,label,label,True
6379.206,3.839,-3.263,z5F*,f7D,22,66,z5F*,f7D,c,c,label,label,True
6379.279,4.446,-8.76,c3F,7P*,32,0,c3F,none,c,x,label,label-absent->energy-route-disabled,False
6379.634,3.89,-3.097,a5F,y3G*,23,69,a5F,y3G*,c,c,label,label,True
6380.137,3.887,-5.623,a5F,u5P*,23,68,a5F,u5P*,c,c,label,label,True
6380.46,4.446,-6.234,c3F,7P*,32,0,c3F,none,c,x,label,label-absent->energy-route-disabled,False
6380.602,3.845,-3.189,b3D,w5F*,20,65,b3D,w5F*,c,c,label,label,True
6380.65,4.416,-3.669,c5D,w3P*,31,102,c5D,w3P*,c,c,label,label,True
6381.307,3.888,-6.191,a5F,u5P*,23,68,a5F,u5P*,c,c,label,label,True
6381.419,3.826,-3.661,z5F*,f7D,22,66,z5F*,f7D,c,c,label,label,True
6381.814,3.85,-6.935,a3I,w5F*,21,65,a3I,w5F*,c,c,label,label,True
6382.688,4.207,-4.282,c3D,5P*,29,0,c3D,none,c,x,label,label-absent->energy-route-disabled,False
6382.727,3.551,-6.476,a3D,y5G*,18,54,a3D,y5G*,c,c,label,label,True
6382.938,4.208,-5.007,c3D,5P*,29,0,c3D,none,c,x,label,label-absent->energy-route-disabled,False
6383.088,3.892,-1.753,a5F,y3G*,23,69,a5F,y3G*,c,c,label,label,True
6383.223,4.389,-3.021,c5D,w3F*,31,100,c5D,w3F*,c,c,label,label,True
6383.266,3.892,-3.008,a5F,y3G*,23,69,a5F,y3G*,c,c,label,label,True
6383.29,4.824,-3.951,z3D*,e5F,40,148,z3D*,e5F,c,c,label,label,True
6383.383,3.817,-4.321,z5F*,f7D,22,66,z5F*,f7D,c,c,label,label,True
6383.944,3.847,-4.057,b3D,w5F*,20,65,b3D,w5F*,c,c,label,label,True
6387.32,4.616,-2.388,c3G,x3H*,37,110,c3G,x3H*,c,c,label,label,True
6387.965,3.847,-3.271,b3D,w5F*,20,65,b3D,w5F*,c,c,label,label,True
6388.162,3.85,-7.35,a3I,w5F*,21,65,a3I,w5F*,c,c,label,label,True
6388.413,3.966,-6.812,a1G,v5F*,24,72,a1G,v5F*,c,c,label,label,True
6388.458,3.847,-3.13,b3D,w5F*,20,65,b3D,w5F*,c,c,label,label,True
6391.613,4.618,-2.105,c3G,x3H*,37,110,c3G,x3H*,c,c,label,label,True
6392.856,4.207,-4.833,c3D,w5G*,29,90,c3D,w5G*,c,c,label,label,True
6396.34,3.85,-3.071,b3D,w5F*,20,65,b3D,w5F*,c,c,label,label,True
6399.369,3.551,-5.879,a3D,w5P*,18,52,a3D,w5P*,c,c,label,label,True
6400.077,3.556,-6.303,a3D,y5G*,18,54,a3D,y5G*,c,c,label,label,True
6401.217,3.556,-5.678,a3D,y5G*,18,54,a3D,y5G*,c,c,label,label,True
6402.213,3.887,-5.568,a5F,u5P*,23,68,a5F,u5P*,c,c,label,label,True
6403.391,3.888,-5.367,a5F,u5P*,23,68,a5F,u5P*,c,c,label,label,True
6408.928,3.966,-4.055,a1G,z3I*,24,73,a1G,z3I*,c,c,label,label,True
6410.148,4.096,-2.63,b3F,3F*,26,0,b3F,none,c,x,label,label-absent->energy-route-disabled,False
6410.4,3.98,-4.762,a1I,z3I*,25,73,a1I,z3I*,c,c,label,label,True
6411.545,3.892,-3.101,a5F,z3G*,23,67,a5F,z3G*,c,c,label,label,True
6412.647,3.826,-4.293,z5F*,f7D,22,66,z5F*,f7D,c,c,label,label,True
6414.691,4.207,-3.129,c3D,w5G*,29,90,c3D,w5G*,c,c,label,label,True
6414.942,4.208,-3.437,c3D,w5G*,29,90,c3D,w5G*,c,c,label,label,True
6418.61,4.099,-2.17,b3F,3F*,26,0,b3F,none,c,x,label,label-absent->energy-route-disabled,False
6420.661,4.204,-4.576,c3D,y3S*,29,89,c3D,y3S*,c,c,label,label,True
6420.803,0.941,-12.43,a5S,a3P*,2,0,a5S,none,c,x,label,label-absent->energy-route-disabled,False
6422.412,4.802,-3.606,z3D*,e5F,40,148,z3D*,e5F,c,c,label,label,True
6422.929,4.824,-3.415,z3D*,e5F,40,148,z3D*,e5F,c,c,label,label,True
6425.254,3.839,-3.764,z5F*,f7D,22,66,z5F*,f7D,c,c,label,label,True
6425.637,4.416,-2.955,c5D,w3P*,31,102,c5D,w3P*,c,c,label,label,True
6429.173,3.551,-5.605,a3D,w5P*,18,52,a3D,w5P*,c,c,label,label,True
6430.044,3.98,-7.848,a1I,v5F*,25,72,a1I,v5F*,c,c,label,label,True
6432.581,4.208,-3.802,c3D,y3S*,29,89,c3D,y3S*,c,c,label,label,True
6432.955,3.889,-4.194,a5F,z3G*,23,67,a5F,z3G*,c,c,label,label,True
6433.036,4.778,-2.114,a1H,v3G*,39,121,a1H,v3G*,c,c,label,label,True
6436.992,3.857,-3.518,z5F*,f7D,22,66,z5F*,f7D,c,c,label,label,True
6438.381,3.422,-7.73,b3G,z5S*,16,50,b3G,z5S*,c,c,label,label,True
6438.431,4.239,-5.506,z3P*,e3F,30,94,z3P*,e3F,c,c,label,label,True
6438.542,3.89,-3.015,a5F,z3G*,23,67,a5F,z3G*,c,c,label,label,True
6440.155,3.888,-5.361,a5F,u5P*,23,68,a5F,u5P*,c,c,label,label,True
6440.351,4.106,-3.597,b3F,3F*,26,0,b3F,none,c,x,label,label-absent->energy-route-disabled,False
6441.91,4.207,-4.23,c3D,w3G*,29,88,c3D,w3G*,c,c,label,label,True
6442.739,4.449,-3.013,b3H,z1H*,33,103,b3H,z1H*,c,c,label,label,True
6442.874,2.544,-6.977,a5G,z3F*,4,34,a5G,z3F*,c,c,label,label,True
6444.938,3.892,-3.827,a5F,z3G*,23,67,a5F,z3G*,c,c,label,label,True
6445.452,2.545,-4.545,a5G,z3F*,4,34,a5G,z3F*,c,c,label,label,True
6448.584,3.878,-3.527,z5F*,f7D,22,66,z5F*,f7D,c,c,label,label,True
6449.204,4.099,-2.873,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
6449.542,3.89,-5.636,a5F,u5P*,23,68,a5F,u5P*,c,c,label,label,True
6450.871,0.325,-10.9,4F,4P*,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
6452.234,0.968,-4.406,a5D,z7P*,3,6,a5D,z7P*,c,c,label,label,True
6453.379,3.888,-3.852,a5F,z3G*,23,67,a5F,z3G*,c,c,label,label,True
6455.459,4.616,-2.288,c3G,3G*,37,0,c3G,none,c,x,label,label-absent->energy-route-disabled,False
6457.174,3.889,-3.036,a5F,z3G*,23,67,a5F,z3G*,c,c,label,label,True
6458.336,4.532,-5.522,d3F,t5D*,35,105,d3F,t5D*,c,c,label,label,True
6458.605,4.44,-4.503,c3F,w3P*,32,102,c3F,w3P*,c,c,label,label,True
6459.859,4.618,-1.629,c3G,3G*,37,0,c3G,none,c,x,label,label-absent->energy-route-disabled,False
6460.994,4.533,-6.2,d3F,t5D*,35,105,d3F,t5D*,c,c,label,label,True
6461.148,4.44,-2.498,c3F,w3P*,32,102,c3F,w3P*,c,c,label,label,True
6461.566,4.824,-3.862,z3D*,e5F,40,148,z3D*,e5F,c,c,label,label,True
6461.965,3.321,-2.304,z5P*,e7D,13,46,z5P*,e7D,c,c,label,label,True
6462.805,3.89,-3.685,a5F,z3G*,23,67,a5F,z3G*,c,c,label,label,True
6462.917,3.321,-2.477,z5P*,e7D,13,46,z5P*,e7D,c,c,label,label,True
6463.442,4.455,-2.768,b3H,z1H*,33,103,b3H,z1H*,c,c,label,label,True
6463.627,3.321,-2.946,z5P*,e7D,13,46,z5P*,e7D,c,c,label,label,True
6466.598,3.322,-2.598,z5P*,e7D,13,46,z5P*,e7D,c,c,label,label,True
6466.979,0.983,-4.361,a5D,z7P*,3,6,a5D,z7P*,c,c,label,label,True
6467.309,3.322,-2.456,z5P*,e7D,13,46,z5P*,e7D,c,c,label,label,True
6467.785,3.322,-2.559,z5P*,e7D,13,46,z5P*,e7D,c,c,label,label,True
6469.032,4.533,-7.497,d3F,t5D*,35,105,d3F,t5D*,c,c,label,label,True
6469.042,4.535,-4.793,d3F,t5D*,35,105,d3F,t5D*,c,c,label,label,True
6469.666,3.323,-4.746,z5P*,e7D,13,46,z5P*,e7D,c,c,label,label,True
6470.143,3.323,-5.051,z5P*,e7D,13,46,z5P*,e7D,c,c,label,label,True
6471.065,4.402,-3.266,c5D,w3F*,31,100,c5D,w3F*,c,c,label,label,True
6471.153,4.106,-2.361,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
6472.256,3.556,-5.915,a3D,w5P*,18,52,a3D,w5P*,c,c,label,label,True
6472.665,4.575,-1.152,e7S,7P*,36,0,e7S,none,c,x,label,label-absent->energy-route-disabled,False
6472.665,4.575,-0.935,e7S,7P*,36,0,e7S,none,c,x,label,label-absent->energy-route-disabled,False
6472.665,4.575,-0.827,e7S,7P*,36,0,e7S,none,c,x,label,label-absent->energy-route-disabled,False
6473.422,3.556,-6.037,a3D,w5P*,18,52,a3D,w5P*,c,c,label,label,True
6477.507,2.872,-3.909,a3P,z3D*,7,40,a3P,z3D*,c,c,label,label,True
6480.358,4.616,-2.526,c3G,y3I*,37,107,c3G,y3I*,c,c,label,label,True
6481.058,3.375,-4.138,b3P,x5D*,14,49,b3P,x5D*,c,c,label,label,True
6481.375,4.203,-6.404,z3P*,g5S,30,87,z3P*,g5S,c,c,label,label,True
6483.929,4.096,-3.103,b3F,x3P*,26,81,b3F,x3P*,c,c,label,label,True
6490.181,1.004,-4.956,a5D,z7P*,3,6,a5D,z7P*,c,c,label,label,True
6492.586,4.099,-2.803,b3F,x3P*,26,81,b3F,x3P*,c,c,label,label,True
6493.423,4.239,-7.603,z3P*,e3F,30,94,z3P*,e3F,c,c,label,label,True
6499.985,2.544,-7.551,a5G,z3F*,4,34,a5G,z3F*,c,c,label,label,True
6500.041,2.079,-12.53,3P2,1D2*,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
6500.987,4.855,-4.897,b1G,q5F*,41,134,b1G,q5F*,c,c,label,label,True
6501.185,0.983,-3.915,a5D,z7P*,3,6,a5D,z7P*,c,c,label,label,True
6501.252,4.411,-5.337,c5D,w3F*,31,100,c5D,w3F*,c,c,label,label,True
6501.456,2.544,-4.965,a5G,z3F*,4,34,a5G,z3F*,c,c,label,label,True
6501.836,4.207,-2.432,c3D,x3D*,29,85,c3D,x3D*,c,c,label,label,True
6502.095,4.208,-2.956,c3D,x3D*,29,85,c3D,x3D*,c,c,label,label,True
6508.49,2.545,-10.28,a5G,b3H*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
6508.49,2.545,-8.444,a5G,b3H*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
6508.924,3.845,-1.875,b3D,w5D*,20,64,b3D,w5D*,c,c,label,label,True
6509.374,4.616,-1.702,c3G,y3I*,37,107,c3G,y3I*,c,c,label,label,True
6510.214,3.889,-1.7,a5F,w5F*,23,65,a5F,w5F*,c,c,label,label,True
6511.552,2.544,-11.83,a5G,b3H*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
6511.823,0.968,-8.968,a5D,a3P*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
6512.455,2.544,-11.57,a5G,b3H*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
6513.028,2.544,-11.6,a5G,b3H*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
6513.028,2.544,-8.892,a5G,b3H*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
6513.848,4.618,-3.759,c3G,y3I*,37,107,c3G,y3I*,c,c,label,label,True
