line_id,physical_id,key_z,ion,species,wavelength_air_A,excitation_potential_eV,hfs_n_components,log_gf,loggf_reference,nist_grade,seed_source,adjudication_status,gf_synth_ges,gf_regions_vald,gf_linelist_vald,in_synth,in_regions,in_linelist,delta_synth_minus_ew,lab_source_tag,gf_sigma_dex,gf_source_doi,is_diagnostic,gf_tier,diagnostic_excluded_by_registry,band,wavelength_frame,external_membership,reference_gf_source,reference_gf_sigma_dex,DH23_matches,physical_identity_status,reference_grade,codex_grade,deep_grade,measurement_eligibility,abundance
gf_118322,pk_2a9c11207615,14,1.0,Si I,8514.599,5.614,1,-5.07,K07,,synth(GES),single_source,-5.07,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118323,pk_d87c9a7a13bb,14,1.0,Si I,8521.244,6.261,1,-3.123,K07,,synth(GES),single_source,-3.123,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118324,pk_1337eb1ffab9,14,1.0,Si I,8525.314,6.261,1,-2.548,K07,,synth(GES),single_source,-2.548,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118325,pk_d81d726d7f0b,14,1.0,Si I,8527.266,5.616,1,-3.797,K07,,synth(GES),single_source,-3.797,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118326,pk_c095853c6812,14,1.0,Si I,8534.376,6.191,1,-2.629,K07,,synth(GES),single_source,-2.629,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118327,pk_580b68c24b3e,14,1.0,Si I,8536.163,6.181,1,-0.574,K07,,synth(GES),single_source,-0.574,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118328,pk_d58c1ea7fee7,14,1.0,Si I,8543.151,5.614,1,-3.502,K07,,synth(GES),single_source,-3.502,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118329,pk_578168224404,14,1.0,Si I,8547.841,5.619,1,-3.062,K07,,synth(GES),single_source,-3.062,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118330,pk_b5ddcc2438ad,14,1.0,Si I,8550.353,6.223,1,-1.81,K07,,synth(GES),single_source,-1.81,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118331,pk_82837af82412,14,1.0,Si I,8555.903,5.616,1,-3.127,K07,,synth(GES),single_source,-3.127,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118332,pk_d278d8637234,14,1.0,Si I,8556.776,5.871,1,-0.151,K07,,synth(GES),single_source,-0.151,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118333,pk_f30126007ff8,14,1.0,Si I,8556.805,6.191,1,-0.407,K07,,synth(GES),single_source,-0.407,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118334,pk_dc8b3933d52f,14,1.0,Si I,8569.863,6.269,1,-3.573,K07,,synth(GES),single_source,-3.573,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118335,pk_5880e57b82ca,14,1.0,Si I,8570.762,6.191,1,-2.158,K07,,synth(GES),single_source,-2.158,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118336,pk_9aef438088c7,14,1.0,Si I,8571.306,6.191,1,-1.855,K07,,synth(GES),single_source,-1.855,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118337,pk_462f0580917b,14,1.0,Si I,8579.092,5.984,1,-2.577,K07,,synth(GES),single_source,-2.577,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118338,pk_a5bfb3cd411e,14,1.0,Si I,8579.455,6.223,1,-3.017,K07,,synth(GES),single_source,-3.017,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118339,pk_fe20efc75ef6,14,1.0,Si I,8587.258,6.261,1,-3.972,K07,,synth(GES),single_source,-3.972,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118340,pk_428bf1583951,14,1.0,Si I,8595.96,6.191,1,-0.7,K07,,synth(GES),single_source,-0.7,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118341,pk_5ebdc61b0ca4,14,1.0,Si I,8597.05,6.191,1,-1.058,K07,,synth(GES),single_source,-1.058,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118342,pk_bd513004b507,14,1.0,Si I,8606.012,5.954,1,-2.016,K07,,synth(GES),single_source,-2.016,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118343,pk_e7d4f513bb55,14,1.0,Si I,8629.6,6.083,1,-3.168,K07,,synth(GES),single_source,-3.168,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118344,pk_be8b99da4bd8,14,1.0,Si I,8636.636,6.269,1,-4.577,K07,,synth(GES),single_source,-4.577,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118345,pk_eeefeb33da2d,14,1.0,Si I,8646.371,6.206,1,-1.62,K07,,synth(GES),single_source,-1.62,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118346,pk_ad958b9c6cb0,14,1.0,Si I,8648.465,6.206,1,0.139,K07,,synth(GES),single_source,0.139,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118347,pk_9185e9e68ae5,14,1.0,Si I,8661.177,6.206,1,-1.985,K07,,synth(GES),single_source,-1.985,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118348,pk_e7857e7ab660,14,1.0,Si I,8667.38,5.964,1,-1.949,K07,,synth(GES),single_source,-1.949,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118349,pk_6e49f56ee965,14,1.0,Si I,8679.318,6.399,1,-4.24,K07,,synth(GES),single_source,-4.24,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118350,pk_4387f7651734,14,1.0,Si I,8680.08,5.863,1,-3.247,K07,,synth(GES),single_source,-3.247,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118351,pk_0f52d5bfbfec,14,1.0,Si I,8686.352,6.206,1,-0.814,K07,,synth(GES),single_source,-0.814,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118352,pk_4b3e8accb3c1,14,1.0,Si I,8687.465,6.206,1,-2.41,K07,,synth(GES),single_source,-2.41,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118353,pk_4952d413e313,14,1.0,Si I,8690.061,5.614,1,-4.828,K07,,synth(GES),single_source,-4.828,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118354,pk_582785d401e3,14,1.0,Si I,8703.256,5.616,1,-4.219,K07,,synth(GES),single_source,-4.219,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118355,pk_eeed7afa578d,14,1.0,Si I,8703.645,5.954,1,-2.827,K07,,synth(GES),single_source,-2.827,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118356,pk_9368a779a33d,14,1.0,Si I,8704.354,6.399,1,-2.839,K07,,synth(GES),single_source,-2.839,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118357,pk_ff46285aadf2,14,1.0,Si I,8719.863,6.223,1,-4.192,K07,,synth(GES),single_source,-4.192,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118358,pk_fe6a96892a68,14,1.0,Si I,8726.026,6.099,1,-5.082,K07,,synth(GES),single_source,-5.082,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118359,pk_47230b35030d,14,1.0,Si I,8728.01,6.181,1,-0.37,K07,,synth(GES),single_source,-0.37,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118360,pk_ce594511bc07,14,1.0,Si I,8728.594,6.181,1,-1.438,K07,,synth(GES),single_source,-1.438,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118361,pk_c108a91493a3,14,1.0,Si I,8729.281,6.181,1,-2.427,K07,,synth(GES),single_source,-2.427,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118362,pk_a4c98d73dbd5,14,1.0,Si I,8738.743,6.223,1,-4.249,K07,,synth(GES),single_source,-4.249,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118363,pk_a2f5d349c0ca,14,1.0,Si I,8742.446,5.871,1,-0.073,K07,,synth(GES),single_source,-0.073,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118364,pk_2edabd7a170f,14,1.0,Si I,8751.177,5.871,1,-1.266,K07,,synth(GES),single_source,-1.266,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118365,pk_68082d8dde89,14,1.0,Si I,8752.007,5.871,1,0.078,K07,,synth(GES),single_source,0.078,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118366,pk_0ccc5c9a18f8,14,1.0,Si I,8764.877,6.223,1,-2.418,K07,,synth(GES),single_source,-2.418,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118367,pk_d76373b2eb17,14,1.0,Si I,8766.418,5.964,1,-1.607,K07,,synth(GES),single_source,-1.607,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118368,pk_d0e68ba5d9cb,14,1.0,Si I,8780.748,6.223,1,-1.751,K07,,synth(GES),single_source,-1.751,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118369,pk_0b833dd7f0f4,14,1.0,Si I,8790.389,6.191,1,-0.326,K07,,synth(GES),single_source,-0.326,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118370,pk_c76cae7444aa,14,1.0,Si I,8791.674,6.191,1,-2.291,K07,,synth(GES),single_source,-2.291,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118371,pk_6f1d88a60e07,14,1.0,Si I,8792.267,6.191,1,-2.727,K07,,synth(GES),single_source,-2.727,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118372,pk_dc5a5c5aa46d,14,1.0,Si I,8792.965,6.191,1,-1.406,K07,,synth(GES),single_source,-1.406,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118373,pk_846a5ca05d6b,14,1.0,Si I,8829.64,6.223,1,-4.749,K07,,synth(GES),single_source,-4.749,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118374,pk_dda12dc6a8f2,14,1.0,Si I,8836.346,6.399,1,-1.706,K07,,synth(GES),single_source,-1.706,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118375,pk_2426135031c8,14,1.0,Si I,8879.763,6.223,1,-4.155,K07,,synth(GES),single_source,-4.155,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118376,pk_d975b6bb70d6,14,1.0,Si I,8883.684,5.954,1,-1.737,K07,,synth(GES),single_source,-1.737,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118377,pk_edb95880dc29,14,1.0,Si I,8884.938,6.206,1,-2.741,K07,,synth(GES),single_source,-2.741,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118378,pk_3907ada9d7c2,14,1.0,Si I,8886.251,6.206,1,-4.245,K07,,synth(GES),single_source,-4.245,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118379,pk_942bedf2bee2,14,1.0,Si I,8887.57,6.206,1,-5.391,K07,,synth(GES),single_source,-5.391,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
