canonical_line_id,species,wavelength_air,lower_EP,historical_band,historical_gf_source,historical_gf_grade,historical_source_class,historical_loggf,historical_gf_sigma_dex,verified_source_record_id,bibliography_chain,verified_source_class,verified_loggf,gf_uncertainty_bound_dex,uncertainty_basis,reference_membership,disposition_reason,physical_identity_status,component_semantics,hfs_component_status,codex_membership,deep_membership,external_membership,source_candidate_count,feature_depth,component_count,raw_component_sum_loggf,blend_flag,atomic_handoff_status,replication_membership
alphys_I_2089.7880_0234,Al I,2089.788,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.488,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.953,1.0,-3.488,False,HOLD,NONMEMBER
alphys_I_2090.1353_0235,Al I,2090.1353,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.9705127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.993,2.0,-1.9705127992,False,HOLD,NONMEMBER
alphys_I_2091.1230_0236,Al I,2091.123,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.577,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.945,1.0,-3.577,False,HOLD,NONMEMBER
alphys_I_2091.5090_0237,Al I,2091.509,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.421,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.957,1.0,-3.421,False,HOLD,NONMEMBER
alphys_I_2091.7110_0238,Al I,2091.711,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.047,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.993,1.0,-2.047,False,HOLD,NONMEMBER
alphys_I_2091.9193_0239,Al I,2091.9193,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.8995127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.993,2.0,-1.8995127992,False,HOLD,NONMEMBER
alphys_I_2093.5620_0240,Al I,2093.562,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.351,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.961,1.0,-3.351,False,HOLD,NONMEMBER
alphys_I_2094.0494_0241,Al I,2094.0494,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.8255127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.994,2.0,-1.8255127992,False,HOLD,NONMEMBER
alphys_I_2094.1320_0242,Al I,2094.132,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.498,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.952,1.0,-3.498,False,HOLD,NONMEMBER
alphys_II_2094.2630_0243,Al II,2094.263,11.8466,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,0.242,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.004,1.0,0.242,False,HOLD,NONMEMBER
alphys_II_2094.7890_0244,Al II,2094.789,11.8468,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,0.082,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.003,1.0,0.082,False,HOLD,NONMEMBER
alphys_I_2094.8470_0245,Al I,2094.847,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.963,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.993,1.0,-1.963,False,HOLD,NONMEMBER
alphys_II_2095.1380_0246,Al II,2095.138,11.8469,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.088,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.002,1.0,-0.088,False,HOLD,NONMEMBER
alphys_I_2096.0370_0247,Al I,2096.037,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.276,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.965,1.0,-3.276,False,HOLD,NONMEMBER
alphys_I_2096.6235_0248,Al I,2096.6235,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.7465127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.994,2.0,-1.7465127992,False,HOLD,NONMEMBER
alphys_I_2097.8600_0249,Al I,2097.86,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.414,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.958,1.0,-3.414,False,HOLD,NONMEMBER
alphys_I_2098.7410_0250,Al I,2098.741,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.873,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.994,1.0,-1.873,False,HOLD,NONMEMBER
alphys_I_2099.0600_0251,Al I,2099.06,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.197,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.968,1.0,-3.197,False,HOLD,NONMEMBER
alphys_I_2099.7736_0252,Al I,2099.7736,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.6625127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.995,2.0,-1.6625127992,False,HOLD,NONMEMBER
alphys_I_2102.5580_0253,Al I,2102.558,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.324,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.962,1.0,-3.324,False,HOLD,NONMEMBER
alphys_I_2102.8060_0254,Al I,2102.806,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.113,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.971,1.0,-3.113,False,HOLD,NONMEMBER
alphys_I_2103.6580_0255,Al I,2103.658,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.777,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.994,1.0,-1.777,False,HOLD,NONMEMBER
alphys_I_2103.6847_0256,Al I,2103.6847,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.5725127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.995,2.0,-1.5725127992,False,HOLD,NONMEMBER
alphys_I_2107.5260_0257,Al I,2107.526,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.023,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.973,1.0,-3.023,False,HOLD,NONMEMBER
alphys_I_2108.5960_0258,Al I,2108.596,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.228,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.966,1.0,-3.228,False,HOLD,NONMEMBER
alphys_I_2108.6229_0259,Al I,2108.6229,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.4755127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.996,2.0,-1.4755127992,False,HOLD,NONMEMBER
alphys_I_2109.9910_0260,Al I,2109.991,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.672,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.995,1.0,-1.672,False,HOLD,NONMEMBER
alphys_I_2113.5930_0261,Al I,2113.593,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.927,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.975,1.0,-2.927,False,HOLD,NONMEMBER
alphys_I_2114.9832_0262,Al I,2114.9832,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.3715127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.996,2.0,-1.3715127992,False,HOLD,NONMEMBER
alphys_I_2116.5420_0263,Al I,2116.542,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.123,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.968,1.0,-3.123,False,HOLD,NONMEMBER
alphys_I_2118.3410_0264,Al I,2118.341,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.562,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.995,1.0,-1.562,False,HOLD,NONMEMBER
alphys_I_2121.5760_0265,Al I,2121.576,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.822,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.977,1.0,-2.822,False,HOLD,NONMEMBER
alphys_I_2123.3620_0266,Al I,2123.362,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.302,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.996,1.0,-1.302,False,HOLD,NONMEMBER
alphys_I_2123.3840_0267,Al I,2123.384,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.262,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.989,1.0,-2.262,False,HOLD,NONMEMBER
alphys_I_2127.3020_0268,Al I,2127.302,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.01,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.971,1.0,-3.01,False,HOLD,NONMEMBER
alphys_I_2129.6630_0269,Al I,2129.663,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.39,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.996,1.0,-1.39,False,HOLD,NONMEMBER
alphys_I_2132.3880_0270,Al I,2132.388,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.709,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.979,1.0,-2.709,False,HOLD,NONMEMBER
alphys_I_2134.7330_0271,Al I,2134.733,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.13,0.2,nl2017_a1_004,nordlander_lind2017;kelleher2008_al;mendoza1995_al,EVALUATED_THEORY,-1.129,0.1,"NL2017 Table A.1, inherited from NIST; not independent laboratory evidence",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,1,0.997,1.0,-1.13,False,READY,NONMEMBER
alphys_I_2134.7600_0272,Al I,2134.76,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.09,0.2,nl2017_a1_005,nordlander_lind2017;kelleher2008_al;mendoza1995_al,EVALUATED_THEORY,-2.09,0.18,"NL2017 Table A.1, inherited from NIST; not independent laboratory evidence",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,1,0.99,1.0,-2.09,False,READY,NONMEMBER
alphys_I_2142.4020_0273,Al I,2142.402,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.886,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.974,1.0,-2.886,False,HOLD,NONMEMBER
alphys_I_2145.5550_0274,Al I,2145.555,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.19,0.2,nl2017_a1_006,nordlander_lind2017;kelleher2008_al;mendoza1995_al,EVALUATED_THEORY,-1.244,0.1,"NL2017 Table A.1, inherited from NIST; not independent laboratory evidence",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,1,0.997,1.0,-1.19,False,READY,NONMEMBER
alphys_I_2147.5600_0275,Al I,2147.56,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.585,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.981,1.0,-2.585,False,HOLD,NONMEMBER
alphys_I_2150.6990_0276,Al I,2150.699,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.93,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.997,1.0,-0.93,False,HOLD,NONMEMBER
alphys_I_2150.7280_0277,Al I,2150.728,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.89,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.992,1.0,-1.89,False,HOLD,NONMEMBER
alphys_I_2164.5770_0278,Al I,2164.577,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.7486613158,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.976,4.0,-2.7486613158,False,HOLD,NONMEMBER
alphys_I_2168.8260_0279,Al I,2168.826,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.07,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.997,1.0,-1.07,False,HOLD,NONMEMBER
alphys_I_2169.8430_0280,Al I,2169.843,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.4478160962,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.983,6.0,-2.4478160962,False,HOLD,NONMEMBER
alphys_I_2174.0700_0281,Al I,2174.07,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.81,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.997,1.0,-0.81,False,HOLD,NONMEMBER
alphys_I_2174.1130_0282,Al I,2174.113,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-1.77,0.2,nl2017_a1_008,nordlander_lind2017;kelleher2008_al;mendoza1995_al,EVALUATED_THEORY,-1.778,0.3,"NL2017 Table A.1, inherited from NIST; not independent laboratory evidence",MEMBER,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND,VERIFIED_RAW_J_AND_SOURCE_IDENTITY,FINE_STRUCTURE_TOTAL,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,1,0.992,1.0,-1.77,False,READY,NONMEMBER
alphys_II_2192.6010_0283,Al II,2192.601,11.8466,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,0.233,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.002,1.0,0.233,False,HOLD,NONMEMBER
alphys_II_2194.2420_0284,Al II,2194.242,11.8468,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,0.073,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.002,1.0,0.073,False,HOLD,NONMEMBER
alphys_I_2199.1830_0285,Al I,2199.183,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.5976613158,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.978,4.0,-2.5976613158,False,HOLD,NONMEMBER
alphys_I_2204.6190_0286,Al I,2204.619,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.2978160962,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.984,6.0,-2.2978160962,False,HOLD,NONMEMBER
alphys_I_2204.6680_0287,Al I,2204.668,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-0.882,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.997,1.0,-0.882,False,HOLD,NONMEMBER
