species,system,wavelength_air_A,j_lower,j_upper,branch,sym_lower,e_upper,e_lower,f_value,einstein_A,source
NH,A-X,4662.9460,35,34,oP23(35),e,46779.83038,25340.16267,4.10E-11,0.012944938,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4479.0657,35,34,pP3(35),e,47659.98477,25340.16267,1.74E-11,0.00593745,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4357.8316,35,35,qQ1(35),e,46779.17419,23838.42954,3.27E-07,114.869557,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4196.6271,35,35,rQ21(35),e,47660.37728,23838.42954,1.61E-09,0.609523674,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4052.4744,35,35,sQ31(35),e,48507.74284,23838.42954,2.37E-11,0.009609333,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4663.0887,35,35,oQ13(35),e,46779.17419,25340.16267,2.51E-11,0.007710343,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4478.9869,35,35,pQ23(35),e,47660.37728,25340.16267,2.88E-10,0.095707612,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4315.1630,35,35,qQ3(35),e,48507.74284,25340.16267,3.32E-07,118.8216145,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4196.7610,35,36,rR1(35),e,47659.61707,23838.42954,9.74E-07,358.4596823,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4052.8670,35,36,sR21(35),e,48505.35316,23838.42954,1.53E-09,0.605289233,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3910.8713,35,36,tR31(35),e,49400.93896,23838.42954,5.29E-11,0.022437283,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4479.1394,35,36,pR13(35),e,47659.61707,25340.16267,2.02E-11,0.006535546,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4315.6081,35,36,qR23(35),e,48505.35316,25340.16267,2.96E-09,1.031709035,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4154.9704,35,36,rR3(35),e,49400.93896,25340.16267,9.82E-07,368.9341022,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4500.0905,36,35,pP1(36),e,46800.62194,24585.07822,2.08E-09,0.702422112,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4336.5400,36,35,qP21(36),e,47638.45566,24585.07822,1.15E-10,0.04197172,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4175.5831,36,35,rP31(36),e,48527.08082,24585.07822,5.83E-12,0.002291333,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4829.0224,36,35,nP13(36),e,46800.62194,26098.28192,8.38E-12,0.002462224,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4641.1885,36,35,oP23(36),e,47638.45566,26098.28192,3.21E-11,0.010230115,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4457.3025,36,35,pP3(36),e,48527.08082,26098.28192,2.17E-09,0.750300526,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4336.6568,36,36,qQ1(36),e,47637.83449,24585.07822,4.92E-07,174.3482188,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4175.5097,36,36,rQ21(36),e,48527.50191,24585.07822,2.15E-09,0.823665553,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4031.7111,36,36,sQ31(36),e,49381.43608,24585.07822,4.56E-11,0.018681983,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4641.3223,36,36,oQ13(36),e,47637.83449,26098.28192,4.43E-11,0.013722627,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4457.2188,36,36,pQ23(36),e,48527.50191,26098.28192,5.02E-10,0.168486935,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4293.7428,36,36,qQ3(36),e,49381.43608,26098.28192,4.99E-07,180.2905121,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4175.6323,36,37,rR1(36),e,48526.79864,24585.07822,1.33E-06,493.7856005,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4032.0918,36,37,sR21(36),e,49379.09485,24585.07822,1.88E-09,0.74858355,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3890.7091,36,37,tR31(36),e,50280.0531,24585.07822,1.45E-10,0.062244012,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4457.3585,36,37,pR13(36),e,48526.79864,26098.28192,7.13E-11,0.023274112,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4294.1746,36,37,qR23(36),e,49379.09485,26098.28192,4.17E-09,1.467068559,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4134.1803,36,37,rR3(36),e,50280.0531,26098.28192,1.34E-06,508.112096,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4663.0678,36,35,oP12(36),f,46779.17419,25340.06623,5.79E-11,0.018239231,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4478.9675,36,35,pP2(36),f,47660.37728,25340.06623,2.10E-09,0.718731805,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4315.1450,36,35,qP32(36),f,48507.74284,25340.06623,1.52E-10,0.055985363,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4479.1201,36,36,pQ12(36),f,47659.61707,25340.06623,2.83E-10,0.094067457,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4315.5901,36,36,qQ2(36),f,48505.35316,25340.06623,4.94E-07,176.7402696,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4154.9537,36,36,rQ32(36),f,49400.93896,25340.06623,2.50E-09,0.964799658,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4315.7001,36,37,qR12(36),f,48504.76317,25340.06623,3.27E-09,1.139777373,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4154.8769,36,37,rR2(36),f,49401.38346,25340.06623,1.33E-06,500.5847946,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4011.6412,36,37,sR32(36),f,50260.47553,25340.06623,2.70E-09,1.087046527,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4641.3032,37,36,oP12(37),f,47637.83449,26098.19315,5.07E-11,0.016123061,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4457.2011,37,36,pP2(37),f,48527.50191,26098.19315,1.04E-08,3.588560335,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4293.7264,37,36,qP32(37),f,49381.43608,26098.19315,2.97E-10,0.110270064,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4457.3409,37,37,pQ12(37),f,48526.79864,26098.19315,4.34E-10,0.145555067,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4294.1582,37,37,qQ2(37),f,49379.09485,26098.19315,7.59E-07,274.5508345,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4134.1651,37,37,rQ32(37),f,50280.0531,26098.19315,3.70E-09,1.442114714,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4294.2620,37,38,qR12(37),f,49378.53229,26098.19315,3.62E-08,12.74730186,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4134.0860,37,38,rR2(37),f,50280.51589,26098.19315,5.85E-07,222.2477137,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3991.6702,37,38,sR32(37),f,51143.2809,26098.19315,1.50E-08,6.124695318,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4478.7275,37,36,pP1(37),e,47659.61707,25338.10971,1.03E-08,3.522876236,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4315.2257,37,36,qP21(37),e,48505.35316,25338.10971,2.27E-10,0.083337366,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4154.6159,37,36,rP31(37),e,49400.93896,25338.10971,1.06E-11,0.004217492,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4806.4761,37,36,nP13(37),e,47659.61707,26860.16733,1.36E-11,0.004031341,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4618.6713,37,36,oP23(37),e,48505.35316,26860.16733,2.12E-11,0.006815683,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4435.1601,37,36,pP3(37),e,49400.93896,26860.16733,1.06E-08,3.700580143,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4315.3356,37,37,qQ1(37),e,48504.76317,25338.10971,7.55E-07,270.3297988,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4154.5391,37,37,rQ21(37),e,49401.38346,25338.10971,2.88E-09,1.112523076,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4011.3262,37,37,sQ31(37),e,50260.47553,25338.10971,1.34E-10,0.055390496,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4618.7972,37,37,oQ13(37),e,48504.76317,26860.16733,1.19E-10,0.037257593,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4435.0727,37,37,pQ23(37),e,49401.38346,26860.16733,9.28E-10,0.314395028,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4272.2457,37,37,qQ3(37),e,50260.47553,26860.16733,7.65E-07,279.4514624,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4154.6514,37,38,rR1(37),e,49400.73289,25338.10971,7.36E-07,276.7886411,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4011.6956,37,38,sR21(37),e,50258.18069,25338.10971,2.32E-08,9.350054449,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3871.1604,37,38,tR31(37),e,51162.83679,25338.10971,9.89E-08,42.87109172,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4435.2007,37,38,pR13(37),e,49400.73289,26860.16733,8.08E-08,26.6728779,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4272.6647,37,38,qR23(37),e,50258.18069,26860.16733,9.07E-09,3.224352157,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4113.6136,37,38,rR3(37),e,51162.83679,26860.16733,7.49E-07,287.5491329,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4221.2909,0,1,qR23(0),e,29806.60883,6123.843409,5.56E-07,69.29389373,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4208.3176,0,1,rR3(0),e,29879.61624,6123.843409,2.11E-07,26.50546264,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4217.5233,1,0,qP32(1),f,29829.55188,6125.630163,1.16E-07,130.5900652,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4221.6094,1,1,qQ2(1),f,29806.60883,6125.630163,5.26E-08,19.68165039,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4208.6342,1,1,rQ32(1),f,29879.61624,6125.630163,1.39E-07,52.41334691,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4228.0384,1,2,qR12(1),f,29770.60149,6125.630163,2.65E-07,59.40623827,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4210.8444,1,2,rR2(1),f,29867.14794,6125.630163,1.81E-07,40.82347148,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4192.1544,1,2,sR32(1),f,29972.99346,6125.630163,1.33E-08,3.016773132,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4212.5208,1,0,rP31(1),e,29826.93665,6094.866526,7.64E-08,86.13252261,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4228.5205,1,0,pP3(1),e,29826.93665,6184.661329,3.97E-08,44.35044343,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4216.0135,1,1,rQ21(1),e,29807.27659,6094.866526,2.29E-07,86.0162015,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4202.8576,1,1,sQ31(1),e,29881.50018,6094.866526,1.66E-08,6.275242595,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4232.0398,1,1,pQ23(1),e,29807.27659,6184.661329,7.90E-08,29.41355786,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4218.7839,1,1,qQ3(1),e,29881.50018,6184.661329,2.16E-07,80.99833681,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4222.5423,1,2,rR1(1),e,29770.61339,6094.866526,4.11E-07,92.20331075,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4205.5812,1,2,sR21(1),e,29866.09587,6094.866526,3.54E-08,8.014487668,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4186.9961,1,2,tR31(1),e,29971.60868,6094.866526,1.38E-10,0.031415764,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4238.6184,1,2,pR13(1),e,29770.61339,6184.661329,1.77E-08,3.946865872,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4221.5282,1,2,qR23(1),e,29866.09587,6184.661329,1.53E-07,34.39029731,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4202.8022,1,2,rR3(1),e,29971.60868,6184.661329,2.65E-07,59.95199346,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4221.4601,2,1,qP21(2),e,29806.60883,6124.792331,6.49E-08,40.43924291,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4208.4857,2,1,rP31(2),e,29879.61624,6124.792331,1.51E-08,9.445187399,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4248.3987,2,1,oP23(2),e,29806.60883,6274.953012,2.92E-09,1.797828948,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4235.2584,2,1,pP3(2),e,29879.61624,6274.953012,6.96E-08,43.10395501,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4227.8886,2,2,qQ1(2),e,29770.60149,6124.792331,1.86E-07,69.20717048,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4210.6958,2,2,rQ21(2),e,29867.14794,6124.792331,1.31E-07,49.15748896,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4192.0071,2,2,sQ31(2),e,29972.99346,6124.792331,4.17E-09,1.58200879,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4254.9095,2,2,oQ13(2),e,29770.60149,6274.953012,1.57E-09,0.579135748,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4237.4968,2,2,pQ23(2),e,29867.14794,6274.953012,4.60E-08,17.07783344,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4218.5700,2,2,qQ3(2),e,29972.99346,6274.953012,2.83E-07,105.9665346,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4215.1047,2,3,rR1(2),e,29842.31486,6124.792331,3.56E-07,95.47082681,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4194.1694,2,3,sR21(2),e,29960.69906,6124.792331,2.24E-08,6.062071738,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4170.0647,2,3,tR31(2),e,30098.47755,6124.792331,5.23E-11,0.014320373,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4241.9619,2,3,pR13(2),e,29842.31486,6274.953012,5.58E-09,1.476805409,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4220.7597,2,3,qR23(2),e,29960.69906,6274.953012,8.24E-08,22.03785633,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4196.3493,2,3,rR3(2),e,30098.47755,6274.953012,2.89E-07,78.27983892,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4232.2400,2,1,pP2(2),f,29807.27659,6185.778854,2.48E-08,15.35276931,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4218.9828,2,1,qP32(2),f,29881.50018,6185.778854,7.05E-08,43.99887503,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4238.8193,2,2,pQ12(2),f,29770.61339,6185.778854,5.11E-08,18.94111922,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4221.7274,2,2,qQ2(2),f,29866.09587,6185.778854,1.69E-07,63.02814035,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4202.9997,2,2,rQ32(2),f,29971.60868,6185.778854,7.92E-08,29.88861476,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4225.9868,2,3,qR12(2),f,29842.22875,6185.778854,1.30E-07,34.56733608,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4204.6926,2,3,rR2(2),f,29962.03186,6185.778854,2.43E-07,65.51525541,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4180.5273,2,3,sR32(2),f,30099.46653,6185.778854,1.08E-08,2.944515283,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4255.0814,3,2,oP12(3),f,29770.60149,6275.902348,2.65E-09,1.363993233,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4237.6673,3,2,pP2(3),f,29867.14794,6275.902348,4.92E-08,25.57113242,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4218.7390,3,2,qP32(3),f,29972.99346,6275.902348,4.18E-08,21.89515255,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4242.1328,3,3,pQ12(3),f,29842.31486,6275.902348,3.80E-08,14.0707927,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4220.9289,3,3,qQ2(3),f,29960.69906,6275.902348,2.40E-07,89.83626752,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4196.5166,3,3,rQ32(3),f,30098.47755,6275.902348,5.10E-08,19.29217988,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4223.9538,3,4,qR12(3),f,29943.73778,6275.902348,7.83E-08,22.7612716,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4197.8926,3,4,rR2(3),f,30090.66892,6275.902348,2.83E-07,83.31502724,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4168.3643,3,4,sR32(3),f,30259.36726,6275.902348,8.69E-09,2.592489771,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4238.6507,3,2,pP1(3),e,29770.61339,6184.841136,3.13E-08,16.28056019,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4221.5602,3,2,qP21(3),e,29866.09587,6184.841136,4.98E-08,26.10598576,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4202.8340,3,2,rP31(3),e,29971.60868,6184.841136,4.11E-09,2.171866198,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4276.7649,3,2,nP13(3),e,29770.61339,6395.031547,3.48E-11,0.017742389,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4259.3663,3,2,oP23(3),e,29866.09587,6395.031547,1.87E-09,0.96377829,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4240.3039,3,2,pP3(3),e,29971.60868,6395.031547,8.05E-08,41.80623958,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4225.8193,3,3,qQ1(3),e,29842.22875,6184.841136,2.59E-07,96.87252125,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4204.5268,3,3,rQ21(3),e,29962.03186,6184.841136,7.99E-08,30.12169062,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4180.3634,3,3,sQ31(3),e,30099.46653,6184.841136,1.50E-09,0.571311533,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4263.7020,3,3,oQ13(3),e,29842.22875,6395.031547,6.63E-10,0.243082255,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4242.0270,3,3,pQ23(3),e,29962.03186,6395.031547,2.92E-08,10.82089019,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4217.4319,3,3,qQ3(3),e,30099.46653,6395.031547,3.15E-07,117.9683514,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4207.7211,3,4,rR1(3),e,29943.98144,6184.841136,3.53E-07,103.2802045,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4182.1850,3,4,sR21(3),e,30089.05033,6184.841136,1.53E-08,4.541882997,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4152.7025,3,4,tR31(3),e,30258.75738,6184.841136,2.18E-11,0.006556852,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4245.2786,3,4,pR13(3),e,29943.98144,6395.031547,2.20E-09,0.633283196,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4219.2860,3,4,qR23(3),e,30089.05033,6395.031547,5.36E-08,15.6089016,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4189.2800,3,4,rR3(3),e,30258.75738,6395.031547,3.13E-07,92.41132884,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4241.9502,4,3,pP1(4),e,29842.31486,6274.887661,5.10E-08,24.30222956,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4220.7481,4,3,qP21(4),e,29960.69906,6274.887661,3.28E-08,15.77602899,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4196.3378,4,3,rP31(4),e,30098.47755,6274.887661,1.48E-09,0.720343909,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4269.3981,4,3,oP23(4),e,29960.69906,6544.783991,1.10E-09,0.516083846,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,4244.4236,4,3,pP3(4),e,30098.47755,6544.783991,8.27E-08,39.35050797,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
