line_id,species,ion,our_wavelength,our_EP,our_loggf,our_source,our_gf_tier,our_hfs_n_components,our_lab_source_tag,linemake_matched,linemake_wavelength,linemake_EP,linemake_loggf,delta_loggf,our_loggf_printed,linemake_loggf_printed,agreement_threshold_dex,delta_within_threshold,linemake_primary_source,linemake_reference_class,linemake_source_tag,linemake_source_class,linemake_file,linemake_hfs_expanded,linemake_n_components,hfs_collapse,bulk_counterpart,linemake_readme_caveat,linemake_caveat_wavelength_A,linemake_caveat_tol_A,verdict,ambiguity
gf_092962,Mn II,2.0,5379.894,10.179,-4.408,K09,KURUCZ,1,,False,,,,,-4.408,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092963,Mn II,2.0,5379.92,10.281,-2.761,K09,KURUCZ,1,,False,,,,,-2.761,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092964,Mn II,2.0,5380.684,5.815,-5.903,K09,KURUCZ,1,,False,,,,,-5.903,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092965,Mn II,2.0,5381.113,10.903,-7.231,K09,KURUCZ,1,,False,,,,,-7.231,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092966,Mn II,2.0,5384.298,6.494,-2.349,K09,KURUCZ,1,,False,,,,,-2.349,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092967,Mn II,2.0,5386.097,6.494,-2.914,K09,KURUCZ,1,,False,,,,,-2.914,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092968,Mn II,2.0,5388.132,11.106,-7.323,K09,KURUCZ,1,,False,,,,,-7.323,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092969,Mn II,2.0,5388.207,1.809,-12.656,K09,KURUCZ,1,,False,,,,,-12.656,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092970,Mn II,2.0,5389.625,6.658,-7.243,K09,KURUCZ,1,,False,,,,,-7.243,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092971,Mn II,2.0,5389.976,7.382,-2.645,K09,KURUCZ,1,,False,,,,,-2.645,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092972,Mn II,2.0,5390.61,6.536,-4.775,K09,KURUCZ,1,,False,,,,,-4.775,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092973,Mn II,2.0,5396.465,6.668,-3.405,K09,KURUCZ,1,,False,,,,,-3.405,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092974,Mn II,2.0,5397.851,6.111,-4.659,K09,KURUCZ,1,,False,,,,,-4.659,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092975,Mn II,2.0,5398.948,10.91,-8.075,K09,KURUCZ,1,,False,,,,,-8.075,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092976,Mn II,2.0,5400.429,9.469,-8.088,K09,KURUCZ,1,,False,,,,,-8.088,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092977,Mn II,2.0,5408.803,6.128,-3.376,K09,KURUCZ,1,,False,,,,,-3.376,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092978,Mn II,2.0,5411.084,6.111,-4.159,K09,KURUCZ,1,,False,,,,,-4.159,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092979,Mn II,2.0,5418.489,10.196,-3.264,K09,KURUCZ,1,,False,,,,,-3.264,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092980,Mn II,2.0,5418.977,5.473,-10.035,K09,KURUCZ,1,,False,,,,,-10.035,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092981,Mn II,2.0,5419.027,3.703,-11.374,K09,KURUCZ,1,,False,,,,,-11.374,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092982,Mn II,2.0,5419.35,6.812,-4.647,K09,KURUCZ,1,,False,,,,,-4.647,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092983,Mn II,2.0,5419.5,10.876,-7.78,K09,KURUCZ,1,,False,,,,,-7.78,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092984,Mn II,2.0,5419.89,6.133,-4.136,K09,KURUCZ,1,,False,,,,,-4.136,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092985,Mn II,2.0,5420.446,3.706,-13.58,K09,KURUCZ,1,,False,,,,,-13.58,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092986,Mn II,2.0,5420.925,6.671,-3.274,K09,KURUCZ,1,,False,,,,,-3.274,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092987,Mn II,2.0,5421.425,10.876,-8.255,K09,KURUCZ,1,,False,,,,,-8.255,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092988,Mn II,2.0,5421.919,6.128,-2.101,K09,KURUCZ,1,,False,,,,,-2.101,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092989,Mn II,2.0,5427.706,6.128,-3.514,K09,KURUCZ,1,,False,,,,,-3.514,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092990,Mn II,2.0,5429.186,6.865,-7.158,K09,KURUCZ,1,,False,,,,,-7.158,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092991,Mn II,2.0,5430.46,5.836,-6.302,K09,KURUCZ,1,,False,,,,,-6.302,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092992,Mn II,2.0,5430.489,6.865,-4.048,K09,KURUCZ,1,,False,,,,,-4.048,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092993,Mn II,2.0,5437.785,6.128,-5.199,K09,KURUCZ,1,,False,,,,,-5.199,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092994,Mn II,2.0,5439.913,1.848,-14.579,K09,KURUCZ,1,,False,,,,,-14.579,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092995,Mn II,2.0,5440.605,3.907,-9.162,K09,KURUCZ,2,,False,,,,,-9.162,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092996,Mn II,2.0,5441.212,10.453,-2.771,K09,KURUCZ,1,,False,,,,,-2.771,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092997,Mn II,2.0,5441.494,6.494,-2.819,K09,KURUCZ,1,,False,,,,,-2.819,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092998,Mn II,2.0,5444.617,6.495,-2.324,K09,KURUCZ,1,,False,,,,,-2.324,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092999,Mn II,2.0,5448.047,12.514,-5.914,K09,KURUCZ,1,,False,,,,,-5.914,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_093000,Mn II,2.0,5448.591,6.139,-3.169,K09,KURUCZ,1,,False,,,,,-3.169,,,False,,,,,,False,,,True,,,,NO_MATCH,
