line_id,species,wavelength_air_A,wavelength_vac_A,EP_eV,our_log_gf,our_tier,match,primary_log_gf,delta_dex,primary_label,primary_source,graded
gf_006342,CH,4276.0831,4277.2864,0.8042,-1.5831,VALD3,UNIQUE,-1.5835,+0.0004,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006343,CH,4276.2681,4277.4715,0.8048,-1.5376,VALD3,AMBIGUOUS(2),,,,,NO
gf_006344,CH,4276.4392,4277.6426,0.0091,-2.9939,VALD3,AMBIGUOUS(2),,,,,NO
gf_006345,CH,4276.9532,4278.1568,0.3475,-2.9939,VALD3,AMBIGUOUS(2),,,,,NO
gf_006346,CH,4277.23,4278.4336,1.15,-0.946,VALD3,UNIQUE,-0.9410,-0.0050,Q  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006347,CH,4277.295,4278.4987,1.1437,-2.895,VALD3,ABSENT,,,,,NO
gf_006348,CH,4277.524,4278.7277,0.9905,-0.6634,VALD3,AMBIGUOUS(2),,,,,NO
gf_006349,CH,4277.6345,4278.8383,0.985,-2.6124,VALD3,UNIQUE,-3.6658,+1.0534,P  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006350,CH,4278.854,4280.0581,1.0703,-0.946,VALD3,UNIQUE,-0.9413,-0.0047,Q  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006351,CH,4278.924,4280.1281,1.0643,-2.895,VALD3,UNIQUE,-3.6348,+0.7398,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006352,CH,4279.055,4280.2591,1.0703,-0.958,VALD3,UNIQUE,-0.9529,-0.0051,Q  0.03974,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006353,CH,4279.136,4280.3402,1.0644,-2.907,VALD3,ABSENT,,,,,NO
gf_006354,CH,4279.48,4280.6842,0.0506,-1.674,VALD3,UNIQUE,-1.6692,-0.0048,R  0.00223,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006355,CH,4279.701,4280.9053,0.0505,-1.6691,VALD3,UNIQUE,-1.6691,-0.0000,R  0.00307,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006356,CH,4279.7265,4280.9308,0.9155,-0.6769,VALD3,AMBIGUOUS(2),,,,,NO
gf_006357,CH,4279.832,4281.0363,0.0505,-3.623,VALD3,ABSENT,,,,,NO
gf_006358,CH,4279.8331,4281.0374,0.9104,-2.6259,VALD3,UNIQUE,-3.6467,+1.0208,P  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006359,CH,4280.0238,4281.2282,0.0509,-1.5892,VALD3,UNIQUE,-1.6030,+0.0138,R  0.00243,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006360,CH,4280.042,4281.2464,0.7764,-1.624,VALD3,UNIQUE,-1.6188,-0.0052,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006361,CH,4280.2111,4281.4155,0.0509,-1.5842,VALD3,UNIQUE,-1.6033,+0.0191,R  0.00107,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006362,CH,4280.314,4281.5185,0.68,-3.1824,VALD3,AMBIGUOUS(2),,,,,NO
gf_006363,CH,4280.3257,4281.5302,0.7758,-1.5662,VALD3,AMBIGUOUS(2),,,,,NO
gf_006364,CH,4280.344,4281.5485,0.0508,-3.557,VALD3,ABSENT,,,,,NO
gf_006365,CH,4280.398,4281.6025,0.3869,-1.7091,VALD3,UNIQUE,-1.7091,-0.0000,R  0.00057,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006366,CH,4280.521,4281.7255,0.7767,-1.624,VALD3,UNIQUE,-1.6187,-0.0053,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006367,CH,4280.6119,4281.8164,0.387,-1.7091,VALD3,UNIQUE,-1.7089,-0.0002,R -0.00073,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006368,CH,4280.7499,4281.9545,0.7761,-1.5659,VALD3,AMBIGUOUS(2),,,,,NO
gf_006369,CH,4280.783,4281.9876,0.9928,-0.958,VALD3,UNIQUE,-0.9533,-0.0047,Q  0.03280,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006370,CH,4280.864,4282.0686,0.9872,-2.907,VALD3,UNIQUE,-3.6144,+0.7074,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006371,CH,4280.979,4282.1836,0.9928,-0.971,VALD3,UNIQUE,-0.9659,-0.0051,Q  0.01832,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006372,CH,4281.014,4282.2186,0.3875,-1.3227,VALD3,UNIQUE,-2.9727,+1.6500,Q  0.02021,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006373,CH,4281.056,4282.2607,0.9873,-2.92,VALD3,ABSENT,,,,,NO
gf_006374,CH,4281.9656,4283.1705,0.8429,-0.6914,VALD3,AMBIGUOUS(2),,,,,NO
gf_006375,CH,4282.0671,4283.2720,0.8382,-2.6404,VALD3,UNIQUE,-3.6271,+0.9867,P  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006376,CH,4282.787,4283.9921,0.9176,-0.971,VALD3,AMBIGUOUS(2),,,,,NO
gf_006377,CH,4282.863,4284.0681,0.9125,-2.92,VALD3,UNIQUE,-3.5932,+0.6732,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006378,CH,4282.972,4284.1772,0.9177,-0.985,VALD3,UNIQUE,-0.9800,-0.0050,Q -0.02635,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006379,CH,4283.038,4284.2432,0.9125,-2.934,VALD3,ABSENT,,,,,NO
gf_006380,CH,4284.2241,4285.4296,0.7712,-0.7014,VALD3,AMBIGUOUS(2),,,,,NO
gf_006381,CH,4284.682,4285.8876,0.7507,-1.663,VALD3,UNIQUE,-1.6580,-0.0050,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006382,CH,4284.829,4286.0346,0.8449,-0.985,VALD3,AMBIGUOUS(2),,,,,NO
gf_006383,CH,4284.901,4286.1067,0.8402,-2.934,VALD3,UNIQUE,-3.5714,+0.6374,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006384,CH,4284.992,4286.1977,0.845,-1.0,VALD3,AMBIGUOUS(2),,,,,NO
gf_006385,CH,4285.0381,4286.2438,0.7503,-1.3277,VALD3,AMBIGUOUS(3),,,,,NO
gf_006386,CH,4285.058,4286.2637,0.8402,-2.949,VALD3,ABSENT,,,,,NO
gf_006387,CH,4285.3549,4286.5607,0.7504,-1.5976,VALD3,AMBIGUOUS(2),,,,,NO
gf_006388,CH,4285.373,4286.5788,0.0331,-1.733,VALD3,UNIQUE,-1.7276,-0.0054,R  0.00293,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006389,CH,4285.5235,4286.7293,0.033,-1.7224,VALD3,UNIQUE,-1.7274,+0.0050,R  0.00188,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006390,CH,4285.8601,4287.0660,0.3701,-1.4671,VALD3,ABSENT,,,,,NO
gf_006391,CH,4285.959,4287.1649,0.0335,-2.871,VALD3,UNIQUE,-2.8660,-0.0050,Q -0.00308,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006392,CH,4286.1276,4287.3336,0.0335,-1.3336,VALD3,UNIQUE,-2.8590,+1.5254,Q  0.00706,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006393,CH,4286.348,4287.5540,0.371,-2.894,VALD3,UNIQUE,-2.8894,-0.0046,Q  0.01735,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006394,CH,4286.383,4287.5891,0.7054,-3.507,VALD3,UNIQUE,-3.5023,-0.0047,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006395,CH,4286.491,4287.6971,0.7039,-0.7189,VALD3,AMBIGUOUS(2),,,,,NO
gf_006396,CH,4286.5166,4287.7227,0.3706,-1.3736,VALD3,UNIQUE,-2.8824,+1.5088,Q  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006397,CH,4286.8861,4288.0923,0.7748,-0.9998,VALD3,AMBIGUOUS(2),,,,,NO
gf_006398,CH,4286.956,4288.1622,0.7704,-2.95,VALD3,UNIQUE,-3.5488,+0.5988,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006399,CH,4287.036,4288.2422,0.7748,-1.017,VALD3,AMBIGUOUS(2),,,,,NO
gf_006400,CH,4287.1,4288.3062,0.7704,-2.966,VALD3,ABSENT,,,,,NO
gf_006401,CH,4287.483,4288.6893,0.3409,-2.716,VALD3,AMBIGUOUS(2),,,,,NO
gf_006402,CH,4287.571,4288.7774,0.0022,-2.7175,VALD3,AMBIGUOUS(2),,,,,NO
gf_006403,CH,4288.628,4289.8346,0.6407,-3.484,VALD3,UNIQUE,-3.4787,-0.0053,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006404,CH,4288.73,4289.9367,0.6392,-0.7369,VALD3,AMBIGUOUS(2),,,,,NO
gf_006405,CH,4289.014,4290.2207,0.7032,-2.966,VALD3,AMBIGUOUS(2),,,,,NO
gf_006406,CH,4289.139,4290.3458,0.7032,-2.983,VALD3,ABSENT,,,,,NO
gf_006407,CH,4289.389,4290.5958,0.7282,-1.707,VALD3,UNIQUE,-1.7022,-0.0048,R  0.01018,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006408,CH,4289.7451,4290.9520,0.7278,-1.3662,VALD3,UNIQUE,-3.0830,+1.7168,Q  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006409,CH,4290.0201,4291.2271,0.6703,-2.9984,VALD3,AMBIGUOUS(2),,,,,NO
gf_006410,CH,4290.0536,4291.2606,0.7279,-1.6313,VALD3,UNIQUE,-1.6466,+0.0153,R -0.01927,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006411,CH,4290.9379,4292.1452,0.5776,-0.7564,VALD3,AMBIGUOUS(2),,,,,NO
gf_006412,CH,4291.056,4292.2633,0.6386,-2.984,VALD3,AMBIGUOUS(2),,,,,NO
gf_006413,CH,4291.1284,4292.3357,0.3566,-1.5391,VALD3,AMBIGUOUS(2),,,,,NO
gf_006414,CH,4291.161,4292.3683,0.6386,-3.002,VALD3,UNIQUE,-1.0484,-1.9536,Q  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006415,CH,4291.1637,4292.3710,0.019,-1.4981,VALD3,AMBIGUOUS(2),,,,,NO
gf_006416,CH,4291.9958,4293.2033,0.3572,-1.3987,VALD3,AMBIGUOUS(2),,,,,NO
gf_006417,CH,4292.0646,4293.2722,0.0195,-1.3591,VALD3,AMBIGUOUS(2),,,,,NO
gf_006418,CH,4293.066,4294.2738,0.579,-0.7564,VALD3,AMBIGUOUS(3),,,,,NO
gf_006419,CH,4293.1035,4294.3113,0.5185,-0.7772,VALD3,AMBIGUOUS(2),,,,,NO
gf_006420,CH,4294.151,4295.3591,0.7088,-1.758,VALD3,UNIQUE,-1.7529,-0.0051,R -0.01234,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006421,CH,4294.356,4295.5642,0.7089,-1.758,VALD3,UNIQUE,-1.7527,-0.0053,R -0.00783,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006422,CH,4294.7434,4295.9517,0.7085,-1.3658,VALD3,UNIQUE,-2.9977,+1.6319,Q  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006423,CH,4295.0366,4296.2449,0.5198,-0.7778,VALD3,AMBIGUOUS(3),,,,,NO
gf_006424,CH,4295.2117,4296.4201,0.4632,-0.8053,VALD3,AMBIGUOUS(2),,,,,NO
gf_006425,CH,4295.2582,4296.4666,0.4605,-2.7563,VALD3,UNIQUE,-1.0915,-1.6648,Q  0.00386,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006426,CH,4296.205,4297.4136,0.3463,-1.6411,VALD3,AMBIGUOUS(2),,,,,NO
gf_006427,CH,4296.4236,4297.6323,1.2848,-2.6609,VALD3,ABSENT,,,,,NO
gf_006428,CH,4296.5511,4297.7598,1.2132,-2.6734,VALD3,UNIQUE,-3.5975,+0.9241,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006429,CH,4296.558,4297.7667,1.3587,-2.6494,VALD3,ABSENT,,,,,NO
gf_006430,CH,4296.6308,4297.8396,0.0083,-1.5981,VALD3,AMBIGUOUS(2),,,,,NO
gf_006431,CH,4296.8962,4298.1050,1.1439,-2.6869,VALD3,UNIQUE,-3.5754,+0.8885,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006432,CH,4296.9513,4298.1601,0.4634,-0.8005,VALD3,AMBIGUOUS(2),,,,,NO
gf_006433,CH,4297.2479,4298.4568,0.409,-0.8252,VALD3,AMBIGUOUS(2),,,,,NO
gf_006434,CH,4297.3001,4298.5090,0.3475,-2.329,VALD3,AMBIGUOUS(2),,,,,NO
gf_006435,CH,4297.4213,4298.6303,1.077,-2.7019,VALD3,UNIQUE,-3.5527,+0.8508,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006436,CH,4297.5083,4298.7173,0.347,-1.4921,VALD3,AMBIGUOUS(2),,,,,NO
gf_006437,CH,4297.7711,4298.9802,0.0091,-2.304,VALD3,AMBIGUOUS(2),,,,,NO
gf_006438,CH,4297.9837,4299.1928,0.009,-1.4501,VALD3,AMBIGUOUS(2),,,,,NO
gf_006439,CH,4298.0924,4299.3015,1.0125,-2.7184,VALD3,UNIQUE,-3.5293,+0.8109,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006440,CH,4298.8049,4300.0142,0.41,-0.8252,VALD3,AMBIGUOUS(2),,,,,NO
gf_006441,CH,4298.8785,4300.0878,0.9506,-2.7359,VALD3,UNIQUE,-3.5050,+0.7691,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006442,CH,4298.926,4300.1354,0.6926,-1.817,VALD3,UNIQUE,-1.8124,-0.0046,R  0.01608,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006443,CH,4298.962,4300.1714,0.9549,-1.097,VALD3,AMBIGUOUS(2),,,,,NO
gf_006444,CH,4299.068,4300.2774,0.6926,-1.817,VALD3,UNIQUE,-1.8121,-0.0049,R  0.00236,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006445,CH,4299.2018,4300.4112,0.3587,-0.8524,VALD3,UNIQUE,-1.1418,+0.2894,Q -0.00005,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006446,CH,4299.47,4300.6795,0.6929,-2.92,VALD3,UNIQUE,-2.9152,-0.0048,Q  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006447,CH,4299.4916,4300.7011,0.3382,-1.7291,VALD3,AMBIGUOUS(2),,,,,NO
gf_006448,CH,4299.505,4300.7145,1.2152,-2.968,VALD3,ABSENT,,,,,NO
gf_006449,CH,4299.5793,4300.7888,0.6929,-1.709,VALD3,AMBIGUOUS(2),,,,,NO
gf_006450,CH,4299.58,4300.7895,1.287,-2.956,VALD3,ABSENT,,,,,NO
gf_006451,CH,4299.652,4300.8615,1.1457,-2.981,VALD3,ABSENT,,,,,NO
gf_006452,CH,4299.654,4300.8635,1.2152,-2.981,VALD3,UNIQUE,-1.0140,-1.9670,Q  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006453,CH,4299.689,4300.8986,0.693,-1.738,VALD3,UNIQUE,-1.7325,-0.0055,R -0.00840,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006454,CH,4299.739,4300.9486,1.287,-2.968,VALD3,UNIQUE,-1.0023,-1.9657,Q  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006455,CH,4299.788,4300.9976,1.1458,-2.995,VALD3,AMBIGUOUS(2),,,,,NO
gf_006456,CH,4299.8343,4301.0439,0.8933,-0.801,VALD3,AMBIGUOUS(2),,,,,NO
gf_006457,CH,4299.918,4301.1276,1.361,-2.946,VALD3,ABSENT,,,,,NO
gf_006458,CH,4299.9195,4301.1291,0.664,-2.719,VALD3,AMBIGUOUS(2),,,,,NO
gf_006459,CH,4299.981,4301.1906,1.0787,-2.995,VALD3,ABSENT,,,,,NO
gf_006460,CH,4300.087,4301.2967,1.361,-2.956,VALD3,UNIQUE,-0.9917,-1.9643,Q  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006461,CH,4300.103,4301.3127,1.0787,-3.011,VALD3,AMBIGUOUS(2),,,,,NO
gf_006462,CH,4300.3124,4301.5221,0.0,-1.6891,VALD3,AMBIGUOUS(2),,,,,NO
gf_006463,CH,4300.459,4301.6688,1.0141,-3.011,VALD3,ABSENT,,,,,NO
gf_006464,CH,4300.566,4301.7758,1.0141,-3.028,VALD3,AMBIGUOUS(2),,,,,NO
gf_006465,CH,4300.5769,4301.7867,0.3597,-0.8524,VALD3,AMBIGUOUS(2),,,,,NO
gf_006466,CH,4300.7639,4301.9737,0.8369,-0.821,VALD3,AMBIGUOUS(2),,,,,NO
gf_006467,CH,4300.9988,4302.2087,0.3115,-1.1978,VALD3,AMBIGUOUS(2),,,,,NO
gf_006468,CH,4301.1016,4302.3115,0.9521,-2.7359,VALD3,ABSENT,,,,,NO
gf_006469,CH,4301.1254,4302.3353,0.3116,-1.1677,VALD3,AMBIGUOUS(2),,,,,NO
gf_006470,CH,4301.257,4302.4670,0.9565,-1.097,VALD3,AMBIGUOUS(2),,,,,NO
gf_006471,CH,4301.7455,4302.9556,0.7832,-0.8429,VALD3,AMBIGUOUS(2),,,,,NO
gf_006472,CH,4301.7837,4302.9938,0.8927,-2.7554,VALD3,ABSENT,,,,,NO
gf_006473,CH,4301.8832,4303.0933,0.8967,-0.8064,VALD3,AMBIGUOUS(4),,,,,NO
gf_006474,CH,4302.2713,4303.4815,0.3123,-0.882,VALD3,AMBIGUOUS(2),,,,,NO
gf_006475,CH,4302.5407,4303.7510,0.8359,-2.7763,VALD3,UNIQUE,-3.4733,+0.6970,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006476,CH,4302.6287,4303.8390,0.8397,-0.8264,VALD3,AMBIGUOUS(4),,,,,NO
gf_006477,CH,4302.6886,4303.8989,0.7298,-2.8233,VALD3,AMBIGUOUS(2),,,,,NO
gf_006478,CH,4302.7458,4303.9562,0.2675,-1.2312,VALD3,AMBIGUOUS(2),,,,,NO
gf_006479,CH,4302.754,4303.9644,0.733,-0.872,VALD3,AMBIGUOUS(2),,,,,NO
gf_006480,CH,4302.786,4303.9964,0.3409,-2.124,VALD3,AMBIGUOUS(2),,,,,NO
gf_006481,CH,4302.9052,4304.1156,0.2676,-1.1983,VALD3,AMBIGUOUS(2),,,,,NO
gf_006482,CH,4303.0975,4304.3080,0.3404,-1.5576,VALD3,AMBIGUOUS(3),,,,,NO
gf_006483,CH,4303.4227,4304.6332,0.7843,-0.8429,VALD3,AMBIGUOUS(3),,,,,NO
gf_006484,CH,4303.614,4304.8246,0.0022,-2.095,VALD3,AMBIGUOUS(2),,,,,NO
gf_006485,CH,4303.7147,4304.9253,0.6845,-1.214,VALD3,AMBIGUOUS(3),,,,,NO
gf_006486,CH,4303.7371,4304.9477,0.6806,-1.5668,VALD3,AMBIGUOUS(3),,,,,NO
gf_006487,CH,4303.8172,4305.0278,0.6846,-1.1868,VALD3,AMBIGUOUS(3),,,,,NO
gf_006488,CH,4303.8725,4305.0832,0.2682,-0.9139,VALD3,AMBIGUOUS(2),,,,,NO
gf_006489,CH,4303.9369,4305.1476,0.0022,-1.5116,VALD3,AMBIGUOUS(2),,,,,NO
gf_006490,CH,4304.1743,4305.3850,0.7308,-2.8233,VALD3,UNIQUE,-3.4136,+0.5903,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006491,CH,4304.253,4305.4638,0.734,-0.872,VALD3,AMBIGUOUS(2),,,,,NO
gf_006492,CH,4304.3867,4305.5975,0.2266,-1.2684,VALD3,AMBIGUOUS(2),,,,,NO
gf_006493,CH,4304.5728,4305.7836,0.68,-1.4471,VALD3,AMBIGUOUS(2),,,,,NO
gf_006494,CH,4304.577,4305.7878,0.2267,-1.2328,VALD3,AMBIGUOUS(2),,,,,NO
gf_006495,CH,4304.7749,4305.9858,0.6382,-0.9229,VALD3,ABSENT,,,,,NO
gf_006496,CH,4305.0191,4306.2301,0.6825,-2.8507,VALD3,UNIQUE,-3.3809,+0.5302,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006497,CH,4305.0943,4306.3053,0.6855,-0.8991,VALD3,AMBIGUOUS(2),,,,,NO
gf_006498,CH,4305.3136,4306.5246,0.2272,-1.2686,VALD3,AMBIGUOUS(2),,,,,NO
gf_006499,CH,4305.4359,4306.6470,0.2273,-1.2327,VALD3,AMBIGUOUS(2),,,,,NO
gf_006500,CH,4305.7646,4306.9758,0.5958,-0.9548,VALD3,ABSENT,,,,,NO
gf_006501,CH,4305.9098,4307.1210,0.1889,-1.3094,VALD3,AMBIGUOUS(2),,,,,NO
gf_006502,CH,4305.9429,4307.1541,0.639,-0.9229,VALD3,AMBIGUOUS(2),,,,,NO
gf_006503,CH,4306.1368,4307.3481,0.189,-1.2702,VALD3,AMBIGUOUS(2),,,,,NO
gf_006504,CH,4306.6252,4307.8366,0.5565,-1.3092,VALD3,AMBIGUOUS(2),,,,,NO
gf_006505,CH,4306.6897,4307.9011,0.1894,-1.3096,VALD3,AMBIGUOUS(2),,,,,NO
gf_006506,CH,4306.7723,4307.9837,0.5966,-0.9548,VALD3,AMBIGUOUS(3),,,,,NO
gf_006507,CH,4306.8133,4308.0247,0.5567,-1.2738,VALD3,AMBIGUOUS(4),,,,,NO
gf_006508,CH,4306.8557,4308.0671,0.1895,-1.2701,VALD3,AMBIGUOUS(2),,,,,NO
gf_006509,CH,4307.3059,4308.5175,0.1545,-1.355,VALD3,AMBIGUOUS(2),,,,,NO
gf_006510,CH,4307.5221,4308.7337,0.5202,-1.3502,VALD3,AMBIGUOUS(4),,,,,NO
gf_006511,CH,4307.5785,4308.7901,0.1547,-1.3114,VALD3,AMBIGUOUS(2),,,,,NO
gf_006512,CH,4307.5851,4308.7967,0.5571,-0.9901,VALD3,ABSENT,,,,,NO
gf_006513,CH,4307.7451,4308.9568,0.5204,-1.3111,VALD3,AMBIGUOUS(2),,,,,NO
gf_006514,CH,4307.9529,4309.1646,0.155,-1.3552,VALD3,AMBIGUOUS(2),,,,,NO
gf_006515,CH,4308.1684,4309.3802,0.1551,-1.3114,VALD3,AMBIGUOUS(2),,,,,NO
gf_006516,CH,4308.2781,4309.4899,0.5204,-1.3451,VALD3,AMBIGUOUS(2),,,,,NO
gf_006517,CH,4308.3565,4309.5683,0.4872,-1.3957,VALD3,AMBIGUOUS(2),,,,,NO
gf_006518,CH,4308.3615,4309.5733,0.6696,-1.6945,VALD3,AMBIGUOUS(2),,,,,NO
gf_006519,CH,4308.442,4309.6539,0.5216,-1.3159,VALD3,AMBIGUOUS(2),,,,,NO
gf_006520,CH,4308.5713,4309.7832,0.1235,-1.407,VALD3,AMBIGUOUS(2),,,,,NO
gf_006521,CH,4308.6221,4309.8340,0.4874,-1.3523,VALD3,AMBIGUOUS(2),,,,,NO
gf_006522,CH,4308.8972,4310.1092,0.1237,-1.3584,VALD3,AMBIGUOUS(2),,,,,NO
gf_006523,CH,4308.9834,4310.1954,0.4876,-1.3959,VALD3,AMBIGUOUS(2),,,,,NO
gf_006524,CH,4309.0952,4310.3072,0.1238,-1.4072,VALD3,AMBIGUOUS(2),,,,,NO
gf_006525,CH,4309.1289,4310.3409,0.4573,-1.4476,VALD3,AMBIGUOUS(3),,,,,NO
gf_006526,CH,4309.1919,4310.4040,0.4877,-1.3522,VALD3,AMBIGUOUS(3),,,,,NO
gf_006527,CH,4309.3691,4310.5812,0.124,-1.3583,VALD3,AMBIGUOUS(2),,,,,NO
gf_006528,CH,4309.415,4310.6271,0.6703,-2.3585,VALD3,AMBIGUOUS(2),,,,,NO
gf_006529,CH,4309.4437,4310.6558,0.4575,-1.3993,VALD3,AMBIGUOUS(2),,,,,NO
gf_006530,CH,4309.618,4310.8302,0.6703,-1.5445,VALD3,AMBIGUOUS(2),,,,,NO
gf_006531,CH,4309.6328,4310.8450,0.4576,-1.4478,VALD3,AMBIGUOUS(2),,,,,NO
gf_006532,CH,4309.7,4310.9122,0.0958,-1.468,VALD3,UNIQUE,-1.4798,+0.0118,Q -0.00070,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006533,CH,4309.8227,4311.0349,0.4306,-1.5085,VALD3,AMBIGUOUS(2),,,,,NO
gf_006534,CH,4309.9015,4311.1137,0.4578,-1.3991,VALD3,AMBIGUOUS(3),,,,,NO
gf_006535,CH,4310.0951,4311.3074,0.096,-1.1381,VALD3,AMBIGUOUS(2),,,,,NO
gf_006536,CH,4310.2162,4311.4285,0.4309,-1.1784,VALD3,AMBIGUOUS(2),,,,,NO
gf_006537,CH,4310.4303,4311.6427,0.4072,-1.5794,VALD3,UNIQUE,-1.5968,+0.0174,Q  0.00719,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006538,CH,4310.4546,4311.6670,0.0962,-1.4118,VALD3,UNIQUE,-1.4193,+0.0075,Q  0.00072,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006539,CH,4310.5521,4311.7645,0.4311,-1.4526,VALD3,AMBIGUOUS(2),,,,,NO
gf_006540,CH,4310.6825,4311.8949,0.0715,-1.5391,VALD3,UNIQUE,-1.5558,+0.0167,Q -0.00028,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006541,CH,4310.8149,4312.0274,0.4075,-1.245,VALD3,AMBIGUOUS(2),,,,,NO
gf_006542,CH,4310.936,4312.1485,0.3869,-1.6921,VALD3,AMBIGUOUS(2),,,,,NO
gf_006543,CH,4310.974,4312.1865,1.1072,-1.644,VALD3,UNIQUE,-1.6386,-0.0054,R  0.00000,data/reference/cno_molecular_primary/ch_masseron2014/table14.dat.gz,YES
gf_006544,CH,4311.0788,4312.2914,0.0717,-1.2049,VALD3,AMBIGUOUS(2),,,,,NO
gf_006545,CH,4311.1467,4312.3593,0.3872,-1.6656,VALD3,AMBIGUOUS(2),,,,,NO
gf_006546,CH,4311.1512,4312.3638,0.4076,-1.5155,VALD3,AMBIGUOUS(2),,,,,NO
gf_006547,CH,4311.2035,4312.4161,0.6618,-1.778,VALD3,AMBIGUOUS(2),,,,,NO
