canonical_line_id,physical_transition_id,species,ion,wavelength_air_A,medium,excitation_potential_eV,loggf,gf_sigma_dex,nist_grade,gf_tier,source_class,adopted_source,source_doi,source_set_membership,hfs_isotope_status,intake_status,notes
gf_171709,pk_c0c6ce0e33b5,C I,1.0,13743.93,air,7.9463,-1.591,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_171720,pk_6a3a98659b9b,C I,1.0,13756.47,air,9.9885,-1.246,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_171726,pk_e03fdbc367f7,C I,1.0,13765.3,air,7.9461,-1.941,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_171761,pk_b9d345b69bfa,C I,1.0,13807.86,air,10.0854,-1.924,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_171867,pk_b079e00d1e31,C I,1.0,13939.86,air,9.6311,-1.575,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_171911,pk_7a97849b0013,C I,1.0,13993.46,air,8.8507,-2.056,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172051,pk_85a57fc2fd5c,C I,1.0,14161.38,air,9.713,-1.112,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172054,pk_9293c4b1908e,C I,1.0,14169.37,air,9.6891,-1.986,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172164,pk_0c687a5c60dd,C I,1.0,14306.81,air,8.8466,-1.248,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172183,pk_e0786b5eec5c,C I,1.0,14332.22,air,8.8481,-1.445,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172187,pk_7dfdf84aa1e5,C I,1.0,14339.54,air,10.0181,-2.04,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172220,pk_b675581b7949,C I,1.0,14374.42,air,8.8507,-2.642,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172224,pk_bc38d71d542c,C I,1.0,14379.47,air,10.0181,-1.894,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172229,pk_6ee5a6db58d6,C I,1.0,14399.65,air,8.8481,0.187,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172230,pk_10c530983740,C I,1.0,14399.97,air,10.0222,-1.79,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172232,pk_902ce9e9a882,C I,1.0,14403.250000000002,air,8.8466,-0.1919999999999999,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172239,pk_83ab97262184,C I,1.0,14413.49,air,10.0158,-1.896,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172242,pk_bdb373a903cc,C I,1.0,14420.12,air,8.8507,0.429,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172248,pk_5fe3849cd3ee,C I,1.0,14428.44,air,10.0158,-1.77,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172250,pk_f074ff2af77b,C I,1.0,14429.03,air,8.8481,-0.343,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172254,pk_e9913a9ab0f5,C I,1.0,14434.4,air,10.0222,-1.193,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172256,pk_bd534117a86d,C I,1.0,14435.03,air,10.0158,-1.525,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172260,pk_729e334f878e,C I,1.0,14442.24,air,8.8507,-0.362,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172264,pk_2a6216cf7684,C I,1.0,14448.760000000002,air,10.0222,-1.147,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172278,pk_dcce30cd6c22,C I,1.0,14452.579999999998,air,10.0181,-1.418,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172290,pk_fb2042e6a87c,C I,1.0,14463.409999999998,air,10.0181,-1.355,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172298,pk_d351f2c54200,C I,1.0,14471.78,air,8.8507,-1.582,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172301,pk_183b1c2bdbaf,C I,1.0,14474.240000000002,air,10.0181,-2.257,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172318,pk_6d26cf68ab23,C I,1.0,14497.179999999998,air,9.7089,-2.037,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172319,pk_5980afaebca8,C I,1.0,14498.33,air,9.7072,-2.037,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172334,pk_cf9c9dd076c9,C I,1.0,14519.54,air,9.7102,-1.289,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172342,pk_3a41dbc263df,C I,1.0,14528.120000000004,air,9.7089,-1.56,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172350,pk_83fc43891ec1,C I,1.0,14539.11,air,9.7072,-1.913,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172351,pk_865011df7342,C I,1.0,14542.52,air,7.6848,-0.0899999999999999,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172357,pk_a57fb37af5e5,C I,1.0,14551.660000000002,air,9.7364,-1.085,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172359,pk_b3809e966e09,C I,1.0,14553.69,air,10.1382,-2.1,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172431,pk_eff012c4b139,C I,1.0,14604.74,air,10.1382,-1.917,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KOH,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172458,pk_b32284a04ba5,C I,1.0,14628.36,air,8.8481,-1.47,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172469,pk_331d2f50e94d,C I,1.0,14637.01,air,8.8507,-0.963,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172502,pk_5c30e6c6633a,C I,1.0,14672.329999999998,air,8.8507,-2.149,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172555,pk_487452f70ff7,C I,1.0,14738.3,air,8.8481,-1.424,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172580,pk_0684f83cf1a7,C I,1.0,14768.19,air,9.6975,-2.312,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KOH,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172589,pk_5ef3dd75906f,C I,1.0,14779.61,air,8.8466,-1.423,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172592,pk_3072454ee622,C I,1.0,14782.93,air,8.8507,-0.646,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172620,pk_1c71c754fe35,C I,1.0,14806.73,air,8.8481,-1.414,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172622,pk_c5f8b3e3d784,C I,1.0,14807.940000000002,air,9.6954,-2.313,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172637,pk_c1a8b43530e1,C I,1.0,14832.569999999998,air,8.8481,-1.358,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172642,pk_8a9b291244d4,C I,1.0,14835.21,air,10.0557,-2.019,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172649,pk_6d130e53ee87,C I,1.0,14840.950000000004,air,9.6954,-1.584,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172651,pk_ed4b4f1c49ac,C I,1.0,14843.69,air,9.7018,-1.252,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172652,pk_ec18cf9dfc03,C I,1.0,14844.08,air,9.6975,-1.413,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172662,pk_3985c91fa52f,C I,1.0,14851.78,air,8.8507,-1.196,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172670,pk_8e35c58431ad,C I,1.0,14857.360000000002,air,10.1382,-2.162,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172672,pk_de31c647ce23,C I,1.0,14860.28,air,10.0557,-1.798,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172791,pk_baed5251528b,C I,1.0,14995.780000000002,air,9.7102,-2.068,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172825,pk_2939c4eda169,C I,1.0,15036.42,air,10.0557,-1.545,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172838,pk_294b874443bc,C I,1.0,15049.94,air,9.7089,-2.323,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172840,pk_d2436230dacb,C I,1.0,15051.93,air,9.7072,-2.512,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172883,pk_73a7e9b5fd9c,C I,1.0,15116.39,air,10.0557,-1.768,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_172898,pk_60f289ca004f,C I,1.0,15132.839999999998,air,10.0557,-2.247,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173052,pk_75e1d4efafaa,C I,1.0,15302.959999999995,air,10.0813,-2.029,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173067,pk_b4b3bf8fd27c,C I,1.0,15330.6,air,10.0831,-2.03,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173078,pk_1112219a4701,C I,1.0,15337.59,air,10.0831,-2.155,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173101,pk_dd4a77eb65f7,C I,1.0,15353.840000000002,air,9.713,-1.953,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173108,pk_4333ce77030a,C I,1.0,15364.39,air,10.0831,-1.934,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173122,pk_5c7d224ff4a1,C I,1.0,15380.6,air,10.0854,-1.935,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173135,pk_d80d99df37bb,C I,1.0,15407.55,air,10.0854,-1.457,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173199,pk_9e048004d7f6,C I,1.0,15506.06,air,10.0831,-2.048,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173222,pk_59b955f5e9a3,C I,1.0,15540.169999999998,air,10.0854,-1.778,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173232,pk_1406dae642c9,C I,1.0,15552.76,air,10.0831,-2.111,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173241,pk_86d8019acef1,C I,1.0,15561.67,air,10.0813,-2.402,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173271,pk_7442726546e8,C I,1.0,15597.0,air,10.0854,-1.635,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173274,pk_b4cfd69b8e3c,C I,1.0,15602.33,air,10.0813,-2.209,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173294,pk_6434248ab7e5,C I,1.0,15638.319999999998,air,10.0831,-2.335,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173305,pk_b960f62b902e,C I,1.0,15655.929999999998,air,10.0831,-2.212,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173331,pk_b28e0cba4c3f,C I,1.0,15683.05,air,10.0854,-2.115,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173358,pk_9bfe1e73d2d3,C I,1.0,15727.43,air,9.6311,-0.682,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173408,pk_fc3b13ac8b43,C I,1.0,15784.55,air,9.6311,-0.592,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173410,pk_1c6c3633383f,C I,1.0,15784.919999999998,air,9.6311,-0.729,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173472,pk_6c5bcb1f59fd,C I,1.0,15852.580000000002,air,9.6311,-0.258,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173653,pk_1f2baba989ad,C I,1.0,16004.9,air,9.6311,0.234,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173671,pk_73fc552df9f6,C I,1.0,16021.42,air,9.6311,-1.311,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173672,pk_bcb56136ccae,C I,1.0,16021.7,air,9.6311,0.222,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,BRW,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_173974,pk_a0473f6e6120,C I,1.0,16333.94,air,9.0026,-1.133,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KCN,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174052,pk_57240013d09c,C I,1.0,16415.82,air,9.3303,-1.241,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174057,pk_f5ed3c83443a,C I,1.0,16419.33,air,9.3305,-0.713,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174109,pk_2815a2b91313,C I,1.0,16465.11,air,9.3303,-1.45,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174115,pk_68c0f5e2f444,C I,1.0,16468.64,air,9.3305,-1.156,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174116,pk_a1b3be8e5b8e,C I,1.0,16470.94,air,9.3306,-1.342,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KOH,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174135,pk_15133570dc08,C I,1.0,16496.11,air,10.1382,-1.826,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174145,pk_68e413d1d886,C I,1.0,16505.21,air,9.3303,-1.292,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174190,pk_802dbe4582dd,C I,1.0,16559.66,air,10.1382,-2.233,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174236,pk_8aee19331f7f,C I,1.0,16607.2,air,10.1382,-1.566,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KOH,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174493,pk_cc65e87f081b,C I,1.0,16855.08,air,9.6838,-0.807,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174498,pk_9f3893d6cda9,C I,1.0,16862.9,air,9.9885,-0.776,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174527,pk_60d40bacec0b,C I,1.0,16888.25,air,9.6852,-0.636,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174528,pk_410434594b6c,C I,1.0,16888.56,air,9.6852,-0.973,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174530,pk_acf3db5046b1,C I,1.0,16890.38,air,9.0026,0.57,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174583,pk_0826719e1ede,C I,1.0,16954.12,air,9.6852,-0.963,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174596,pk_3c6604f949f7,C I,1.0,16965.26,air,9.8333,-2.601,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174611,pk_8f4901c4ae5c,C I,1.0,16978.16,air,9.6891,-1.198,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174612,pk_761467df0574,C I,1.0,16978.48,air,9.6891,-2.226,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174692,pk_0be900ebc42a,C I,1.0,17044.74,air,9.6891,-1.522,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174693,pk_d8905dd46722,C I,1.0,17045.18,air,9.6891,-0.2039999999999999,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174696,pk_bf6debbf974d,C I,1.0,17048.67,air,10.1382,-2.015,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174716,pk_f49179ee5aff,C I,1.0,17078.55,air,9.9885,-2.074,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174720,pk_37b496099fc5,C I,1.0,17086.25,air,9.3303,-1.877,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174722,pk_adde72b3aa4a,C I,1.0,17090.05,air,9.3305,-2.085,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174725,pk_869eb08e959a,C I,1.0,17092.53,air,9.3306,-2.23,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174742,pk_9c4005ec678b,C I,1.0,17126.44,air,9.6954,-1.749,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174743,pk_7f44c1201338,C I,1.0,17126.76,air,9.6954,-2.348,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174776,pk_ed9430be0e8b,C I,1.0,17174.81,air,9.6975,-2.379,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174788,pk_391eb9bb0a48,C I,1.0,17194.19,air,9.6954,-2.053,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_174790,pk_24b2a4f10e5a,C I,1.0,17194.63,air,9.6954,-1.83,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
