wavenumber_cm-1,wavelength_vac_A,wavelength_air_A,intensity
4314.84,23175.8304,23169.5072,0.996531
4314.845,23175.8035,23169.4803,0.997134
4314.85,23175.7767,23169.4535,0.997591
4314.855,23175.7498,23169.4266,0.997939
4314.86,23175.723,23169.3998,0.998231
4314.865,23175.6961,23169.3729,0.998514
4314.87,23175.6693,23169.3461,0.998836
4314.875,23175.6424,23169.3192,0.99922
4314.88,23175.6155,23169.2924,0.999677
4314.885,23175.5887,23169.2655,1.000208
4314.89,23175.5618,23169.2387,1.0008
4314.895,23175.535,23169.2118,1.001437
4314.9,23175.5081,23169.185,1.002093
4314.905,23175.4813,23169.1581,1.00274
4314.91,23175.4544,23169.1313,1.003345
4314.915,23175.4276,23169.1044,1.00386
4314.92,23175.4007,23169.0776,1.004246
4314.925,23175.3738,23169.0507,1.004442
4314.93,23175.347,23169.0239,1.004406
4314.935,23175.3201,23168.9971,1.004098
4314.94,23175.2933,23168.9702,1.003504
4314.945,23175.2664,23168.9434,1.002634
4314.95,23175.2396,23168.9165,1.001526
4314.955,23175.2127,23168.8897,1.000237
4314.96,23175.1859,23168.8628,0.998843
4314.965,23175.159,23168.836,0.997425
4314.97,23175.1322,23168.8091,0.996056
4314.975,23175.1053,23168.7823,0.9948
4314.98,23175.0784,23168.7554,0.993702
4314.985,23175.0516,23168.7286,0.992787
4314.99,23175.0247,23168.7017,0.992058
4314.995,23174.9979,23168.6749,0.991514
4315.0,23174.971,23168.648,0.99114
4315.005,23174.9442,23168.6212,0.990918
4315.01,23174.9173,23168.5943,0.990833
4315.015,23174.8905,23168.5675,0.990875
4315.02,23174.8636,23168.5407,0.991037
4315.025,23174.8368,23168.5138,0.991326
4315.03,23174.8099,23168.487,0.991744
4315.035,23174.7831,23168.4601,0.992306
4315.04,23174.7562,23168.4333,0.993018
4315.045,23174.7293,23168.4064,0.993886
4315.05,23174.7025,23168.3796,0.994899
4315.055,23174.6756,23168.3527,0.996046
4315.06,23174.6488,23168.3259,0.997299
4315.065,23174.6219,23168.299,0.998618
4315.07,23174.5951,23168.2722,0.999967
4315.075,23174.5682,23168.2453,1.001303
4315.08,23174.5414,23168.2185,1.002595
4315.085,23174.5145,23168.1917,1.003812
4315.09,23174.4877,23168.1648,1.004933
4315.095,23174.4608,23168.138,1.005946
4315.1,23174.434,23168.1111,1.006845
4315.105,23174.4071,23168.0843,1.007621
4315.11,23174.3803,23168.0574,1.008268
4315.115,23174.3534,23168.0306,1.008775
4315.12,23174.3266,23168.0037,1.009134
4315.125,23174.2997,23167.9769,1.009333
4315.13,23174.2728,23167.95,1.009366
4315.135,23174.246,23167.9232,1.009226
4315.14,23174.2191,23167.8964,1.008929
4315.145,23174.1923,23167.8695,1.008485
4315.15,23174.1654,23167.8427,1.007922
4315.155,23174.1386,23167.8158,1.007268
4315.16,23174.1117,23167.789,1.00655
4315.165,23174.0849,23167.7621,1.005793
4315.17,23174.058,23167.7353,1.005027
4315.175,23174.0312,23167.7084,1.00426
4315.18,23174.0043,23167.6816,1.003512
4315.185,23173.9775,23167.6548,1.002788
4315.19,23173.9506,23167.6279,1.002106
4315.195,23173.9238,23167.6011,1.001474
4315.2,23173.8969,23167.5742,1.000907
4315.205,23173.8701,23167.5474,1.000417
4315.21,23173.8432,23167.5205,1.000013
4315.215,23173.8164,23167.4937,0.999708
4315.22,23173.7895,23167.4668,0.999509
4315.225,23173.7627,23167.44,0.999421
4315.23,23173.7358,23167.4132,0.999449
4315.235,23173.709,23167.3863,0.999596
4315.24,23173.6821,23167.3595,0.99987
4315.245,23173.6553,23167.3326,1.000264
4315.25,23173.6284,23167.3058,1.000775
4315.255,23173.6016,23167.2789,1.001384
4315.26,23173.5747,23167.2521,1.002057
4315.265,23173.5479,23167.2253,1.002752
4315.27,23173.521,23167.1984,1.003414
4315.275,23173.4942,23167.1716,1.003983
4315.28,23173.4673,23167.1447,1.004398
4315.285,23173.4405,23167.1179,1.004608
4315.29,23173.4136,23167.091,1.004579
4315.295,23173.3868,23167.0642,1.004294
4315.3,23173.3599,23167.0374,1.003754
4315.305,23173.3331,23167.0105,1.002987
4315.31,23173.3062,23166.9837,1.002024
4315.315,23173.2794,23166.9568,1.000908
4315.32,23173.2525,23166.93,0.999683
4315.325,23173.2257,23166.9031,0.998385
4315.33,23173.1988,23166.8763,0.997053
4315.335,23173.172,23166.8495,0.995712
4315.34,23173.1451,23166.8226,0.994403
4315.345,23173.1183,23166.7958,0.993164
4315.35,23173.0914,23166.7689,0.992037
4315.355,23173.0646,23166.7421,0.991075
4315.36,23173.0377,23166.7152,0.990327
4315.365,23173.0109,23166.6884,0.989826
4315.37,23172.984,23166.6616,0.989597
4315.375,23172.9572,23166.6347,0.989627
4315.38,23172.9303,23166.6079,0.989881
4315.385,23172.9035,23166.581,0.990288
4315.39,23172.8766,23166.5542,0.990753
4315.395,23172.8498,23166.5273,0.991181
4315.4,23172.8229,23166.5005,0.991468
4315.405,23172.7961,23166.4737,0.991529
4315.41,23172.7692,23166.4468,0.991313
4315.415,23172.7424,23166.42,0.990798
4315.42,23172.7155,23166.3931,0.990008
4315.425,23172.6887,23166.3663,0.988995
4315.43,23172.6618,23166.3395,0.987839
4315.435,23172.635,23166.3126,0.98663
4315.44,23172.6081,23166.2858,0.985473
4315.445,23172.5813,23166.2589,0.98445
4315.45,23172.5544,23166.2321,0.983636
4315.455,23172.5276,23166.2053,0.983088
4315.46,23172.5007,23166.1784,0.982837
4315.465,23172.4739,23166.1516,0.982899
4315.47,23172.447,23166.1247,0.983263
4315.475,23172.4202,23166.0979,0.983907
4315.48,23172.3933,23166.071,0.984791
4315.485,23172.3665,23166.0442,0.985858
4315.49,23172.3396,23166.0174,0.98703
4315.495,23172.3128,23165.9905,0.988232
4315.5,23172.2859,23165.9637,0.989384
4315.505,23172.2591,23165.9368,0.990408
4315.51,23172.2323,23165.91,0.991252
4315.515,23172.2054,23165.8832,0.991881
4315.52,23172.1786,23165.8563,0.992303
4315.525,23172.1517,23165.8295,0.992552
4315.53,23172.1249,23165.8026,0.992692
4315.535,23172.098,23165.7758,0.992816
4315.54,23172.0712,23165.749,0.993018
4315.545,23172.0443,23165.7221,0.993388
4315.55,23172.0175,23165.6953,0.993993
4315.555,23171.9906,23165.6684,0.994864
4315.56,23171.9638,23165.6416,0.995991
4315.565,23171.9369,23165.6148,0.997313
4315.57,23171.9101,23165.5879,0.998727
4315.575,23171.8832,23165.5611,1.000109
4315.58,23171.8564,23165.5342,1.001315
4315.585,23171.8295,23165.5074,1.002215
4315.59,23171.8027,23165.4806,1.002711
4315.595,23171.7759,23165.4537,1.002738
4315.6,23171.749,23165.4269,1.002287
4315.605,23171.7222,23165.4001,1.001382
4315.61,23171.6953,23165.3732,1.000092
4315.615,23171.6685,23165.3464,0.998514
4315.62,23171.6416,23165.3195,0.996757
4315.625,23171.6148,23165.2927,0.994936
4315.63,23171.5879,23165.2659,0.993158
4315.635,23171.5611,23165.239,0.991521
4315.64,23171.5342,23165.2122,0.990109
4315.645,23171.5074,23165.1853,0.988982
4315.65,23171.4805,23165.1585,0.988184
4315.655,23171.4537,23165.1317,0.987733
4315.66,23171.4269,23165.1048,0.987618
4315.665,23171.4,23165.078,0.987807
4315.67,23171.3732,23165.0511,0.98825
4315.675,23171.3463,23165.0243,0.988874
4315.68,23171.3195,23164.9975,0.989599
4315.685,23171.2926,23164.9706,0.990344
4315.69,23171.2658,23164.9438,0.991022
4315.695,23171.2389,23164.917,0.991554
4315.7,23171.2121,23164.8901,0.991858
4315.705,23171.1852,23164.8633,0.991855
4315.71,23171.1584,23164.8364,0.991468
4315.715,23171.1316,23164.8096,0.990606
4315.72,23171.1047,23164.7828,0.989166
4315.725,23171.0779,23164.7559,0.987045
4315.73,23171.051,23164.7291,0.984126
4315.735,23171.0242,23164.7023,0.980284
4315.74,23170.9973,23164.6754,0.975412
4315.745,23170.9705,23164.6486,0.969417
4315.75,23170.9436,23164.6217,0.96224
4315.755,23170.9168,23164.5949,0.953875
4315.76,23170.8899,23164.5681,0.944369
4315.765,23170.8631,23164.5412,0.933845
4315.77,23170.8363,23164.5144,0.922512
4315.775,23170.8094,23164.4876,0.910663
4315.78,23170.7826,23164.4607,0.898676
4315.785,23170.7557,23164.4339,0.887004
4315.79,23170.7289,23164.407,0.876164
4315.795,23170.702,23164.3802,0.866689
4315.8,23170.6752,23164.3534,0.85909
4315.805,23170.6483,23164.3265,0.853808
4315.81,23170.6215,23164.2997,0.851161
4315.815,23170.5947,23164.2729,0.851308
4315.82,23170.5678,23164.246,0.854225
4315.825,23170.541,23164.2192,0.859708
4315.83,23170.5141,23164.1924,0.867393
4315.835,23170.4873,23164.1655,0.876803
4315.84,23170.4604,23164.1387,0.887406
4315.845,23170.4336,23164.1118,0.898674
4315.85,23170.4068,23164.085,0.910122
4315.855,23170.3799,23164.0582,0.921344
4315.86,23170.3531,23164.0313,0.932045
4315.865,23170.3262,23164.0045,0.942006
4315.87,23170.2994,23163.9777,0.951106
4315.875,23170.2725,23163.9508,0.95927
4315.88,23170.2457,23163.924,0.966471
4315.885,23170.2189,23163.8972,0.9727
4315.89,23170.192,23163.8703,0.977964
4315.895,23170.1652,23163.8435,0.982277
4315.9,23170.1383,23163.8167,0.985665
4315.905,23170.1115,23163.7898,0.988176
4315.91,23170.0846,23163.763,0.989876
4315.915,23170.0578,23163.7361,0.990865
4315.92,23170.031,23163.7093,0.991265
4315.925,23170.0041,23163.6825,0.991221
4315.93,23169.9773,23163.6556,0.99089
4315.935,23169.9504,23163.6288,0.990425
4315.94,23169.9236,23163.602,0.989972
4315.945,23169.8967,23163.5751,0.989652
4315.95,23169.8699,23163.5483,0.989551
4315.955,23169.8431,23163.5215,0.989723
4315.96,23169.8162,23163.4946,0.990182
4315.965,23169.7894,23163.4678,0.990901
4315.97,23169.7625,23163.441,0.991821
4315.975,23169.7357,23163.4141,0.992851
4315.98,23169.7088,23163.3873,0.993863
4315.985,23169.682,23163.3605,0.994721
4315.99,23169.6552,23163.3336,0.995279
4315.995,23169.6283,23163.3068,0.995402
4316.0,23169.6015,23163.28,0.994989
4316.005,23169.5746,23163.2531,0.993989
4316.01,23169.5478,23163.2263,0.992412
4316.015,23169.521,23163.1995,0.990347
4316.02,23169.4941,23163.1726,0.987936
4316.025,23169.4673,23163.1458,0.985387
4316.03,23169.4404,23163.119,0.98293
4316.035,23169.4136,23163.0921,0.980794
4316.04,23169.3868,23163.0653,0.979181
4316.045,23169.3599,23163.0384,0.97824
4316.05,23169.3331,23163.0116,0.978049
4316.055,23169.3062,23162.9848,0.978614
4316.06,23169.2794,23162.9579,0.97986
4316.065,23169.2525,23162.9311,0.981658
4316.07,23169.2257,23162.9043,0.983834
4316.075,23169.1989,23162.8774,0.98619
4316.08,23169.172,23162.8506,0.988524
4316.085,23169.1452,23162.8238,0.990651
4316.09,23169.1183,23162.7969,0.992424
4316.095,23169.0915,23162.7701,0.993727
4316.1,23169.0647,23162.7433,0.994495
4316.105,23169.0378,23162.7165,0.994714
4316.11,23169.011,23162.6896,0.994414
4316.115,23168.9841,23162.6628,0.993665
4316.12,23168.9573,23162.636,0.99258
4316.125,23168.9305,23162.6091,0.9913
4316.13,23168.9036,23162.5823,0.989979
4316.135,23168.8768,23162.5555,0.988797
4316.14,23168.8499,23162.5286,0.987918
4316.145,23168.8231,23162.5018,0.987494
4316.15,23168.7963,23162.475,0.987639
4316.155,23168.7694,23162.4481,0.988427
4316.16,23168.7426,23162.4213,0.989865
4316.165,23168.7157,23162.3945,0.9919
4316.17,23168.6889,23162.3676,0.994411
4316.175,23168.6621,23162.3408,0.997223
4316.18,23168.6352,23162.314,1.000125
4316.185,23168.6084,23162.2871,1.002878
4316.19,23168.5815,23162.2603,1.005256
4316.195,23168.5547,23162.2335,1.007058
4316.2,23168.5279,23162.2066,1.008136
4316.205,23168.501,23162.1798,1.008408
4316.21,23168.4742,23162.153,1.007868
4316.215,23168.4474,23162.1261,1.006586
4316.22,23168.4205,23162.0993,1.004696
4316.225,23168.3937,23162.0725,1.002386
4316.23,23168.3668,23162.0456,0.999879
4316.235,23168.34,23162.0188,0.997407
4316.24,23168.3132,23161.992,0.995196
4316.245,23168.2863,23161.9652,0.993436
4316.25,23168.2595,23161.9383,0.992269
4316.255,23168.2326,23161.9115,0.991781
4316.26,23168.2058,23161.8847,0.99199
4316.265,23168.179,23161.8578,0.992844
4316.27,23168.1521,23161.831,0.994234
4316.275,23168.1253,23161.8042,0.995997
4316.28,23168.0985,23161.7773,0.997954
4316.285,23168.0716,23161.7505,0.99991
4316.29,23168.0448,23161.7237,1.001687
4316.295,23168.0179,23161.6968,1.003148
4316.3,23167.9911,23161.67,1.004201
4316.305,23167.9643,23161.6432,1.004818
4316.31,23167.9374,23161.6164,1.005025
4316.315,23167.9106,23161.5895,1.004895
4316.32,23167.8838,23161.5627,1.004539
4316.325,23167.8569,23161.5359,1.004071
4316.33,23167.8301,23161.509,1.003606
4316.335,23167.8032,23161.4822,1.003232
4316.34,23167.7764,23161.4554,1.002997
4316.345,23167.7496,23161.4285,1.002919
4316.35,23167.7227,23161.4017,1.002971
4316.355,23167.6959,23161.3749,1.003111
4316.36,23167.6691,23161.3481,1.003279
4316.365,23167.6422,23161.3212,1.003435
4316.37,23167.6154,23161.2944,1.003545
4316.375,23167.5885,23161.2676,1.003605
4316.38,23167.5617,23161.2407,1.003642
4316.385,23167.5349,23161.2139,1.003691
4316.39,23167.508,23161.1871,1.003801
4316.395,23167.4812,23161.1602,1.003998
4316.4,23167.4544,23161.1334,1.00429
4316.405,23167.4275,23161.1066,1.004652
4316.41,23167.4007,23161.0798,1.00502
4316.415,23167.3739,23161.0529,1.005309
4316.42,23167.347,23161.0261,1.005419
4316.425,23167.3202,23160.9993,1.005258
4316.43,23167.2933,23160.9724,1.004761
4316.435,23167.2665,23160.9456,1.003905
4316.44,23167.2397,23160.9188,1.002709
4316.445,23167.2128,23160.892,1.001256
4316.45,23167.186,23160.8651,0.999643
4316.455,23167.1592,23160.8383,0.998011
4316.46,23167.1323,23160.8115,0.996482
4316.465,23167.1055,23160.7846,0.99517
4316.47,23167.0787,23160.7578,0.994155
4316.475,23167.0518,23160.731,0.99347
4316.48,23167.025,23160.7042,0.993122
4316.485,23166.9981,23160.6773,0.993087
4316.49,23166.9713,23160.6505,0.993312
4316.495,23166.9445,23160.6237,0.993755
4316.5,23166.9176,23160.5968,0.99436
4316.505,23166.8908,23160.57,0.995084
4316.51,23166.864,23160.5432,0.995888
4316.515,23166.8371,23160.5164,0.996726
4316.52,23166.8103,23160.4895,0.997555
4316.525,23166.7835,23160.4627,0.99832
4316.53,23166.7566,23160.4359,0.998954
4316.535,23166.7298,23160.409,0.999398
4316.54,23166.703,23160.3822,0.999588
4316.545,23166.6761,23160.3554,0.999491
4316.55,23166.6493,23160.3286,0.999092
4316.555,23166.6225,23160.3017,0.998407
4316.56,23166.5956,23160.2749,0.997484
4316.565,23166.5688,23160.2481,0.996387
4316.57,23166.542,23160.2213,0.995209
4316.575,23166.5151,23160.1944,0.994024
4316.58,23166.4883,23160.1676,0.99291
4316.585,23166.4615,23160.1408,0.991917
4316.59,23166.4346,23160.114,0.991083
4316.595,23166.4078,23160.0871,0.990419
4316.6,23166.3809,23160.0603,0.989931
4316.605,23166.3541,23160.0335,0.989622
4316.61,23166.3273,23160.0066,0.989506
4316.615,23166.3004,23159.9798,0.989597
4316.62,23166.2736,23159.953,0.989928
4316.625,23166.2468,23159.9262,0.990527
4316.63,23166.2199,23159.8993,0.991411
4316.635,23166.1931,23159.8725,0.992575
4316.64,23166.1663,23159.8457,0.993993
4316.645,23166.1394,23159.8189,0.995592
4316.65,23166.1126,23159.792,0.997275
4316.655,23166.0858,23159.7652,0.998918
4316.66,23166.0589,23159.7384,1.00039
4316.665,23166.0321,23159.7116,1.00156
4316.67,23166.0053,23159.6847,1.002323
4316.675,23165.9784,23159.6579,1.002598
4316.68,23165.9516,23159.6311,1.002352
4316.685,23165.9248,23159.6043,1.001593
4316.69,23165.8979,23159.5774,1.000371
4316.695,23165.8711,23159.5506,0.998789
4316.7,23165.8443,23159.5238,0.996983
4316.705,23165.8174,23159.4969,0.995105
4316.71,23165.7906,23159.4701,0.993325
4316.715,23165.7638,23159.4433,0.991798
4316.72,23165.7369,23159.4165,0.990647
4316.725,23165.7101,23159.3896,0.989951
4316.73,23165.6833,23159.3628,0.989727
4316.735,23165.6565,23159.336,0.989951
4316.74,23165.6296,23159.3092,0.990532
4316.745,23165.6028,23159.2823,0.991356
4316.75,23165.576,23159.2555,0.992292
4316.755,23165.5491,23159.2287,0.993221
4316.76,23165.5223,23159.2019,0.994046
4316.765,23165.4955,23159.175,0.994701
4316.77,23165.4686,23159.1482,0.995167
4316.775,23165.4418,23159.1214,0.99545
4316.78,23165.415,23159.0946,0.99559
4316.785,23165.3881,23159.0677,0.995634
4316.79,23165.3613,23159.0409,0.995639
4316.795,23165.3345,23159.0141,0.995639
4316.8,23165.3076,23158.9873,0.995665
4316.805,23165.2808,23158.9605,0.995723
4316.81,23165.254,23158.9336,0.995807
4316.815,23165.2271,23158.9068,0.995894
4316.82,23165.2003,23158.88,0.995964
4316.825,23165.1735,23158.8532,0.996008
4316.83,23165.1466,23158.8263,0.996024
4316.835,23165.1198,23158.7995,0.996029
4316.84,23165.093,23158.7727,0.996056
4316.845,23165.0662,23158.7459,0.996152
4316.85,23165.0393,23158.719,0.996364
4316.855,23165.0125,23158.6922,0.996733
4316.86,23164.9857,23158.6654,0.997283
4316.865,23164.9588,23158.6386,0.998022
4316.87,23164.932,23158.6117,0.998931
4316.875,23164.9052,23158.5849,0.999969
4316.88,23164.8783,23158.5581,1.001082
4316.885,23164.8515,23158.5313,1.00221
4316.89,23164.8247,23158.5044,1.003285
4316.895,23164.7978,23158.4776,1.004252
4316.9,23164.771,23158.4508,1.005068
4316.905,23164.7442,23158.424,1.005711
4316.91,23164.7174,23158.3972,1.006166
4316.915,23164.6905,23158.3703,1.006451
4316.92,23164.6637,23158.3435,1.006591
4316.925,23164.6369,23158.3167,1.006639
4316.93,23164.61,23158.2899,1.006648
4316.935,23164.5832,23158.263,1.006682
4316.94,23164.5564,23158.2362,1.006802
4316.945,23164.5295,23158.2094,1.007059
4316.95,23164.5027,23158.1826,1.007482
4316.955,23164.4759,23158.1558,1.008071
4316.96,23164.4491,23158.1289,1.008804
4316.965,23164.4222,23158.1021,1.009621
4316.97,23164.3954,23158.0753,1.010448
4316.975,23164.3686,23158.0485,1.011191
4316.98,23164.3417,23158.0216,1.011761
4316.985,23164.3149,23157.9948,1.012085
4316.99,23164.2881,23157.968,1.012112
4316.995,23164.2613,23157.9412,1.011824
4317.0,23164.2344,23157.9144,1.011231
4317.005,23164.2076,23157.8875,1.010376
4317.01,23164.1808,23157.8607,1.009324
4317.015,23164.1539,23157.8339,1.008149
4317.02,23164.1271,23157.8071,1.006935
4317.025,23164.1003,23157.7802,1.005753
4317.03,23164.0734,23157.7534,1.004666
4317.035,23164.0466,23157.7266,1.003719
4317.04,23164.0198,23157.6998,1.00294
4317.045,23163.993,23157.673,1.00234
4317.05,23163.9661,23157.6461,1.001909
4317.055,23163.9393,23157.6193,1.001621
4317.06,23163.9125,23157.5925,1.001435
4317.065,23163.8856,23157.5657,1.001285
4317.07,23163.8588,23157.5389,1.001087
4317.075,23163.832,23157.512,1.000727
4317.08,23163.8052,23157.4852,1.000073
4317.085,23163.7783,23157.4584,0.998967
4317.09,23163.7515,23157.4316,0.997246
4317.095,23163.7247,23157.4048,0.99475
4317.1,23163.6979,23157.3779,0.991365
4317.105,23163.671,23157.3511,0.987034
4317.11,23163.6442,23157.3243,0.981796
4317.115,23163.6174,23157.2975,0.9758
4317.12,23163.5905,23157.2707,0.969309
4317.125,23163.5637,23157.2438,0.962684
4317.13,23163.5369,23157.217,0.956364
4317.135,23163.5101,23157.1902,0.950794
4317.14,23163.4832,23157.1634,0.9464
4317.145,23163.4564,23157.1365,0.943503
4317.15,23163.4296,23157.1097,0.942313
4317.155,23163.4028,23157.0829,0.942873
4317.16,23163.3759,23157.0561,0.94508
4317.165,23163.3491,23157.0293,0.948696
4317.17,23163.3223,23157.0025,0.95339
4317.175,23163.2954,23156.9756,0.958778
4317.18,23163.2686,23156.9488,0.964482
4317.185,23163.2418,23156.922,0.970139
4317.19,23163.215,23156.8952,0.975462
4317.195,23163.1881,23156.8684,0.980233
4317.2,23163.1613,23156.8415,0.984304
4317.205,23163.1345,23156.8147,0.987604
4317.21,23163.1077,23156.7879,0.990127
4317.215,23163.0808,23156.7611,0.991903
4317.22,23163.054,23156.7343,0.993017
4317.225,23163.0272,23156.7074,0.993583
4317.23,23163.0003,23156.6806,0.993741
4317.235,23162.9735,23156.6538,0.99365
4317.24,23162.9467,23156.627,0.993491
4317.245,23162.9199,23156.6002,0.993433
4317.25,23162.893,23156.5733,0.993638
4317.255,23162.8662,23156.5465,0.994235
4317.26,23162.8394,23156.5197,0.995304
4317.265,23162.8126,23156.4929,0.996874
4317.27,23162.7857,23156.4661,0.998899
4317.275,23162.7589,23156.4393,1.001276
4317.28,23162.7321,23156.4124,1.003833
4317.285,23162.7053,23156.3856,1.006364
4317.29,23162.6784,23156.3588,1.008629
4317.295,23162.6516,23156.332,1.010405
4317.3,23162.6248,23156.3052,1.011484
4317.305,23162.598,23156.2783,1.011721
4317.31,23162.5711,23156.2515,1.011044
4317.315,23162.5443,23156.2247,1.009452
4317.32,23162.5175,23156.1979,1.007047
4317.325,23162.4907,23156.1711,1.003993
4317.33,23162.4638,23156.1443,1.000517
4317.335,23162.437,23156.1174,0.996879
4317.34,23162.4102,23156.0906,0.993355
4317.345,23162.3834,23156.0638,0.990187
4317.35,23162.3565,23156.037,0.987589
4317.355,23162.3297,23156.0102,0.985723
4317.36,23162.3029,23155.9833,0.984677
4317.365,23162.2761,23155.9565,0.984475
4317.37,23162.2492,23155.9297,0.98508
4317.375,23162.2224,23155.9029,0.986392
4317.38,23162.1956,23155.8761,0.988268
4317.385,23162.1688,23155.8493,0.99054
