wavenumber_cm-1,wavelength_vac_A,wavelength_air_A,solar,atmospheric,total
4361.25439,22929.183,22922.9269,0.99117,0.99215,0.98193
4361.26367,22929.1342,22922.8781,0.99143,0.99192,0.98171
4361.27344,22929.0828,22922.8268,0.99088,0.99274,0.98236
4361.28271,22929.0341,22922.7781,0.99146,0.99241,0.98263
4361.29248,22928.9827,22922.7267,0.99231,0.99165,0.98248
4361.30176,22928.934,22922.6779,0.99209,0.99171,0.98253
4361.31104,22928.8852,22922.6292,0.99214,0.99117,0.98212
4361.3208,22928.8339,22922.5779,0.99287,0.98999,0.98132
4361.33008,22928.7851,22922.5291,0.99231,0.98976,0.9808
4361.33984,22928.7338,22922.4778,0.99068,0.98969,0.97981
4361.34912,22928.685,22922.429,0.9897,0.9885,0.9776
4361.3584,22928.6362,22922.3803,0.98854,0.98755,0.97521
4361.36816,22928.5849,22922.329,0.98643,0.98804,0.97408
4361.37744,22928.5361,22922.2802,0.98503,0.98848,0.97343
4361.38721,22928.4847,22922.2288,0.9844,0.98737,0.97133
4361.39648,22928.436,22922.1801,0.98214,0.98616,0.96824
4361.40576,22928.3872,22922.1313,0.97758,0.98602,0.96478
4361.41553,22928.3358,22922.08,0.97228,0.9848,0.9586
4361.4248,22928.2871,22922.0313,0.96738,0.98118,0.94947
4361.43457,22928.2357,22921.9799,0.96264,0.97737,0.94082
4361.44385,22928.187,22921.9312,0.95777,0.97419,0.93292
4361.45361,22928.1356,22921.8799,0.95493,0.96911,0.92415
4361.46289,22928.0869,22921.8311,0.95669,0.96142,0.9163
4361.47217,22928.0381,22921.7823,0.96128,0.95409,0.91175
4361.48193,22927.9868,22921.731,0.96563,0.95161,0.91317
4361.49121,22927.938,22921.6823,0.97075,0.95531,0.92286
4361.50098,22927.8866,22921.6309,0.97712,0.95882,0.9331
4361.51025,22927.8379,22921.5822,0.98195,0.95551,0.93379
4361.51953,22927.7891,22921.5334,0.98558,0.94911,0.93061
4361.5293,22927.7378,22921.4821,0.9892,0.94431,0.93005
4361.53857,22927.689,22921.4334,0.99047,0.93525,0.92214
4361.54834,22927.6377,22921.382,0.99021,0.91774,0.90314
4361.55762,22927.5889,22921.3332,0.99118,0.89542,0.88068
4361.56689,22927.5402,22921.2845,0.99121,0.86524,0.84943
4361.57666,22927.4888,22921.2332,0.9922,0.82919,0.81243
4361.58594,22927.44,22921.1844,0.9946,0.82191,0.80654
4361.5957,22927.3887,22921.1331,0.99485,0.86194,0.84865
4361.60498,22927.3399,22921.0844,0.99678,0.90799,0.89896
4361.61426,22927.2911,22921.0356,0.99562,0.93165,0.92321
4361.62402,22927.2398,22920.9843,0.99371,0.94284,0.93373
4361.6333,22927.1911,22920.9355,0.99377,0.95383,0.9455
4361.64307,22927.1397,22920.8842,0.99351,0.9612,0.95282
4361.65234,22927.091,22920.8355,0.99303,0.96373,0.95517
4361.66211,22927.0396,22920.7841,0.99364,0.96663,0.9589
4361.67139,22926.9908,22920.7354,0.99445,0.96904,0.96161
4361.68066,22926.9421,22920.6867,0.99455,0.96855,0.96071
4361.69043,22926.8908,22920.6353,0.99411,0.96861,0.96086
4361.69971,22926.842,22920.5865,0.99366,0.9698,0.96239
4361.70947,22926.7907,22920.5353,0.9934,0.96804,0.96021
4361.71875,22926.7419,22920.4865,0.99352,0.96443,0.9562
4361.72803,22926.6931,22920.4377,0.99449,0.96183,0.95462
4361.73779,22926.6418,22920.3864,0.99477,0.95715,0.95015
4361.74707,22926.593,22920.3377,0.99319,0.94912,0.93974
4361.75684,22926.5417,22920.2863,0.99311,0.94034,0.93014
4361.76611,22926.493,22920.2376,0.99443,0.92539,0.91614
4361.77539,22926.4442,22920.1889,0.99304,0.89932,0.88762
4361.78516,22926.3928,22920.1375,0.99278,0.87999,0.86622
4361.79443,22926.3441,22920.0888,0.99633,0.88824,0.87726
4361.8042,22926.2927,22920.0375,0.99771,0.90621,0.89784
4361.81348,22926.244,22919.9887,0.99385,0.90962,0.89835
4361.82275,22926.1952,22919.94,0.99433,0.90284,0.89108
4361.83252,22926.1439,22919.8887,0.99685,0.89654,0.88632
4361.8418,22926.0951,22919.8399,0.99351,0.88512,0.87207
4361.85156,22926.0438,22919.7886,0.99389,0.86467,0.85187
4361.86084,22925.995,22919.7398,0.99709,0.8375,0.82601
4361.87061,22925.9437,22919.6885,0.99057,0.7949,0.77566
4361.87988,22925.895,22919.6398,0.98959,0.74614,0.72469
4361.88916,22925.8462,22919.591,0.9938,0.74743,0.72997
4361.89893,22925.7948,22919.5397,0.99458,0.79844,0.78373
4361.9082,22925.7461,22919.491,0.99888,0.8361,0.8259
4361.91797,22925.6948,22919.4397,1.0004,0.84812,0.83934
4361.92725,22925.646,22919.3909,0.99683,0.85829,0.84766
4361.93652,22925.5973,22919.3422,0.9945,0.86878,0.85736
4361.94629,22925.5459,22919.2908,0.99735,0.86753,0.85847
4361.95557,22925.4972,22919.2421,0.99641,0.85978,0.84944
4361.96533,22925.4459,22919.1908,0.99434,0.84915,0.83619
4361.97461,22925.3971,22919.142,1.0004,0.82875,0.81849
4361.98389,22925.3483,22919.0933,0.99986,0.80259,0.78978
4361.99365,22925.297,22919.042,0.99022,0.77303,0.75252
4362.00293,22925.2482,22918.9932,0.99553,0.72795,0.71079
4362.0127,22925.1969,22918.9419,0.99649,0.66995,0.65091
4362.02197,22925.1482,22918.8932,0.99744,0.58913,0.56847
4362.03125,22925.0994,22918.8444,0.9984,0.50206,0.47989
4362.04102,22925.0481,22918.7931,0.99935,0.39342,0.37007
4362.05029,22924.9993,22918.7444,1.0003,0.24243,0.2217
4362.06006,22924.948,22918.6931,1.0013,0.13275,0.11674
4362.06934,22924.8992,22918.6443,1.0022,0.17719,0.16086
4362.0791,22924.8479,22918.593,1.0032,0.33158,0.31085
4362.08838,22924.7992,22918.5443,1.0041,0.46011,0.439
4362.09766,22924.7504,22918.4955,1.0051,0.53743,0.52087
4362.10742,22924.6991,22918.4442,1.006,0.61747,0.60487
4362.1167,22924.6503,22918.3955,1.007,0.69233,0.6817
4362.12646,22924.599,22918.3442,0.99557,0.73892,0.72101
4362.13574,22924.5503,22918.2954,0.9918,0.76567,0.74572
4362.14502,22924.5015,22918.2467,1.003,0.78451,0.77409
4362.15479,22924.4501,22918.1954,0.99875,0.79208,0.7792
4362.16406,22924.4014,22918.1467,0.9915,0.7758,0.75724
4362.17383,22924.3501,22918.0953,0.9989,0.75887,0.74533
4362.18311,22924.3013,22918.0466,0.9989,0.76938,0.75595
4362.19238,22924.2526,22917.9979,0.99434,0.78821,0.77203
4362.20215,22924.2013,22917.9465,0.99907,0.79457,0.78237
4362.21143,22924.1525,22917.8978,0.99816,0.78313,0.76939
4362.22119,22924.1012,22917.8465,0.9893,0.74861,0.72678
4362.23047,22924.0524,22917.7978,0.99388,0.72097,0.70185
4362.23975,22924.0037,22917.749,0.99811,0.74631,0.73113
4362.24951,22923.9524,22917.6977,0.99762,0.7873,0.77342
4362.25879,22923.9036,22917.649,0.99764,0.80086,0.78755
4362.26855,22923.8523,22917.5977,1.0003,0.7965,0.78458
4362.27783,22923.8035,22917.5489,0.99606,0.78177,0.7654
4362.2876,22923.7522,22917.4976,0.99077,0.74488,0.72365
4362.29688,22923.7034,22917.4489,0.99691,0.69984,0.68224
4362.30615,22923.6547,22917.4002,0.99793,0.65593,0.63737
4362.31592,22923.6034,22917.3488,0.99895,0.59191,0.57195
4362.3252,22923.5546,22917.3001,0.99996,0.56791,0.54849
4362.33496,22923.5033,22917.2488,1.001,0.64194,0.62618
4362.34424,22923.4546,22917.2001,1.002,0.745,0.73323
4362.35352,22923.4058,22917.1513,1.0049,0.79063,0.78234
4362.36328,22923.3545,22917.1,0.99282,0.81724,0.79997
4362.37256,22923.3058,22917.0513,0.99721,0.83993,0.82781
4362.38232,22923.2545,22917.0,1.0008,0.85558,0.84739
4362.3916,22923.2057,22916.9513,0.99377,0.87076,0.85639
4362.40088,22923.1569,22916.9025,0.99667,0.88769,0.87641
4362.41064,22923.1057,22916.8512,1.0026,0.89703,0.89233
4362.41992,22923.0569,22916.8025,0.99426,0.8995,0.88762
4362.42969,22923.0056,22916.7512,0.99121,0.89897,0.88379
4362.43896,22922.9568,22916.7025,1.001,0.89275,0.88625
4362.44824,22922.9081,22916.6537,0.99788,0.8825,0.87325
4362.45801,22922.8567,22916.6024,0.99071,0.86908,0.85272
4362.46729,22922.808,22916.5536,1.0035,0.84616,0.83947
4362.47705,22922.7567,22916.5024,1.0041,0.81503,0.80749
4362.48633,22922.7079,22916.4536,0.98341,0.77423,0.74837
4362.49609,22922.6566,22916.4024,0.99693,0.70948,0.69058
4362.50537,22922.6079,22916.3536,0.99558,0.62667,0.60351
4362.51465,22922.5591,22916.3049,0.99424,0.46847,0.44369
4362.52441,22922.5078,22916.2536,0.99289,0.34237,0.31836
4362.53369,22922.4591,22916.2048,0.99155,0.39968,0.37641
4362.54346,22922.4077,22916.1535,0.9902,0.58104,0.55758
4362.55273,22922.359,22916.1048,0.98886,0.71425,0.69102
4362.56201,22922.3103,22916.0561,0.98751,0.77469,0.75232
4362.57178,22922.2589,22916.0048,0.99504,0.82235,0.80752
4362.58105,22922.2102,22915.9561,1.0063,0.85758,0.8536
4362.59082,22922.1589,22915.9047,0.99249,0.88842,0.87416
4362.6001,22922.1101,22915.856,0.9919,0.90769,0.89464
4362.60938,22922.0614,22915.8073,1.0016,0.92031,0.91703
4362.61914,22922.0101,22915.756,0.99559,0.93388,0.92561
4362.62842,22921.9613,22915.7072,0.99215,0.94305,0.93238
4362.63818,22921.9101,22915.656,0.99911,0.94734,0.94333
4362.64746,22921.8613,22915.6072,0.99796,0.95288,0.947
4362.65674,22921.8125,22915.5585,0.99494,0.95765,0.94877
4362.6665,22921.7613,22915.5072,0.99938,0.95927,0.95517
4362.67578,22921.7125,22915.4585,0.99938,0.96173,0.95755
4362.68555,22921.6612,22915.4072,0.99602,0.96507,0.95761
4362.69482,22921.6125,22915.3585,0.99811,0.96714,0.96243
4362.70459,22921.5611,22915.3071,0.99819,0.96981,0.96579
4362.71387,22921.5124,22915.2584,0.99456,0.97284,0.96527
4362.72314,22921.4637,22915.2097,0.99533,0.97378,0.96672
4362.73291,22921.4123,22915.1584,0.99699,0.97461,0.96891
4362.74219,22921.3636,22915.1097,0.9961,0.97692,0.97024
4362.75195,22921.3123,22915.0584,0.99778,0.97812,0.97321
4362.76123,22921.2636,22915.0096,0.9993,0.97851,0.97523
4362.77051,22921.2148,22914.9609,0.99629,0.98074,0.97494
4362.78027,22921.1635,22914.9096,0.99446,0.98318,0.97623
4362.78955,22921.1148,22914.8609,0.99594,0.98321,0.97756
4362.79932,22921.0634,22914.8096,0.99542,0.98298,0.97621
4362.80859,22921.0147,22914.7609,0.99315,0.9845,0.9759
4362.81787,22920.966,22914.7122,0.99285,0.98566,0.9772
4362.82764,22920.9147,22914.6608,0.99381,0.98505,0.97673
4362.83691,22920.866,22914.6121,0.99398,0.98467,0.97621
4362.84668,22920.8146,22914.5608,0.99359,0.98531,0.97735
4362.85596,22920.7659,22914.5121,0.99424,0.98491,0.97752
4362.86523,22920.7172,22914.4634,0.99638,0.98299,0.97657
4362.875,22920.6658,22914.4121,0.99744,0.9816,0.97605
4362.88428,22920.6171,22914.3634,0.9962,0.98135,0.97483
4362.89404,22920.5658,22914.3121,0.99556,0.9806,0.97262
4362.90332,22920.5171,22914.2634,0.99628,0.97872,0.97066
4362.91309,22920.4657,22914.212,0.99581,0.9764,0.96811
4362.92236,22920.417,22914.1634,0.99468,0.97384,0.96439
4362.93164,22920.3683,22914.1146,0.9953,0.97046,0.96069
4362.94141,22920.317,22914.0633,0.99661,0.96579,0.95652
4362.95068,22920.2683,22914.0146,0.9967,0.95979,0.94983
4362.96045,22920.2169,22913.9633,0.99621,0.95265,0.94043
4362.96973,22920.1682,22913.9146,0.99594,0.94457,0.92972
4362.979,22920.1195,22913.8659,0.99608,0.93527,0.91852
4362.98877,22920.0682,22913.8146,0.99675,0.9248,0.9067
4362.99805,22920.0194,22913.7658,0.99649,0.91537,0.89497
4363.00781,22919.9681,22913.7146,0.99418,0.90962,0.88602
4363.01709,22919.9194,22913.6658,0.99305,0.90684,0.88235
4363.02637,22919.8706,22913.6171,0.99581,0.90557,0.88396
4363.03613,22919.8194,22913.5658,0.9983,0.90841,0.88973
4363.04541,22919.7706,22913.5171,0.9969,0.9161,0.89783
4363.05518,22919.7193,22913.4658,0.99549,0.92222,0.9046
4363.06445,22919.6706,22913.4171,0.99691,0.92391,0.90911
4363.07373,22919.6219,22913.3684,0.99765,0.92867,0.91632
4363.0835,22919.5705,22913.3171,0.99617,0.93942,0.92761
4363.09277,22919.5218,22913.2684,0.99523,0.94669,0.93494
4363.10254,22919.4705,22913.2171,0.99486,0.94584,0.93415
4363.11182,22919.4218,22913.1683,0.9935,0.94568,0.93359
4363.12158,22919.3705,22913.1171,0.9921,0.95239,0.93987
4363.13086,22919.3217,22913.0684,0.99169,0.96051,0.94795
4363.14014,22919.273,22913.0196,0.99136,0.96478,0.95223
4363.1499,22919.2217,22912.9684,0.99158,0.96601,0.95399
4363.15918,22919.173,22912.9196,0.99329,0.96544,0.95484
4363.16895,22919.1217,22912.8683,0.99465,0.96419,0.9547
4363.17822,22919.073,22912.8197,0.99415,0.96534,0.95581
4363.1875,22919.0242,22912.7709,0.99381,0.96987,0.96045
4363.19727,22918.9729,22912.7196,0.99513,0.97507,0.96679
4363.20654,22918.9242,22912.6709,0.99588,0.97891,0.9715
4363.21631,22918.8729,22912.6196,0.99487,0.98176,0.97427
4363.22559,22918.8241,22912.5709,0.99423,0.98407,0.97668
4363.23486,22918.7755,22912.5222,0.99427,0.98582,0.97843
4363.24463,22918.7241,22912.4709,0.99344,0.98652,0.97829
4363.25391,22918.6754,22912.4222,0.99309,0.98593,0.97758
4363.26367,22918.6241,22912.3709,0.99454,0.98492,0.9778
4363.27295,22918.5754,22912.3222,0.99568,0.98343,0.97709
4363.28223,22918.5266,22912.2735,0.9959,0.98024,0.97408
4363.29199,22918.4754,22912.2222,0.99674,0.97732,0.97185
4363.30127,22918.4266,22912.1735,0.99687,0.97882,0.9735
4363.31104,22918.3753,22912.1222,0.99542,0.98348,0.97748
4363.32031,22918.3266,22912.0735,0.99495,0.98577,0.97981
4363.33008,22918.2753,22912.0222,0.99597,0.98475,0.97924
4363.33936,22918.2266,22911.9735,0.9962,0.98421,0.97838
4363.34863,22918.1779,22911.9248,0.9958,0.98532,0.97914
4363.3584,22918.1266,22911.8735,0.99616,0.98583,0.98005
4363.36768,22918.0778,22911.8248,0.99652,0.98539,0.98019
4363.37744,22918.0265,22911.7735,0.99567,0.98547,0.98015
4363.38672,22917.9778,22911.7248,0.99414,0.98478,0.97844
4363.396,22917.9291,22911.6761,0.99378,0.98112,0.97422
4363.40576,22917.8778,22911.6248,0.99528,0.9771,0.9711
4363.41504,22917.8291,22911.5761,0.99655,0.97703,0.97155
4363.4248,22917.7778,22911.5248,0.99618,0.9786,0.97243
4363.43408,22917.7291,22911.4761,0.99537,0.97721,0.97051
4363.44336,22917.6803,22911.4274,0.99532,0.9755,0.96868
4363.45312,22917.6291,22911.3761,0.99642,0.97824,0.97217
4363.4624,22917.5803,22911.3274,0.99754,0.98298,0.97852
4363.47217,22917.529,22911.2761,0.99607,0.98508,0.98016
4363.48145,22917.4803,22911.2274,0.99399,0.98529,0.97854
4363.49072,22917.4316,22911.1787,0.99535,0.98553,0.9798
4363.50049,22917.3803,22911.1274,0.99662,0.98492,0.9801
4363.50977,22917.3315,22911.0787,0.99517,0.98338,0.97652
4363.51953,22917.2803,22911.0274,0.99633,0.98199,0.97578
4363.52881,22917.2315,22910.9787,0.99835,0.98048,0.97661
4363.53857,22917.1803,22910.9275,0.99536,0.97905,0.97313
4363.54785,22917.1315,22910.8787,0.99375,0.97852,0.97138
4363.55713,22917.0828,22910.83,0.9964,0.97662,0.97161
4363.56689,22917.0315,22910.7788,0.99504,0.97172,0.96489
4363.57617,22916.9828,22910.73,0.99348,0.96677,0.95866
4363.58594,22916.9315,22910.6787,0.99735,0.96216,0.95772
4363.59521,22916.8828,22910.6301,0.99694,0.95359,0.94739
4363.60449,22916.8341,22910.5814,0.99429,0.94237,0.93244
4363.61426,22916.7827,22910.5301,0.99791,0.93201,0.92549
4363.62354,22916.734,22910.4813,0.99481,0.91573,0.90597
4363.6333,22916.6828,22910.4301,0.98788,0.88776,0.87014
4363.64258,22916.634,22910.3814,0.99678,0.85245,0.8406
4363.65186,22916.5853,22910.3326,0.99627,0.79919,0.78411
4363.66162,22916.534,22910.2814,0.99299,0.69867,0.67805
4363.6709,22916.4853,22910.2327,0.98972,0.64651,0.62311
4363.68066,22916.434,22910.1814,0.98644,0.71688,0.69313
4363.68994,22916.3853,22910.1327,1.0007,0.80562,0.79529
4363.69922,22916.3366,22910.084,0.99914,0.84976,0.83986
4363.70898,22916.2853,22910.0328,0.99472,0.8665,0.85391
4363.71826,22916.2366,22909.984,0.99661,0.86904,0.85853
4363.72803,22916.1853,22909.9327,0.99337,0.85655,0.8426
4363.7373,22916.1366,22909.8841,0.9964,0.82998,0.8174
4363.74707,22916.0853,22909.8328,0.99475,0.77964,0.7633
4363.75635,22916.0365,22909.7841,0.99339,0.68916,0.66838
4363.76562,22915.9879,22909.7354,0.99204,0.65259,0.62957
4363.77539,22915.9366,22909.6841,0.99068,0.73453,0.71305
4363.78467,22915.8878,22909.6354,1.0045,0.82565,0.8195
4363.79443,22915.8366,22909.5841,0.99632,0.87039,0.86018
4363.80371,22915.7878,22909.5354,0.99039,0.89319,0.87888
4363.81299,22915.7391,22909.4867,1.0,0.91522,0.91037
4363.82275,22915.6879,22909.4355,0.99873,0.93322,0.92769
4363.83203,22915.6391,22909.3867,0.99358,0.94386,0.93377
4363.8418,22915.5878,22909.3355,0.99815,0.9518,0.94654
4363.85107,22915.5391,22909.2868,0.99705,0.95874,0.95296
4363.86035,22915.4904,22909.2381,0.99177,0.962,0.95107
4363.87012,22915.4391,22909.1868,0.99625,0.96267,0.95539
4363.87939,22915.3904,22909.1381,0.99927,0.96494,0.96019
4363.88916,22915.3391,22909.0868,0.99426,0.96796,0.9589
4363.89844,22915.2904,22909.0381,0.99445,0.968,0.95996
4363.90771,22915.2417,22908.9894,0.99774,0.96674,0.96233
4363.91748,22915.1904,22908.9382,0.9941,0.96577,0.95797
4363.92676,22915.1417,22908.8894,0.99145,0.96012,0.94944
4363.93652,22915.0904,22908.8382,0.99512,0.95152,0.94373
4363.9458,22915.0417,22908.7895,0.996,0.95269,0.94589
4363.95557,22914.9904,22908.7382,0.9934,0.96446,0.956
4363.96484,22914.9417,22908.6895,0.99384,0.9734,0.9655
4363.97412,22914.893,22908.6408,0.99496,0.97659,0.9696
4363.98389,22914.8417,22908.5895,0.99443,0.98041,0.97328
4363.99316,22914.793,22908.5409,0.99503,0.98392,0.97733
4364.00293,22914.7417,22908.4896,0.99576,0.98498,0.9785
4364.01221,22914.693,22908.4409,0.99379,0.98706,0.97919
4364.02148,22914.6443,22908.3922,0.99201,0.98941,0.98092
4364.03125,22914.593,22908.3409,0.9934,0.98848,0.98099
4364.04053,22914.5443,22908.2922,0.99502,0.98687,0.98007
4364.05029,22914.493,22908.241,0.99417,0.98723,0.98003
4364.05957,22914.4443,22908.1923,0.99299,0.98738,0.97975
4364.06885,22914.3956,22908.1435,0.99291,0.98592,0.97788
4364.07861,22914.3443,22908.0923,0.99235,0.98266,0.97355
4364.08789,22914.2956,22908.0436,0.99142,0.97866,0.9685
4364.09766,22914.2443,22907.9923,0.99157,0.97796,0.96776
4364.10693,22914.1956,22907.9437,0.99234,0.9807,0.97078
4364.11621,22914.1469,22907.8949,0.99291,0.98177,0.97186
4364.12598,22914.0956,22907.8437,0.99259,0.98112,0.97078
4364.13525,22914.0469,22907.795,0.99026,0.98125,0.96911
4364.14502,22913.9956,22907.7437,0.98792,0.97941,0.96485
4364.1543,22913.9469,22907.695,0.98865,0.97474,0.95981
4364.16406,22913.8957,22907.6438,0.98915,0.97002,0.95535
4364.17334,22913.847,22907.5951,0.98563,0.96221,0.94492
4364.18262,22913.7982,22907.5463,0.98287,0.95038,0.93013
4364.19238,22913.747,22907.4951,0.98414,0.94542,0.9251
4364.20166,22913.6983,22907.4464,0.98417,0.95164,0.93111
4364.21143,22913.647,22907.3951,0.98064,0.95721,0.93361
4364.2207,22913.5983,22907.3465,0.97752,0.9542,0.92692
4364.22998,22913.5496,22907.2978,0.97634,0.94535,0.9154
4364.23975,22913.4983,22907.2465,0.9743,0.93188,0.89772
4364.24902,22913.4496,22907.1978,0.96989,0.9108,0.86881
4364.25879,22913.3983,22907.1465,0.96367,0.88268,0.83046
4364.26807,22913.3496,22907.0978,0.95736,0.85704,0.79593
4364.27734,22913.3009,22907.0492,0.95178,0.85091,0.78466
4364.28711,22913.2496,22906.9979,0.94536,0.87104,0.80234
4364.29639,22913.2009,22906.9492,0.93664,0.90229,0.83075
4364.30615,22913.1497,22906.898,0.92535,0.92782,0.84969
4364.31543,22913.1009,22906.8493,0.91414,0.94436,0.85707
4364.32471,22913.0522,22906.8005,0.90398,0.95587,0.85944
4364.33447,22913.001,22906.7493,0.89384,0.96462,0.85945
4364.34375,22912.9523,22906.7006,0.8858,0.97013,0.85792
4364.35352,22912.901,22906.6493,0.88232,0.97238,0.85636
4364.36279,22912.8523,22906.6007,0.88187,0.97372,0.85594
4364.37256,22912.801,22906.5494,0.88313,0.97544,0.85737
4364.38184,22912.7523,22906.5007,0.88751,0.97564,0.86072
4364.39111,22912.7036,22906.452,0.89471,0.97415,0.86614
4364.40088,22912.6523,22906.4008,0.90213,0.97433,0.87413
4364.41016,22912.6036,22906.3521,0.90987,0.97691,0.88418
4364.41992,22912.5524,22906.3008,0.91918,0.97944,0.89507
4364.4292,22912.5037,22906.2521,0.92797,0.98122,0.90553
4364.43848,22912.4549,22906.2034,0.93543,0.98208,0.91447
4364.44824,22912.4037,22906.1522,0.94452,0.98131,0.92249
4364.45752,22912.355,22906.1035,0.95349,0.98037,0.92986
4364.46729,22912.3037,22906.0522,0.95769,0.98019,0.93443
4364.47656,22912.255,22906.0036,0.96088,0.97829,0.93664
4364.48584,22912.2063,22905.9549,0.96728,0.97403,0.93915
4364.49561,22912.155,22905.9036,0.97149,0.9706,0.94056
4364.50488,22912.1064,22905.8549,0.97238,0.96914,0.94043
4364.51465,22912.0551,22905.8037,0.97577,0.96745,0.94142
4364.52393,22912.0064,22905.755,0.97814,0.96427,0.94028
4364.5332,22911.9577,22905.7063,0.97553,0.96042,0.93465
4364.54297,22911.9064,22905.655,0.97496,0.95743,0.9312
4364.55225,22911.8577,22905.6063,0.97611,0.956,0.93047
4364.56201,22911.8064,22905.5551,0.97264,0.9547,0.92656
4364.57129,22911.7577,22905.5064,0.97055,0.95214,0.92251
4364.58105,22911.7065,22905.4552,0.97176,0.94876,0.91906
4364.59033,22911.6578,22905.4065,0.96876,0.94481,0.91134
4364.59961,22911.6091,22905.3578,0.96889,0.93908,0.90628
4364.60938,22911.5578,22905.3065,0.97617,0.93071,0.90452
4364.61865,22911.5091,22905.2579,0.97542,0.91878,0.8906
4364.62842,22911.4578,22905.2066,0.97237,0.90222,0.87087
4364.6377,22911.4091,22905.1579,0.98201,0.88167,0.85869
4364.64697,22911.3605,22905.1092,0.9849,0.85698,0.83503
4364.65674,22911.3092,22905.058,0.97818,0.82493,0.79624
4364.66602,22911.2605,22905.0093,0.98908,0.78135,0.76065
4364.67578,22911.2092,22904.958,0.98877,0.71421,0.69049
4364.68506,22911.1605,22904.9093,0.99166,0.58638,0.56169
4364.69434,22911.1118,22904.8606,0.99454,0.50635,0.48313
4364.7041,22911.0606,22904.8094,0.99743,0.57046,0.5511
4364.71338,22911.0119,22904.7607,1.0003,0.69673,0.68202
4364.72314,22910.9606,22904.7095,1.0032,0.76909,0.75896
4364.73242,22910.9119,22904.6608,0.98904,0.80937,0.78938
4364.7417,22910.8632,22904.6121,0.99464,0.82964,0.81468
4364.75146,22910.812,22904.5609,0.99876,0.8394,0.82854
4364.76074,22910.7633,22904.5122,0.99173,0.83543,0.81877
4364.77051,22910.712,22904.4609,0.99226,0.80778,0.78993
4364.77979,22910.6633,22904.4122,0.99645,0.78559,0.77025
4364.78955,22910.612,22904.361,0.99123,0.8151,0.79817
