wavenumber_cm-1,wavelength_vac_A,wavelength_air_A,telluric_ratio
4334.547902,23070.4568,23064.1622,0.96389
4334.557379,23070.4063,23064.1118,0.9545
4334.566856,23070.3559,23064.0614,0.94745
4334.576333,23070.3055,23064.011,0.93985
4334.58581,23070.255,23063.9605,0.916
4334.595287,23070.2046,23063.9101,0.89048
4334.604765,23070.1541,23063.8597,0.8667
4334.614242,23070.1037,23063.8092,0.80198
4334.623719,23070.0532,23063.7588,0.71328
4334.633196,23070.0028,23063.7084,0.70227
4334.642673,23069.9524,23063.658,0.78807
4334.65215,23069.9019,23063.6075,0.87078
4334.661627,23069.8515,23063.5571,0.90116
4334.671104,23069.8011,23063.5067,0.91997
4334.680581,23069.7506,23063.4563,0.94306
4334.690058,23069.7002,23063.4058,0.95247
4334.699536,23069.6497,23063.3554,0.95543
4334.709013,23069.5993,23063.305,0.96308
4334.71849,23069.5489,23063.2546,0.96716
4334.727967,23069.4984,23063.2041,0.96627
4334.737444,23069.448,23063.1537,0.96621
4334.746921,23069.3976,23063.1033,0.96387
4334.756398,23069.3471,23063.0529,0.95842
4334.765875,23069.2967,23063.0025,0.95597
4334.775352,23069.2462,23062.952,0.95699
4334.784829,23069.1958,23062.9016,0.9584
4334.794306,23069.1454,23062.8512,0.96178
4334.803784,23069.0949,23062.8008,0.96755
4334.813261,23069.0445,23062.7503,0.9707
4334.822738,23068.9941,23062.6999,0.96988
4334.832215,23068.9436,23062.6495,0.96945
4334.841692,23068.8932,23062.5991,0.96774
4334.851169,23068.8428,23062.5487,0.96074
4334.860646,23068.7923,23062.4982,0.95465
4334.870123,23068.7419,23062.4478,0.95019
4334.8796,23068.6915,23062.3974,0.93601
4334.889077,23068.641,23062.347,0.91765
4334.898554,23068.5906,23062.2966,0.90273
4334.908032,23068.5402,23062.2461,0.86284
4334.917509,23068.4897,23062.1957,0.79279
4334.926986,23068.4393,23062.1453,0.76349
4334.936463,23068.3889,23062.0949,0.81634
4334.94594,23068.3384,23062.0445,0.8868
4334.955417,23068.288,23061.994,0.91627
4334.964894,23068.2376,23061.9436,0.92708
4334.974371,23068.1871,23061.8932,0.94058
4334.983848,23068.1367,23061.8428,0.94107
4334.993325,23068.0863,23061.7924,0.92808
4335.002803,23068.0358,23061.742,0.91369
4335.01228,23067.9854,23061.6915,0.8964
4335.021757,23067.935,23061.6411,0.88203
4335.031234,23067.8845,23061.5907,0.88442
4335.040711,23067.8341,23061.5403,0.90058
4335.050188,23067.7837,23061.4899,0.92142
4335.059665,23067.7333,23061.4395,0.94456
4335.069142,23067.6828,23061.389,0.96322
4335.078619,23067.6324,23061.3386,0.97235
4335.088096,23067.582,23061.2882,0.97786
4335.097573,23067.5315,23061.2378,0.98214
4335.107051,23067.4811,23061.1874,0.98196
4335.116528,23067.4307,23061.137,0.98091
4335.126005,23067.3803,23061.0866,0.98208
4335.135482,23067.3298,23061.0361,0.9816
4335.144959,23067.2794,23060.9857,0.97973
4335.154436,23067.229,23060.9353,0.97967
4335.163913,23067.1785,23060.8849,0.97927
4335.17339,23067.1281,23060.8345,0.97767
4335.182867,23067.0777,23060.7841,0.97686
4335.192344,23067.0273,23060.7337,0.97491
4335.201821,23066.9768,23060.6833,0.97169
4335.211299,23066.9264,23060.6328,0.97063
4335.220776,23066.876,23060.5824,0.96921
4335.230253,23066.8256,23060.532,0.96477
4335.23973,23066.7751,23060.4816,0.96184
4335.249207,23066.7247,23060.4312,0.95987
4335.258684,23066.6743,23060.3808,0.95421
4335.268161,23066.6239,23060.3304,0.94878
4335.277638,23066.5734,23060.28,0.94505
4335.287115,23066.523,23060.2295,0.93713
4335.296592,23066.4726,23060.1791,0.92778
4335.30607,23066.4222,23060.1287,0.92008
4335.315547,23066.3717,23060.0783,0.90621
4335.325024,23066.3213,23060.0279,0.88782
4335.334501,23066.2709,23059.9775,0.87217
4335.343978,23066.2205,23059.9271,0.85039
4335.353455,23066.17,23059.8767,0.81956
4335.362932,23066.1196,23059.8263,0.78754
4335.372409,23066.0692,23059.7759,0.73985
4335.381886,23066.0188,23059.7255,0.66755
4335.391363,23065.9684,23059.675,0.59014
4335.40084,23065.9179,23059.6246,0.48954
4335.410318,23065.8675,23059.5742,0.33704
4335.419795,23065.8171,23059.5238,0.21886
4335.429272,23065.7667,23059.4734,0.25572
4335.438749,23065.7162,23059.423,0.40764
4335.448226,23065.6658,23059.3726,0.5448
4335.457703,23065.6154,23059.3222,0.6372
4335.46718,23065.565,23059.2718,0.71753
4335.476657,23065.5146,23059.2214,0.77899
4335.486134,23065.4642,23059.171,0.81551
4335.495611,23065.4137,23059.1206,0.84729
4335.505088,23065.3633,23059.0702,0.87545
4335.514566,23065.3129,23059.0198,0.89217
4335.524043,23065.2625,23058.9694,0.9059
4335.53352,23065.2121,23058.9189,0.91891
4335.542997,23065.1616,23058.8685,0.92672
4335.552474,23065.1112,23058.8181,0.93429
4335.561951,23065.0608,23058.7677,0.94186
4335.571428,23065.0104,23058.7173,0.944
4335.580905,23064.96,23058.6669,0.9453
4335.590382,23064.9095,23058.6165,0.94901
4335.599859,23064.8591,23058.5661,0.95
4335.609337,23064.8087,23058.5157,0.94718
4335.618814,23064.7583,23058.4653,0.94095
4335.628291,23064.7079,23058.4149,0.93282
4335.637768,23064.6575,23058.3645,0.93428
4335.647245,23064.607,23058.3141,0.9488
4335.656722,23064.5566,23058.2637,0.96067
4335.666199,23064.5062,23058.2133,0.96358
4335.675676,23064.4558,23058.1629,0.96741
4335.685153,23064.4054,23058.1125,0.97215
4335.69463,23064.355,23058.0621,0.97236
4335.704107,23064.3046,23058.0117,0.97307
4335.713585,23064.2541,23057.9613,0.97595
4335.723062,23064.2037,23057.9109,0.97573
4335.732539,23064.1533,23057.8605,0.97471
4335.742016,23064.1029,23057.8101,0.97569
4335.751493,23064.0525,23057.7597,0.97471
4335.76097,23064.0021,23057.7093,0.97302
4335.770447,23063.9517,23057.6589,0.97352
4335.779924,23063.9012,23057.6085,0.97196
4335.789401,23063.8508,23057.5581,0.96848
4335.798878,23063.8004,23057.5077,0.96707
4335.808355,23063.75,23057.4573,0.96353
4335.817833,23063.6996,23057.4069,0.95693
4335.82731,23063.6492,23057.3565,0.95252
4335.836787,23063.5988,23057.3061,0.9436
4335.846264,23063.5484,23057.2557,0.92546
4335.855741,23063.498,23057.2053,0.90864
4335.865218,23063.4475,23057.1549,0.8829
4335.874695,23063.3971,23057.1045,0.82447
4335.884172,23063.3467,23057.0541,0.76702
4335.893649,23063.2963,23057.0037,0.77654
4335.903126,23063.2459,23056.9533,0.8392
4335.912604,23063.1955,23056.9029,0.87319
4335.922081,23063.1451,23056.8525,0.8534
4335.931558,23063.0947,23056.8021,0.83322
4335.941035,23063.0443,23056.7517,0.8523
4335.950512,23062.9939,23056.7013,0.89424
4335.959989,23062.9434,23056.651,0.92746
4335.969466,23062.893,23056.6006,0.94309
4335.978943,23062.8426,23056.5502,0.95136
4335.98842,23062.7922,23056.4998,0.95999
4335.997897,23062.7418,23056.4494,0.96672
4336.007374,23062.6914,23056.399,0.97005
4336.016852,23062.641,23056.3486,0.97319
4336.026329,23062.5906,23056.2982,0.97624
4336.035806,23062.5402,23056.2478,0.97694
4336.045283,23062.4898,23056.1974,0.9772
4336.05476,23062.4394,23056.147,0.97913
4336.064237,23062.389,23056.0966,0.98045
4336.073714,23062.3386,23056.0462,0.9798
4336.083191,23062.2882,23055.9958,0.97928
4336.092668,23062.2377,23055.9454,0.97925
4336.102145,23062.1873,23055.8951,0.9777
4336.111622,23062.1369,23055.8447,0.97515
4336.1211,23062.0865,23055.7943,0.97341
4336.130577,23062.0361,23055.7439,0.97246
4336.140054,23061.9857,23055.6935,0.97251
4336.149531,23061.9353,23055.6431,0.9736
4336.159008,23061.8849,23055.5927,0.97315
4336.168485,23061.8345,23055.5423,0.9712
4336.177962,23061.7841,23055.4919,0.97073
4336.187439,23061.7337,23055.4415,0.96948
4336.196916,23061.6833,23055.3912,0.96545
4336.206393,23061.6329,23055.3408,0.96383
4336.215871,23061.5825,23055.2904,0.96411
4336.225348,23061.5321,23055.24,0.9596
4336.234825,23061.4817,23055.1896,0.95427
4336.244302,23061.4313,23055.1392,0.95205
4336.253779,23061.3809,23055.0888,0.94489
4336.263256,23061.3305,23055.0384,0.93358
4336.272733,23061.2801,23054.988,0.92377
4336.28221,23061.2297,23054.9377,0.90456
4336.291687,23061.1793,23054.8873,0.87492
4336.301164,23061.1289,23054.8369,0.8456
4336.310641,23061.0785,23054.7865,0.79206
4336.320119,23061.0281,23054.7361,0.70428
4336.329596,23060.9777,23054.6857,0.66161
4336.339073,23060.9273,23054.6353,0.72132
4336.34855,23060.8769,23054.5849,0.80881
4336.358027,23060.8265,23054.5346,0.84755
4336.367504,23060.7761,23054.4842,0.86357
4336.376981,23060.7257,23054.4338,0.88011
4336.386458,23060.6753,23054.3834,0.87704
4336.395935,23060.6249,23054.333,0.86532
4336.405412,23060.5745,23054.2826,0.85297
4336.41489,23060.5241,23054.2323,0.811
4336.424367,23060.4737,23054.1819,0.75664
4336.433844,23060.4233,23054.1315,0.73651
4336.443321,23060.3729,23054.0811,0.73341
4336.452798,23060.3225,23054.0307,0.72738
4336.462275,23060.2721,23053.9803,0.74313
4336.471752,23060.2217,23053.93,0.74765
4336.481229,23060.1713,23053.8796,0.68573
4336.490706,23060.1209,23053.8292,0.62763
4336.500183,23060.0705,23053.7788,0.6694
4336.50966,23060.0201,23053.7284,0.76009
4336.519138,23059.9697,23053.678,0.81072
4336.528615,23059.9193,23053.6277,0.83542
4336.538092,23059.8689,23053.5773,0.86591
4336.547569,23059.8185,23053.5269,0.88615
4336.557046,23059.7681,23053.4765,0.89628
4336.566523,23059.7177,23053.4261,0.91176
4336.576,23059.6674,23053.3758,0.92278
4336.585477,23059.617,23053.3254,0.92562
4336.594954,23059.5666,23053.275,0.9306
4336.604431,23059.5162,23053.2246,0.92884
4336.613908,23059.4658,23053.1742,0.91714
4336.623386,23059.4154,23053.1239,0.91888
4336.632863,23059.365,23053.0735,0.93847
4336.64234,23059.3146,23053.0231,0.95361
4336.651817,23059.2642,23052.9727,0.95954
4336.661294,23059.2138,23052.9223,0.96583
4336.670771,23059.1634,23052.872,0.97026
4336.680248,23059.113,23052.8216,0.97079
4336.689725,23059.0626,23052.7712,0.97243
4336.699202,23059.0122,23052.7208,0.97333
4336.708679,23058.9619,23052.6704,0.97018
4336.718157,23058.9115,23052.6201,0.96638
4336.727634,23058.8611,23052.5697,0.96286
4336.737111,23058.8107,23052.5193,0.95867
4336.746588,23058.7603,23052.4689,0.95745
4336.756065,23058.7099,23052.4186,0.96059
4336.765542,23058.6595,23052.3682,0.9652
4336.775019,23058.6091,23052.3178,0.97045
4336.784496,23058.5587,23052.2674,0.97568
4336.793973,23058.5083,23052.2171,0.97898
4336.80345,23058.458,23052.1667,0.98051
4336.812927,23058.4076,23052.1163,0.98037
4336.822405,23058.3572,23052.0659,0.97916
4336.831882,23058.3068,23052.0156,0.97933
4336.841359,23058.2564,23051.9652,0.97883
4336.850836,23058.206,23051.9148,0.97455
4336.860313,23058.1556,23051.8644,0.97085
4336.86979,23058.1052,23051.8141,0.96798
4336.879267,23058.0548,23051.7637,0.95852
4336.888744,23058.0045,23051.7133,0.94321
4336.898221,23057.9541,23051.6629,0.92262
4336.907698,23057.9037,23051.6126,0.88867
4336.917175,23057.8533,23051.5622,0.85095
4336.926653,23057.8029,23051.5118,0.82634
4336.93613,23057.7525,23051.4614,0.79829
4336.945607,23057.7021,23051.4111,0.75835
4336.955084,23057.6518,23051.3607,0.7548
4336.964561,23057.6014,23051.3103,0.81485
4336.974038,23057.551,23051.26,0.885
4336.983515,23057.5006,23051.2096,0.91854
4336.992992,23057.4502,23051.1592,0.93356
4337.002469,23057.3998,23051.1089,0.94912
4337.011946,23057.3494,23051.0585,0.95724
4337.021424,23057.2991,23051.0081,0.96035
4337.030901,23057.2487,23050.9577,0.96659
4337.040378,23057.1983,23050.9074,0.97073
4337.049855,23057.1479,23050.857,0.97126
4337.059332,23057.0975,23050.8066,0.97327
4337.068809,23057.0471,23050.7563,0.97405
4337.078286,23056.9968,23050.7059,0.97159
4337.087763,23056.9464,23050.6555,0.97085
4337.09724,23056.896,23050.6052,0.97236
4337.106717,23056.8456,23050.5548,0.97268
4337.116194,23056.7952,23050.5044,0.97197
4337.125672,23056.7448,23050.454,0.97076
4337.135149,23056.6945,23050.4037,0.96767
4337.144626,23056.6441,23050.3533,0.96215
4337.154103,23056.5937,23050.3029,0.95546
4337.16358,23056.5433,23050.2526,0.95094
4337.173057,23056.4929,23050.2022,0.95135
4337.182534,23056.4426,23050.1518,0.95516
4337.192011,23056.3922,23050.1015,0.95896
4337.201488,23056.3418,23050.0511,0.96086
4337.210965,23056.2914,23050.0008,0.96056
4337.220442,23056.2411,23049.9504,0.95935
4337.22992,23056.1907,23049.9,0.95759
4337.239397,23056.1403,23049.8497,0.95346
4337.248874,23056.0899,23049.7993,0.94801
4337.258351,23056.0395,23049.7489,0.94241
4337.267828,23055.9892,23049.6986,0.93168
4337.277305,23055.9388,23049.6482,0.91509
4337.286782,23055.8884,23049.5978,0.89712
4337.296259,23055.838,23049.5475,0.86498
4337.305736,23055.7876,23049.4971,0.808
4337.315213,23055.7373,23049.4467,0.76834
4337.324691,23055.6869,23049.3964,0.79592
4337.334168,23055.6365,23049.346,0.8529
4337.343645,23055.5861,23049.2956,0.86746
4337.353122,23055.5358,23049.2453,0.85319
4337.362599,23055.4854,23049.1949,0.85123
4337.372076,23055.435,23049.1446,0.83328
4337.381553,23055.3846,23049.0942,0.78476
4337.39103,23055.3343,23049.0438,0.74415
4337.400507,23055.2839,23048.9935,0.68145
4337.409984,23055.2335,23048.9431,0.54809
4337.419461,23055.1831,23048.8928,0.44919
4337.428939,23055.1328,23048.8424,0.50855
4337.438416,23055.0824,23048.792,0.6459
4337.447893,23055.032,23048.7417,0.72628
4337.45737,23054.9816,23048.6913,0.75872
4337.466847,23054.9313,23048.641,0.78465
4337.476324,23054.8809,23048.5906,0.7889
4337.485801,23054.8305,23048.5402,0.77697
4337.495278,23054.7801,23048.4899,0.75764
4337.504755,23054.7298,23048.4395,0.71105
4337.514232,23054.6794,23048.3892,0.64972
4337.523709,23054.629,23048.3388,0.57171
4337.533187,23054.5786,23048.2884,0.42718
4337.542664,23054.5283,23048.2381,0.28218
4337.552141,23054.4779,23048.1877,0.3035
4337.561618,23054.4275,23048.1374,0.47977
4337.571095,23054.3772,23048.087,0.63426
4337.580572,23054.3268,23048.0367,0.71
4337.590049,23054.2764,23047.9863,0.77156
4337.599526,23054.2261,23047.9359,0.82689
4337.609003,23054.1757,23047.8856,0.8558
4337.61848,23054.1253,23047.8352,0.87925
4337.627958,23054.0749,23047.7849,0.90352
4337.637435,23054.0246,23047.7345,0.91537
4337.646912,23053.9742,23047.6842,0.92477
4337.656389,23053.9238,23047.6338,0.93771
4337.665866,23053.8735,23047.5834,0.94374
4337.675343,23053.8231,23047.5331,0.94681
4337.68482,23053.7727,23047.4827,0.95338
4337.694297,23053.7224,23047.4324,0.95698
4337.703774,23053.672,23047.382,0.95862
4337.713251,23053.6216,23047.3317,0.96357
4337.722728,23053.5713,23047.2813,0.96697
4337.732206,23053.5209,23047.231,0.96711
4337.741683,23053.4705,23047.1806,0.96797
4337.75116,23053.4202,23047.1303,0.96854
4337.760637,23053.3698,23047.0799,0.96929
4337.770114,23053.3194,23047.0295,0.97269
4337.779591,23053.2691,23046.9792,0.97503
4337.789068,23053.2187,23046.9288,0.97526
4337.798545,23053.1683,23046.8785,0.97782
4337.808022,23053.118,23046.8281,0.98071
4337.817499,23053.0676,23046.7778,0.98069
4337.826976,23053.0172,23046.7274,0.98166
4337.836454,23052.9669,23046.6771,0.98419
4337.845931,23052.9165,23046.6267,0.98414
4337.855408,23052.8661,23046.5764,0.98315
4337.864885,23052.8158,23046.526,0.98377
4337.874362,23052.7654,23046.4757,0.9834
4337.883839,23052.715,23046.4253,0.98239
4337.893316,23052.6647,23046.375,0.9839
4337.902793,23052.6143,23046.3246,0.98605
4337.91227,23052.5639,23046.2743,0.98616
4337.921747,23052.5136,23046.2239,0.98589
4337.931225,23052.4632,23046.1736,0.9861
4337.940702,23052.4129,23046.1232,0.98584
4337.950179,23052.3625,23046.0729,0.98588
4337.959656,23052.3121,23046.0225,0.98604
4337.969133,23052.2618,23045.9722,0.98447
4337.97861,23052.2114,23045.9218,0.98212
4337.988087,23052.161,23045.8715,0.98054
4337.997564,23052.1107,23045.8211,0.97846
4338.007041,23052.0603,23045.7708,0.97659
4338.016518,23052.01,23045.7205,0.97835
4338.025995,23051.9596,23045.6701,0.98251
4338.035473,23051.9092,23045.6198,0.98454
4338.04495,23051.8589,23045.5694,0.98457
4338.054427,23051.8085,23045.5191,0.98528
4338.063904,23051.7582,23045.4687,0.98612
4338.073381,23051.7078,23045.4184,0.98581
4338.082858,23051.6574,23045.368,0.98505
4338.092335,23051.6071,23045.3177,0.98431
4338.101812,23051.5567,23045.2673,0.98303
4338.111289,23051.5064,23045.217,0.98075
4338.120766,23051.456,23045.1666,0.9773
4338.130243,23051.4057,23045.1163,0.97371
4338.139721,23051.3553,23045.066,0.97123
4338.149198,23051.3049,23045.0156,0.96869
4338.158675,23051.2546,23044.9653,0.96422
4338.168152,23051.2042,23044.9149,0.95856
4338.177629,23051.1539,23044.8646,0.95329
4338.187106,23051.1035,23044.8142,0.94858
4338.196583,23051.0531,23044.7639,0.94447
4338.20606,23051.0028,23044.7136,0.94149
4338.215537,23050.9524,23044.6632,0.94017
4338.225014,23050.9021,23044.6129,0.94177
4338.234492,23050.8517,23044.5625,0.94721
4338.243969,23050.8014,23044.5122,0.95506
4338.253446,23050.751,23044.4618,0.96254
4338.262923,23050.7007,23044.4115,0.96748
4338.2724,23050.6503,23044.3612,0.96924
4338.281877,23050.5999,23044.3108,0.96913
4338.291354,23050.5496,23044.2605,0.96849
4338.300831,23050.4992,23044.2101,0.96682
4338.310308,23050.4489,23044.1598,0.96407
4338.319785,23050.3985,23044.1095,0.961
4338.329262,23050.3482,23044.0591,0.95657
4338.33874,23050.2978,23044.0088,0.95079
4338.348217,23050.2475,23043.9584,0.94662
4338.357694,23050.1971,23043.9081,0.94412
4338.367171,23050.1468,23043.8578,0.9398
4338.376648,23050.0964,23043.8074,0.93223
4338.386125,23050.0461,23043.7571,0.92085
4338.395602,23049.9957,23043.7067,0.90545
4338.405079,23049.9454,23043.6564,0.88827
4338.414556,23049.895,23043.6061,0.86834
4338.424033,23049.8447,23043.5557,0.8422
4338.43351,23049.7943,23043.5054,0.80858
4338.442988,23049.7439,23043.4551,0.75664
4338.452465,23049.6936,23043.4047,0.68119
4338.461942,23049.6432,23043.3544,0.6259
4338.471419,23049.5929,23043.304,0.63269
4338.480896,23049.5425,23043.2537,0.64119
4338.490373,23049.4922,23043.2034,0.56602
4338.49985,23049.4418,23043.153,0.46115
4338.509327,23049.3915,23043.1027,0.45284
4338.518804,23049.3412,23043.0524,0.548
4338.528281,23049.2908,23043.002,0.65119
4338.537759,23049.2404,23042.9517,0.70274
4338.547236,23049.1901,23042.9014,0.70317
4338.556713,23049.1398,23042.851,0.68695
4338.56619,23049.0894,23042.8007,0.70776
4338.575667,23049.0391,23042.7504,0.77557
4338.585144,23048.9887,23042.7,0.83776
4338.594621,23048.9384,23042.6497,0.86489
4338.604098,23048.888,23042.5994,0.88004
