element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	nlte	nlte_level_low	nlte_level_up	nlte_label_low	nlte_label_up	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support
Al 1	11254.926	1125.4926	0.327	4.0217	32437.198	2.5	5.1230	41319.782	3.5	8.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-6.970	-6.970	-6.970	1.000	0.361	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11289.829	1128.9829	0.198	6.1910	49933.783	3.0	7.2889	58788.943	4.0	9.0	1.080	1.150	GA	2.95E+07	7.470	-4.350	-7.330	-7.330	-7.330	1.000	0.354	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11298.859	1129.8859	-2.588	2.8316	22838.394	2.0	3.9286	31686.296	2.0	5.0	1.500	1.170	GA	5.62E+06	6.750	-6.160	-7.820	-7.820	-7.820	1.000	0.354	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11308.362	1130.8362	-0.728	6.1910	49933.783	3.0	7.2871	58774.425	3.0	7.0	1.080	1.110	GA	3.31E+07	7.520	-4.510	-7.330	-7.330	-7.330	1.000	0.216	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	11310.730	1131.0730	-0.886	3.3230	26801.803	1.0	4.4189	35640.832	0.0	1.0	2.510	0.000	GA	7.24E+07	7.860	-5.750	-7.630	-7.630	-7.630	1.000	0.137	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11330.280	1133.0280	0.291	8.5371	68856.355	1.0	9.6311	77680.060	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.300	-7.300	-7.300	1.000	0.183	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	11331.923	1133.1923	-1.011	3.3223	26796.157	2.0	4.4161	35618.249	1.0	3.0	1.830	1.500	GA	7.24E+07	7.860	-5.750	-7.630	-7.630	-7.630	1.000	0.112	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11337.808	1133.7808	-1.235	5.4855	44243.541	5.0	6.5788	53061.600	5.0	11.0	1.380	1.370	GA	1.48E+08	8.170	-3.960	-7.520	-7.520	-7.520	1.000	0.076	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	11339.162	1133.9162	-0.536	3.3230	26801.803	1.0	4.4161	35618.249	1.0	3.0	2.510	1.500	GA	7.24E+07	7.860	-5.750	-7.630	-7.630	-7.630	1.000	0.217	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11355.954	1135.5954	-2.474	3.6416	29371.485	3.0	4.7331	38175.026	3.0	7.0	1.330	1.320	GA	1.62E+08	8.210	-5.910	-7.730	-7.730	-7.730	1.000	0.198	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11374.078	1137.4078	-3.235	2.1759	17549.817	3.0	3.2657	26339.647	2.0	5.0	1.670	1.500	GA	1.45E+07	7.160	-6.220	-7.820	-7.820	-7.820	1.000	0.368	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	11379.334	1137.9334	-1.362	3.3212	26787.285	3.0	4.4105	35573.082	2.0	5.0	1.670	1.500	GA	7.08E+07	7.850	-5.760	-7.640	-7.640	-7.640	1.000	0.059	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	11381.429	1138.1429	-0.971	2.1023	16956.193	0.5	3.1914	25740.377	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.109	-7.109	-7.109	1.000	0.390	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	11381.438	1138.1437	-0.971	2.1023	16956.193	0.5	3.1914	25740.377	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.109	-7.109	-7.109	1.000	0.390	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	11381.447	1138.1447	-1.670	2.1023	16956.193	0.5	3.1914	25740.377	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.109	-7.109	-7.109	1.000	0.390	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	11381.455	1138.1455	-0.971	2.1023	16956.193	0.5	3.1914	25740.377	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.109	-7.109	-7.109	1.000	0.390	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11388.538	1138.8538	-0.711	5.6207	45334.003	2.0	6.7091	54112.541	2.0	5.0	1.500	1.700	GA	3.24E+08	8.510	-4.970	-7.500	-7.500	-7.500	1.000	0.144	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	11390.122	1139.0122	0.760	8.4158	67878.005	4.0	9.5040	76654.930	5.0	11.0	1.500	1.400	GA	3.16E+07	7.500	-5.030	-6.965	-6.965	-6.965	1.000	0.137	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	11390.750	1139.0750	-0.425	3.3223	26796.157	2.0	4.4105	35573.082	2.0	5.0	1.830	1.500	GA	7.24E+07	7.860	-5.760	-7.640	-7.640	-7.640	1.000	0.243	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	11398.064	1139.8064	-0.649	3.3230	26801.803	1.0	4.4105	35573.082	2.0	5.0	2.510	1.500	GA	7.24E+07	7.860	-5.760	-7.640	-7.640	-7.640	1.000	0.192	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	11400.329	1140.0329	0.070	8.4167	67885.264	1.0	9.5040	76654.930	2.0	5.0	1.470	1.000	GA	3.98E+07	7.600	-5.030	-6.965	-6.965	-6.965	1.000	0.059	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11402.734	1140.2734	0.240	6.2640	50522.567	6.0	7.3511	59290.620	7.0	15.0	1.350	1.290	GA	1.26E+08	8.100	-3.680	-7.130	-7.130	-7.130	1.000	0.207	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	11403.303	1140.3303	0.190	8.4170	67887.683	2.0	9.5040	76654.930	3.0	7.0	1.470	1.250	GA	5.62E+07	7.750	-5.030	-6.965	-6.965	-6.965	1.000	0.070	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	11403.757	1140.3757	-1.670	2.1044	16973.131	1.5	3.1914	25740.377	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.109	-7.109	-7.109	1.000	0.424	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	11403.759	1140.3759	-0.971	2.1044	16973.131	1.5	3.1914	25740.377	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.109	-7.109	-7.109	1.000	0.424	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	11403.761	1140.3761	-0.524	2.1044	16973.131	1.5	3.1914	25740.377	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.109	-7.109	-7.109	1.000	0.424	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	11403.774	1140.3774	-1.369	2.1044	16973.131	1.5	3.1914	25740.377	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.109	-7.109	-7.109	1.000	0.424	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	11403.775	1140.3775	-0.971	2.1044	16973.131	1.5	3.1914	25740.377	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.109	-7.109	-7.109	1.000	0.424	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	11403.776	1140.3776	-0.971	2.1044	16973.131	1.5	3.1914	25740.377	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.109	-7.109	-7.109	1.000	0.424	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	11406.214	1140.6214	0.400	8.4173	67890.103	3.0	9.5040	76654.930	4.0	9.0	1.460	1.350	GA	9.55E+07	7.980	-5.030	-6.965	-6.965	-6.965	1.000	0.092	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11409.913	1140.9913	-0.838	5.6424	45509.025	1.0	6.7288	54271.432	1.0	3.0	1.520	2.460	GA	3.31E+08	8.520	-4.990	-7.500	-7.500	-7.500	1.000	0.116	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11421.605	1142.1605	-0.548	6.2640	50522.567	6.0	7.3493	59276.102	6.0	13.0	1.350	1.270	GA	1.32E+08	8.120	-4.960	-7.150	-7.150	-7.150	1.000	0.068	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11422.319	1142.2319	-2.700	2.1979	17727.259	2.0	3.2830	26479.181	1.0	3.0	1.820	1.500	GA	1.41E+07	7.150	-6.220	-7.820	-7.820	-7.820	1.000	0.443	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11439.124	1143.9124	-1.751	2.8450	22946.473	1.0	3.9286	31686.296	2.0	5.0	1.490	1.170	GA	5.62E+06	6.750	-6.160	-7.820	-7.820	-7.820	1.000	0.467	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11446.269	1144.6269	-1.194	6.2060	50054.766	4.0	7.2889	58788.943	4.0	9.0	1.250	1.150	GA	2.88E+07	7.460	-4.350	-7.330	-7.330	-7.330	1.000	0.127	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	11473.023	1147.3023	-0.524	3.3212	26787.285	3.0	4.4016	35501.298	3.0	7.0	1.670	1.500	GA	7.08E+07	7.850	-5.760	-7.640	-7.640	-7.640	1.000	0.223	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11475.765	1147.5765	-1.228	5.5392	44676.661	4.0	6.6193	53388.255	4.0	9.0	1.500	1.390	GA	1.86E+08	8.270	-5.380	-7.450	-7.450	-7.450	1.000	0.072	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	11484.628	1148.4628	-0.228	3.3223	26796.157	2.0	4.4016	35501.298	3.0	7.0	1.830	1.500	GA	7.24E+07	7.860	-5.760	-7.640	-7.640	-7.640	1.000	0.285	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11485.811	1148.5811	-0.228	6.2227	50189.460	2.0	7.3019	58893.795	3.0	7.0	1.000	1.010	GA	2.95E+08	8.470	-5.130	-7.240	-7.240	-7.240	1.000	0.295	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11489.558	1148.9558	0.238	6.3192	50967.785	6.0	7.3980	59668.894	7.0	15.0	1.420	1.360	GA	2.29E+08	8.360	-3.760	-7.130	-7.130	-7.130	1.000	0.197	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11501.655	1150.1655	-0.384	6.3207	50979.884	4.0	7.3983	59671.314	5.0	11.0	1.240	1.200	GA	1.32E+08	8.120	-4.170	-7.190	-7.190	-7.190	1.000	0.083	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11502.697	1150.2697	-0.761	6.2612	50499.984	2.0	7.3388	59191.414	2.0	5.0	1.500	1.100	GA	1.10E+08	8.040	-4.860	-7.320	-7.320	-7.320	1.000	0.199	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11511.768	1151.1768	-0.533	6.3207	50979.884	4.0	7.3974	59664.055	5.0	11.0	1.240	1.180	GA	1.32E+08	8.120	-4.090	-7.210	-7.210	-7.210	1.000	0.064	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11518.608	1151.8608	-0.907	6.7271	54257.721	3.0	7.8032	62937.052	4.0	9.0	1.330	1.180	GA	3.63E+08	8.560	-3.170	-7.000	-7.000	-7.000	1.000	0.090	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11522.213	1152.2213	-3.263	3.2367	26105.746	6.0	4.3125	34782.658	5.0	11.0	1.170	1.220	GA	1.02E+08	8.010	-6.080	-7.780	-7.780	-7.780	1.000	0.115	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	11522.240	1152.2240	-1.910	6.1182	49346.611	1.0	7.1940	58023.523	2.0	5.0	99.000	99.000	GA	1.20E+08	8.080	0.000	0.000	0.000	0.000	1.000	0.055	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11522.926	1152.2926	-1.176	5.6531	45595.326	0.0	6.7288	54271.432	1.0	3.0	0.000	2.460	GA	3.31E+08	8.520	-4.990	-7.500	-7.500	-7.500	1.000	0.064	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	11540.672	1154.0672	-1.717	6.1182	49346.611	1.0	7.1923	58009.812	0.0	1.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.079	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11572.523	1157.2523	0.322	6.2800	50651.616	7.0	7.3511	59290.620	8.0	17.0	1.430	1.380	GA	2.29E+08	8.360	-3.750	-7.130	-7.130	-7.130	1.000	0.222	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11585.208	1158.5208	-1.310	5.6531	45595.326	0.0	6.7230	54224.652	1.0	3.0	0.000	0.070	GA	1.62E+08	8.210	-4.190	-7.450	-7.450	-7.450	1.000	0.050	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	11588.712	1158.8712	-1.373	4.2357	34163.224	2.0	5.3053	42790.130	2.0	5.0	1.190	1.090	GA	1.78E+08	8.250	-5.460	-7.560	-7.560	-7.560	1.000	0.104	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11589.920	1158.9920	-0.373	6.2800	50651.616	7.0	7.3495	59277.715	7.0	15.0	1.430	1.400	GA	2.34E+08	8.370	-3.790	-7.130	-7.130	-7.130	1.000	0.091	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11591.466	1159.1466	-0.340	6.2694	50566.121	1.0	7.3388	59191.414	2.0	5.0	1.500	1.100	GA	1.10E+08	8.040	-4.860	-7.320	-7.320	-7.320	1.000	0.272	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11592.289	1159.2289	-0.554	6.2694	50566.121	1.0	7.3387	59190.607	1.0	3.0	1.500	0.500	GA	1.07E+08	8.030	-5.230	-7.320	-7.320	-7.320	1.000	0.237	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	11593.077	1159.3077	-1.242	4.4187	35639.219	3.0	5.4879	44262.899	2.0	5.0	1.010	1.090	GA	1.32E+08	8.120	-5.330	-7.560	-7.560	-7.560	1.000	0.095	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11593.588	1159.3588	-2.448	2.2227	17927.285	1.0	3.2918	26550.158	0.0	1.0	2.500	0.000	GA	1.41E+07	7.150	-6.220	-7.820	-7.820	-7.820	1.000	0.473	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11594.546	1159.4546	-1.883	4.5800	36940.191	2.0	5.6491	45563.064	3.0	7.0	0.670	0.770	GA	2.00E+07	7.300	-6.090	-7.840	-7.840	-7.840	1.000	0.123	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11607.572	1160.7572	-2.009	2.1979	17727.259	2.0	3.2657	26339.647	2.0	5.0	1.820	1.500	GA	1.45E+07	7.160	-6.220	-7.820	-7.820	-7.820	1.000	0.529	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11609.802	1160.9802	-1.064	6.2612	50499.984	2.0	7.3288	59110.758	2.0	5.0	1.500	0.980	GA	1.12E+08	8.050	-4.460	-7.320	-7.320	-7.320	1.000	0.144	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	11610.558	1161.0558	0.053	3.3212	26787.285	3.0	4.3888	35398.059	4.0	9.0	1.670	1.500	GA	7.08E+07	7.850	-5.770	-7.640	-7.640	-7.640	1.000	0.335	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11611.060	1161.1060	0.100	6.2612	50499.984	2.0	7.3287	59109.952	3.0	7.0	1.500	1.270	GA	1.10E+08	8.040	-3.810	-7.320	-7.320	-7.320	1.000	0.336	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11619.290	1161.9290	-0.574	8.6404	69689.526	1.0	9.7072	78293.848	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.249	-7.249	-7.249	1.000	0.074	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11620.565	1162.0565	-1.263	5.6424	45509.025	1.0	6.7091	54112.541	2.0	5.0	1.520	1.700	GA	3.24E+08	8.510	-4.970	-7.500	-7.500	-7.500	1.000	0.056	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11627.527	1162.7527	-1.925	5.9639	48102.097	2.0	7.0299	56699.967	1.0	3.0	1.170	1.500	GA	7.08E+07	7.850	-4.610	-7.400	-7.400	-7.400	1.000	0.057	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11628.830	1162.8830	-0.260	8.6430	69710.496	2.0	9.7089	78307.560	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.248	-7.248	-7.248	1.000	0.106	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11630.765	1163.0765	-2.028	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11630.823	1163.0823	-1.847	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11630.853	1163.0853	-1.329	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11630.871	1163.0871	-1.816	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11630.899	1163.0899	-1.621	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11630.912	1163.0912	-1.880	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11630.934	1163.0934	-2.027	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11630.947	1163.0947	-2.079	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11630.960	1163.0960	-2.744	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11630.979	1163.0979	-3.987	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11630.986	1163.0986	-2.028	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11630.991	1163.0991	-2.334	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11631.010	1163.1010	-1.847	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11631.023	1163.1023	-1.816	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11631.023	1163.1023	-2.079	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11631.027	1163.1027	-1.880	3.4092	27497.052	2.5	4.4749	36092.503	2.5	6.0	1.200	1.190	GA	1.74E+08	8.240	-5.960	-7.730	-7.730	-7.730	1.000	0.109	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11638.260	1163.8260	-2.214	2.1759	17549.817	3.0	3.2410	26140.428	3.0	7.0	1.670	1.500	GA	1.48E+07	7.170	-6.220	-7.820	-7.820	-7.820	1.000	0.508	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11640.941	1164.0941	-0.432	6.2739	50602.416	0.0	7.3387	59190.607	1.0	3.0	0.000	0.500	GA	1.07E+08	8.030	-5.230	-7.320	-7.320	-7.320	1.000	0.258	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11658.850	1165.8850	-0.278	8.7711	70743.692	1.0	9.8343	79318.979	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.196	-7.196	-7.196	1.000	0.091	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11659.680	1165.9680	0.028	8.6472	69744.372	3.0	9.7102	78318.045	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.247	-7.247	-7.247	1.000	0.141	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11662.677	1166.2677	-0.172	6.2865	50704.042	5.0	7.3493	59276.102	6.0	13.0	1.360	1.270	GA	1.32E+08	8.120	-4.940	-7.150	-7.150	-7.150	1.000	0.127	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11669.630	1166.9630	-0.030	8.7711	70743.692	1.0	9.8333	79310.913	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.196	-7.196	-7.196	1.000	0.119	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
