element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	nlte	nlte_level_low	nlte_level_up	nlte_label_low	nlte_label_up	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support
K 1	21942.641	2194.2641	-0.053	3.3968	27397.040	2.5	3.9617	31953.265	3.5	8.0	1.200	1.140	GA	9.12E+06	6.960	-2.650	-6.980	-6.980	-6.980	1.000	0.031	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	21945.507	2194.5507	-1.214	5.4879	44262.899	2.0	6.0527	48818.318	1.0	3.0	1.090	1.050	GA	1.95E+08	8.290	-5.110	-7.560	-7.560	-7.560	1.000	0.030	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21946.133	2194.6133	-0.838	6.8346	55124.767	3.0	7.3994	59680.186	2.0	5.0	1.070	0.840	GA	6.31E+07	7.800	-4.160	-7.320	-7.320	-7.320	1.000	0.033	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	21947.795	2194.7795	-0.250	3.3969	27397.846	1.5	3.9617	31953.265	2.5	6.0	0.800	0.860	GA	1.20E+07	7.080	-2.650	-6.980	-6.980	-6.980	1.000	0.020	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21951.294	2195.1294	-0.244	6.8346	55124.767	3.0	7.3993	59679.379	3.0	7.0	1.070	1.140	GA	7.24E+07	7.860	-4.300	-7.290	-7.290	-7.290	1.000	0.102	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21951.815	2195.1815	-2.687	6.1807	49850.707	3.0	6.7453	54404.514	3.0	7.0	0.760	1.570	GA	1.38E+08	8.140	-4.920	-7.360	-7.360	-7.360	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21952.731	2195.2731	-2.401	6.8024	54865.056	3.0	7.3670	59418.862	3.0	7.0	1.510	1.300	GA	6.46E+07	7.810	-4.100	-7.190	-7.190	-7.190	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	21954.611	2195.4611	-0.742	5.6590	45642.913	3.0	6.2236	50196.719	4.0	9.0	2.050	1.750	GA	2.51E+07	7.400	-3.950	-7.080	-7.080	-7.080	1.000	0.004	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21956.342	2195.6342	-2.102	6.8358	55134.445	2.0	7.4003	59687.445	2.0	5.0	1.510	1.200	GA	5.13E+07	7.710	-3.760	-7.260	-7.260	-7.260	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21957.499	2195.7499	-2.105	7.0826	57125.021	4.0	7.6471	61678.021	4.0	9.0	1.530	1.350	GA	8.51E+07	7.930	-3.540	-7.020	-7.020	-7.020	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21957.986	2195.7986	-2.580	5.8294	47017.282	3.0	6.3939	51570.281	3.0	7.0	1.350	1.920	GA	3.72E+08	8.570	-5.220	-7.520	-7.520	-7.520	1.000	0.005	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	21958.459	2195.8459	-1.384	7.1079	57329.080	1.0	7.6723	61881.273	1.0	3.0	1.570	1.110	GA	3.39E+07	7.530	-4.010	-7.040	-7.040	-7.040	1.000	0.049	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	21960.808	2196.0808	-2.334	4.7353	38192.770	1.0	5.2997	42744.963	2.0	5.0	0.500	1.170	GA	1.07E+08	8.030	-4.090	-7.250	-7.250	-7.250	1.000	0.003	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	21961.503	2196.1503	-0.296	6.8175	54986.846	3.0	7.3819	59539.039	2.0	5.0	1.490	1.810	GA	1.00E+08	8.000	-4.610	-7.270	-7.270	-7.270	1.000	0.001	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	21963.056	2196.3056	-1.245	7.1660	57797.688	2.0	7.7304	62349.881	2.0	5.0	1.010	0.860	GA	2.45E+07	7.390	-3.650	-7.020	-7.020	-7.020	1.000	0.058	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	21963.061	2196.3061	-0.415	5.1044	41169.762	3.0	5.6688	45721.955	4.0	9.0	0.730	0.800	GA	2.40E+08	8.380	-4.950	-7.470	-7.470	-7.470	1.000	0.001	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	21963.240	2196.3240	-2.134	7.2889	58788.943	4.0	7.8532	63340.330	3.0	7.0	1.150	1.090	GA	6.76E+07	7.830	-3.720	-6.880	-6.880	-6.880	1.000	0.007	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21964.678	2196.4678	-2.215	6.7699	54602.926	1.0	7.3342	59154.312	1.0	3.0	1.330	1.200	GA	3.09E+08	8.490	-4.630	-7.440	-7.440	-7.440	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	21969.080	2196.9080	-1.711	4.7353	38192.770	1.0	5.2995	42743.350	1.0	3.0	0.500	0.500	GA	1.07E+08	8.030	-4.090	-7.250	-7.250	-7.250	1.000	0.013	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21971.503	2197.1503	-2.372	6.7151	54160.934	3.0	7.2793	58711.514	4.0	9.0	1.140	1.390	GA	1.12E+08	8.050	-3.860	-7.320	-7.320	-7.320	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21973.401	2197.3401	-2.411	6.7106	54124.639	4.0	7.2747	58674.412	3.0	7.0	1.650	1.630	GA	9.12E+07	7.960	-4.300	-7.240	-7.240	-7.240	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21976.705	2197.6705	-1.483	6.7395	54357.733	3.0	7.3035	58906.700	4.0	9.0	1.180	1.150	GA	2.75E+08	8.440	-5.580	-7.430	-7.430	-7.430	1.000	0.009	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21980.339	2198.0339	-2.254	5.7421	46313.160	2.0	6.3061	50862.127	2.0	5.0	1.820	1.800	GA	5.01E+08	8.700	-5.380	-7.540	-7.540	-7.540	1.000	0.013	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21980.841	2198.0841	-1.478	6.8346	55124.767	3.0	7.3985	59672.927	4.0	9.0	1.070	1.150	GA	5.89E+07	7.770	-4.350	-7.230	-7.230	-7.230	1.000	0.008	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21985.956	2198.5956	-2.634	6.4433	51968.719	3.0	7.0071	56516.073	4.0	9.0	1.310	1.380	GA	1.48E+08	8.170	-4.400	-7.330	-7.330	-7.330	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21986.405	2198.6405	-0.822	6.8346	55124.767	3.0	7.3984	59672.120	3.0	7.0	1.070	1.080	GA	6.31E+07	7.800	-4.060	-7.240	-7.240	-7.240	1.000	0.035	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21988.799	2198.8799	0.258	6.8346	55124.767	3.0	7.3983	59671.314	4.0	9.0	1.070	0.990	GA	6.46E+07	7.810	-4.610	-7.280	-7.280	-7.280	1.000	0.201	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21993.719	2199.3719	-3.069	5.3574	43210.345	2.0	5.9209	47755.279	3.0	7.0	0.330	1.240	GA	1.32E+08	8.120	-5.370	-7.550	-7.550	-7.550	1.000	0.005	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	21993.985	2199.3985	-1.745	5.5223	44540.353	4.0	6.0859	49086.094	4.0	9.0	1.320	1.330	GA	3.24E+08	8.510	-5.460	-7.580	-7.580	-7.580	1.000	0.008	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	21996.182	2199.6182	-1.972	6.7827	54706.165	2.0	7.3462	59251.099	3.0	7.0	0.800	1.440	GA	1.29E+08	8.110	-3.390	-7.140	-7.140	-7.140	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	22003.410	2200.3410	-0.390	9.4168	75951.614	1.0	9.9802	80495.742	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.018	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	22003.977	2200.3977	-1.628	7.0433	56808.046	4.0	7.6066	61351.367	3.0	7.0	1.220	1.340	GA	1.00E+08	8.000	-4.310	-7.070	-7.070	-7.070	1.000	0.004	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	22004.495	2200.4495	-1.910	1.7335	13981.620	1.0	2.2968	18524.941	2.0	5.0	2.500	1.500	GA	2.34E+06	6.370	-6.040	-7.790	-7.790	-7.790	1.000	0.060	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	22005.348	2200.5348	-1.120	9.4169	75952.421	2.0	9.9802	80495.742	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.003	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	22005.348	2200.5348	-0.220	9.4169	75952.421	2.0	9.9802	80495.742	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.025	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	22006.413	2200.6413	-0.058	9.4169	75952.421	2.0	9.9801	80494.935	3.0	7.0	1.170	1.080	GA	1.82E+08	8.260	-3.620	-6.980	-6.980	-6.980	1.000	0.033	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	22007.009	2200.7009	-1.924	6.5232	52613.156	5.0	7.0864	57155.671	4.0	9.0	1.030	1.340	GA	1.32E+08	8.120	-4.650	-7.320	-7.320	-7.320	1.000	0.006	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	22009.775	2200.9775	-1.082	6.7310	54289.176	3.0	7.2941	58830.884	3.0	7.0	1.330	1.340	GA	1.86E+08	8.270	-4.160	-7.310	-7.310	-7.310	1.000	0.024	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 2	22012.392	2201.2392	-4.237	3.1235	25192.726	2.5	3.6866	29734.434	3.5	8.0	1.200	0.990	GA	1.70E+08	8.230	-6.330	-7.860	-7.860	-7.860	1.000	0.001	0.000	X	X	F	0	2	22.1	22.000000	22.01	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	22013.715	2201.3715	-2.284	5.9209	47755.279	3.0	6.4840	52296.987	2.0	5.0	1.240	1.160	GA	2.34E+08	8.370	-5.370	-7.550	-7.550	-7.550	1.000	0.009	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	22014.753	2201.4753	-0.855	5.6590	45642.913	3.0	6.2221	50184.621	3.0	7.0	2.050	1.920	GA	2.51E+07	7.400	-3.940	-7.080	-7.080	-7.080	1.000	0.003	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	22018.666	2201.8666	-2.858	7.3194	59034.942	3.0	7.8823	63575.037	2.0	5.0	0.880	1.250	GA	9.55E+07	7.980	-3.420	-6.810	-6.810	-6.810	1.000	0.001	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	22021.750	2202.1750	-2.435	6.1654	49727.305	4.0	6.7282	54266.593	5.0	11.0	0.930	1.110	GA	1.95E+08	8.290	-4.750	-7.510	-7.510	-7.510	1.000	0.004	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	22025.613	2202.5613	-1.120	9.4174	75956.453	3.0	9.9802	80495.742	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.003	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	22025.613	2202.5613	-0.060	9.4174	75956.453	3.0	9.9802	80495.742	4.0	9.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.034	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	22026.263	2202.6263	-2.490	5.3053	42790.130	2.0	5.8680	47328.612	2.0	5.0	1.090	1.880	GA	9.55E+07	7.980	-5.460	-7.560	-7.560	-7.560	1.000	0.003	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	22026.537	2202.6537	-2.904	5.3053	42790.130	2.0	5.8680	47328.612	2.0	5.0	1.090	1.880	GA	9.55E+07	7.980	-5.460	-7.560	-7.560	-7.560	1.000	0.001	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	22026.680	2202.6680	-0.959	9.4174	75956.453	3.0	9.9801	80494.935	3.0	7.0	1.330	1.080	GA	1.86E+08	8.270	-3.620	-6.980	-6.980	-6.980	1.000	0.005	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	22026.680	2202.6680	0.104	9.4174	75956.453	3.0	9.9801	80494.935	4.0	9.0	1.330	1.250	GA	1.86E+08	8.270	-3.620	-6.980	-6.980	-6.980	1.000	0.044	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	22031.126	2203.1126	-1.967	6.8358	55134.445	2.0	7.3984	59672.120	3.0	7.0	1.510	1.080	GA	4.57E+07	7.660	-4.060	-7.240	-7.240	-7.240	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	22031.194	2203.1194	-1.446	9.4174	75956.453	3.0	9.9800	80494.128	2.0	5.0	1.330	1.500	GA	1.95E+08	8.290	-3.170	-6.990	-6.990	-6.990	1.000	0.002	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	22032.151	2203.2151	-1.011	7.0864	57155.671	4.0	7.6490	61693.346	5.0	11.0	1.340	1.270	GA	7.76E+07	7.890	-3.920	-7.080	-7.080	-7.080	1.000	0.013	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	22040.292	2204.0292	-1.067	6.5318	52682.520	2.0	7.0942	57218.582	3.0	7.0	1.150	1.190	GA	1.48E+08	8.170	-4.730	-7.320	-7.320	-7.320	1.000	0.037	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	22040.826	2204.0826	-2.822	3.8392	30965.236	3.0	4.4016	35501.298	3.0	7.0	1.250	1.500	GA	1.86E+07	7.270	-5.760	-7.640	-7.640	-7.640	1.000	0.002	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	22046.260	2204.6260	-1.364	6.4403	51944.523	2.0	7.0026	56479.778	2.0	5.0	1.810	1.520	GA	1.23E+08	8.090	-4.180	-7.330	-7.330	-7.330	1.000	0.023	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	22047.269	2204.7269	-2.479	4.3445	35040.756	0.5	4.9067	39575.204	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.004	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	22047.271	2204.7271	-3.178	4.3445	35040.756	0.5	4.9067	39575.204	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.004	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	22047.273	2204.7273	-2.479	4.3445	35040.756	0.5	4.9067	39575.204	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.004	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	22047.275	2204.7275	-2.479	4.3445	35040.756	0.5	4.9067	39575.204	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.004	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	22048.541	2204.8541	-1.912	6.7640	54555.339	4.0	7.3262	59089.788	3.0	7.0	0.870	1.160	GA	1.91E+08	8.280	-4.800	-7.260	-7.260	-7.260	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	22049.265	2204.9265	-2.685	5.6424	45509.025	1.0	6.2046	50043.474	1.0	3.0	1.520	1.390	GA	1.82E+08	8.260	-5.380	-7.540	-7.540	-7.540	1.000	0.006	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	22050.408	2205.0408	-1.562	6.7034	54066.567	4.0	7.2655	58600.209	3.0	7.0	1.100	0.820	GA	3.63E+08	8.560	-4.590	-7.390	-7.390	-7.390	1.000	0.009	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22051.264	2205.1264	-3.820	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22051.507	2205.1507	-3.422	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22051.589	2205.1589	-2.519	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	22051.648	2205.1648	-1.720	6.7034	54066.567	2.0	7.2655	58600.209	3.0	7.0	1.010	0.820	GA	3.55E+08	8.550	-4.590	-7.390	-7.390	-7.390	1.000	0.006	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22051.721	2205.1721	-3.218	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22051.786	2205.1786	-2.308	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	22051.843	2205.1843	-2.100	6.1289	49432.912	2.0	6.6910	53966.554	3.0	7.0	0.680	1.110	GA	1.78E+08	8.250	-4.770	-7.510	-7.510	-7.510	1.000	0.008	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22051.906	2205.1906	-3.121	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	22051.926	2205.1926	-2.170	7.0644	56978.229	1.0	7.6265	61511.871	1.0	3.0	0.700	0.660	GA	1.95E+08	8.290	-3.980	-7.060	-7.060	-7.060	1.000	0.010	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22051.953	2205.1953	-2.235	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22051.959	2205.1959	-1.511	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22052.063	2205.2063	-3.121	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22052.092	2205.2092	-2.229	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22052.110	2205.2110	-1.616	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22052.192	2205.2192	-3.276	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22052.202	2205.2202	-2.276	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22052.232	2205.2232	-1.732	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22052.285	2205.2285	-2.381	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22052.324	2205.2324	-1.861	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22052.339	2205.2339	-2.577	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22052.388	2205.2388	-2.007	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	22052.402	2205.2402	-1.589	5.2825	42606.236	3.0	5.8445	47139.072	2.0	5.0	1.340	1.210	GA	1.10E+08	8.040	-4.810	-7.560	-7.560	-7.560	1.000	0.020	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22052.413	2205.2413	-2.644	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22052.424	2205.2424	-2.177	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	22052.433	2205.2433	-2.381	1.4478	11677.295	4.5	2.0099	16210.937	3.5	8.0	1.330	1.430	GA	2.69E+05	5.430	-6.010	-7.820	-7.820	-7.820	1.000	0.025	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
