Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position(angair),Position(cm-1),f-value(4sig),f-value,Eupper,Elower,A,Branch,Label,v',J',N',Fnp,Label,"v""","J""","N""",Fnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,2,X,21,e,4,3714.3989,26914.6003,0.000000621,6.21E-07,37567.52402,10652.92372,286.7404482,qR23(21),A,v=0,22,22,F2e,X,v=1,21,22,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,3,X,21,e,4,3622.6275,27596.4050,0.00007574,7.57E-05,38249.32877,10652.92372,36763.73115,rR3(21),A,v=0,22,23,F3e,X,v=1,21,22,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,1,X,22,e,3,3803.6576,26283.0227,0.00003081,3.08E-05,36311.5512,10028.5285,14858.90554,pP1(22),A,v=0,21,20,F1e,X,v=1,22,21,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,2,X,22,e,3,3717.1675,26894.5544,0.000000415,4.15E-07,36923.08289,10028.5285,209.5322202,qP21(22),A,v=0,21,21,F2e,X,v=1,22,21,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,3,X,22,e,3,3628.3123,27553.1682,3.104E-10,3.10E-10,37581.6967,10028.5285,0.164502472,rP31(22),A,v=0,21,22,F3e,X,v=1,22,21,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,2,X,22,e,4,3901.2290,25625.6882,2.444E-08,2.44E-08,36923.08289,11297.39473,11.2008521,oP23(22),A,v=0,21,21,F2e,X,v=1,22,23,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,3,X,22,e,4,3803.4725,26284.3020,0.0000312,3.12E-05,37581.6967,11297.39473,15044.23254,pP3(22),A,v=0,21,22,F3e,X,v=1,22,23,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,1,X,22,e,3,3717.3870,26892.9664,0.0001019,0.000101938,36921.49491,10028.5285,49176.06584,qQ1(22),A,v=0,22,21,F1f,X,v=1,22,21,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,2,X,22,e,3,3628.3812,27552.6450,6.062E-07,6.06E-07,37581.17348,10028.5285,306.9793737,rQ21(22),A,v=0,22,22,F2f,X,v=1,22,21,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,1,X,22,e,4,3901.4708,25624.1002,2.646E-10,2.65E-10,36921.49491,11297.39473,0.115865441,oQ13(22),A,v=0,22,21,F1f,X,v=1,22,23,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,2,X,22,e,4,3803.5482,26283.7788,3.942E-07,3.94E-07,37581.17348,11297.39473,181.6489882,pQ23(22),A,v=0,22,22,F2f,X,v=1,22,23,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,3,X,22,e,4,3710.8537,26940.3124,0.0001023,0.000102314,38237.70713,11297.39473,49531.42216,qQ3(22),A,v=0,22,23,F3f,X,v=1,22,23,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,1,X,22,e,3,3628.6471,27550.6262,0.00007898,7.90E-05,37579.15465,10028.5285,38287.80504,rR1(22),A,v=0,23,22,F1e,X,v=1,22,21,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,2,X,22,e,3,3544.3446,28205.9014,1.479E-07,1.48E-07,38234.42986,10028.5285,75.17119036,sR21(22),A,v=0,23,23,F2e,X,v=1,22,21,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,1,X,22,e,4,3803.8404,26281.7599,1.269E-09,1.27E-09,37579.15465,11297.39473,0.55972636,pR13(22),A,v=0,23,22,F1e,X,v=1,22,23,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,2,X,22,e,4,3711.3052,26937.0351,5.962E-07,5.96E-07,38234.42986,11297.39473,276.2984843,qR23(22),A,v=0,23,23,F2e,X,v=1,22,23,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,3,X,22,e,4,3616.7624,27641.1550,0.00007878,7.88E-05,38938.54971,11297.39473,38438.52867,rR3(22),A,v=0,23,24,F3e,X,v=1,22,23,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,f,1,X,22,f,2,3897.9342,25647.3482,3.026E-08,3.03E-08,36300.2275,10652.87932,13.89273238,oP12(22),A,v=0,21,20,F1f,X,v=1,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,f,2,X,22,f,2,3803.6603,26283.0043,0.00003084,3.08E-05,36935.88357,10652.87932,14870.59237,pP2(22),A,v=0,21,21,F2f,X,v=1,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,f,3,X,22,f,2,3713.9267,26918.0219,3.972E-07,3.97E-07,37570.90123,10652.87932,200.8774129,qP32(22),A,v=0,21,22,F3f,X,v=1,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,1,X,22,f,2,3803.9750,26280.8300,4.104E-07,4.10E-07,36933.70928,10652.87932,189.0887552,pQ12(22),A,v=0,22,21,F1e,X,v=1,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,2,X,22,f,2,3714.3927,26914.6447,0.0001015,0.000101496,37567.52402,10652.87932,49042.02677,qQ2(22),A,v=0,22,22,F2e,X,v=1,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,3,X,22,f,2,3622.6216,27596.4495,5.418E-07,5.42E-07,38249.32877,10652.87932,275.2426747,rQ32(22),A,v=0,22,23,F3e,X,v=1,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,1,X,22,f,2,3714.5957,26913.1742,6.559E-07,6.56E-07,37566.05349,10652.87932,303.3831528,qR12(22),A,v=0,23,22,F1f,X,v=1,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,2,X,22,f,2,3622.6753,27596.0404,0.00007843,7.84E-05,38248.91976,10652.87932,38143.22555,rR2(22),A,v=0,23,23,F2f,X,v=1,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,3,X,22,f,2,3535.9035,28273.2340,1.408E-07,1.41E-07,38926.1133,10652.87932,71.89129116,sR32(22),A,v=0,23,24,F3f,X,v=1,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,1,X,23,f,2,3901.4593,25624.1758,2.87E-08,2.87E-08,36921.49491,11297.31914,13.1269537,oP12(23),A,v=0,22,21,F1f,X,v=1,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,2,X,23,f,2,3803.5373,26283.8543,0.00003184,3.18E-05,37581.17348,11297.31914,15323.86554,pP2(23),A,v=0,22,22,F2f,X,v=1,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,3,X,23,f,2,3710.8433,26940.3880,3.794E-07,3.79E-07,38237.70713,11297.31914,191.8388477,qP32(23),A,v=0,22,23,F3f,X,v=1,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,1,X,23,f,2,3803.8294,26281.8355,3.943E-07,3.94E-07,37579.15465,11297.31914,181.6581942,pQ12(23),A,v=0,23,22,F1e,X,v=1,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,2,X,23,f,2,3711.2948,26937.1107,0.0001054,0.000105419,38234.42986,11297.31914,51022.8931,qQ2(23),A,v=0,23,23,F2e,X,v=1,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,3,X,23,f,2,3616.7525,27641.2306,5.231E-07,5.23E-07,38938.54971,11297.31914,266.5775313,rQ32(23),A,v=0,23,24,F3e,X,v=1,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,1,X,23,f,2,3711.4827,26935.7467,6.307E-07,6.31E-07,38233.06586,11297.31914,292.7745642,qR12(23),A,v=0,24,23,F1f,X,v=1,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,2,X,23,f,2,3616.7923,27640.9267,0.00008166,8.17E-05,38938.24586,11297.31914,39915.4987,rR2(23),A,v=0,24,24,F2f,X,v=1,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,3,X,23,f,2,3527.8350,28337.8963,1.386E-07,1.39E-07,39635.21543,11297.31914,71.21971651,sR32(23),A,v=0,24,25,F3f,X,v=1,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,1,X,23,e,3,3803.6957,26282.7598,0.00003182,3.18E-05,36933.70928,10650.94944,15312.46172,pP1(23),A,v=0,22,21,F1e,X,v=1,23,22,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,2,X,23,e,3,3714.1264,26916.5746,0.000000395,3.95E-07,37567.52402,10650.94944,199.3662447,qP21(23),A,v=0,22,22,F2e,X,v=1,23,22,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,3,X,23,e,3,3622.3683,27598.3793,2.533E-10,2.53E-10,38249.32877,10650.94944,0.134401412,rP31(23),A,v=0,22,23,F3e,X,v=1,23,22,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,2,X,23,e,4,3904.4635,25604.4603,2.339E-08,2.34E-08,37567.52402,11963.06367,10.6849305,oP23(23),A,v=0,22,22,F2e,X,v=1,23,24,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,3,X,23,e,4,3803.1884,26286.2651,0.00003218,3.22E-05,38249.32877,11963.06367,15492.46603,pP3(23),A,v=0,22,23,F3e,X,v=1,23,24,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,1,X,23,e,3,3714.3293,26915.1040,0.0001058,0.000105843,37566.05349,10650.94944,51144.41413,qQ1(23),A,v=0,23,22,F1f,X,v=1,23,22,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,2,X,23,e,3,3622.4220,27597.9703,5.826E-07,5.83E-07,38248.91976,10650.94944,295.9976176,rQ21(23),A,v=0,23,23,F2f,X,v=1,23,22,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,2,X,23,e,4,3803.2476,26285.8561,3.804E-07,3.80E-07,38248.91976,11963.06367,175.3237116,pQ23(23),A,v=0,23,23,F2f,X,v=1,23,24,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,3,X,23,e,4,3707.7244,26963.0496,0.0001062,0.000106219,38926.1133,11963.06367,51508.68911,qQ3(23),A,v=0,23,24,F3f,X,v=1,23,24,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,1,X,23,e,3,3622.6682,27596.0951,0.00008219,8.22E-05,38247.04459,10650.94944,40045.79314,rR1(23),A,v=0,24,23,F1e,X,v=1,23,22,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,2,X,23,e,3,3536.0604,28271.9798,1.448E-07,1.45E-07,38922.92924,10650.94944,74.05782103,sR21(23),A,v=0,24,24,F2e,X,v=1,23,22,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,1,X,23,e,4,3803.5189,26283.9809,1.149E-09,1.15E-09,38247.04459,11963.06367,0.508023311,pR13(23),A,v=0,24,23,F1e,X,v=1,23,24,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,2,X,23,e,4,3708.1623,26959.8656,5.754E-07,5.75E-07,38922.92924,11963.06367,267.5754045,qR23(23),A,v=0,24,24,F2e,X,v=1,23,24,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,3,X,23,e,4,3610.9840,27685.3863,0.00008201,8.20E-05,39648.44993,11963.06367,40215.50652,rR3(23),A,v=0,24,25,F3e,X,v=1,23,24,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,1,X,24,e,3,3803.5457,26283.7958,0.00003295,3.29E-05,37579.15465,11295.35887,15827.69125,pP1(24),A,v=0,23,22,F1e,X,v=1,24,23,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,2,X,24,e,3,3711.0247,26939.0710,3.785E-07,3.78E-07,38234.42986,11295.35887,191.0141095,qP21(24),A,v=0,23,23,F2e,X,v=1,24,23,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,2,X,24,e,4,3907.3859,25585.3105,2.262E-08,2.26E-08,38234.42986,12649.11935,10.29779141,oP23(24),A,v=0,23,23,F2e,X,v=1,24,25,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,3,X,24,e,4,3802.7305,26289.4304,0.0000333,3.33E-05,38938.54971,12649.11935,16004.0678,pP3(24),A,v=0,23,24,F3e,X,v=1,24,25,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,1,X,24,e,3,3711.2126,26937.7070,0.0001101,0.000110082,38233.06586,11295.35887,53281.91402,qQ1(24),A,v=0,24,23,F1f,X,v=1,24,23,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,2,X,24,e,3,3616.5358,27642.8870,5.631E-07,5.63E-07,38938.24586,11295.35887,286.9952206,rQ21(24),A,v=0,24,24,F2f,X,v=1,24,23,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,2,X,24,e,4,3802.7745,26289.1265,3.694E-07,3.69E-07,38938.24586,12649.11935,170.303286,pQ23(24),A,v=0,24,24,F2f,X,v=1,24,25,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,3,X,24,e,4,3704.5578,26986.0961,0.0001105,0.000110458,39635.21543,12649.11935,53655.91315,qQ3(24),A,v=0,24,25,F3f,X,v=1,24,25,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,1,X,24,e,3,3616.7637,27641.1450,0.0000856,8.56E-05,38936.50382,11295.35887,41914.07958,rR1(24),A,v=0,25,24,F1e,X,v=1,24,23,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,2,X,24,e,3,3527.9765,28336.7598,1.424E-07,1.42E-07,39632.11866,11295.35887,73.27286489,sR21(24),A,v=0,25,25,F2e,X,v=1,24,23,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,1,X,24,e,4,3803.0265,26287.3845,1.05E-09,1.05E-09,38936.50382,12649.11935,0.464875932,pR13(24),A,v=0,25,24,F1e,X,v=1,24,25,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,2,X,24,e,4,3704.9830,26982.9993,0.000000558,5.58E-07,39632.11866,12649.11935,260.3770514,qR23(24),A,v=0,25,25,F2e,X,v=1,24,25,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,3,X,24,e,4,3605.3084,27728.9679,0.00008544,8.54E-05,40378.0872,12649.11935,42101.00244,rR3(24),A,v=0,25,26,F3e,X,v=1,24,25,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,1,X,24,f,2,3904.6718,25603.0947,2.75E-08,2.75E-08,37566.05349,11962.9588,12.53386541,oP12(24),A,v=0,23,22,F1f,X,v=1,24,24,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,2,X,24,f,2,3803.2324,26285.9610,0.00003296,3.30E-05,38248.91976,11962.9588,15839.05629,pP2(24),A,v=0,23,23,F2f,X,v=1,24,24,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,3,X,24,f,2,3707.7099,26963.1545,3.648E-07,3.65E-07,38926.1133,11962.9588,184.4389456,qP32(24),A,v=0,23,24,F3f,X,v=1,24,24,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,1,X,24,f,2,3803.5038,26284.0858,3.813E-07,3.81E-07,38247.04459,11962.9588,175.6940803,pQ12(24),A,v=0,24,23,F1e,X,v=1,24,24,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,2,X,24,f,2,3708.1478,26959.9704,0.0001097,0.000109672,38922.92924,11962.9588,53171.38277,qQ2(24),A,v=0,24,24,F2e,X,v=1,24,24,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,3,X,24,f,2,3610.9703,27685.4911,5.076E-07,5.08E-07,39648.44993,11962.9588,259.5375736,rQ32(24),A,v=0,24,25,F3e,X,v=1,24,24,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,f,1,X,24,f,2,3708.3221,26958.7034,6.096E-07,6.10E-07,38921.66215,11962.9588,283.9523591,qR12(24),A,v=0,25,24,F1f,X,v=1,24,24,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,f,2,X,24,f,2,3610.9973,27685.2841,0.00008509,8.51E-05,39648.24286,11962.9588,41796.1642,rR2(24),A,v=0,25,25,F2f,X,v=1,24,24,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,f,3,X,24,f,2,3519.9817,28401.1179,0.000000137,1.37E-07,40364.0767,11962.9588,70.82973714,sR32(24),A,v=0,25,26,F3f,X,v=1,24,24,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,1,X,25,f,2,3907.5741,25584.0788,2.661E-08,2.66E-08,38233.06586,12648.9871,12.09080169,oP12(25),A,v=0,24,23,F1f,X,v=1,25,25,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,2,X,25,f,2,3802.7553,26289.2588,0.00003423,3.42E-05,38938.24586,12648.9871,16421.99559,pP2(25),A,v=0,24,24,F2f,X,v=1,25,25,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,3,X,25,f,2,3704.5397,26986.2283,0.000000353,3.53E-07,39635.21543,12648.9871,178.465007,qP32(25),A,v=0,24,25,F3f,X,v=1,25,25,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,1,X,25,f,2,3803.0073,26287.5167,0.000000371,3.71E-07,38936.50382,12648.9871,171.0178552,pQ12(25),A,v=0,25,24,F1e,X,v=1,25,25,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,2,X,25,f,2,3704.9649,26983.1316,0.0001143,0.000114283,39632.11866,12648.9871,55501.90856,qQ2(25),A,v=0,25,25,F2e,X,v=1,25,25,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,3,X,25,f,2,3605.2913,27729.1001,4.951E-07,4.95E-07,40378.0872,12648.9871,253.9459839,rQ32(25),A,v=0,25,26,F3e,X,v=1,25,25,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,26,f,1,X,25,f,2,3705.1267,26981.9529,5.921E-07,5.92E-07,39630.93996,12648.9871,276.6996181,qR12(25),A,v=0,26,25,F1f,X,v=1,25,25,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,26,f,2,X,25,f,2,3605.3066,27728.9820,0.00008873,8.87E-05,40377.96912,12648.9871,43792.00247,rR2(25),A,v=0,26,26,F2f,X,v=1,25,25,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,26,f,3,X,25,f,2,3512.3607,28462.7400,0.000000136,1.36E-07,41111.72709,12648.9871,70.70319313,sR32(25),A,v=0,26,27,F3f,X,v=1,25,25,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,1,X,25,e,3,3803.2160,26286.0746,0.00003421,3.42E-05,38247.04459,11960.97001,16410.51859,pP1(25),A,v=0,24,23,F1e,X,v=1,25,24,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,2,X,25,e,3,3707.8743,26961.9592,0.000000365,3.65E-07,38922.92924,11960.97001,184.2308238,qP21(25),A,v=0,24,24,F2e,X,v=1,25,24,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,2,X,25,e,4,3910.0005,25568.2024,2.209E-08,2.21E-08,38922.92924,13354.72688,10.02444405,oP23(25),A,v=0,24,24,F2e,X,v=1,25,26,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,3,X,25,e,4,3802.1097,26293.7230,0.00003455,3.46E-05,39648.44993,13354.72688,16584.73676,pP3(25),A,v=0,24,25,F3e,X,v=1,25,26,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,f,1,X,25,e,3,3708.0486,26960.6921,0.0001147,0.000114681,38921.66215,11960.97001,55602.77392,qQ1(25),A,v=0,25,24,F1f,X,v=1,25,24,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,f,2,X,25,e,3,3610.7379,27687.2729,0.000000547,5.47E-07,39648.24286,11960.97001,279.7238753,rQ21(25),A,v=0,25,25,F2f,X,v=1,25,24,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,f,2,X,25,e,4,3802.1396,26293.5160,3.609E-07,3.61E-07,39648.24286,13354.72688,166.4498786,pQ23(25),A,v=0,25,25,F2f,X,v=1,25,26,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,f,3,X,25,e,4,3701.3683,27009.3498,0.0001151,0.000115058,40364.0767,13354.72688,55987.06844,qQ3(25),A,v=0,25,26,F3f,X,v=1,25,26,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,26,e,1,X,25,e,3,3610.9490,27685.6545,0.00008923,8.92E-05,39646.62447,11960.97001,43899.36328,rR1(25),A,v=0,26,25,F1e,X,v=1,25,24,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,26,e,2,X,25,e,3,3520.1089,28400.0920,1.406E-07,1.41E-07,40361.06197,11960.97001,72.78815576,sR21(25),A,v=0,26,26,F2e,X,v=1,25,24,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,26,e,1,X,25,e,4,3802.3736,26291.8976,9.66E-10,9.66E-10,39646.62447,13354.72688,0.428589771,pR13(25),A,v=0,26,25,F1e,X,v=1,25,26,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,26,e,2,X,25,e,4,3701.7815,27006.3351,5.437E-07,5.44E-07,40361.06197,13354.72688,254.5319398,qR23(25),A,v=0,26,26,F2e,X,v=1,25,26,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,26,e,3,X,25,e,4,3599.7532,27771.7592,0.00008909,8.91E-05,41126.48606,13354.72688,44101.64585,rR3(25),A,v=0,26,27,F3e,X,v=1,25,26,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,1,X,26,e,3,3802.7158,26289.5321,0.00003562,3.56E-05,38936.50382,12646.97174,17067.43901,pP1(26),A,v=0,25,24,F1e,X,v=1,26,25,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,2,X,26,e,3,3704.6881,26985.1469,3.543E-07,3.54E-07,39632.11866,12646.97174,178.8203788,qP21(26),A,v=0,25,25,F2e,X,v=1,26,25,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,2,X,26,e,4,3912.3129,25553.0903,2.177E-08,2.18E-08,39632.11866,14079.02837,9.854622435,oP23(26),A,v=0,25,25,F2e,X,v=1,26,27,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,3,X,26,e,4,3801.3382,26299.0588,0.00003596,3.60E-05,40378.0872,14079.02837,17240.77919,pP3(26),A,v=0,25,26,F3e,X,v=1,26,27,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,26,f,1,X,26,e,3,3704.8500,26983.9682,0.0001197,0.000119671,39630.93996,12646.97174,58122.29318,qQ1(26),A,v=0,26,25,F1f,X,v=1,26,25,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,26,f,2,X,26,e,3,3605.0446,27730.9974,5.342E-07,5.34E-07,40377.96912,12646.97174,273.9989654,rQ21(26),A,v=0,26,26,F2f,X,v=1,26,25,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,26,f,2,X,26,e,4,3801.3553,26298.9408,3.547E-07,3.55E-07,40377.96912,14079.02837,163.647176,pQ23(26),A,v=0,26,26,F2f,X,v=1,26,27,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,26,f,3,X,26,e,4,3698.1713,27032.6987,0.0001201,0.00012005,41111.72709,14079.02837,58517.21122,qQ3(26),A,v=0,26,27,F3f,X,v=1,26,27,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,27,e,1,X,26,e,3,3605.2400,27729.4940,0.00009309,9.31E-05,40376.46577,12646.97174,46008.43892,rR1(26),A,v=0,27,26,F1e,X,v=1,26,25,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,27,e,2,X,26,e,3,3512.4745,28461.8180,1.394E-07,1.39E-07,41108.78973,12646.97174,72.59109435,sR21(26),A,v=0,27,27,F2e,X,v=1,26,25,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,27,e,1,X,26,e,4,3801.5726,26297.4374,8.987E-10,8.99E-10,40376.46577,14079.02837,0.399494919,pR13(26),A,v=0,27,26,F1e,X,v=1,26,27,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,27,e,2,X,26,e,4,3698.5731,27029.7614,5.321E-07,5.32E-07,41108.78973,14079.02837,249.8807143,qR23(26),A,v=0,27,27,F2e,X,v=1,26,27,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,27,e,3,X,26,e,4,3594.3367,27813.6085,0.00009296,9.30E-05,41892.63691,14079.02837,46224.09083,rR3(26),A,v=0,27,28,F3e,X,v=1,26,27,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,f,1,X,26,f,2,3910.1702,25567.0929,0.000000026,2.60E-08,38921.66215,13354.56925,11.78023507,oP12(26),A,v=0,25,24,F1f,X,v=1,26,26,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,f,2,X,26,f,2,3802.1168,26293.6736,0.00003564,3.56E-05,39648.24286,13354.56925,17079.16689,pP2(26),A,v=0,25,25,F2f,X,v=1,26,26,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
