element,wave_A,teff_K,logg,feh,delta_nlte
Cr,5238.97,5750,4.0,0.0,0.08
Cr,5241.46,5750,4.0,0.0,0.104
Cr,5243.4,5750,4.0,0.0,0.068
Cr,5255.117,5750,4.0,0.0,0.08
Cr,4041.79,5750,4.0,0.3,0.016
Cr,4293.545,5750,4.0,0.3,0.061
Cr,4425.13,5750,4.0,0.3,0.058
Cr,4473.78,5750,4.0,0.3,0.048
Cr,4575.12,5750,4.0,0.3,0.074
Cr,4617.378,5750,4.0,0.3,0.032
Cr,4700.611,5750,4.0,0.3,0.05
Cr,4745.31,5750,4.0,0.3,0.068
Cr,4777.57,5750,4.0,0.3,0.046
Cr,4964.93,5750,4.0,0.3,0.079
Cr,4992.592,5750,4.0,0.3,0.067
Cr,5055.598,5750,4.0,0.3,0.067
Cr,5214.13,5750,4.0,0.3,0.055
Cr,5215.29,5750,4.0,0.3,0.06
Cr,5220.91,5750,4.0,0.3,0.059
Cr,5223.879,5750,4.0,0.3,0.059
Cr,5238.97,5750,4.0,0.3,0.059
Cr,5241.46,5750,4.0,0.3,0.082
Cr,5243.4,5750,4.0,0.3,0.054
Cr,5255.117,5750,4.0,0.3,0.062
Cr,4041.79,5750,4.4,-0.5,0.018
Cr,4293.545,5750,4.4,-0.5,0.112
Cr,4425.13,5750,4.4,-0.5,0.109
Cr,4473.78,5750,4.4,-0.5,0.109
Cr,4575.12,5750,4.4,-0.5,0.14
Cr,4617.378,5750,4.4,-0.5,
Cr,4700.611,5750,4.4,-0.5,0.12
Cr,4745.31,5750,4.4,-0.5,0.122
Cr,4777.57,5750,4.4,-0.5,0.091
Cr,4964.93,5750,4.4,-0.5,0.131
Cr,4992.592,5750,4.4,-0.5,
Cr,5055.598,5750,4.4,-0.5,
Cr,5214.13,5750,4.4,-0.5,0.127
Cr,5215.29,5750,4.4,-0.5,0.117
Cr,5220.91,5750,4.4,-0.5,0.113
Cr,5223.879,5750,4.4,-0.5,0.089
Cr,5238.97,5750,4.4,-0.5,0.114
Cr,5241.46,5750,4.4,-0.5,0.139
Cr,5243.4,5750,4.4,-0.5,0.078
Cr,5255.117,5750,4.4,-0.5,0.103
Cr,4041.79,5750,4.4,0.0,0.015
Cr,4293.545,5750,4.4,0.0,0.071
Cr,4425.13,5750,4.4,0.0,0.067
Cr,4473.78,5750,4.4,0.0,0.062
Cr,4575.12,5750,4.4,0.0,0.088
Cr,4617.378,5750,4.4,0.0,0.037
Cr,4700.611,5750,4.4,0.0,0.065
Cr,4745.31,5750,4.4,0.0,0.077
Cr,4777.57,5750,4.4,0.0,0.056
Cr,4964.93,5750,4.4,0.0,0.088
Cr,4992.592,5750,4.4,0.0,
Cr,5055.598,5750,4.4,0.0,0.075
Cr,5214.13,5750,4.4,0.0,0.074
Cr,5215.29,5750,4.4,0.0,0.076
Cr,5220.91,5750,4.4,0.0,0.073
Cr,5223.879,5750,4.4,0.0,0.066
Cr,5238.97,5750,4.4,0.0,0.071
Cr,5241.46,5750,4.4,0.0,0.092
Cr,5243.4,5750,4.4,0.0,0.059
Cr,5255.117,5750,4.4,0.0,0.068
Cr,4041.79,5750,4.4,0.3,0.014
Cr,4293.545,5750,4.4,0.3,0.052
Cr,4425.13,5750,4.4,0.3,0.049
Cr,4473.78,5750,4.4,0.3,0.041
Cr,4575.12,5750,4.4,0.3,0.064
Cr,4617.378,5750,4.4,0.3,0.027
Cr,4700.611,5750,4.4,0.3,0.043
Cr,4745.31,5750,4.4,0.3,0.057
Cr,4777.57,5750,4.4,0.3,0.04
Cr,4964.93,5750,4.4,0.3,0.071
Cr,4992.592,5750,4.4,0.3,0.058
Cr,5055.598,5750,4.4,0.3,0.058
Cr,5214.13,5750,4.4,0.3,0.048
Cr,5215.29,5750,4.4,0.3,0.051
Cr,5220.91,5750,4.4,0.3,0.05
Cr,5223.879,5750,4.4,0.3,0.05
Cr,5238.97,5750,4.4,0.3,0.052
Cr,5241.46,5750,4.4,0.3,0.071
Cr,5243.4,5750,4.4,0.3,0.045
Cr,5255.117,5750,4.4,0.3,0.052
Cr,4041.79,5750,4.5,-0.5,0.018
Cr,4293.545,5750,4.5,-0.5,0.107
Cr,4425.13,5750,4.5,-0.5,0.106
Cr,4473.78,5750,4.5,-0.5,0.105
Cr,4575.12,5750,4.5,-0.5,0.137
Cr,4617.378,5750,4.5,-0.5,
Cr,4700.611,5750,4.5,-0.5,0.115
Cr,4745.31,5750,4.5,-0.5,0.117
Cr,4777.57,5750,4.5,-0.5,0.089
Cr,4964.93,5750,4.5,-0.5,0.126
Cr,4992.592,5750,4.5,-0.5,
Cr,5055.598,5750,4.5,-0.5,
Cr,5214.13,5750,4.5,-0.5,0.123
Cr,5215.29,5750,4.5,-0.5,0.114
Cr,5220.91,5750,4.5,-0.5,0.109
Cr,5223.879,5750,4.5,-0.5,0.087
Cr,5238.97,5750,4.5,-0.5,0.11
Cr,5241.46,5750,4.5,-0.5,0.135
Cr,5243.4,5750,4.5,-0.5,0.076
Cr,5255.117,5750,4.5,-0.5,0.099
Cr,4041.79,5750,4.5,0.0,0.014
Cr,4293.545,5750,4.5,0.0,0.068
Cr,4425.13,5750,4.5,0.0,0.065
Cr,4473.78,5750,4.5,0.0,0.06
Cr,4575.12,5750,4.5,0.0,0.085
Cr,4617.378,5750,4.5,0.0,0.035
Cr,4700.611,5750,4.5,0.0,0.062
Cr,4745.31,5750,4.5,0.0,0.074
Cr,4777.57,5750,4.5,0.0,0.054
Cr,4964.93,5750,4.5,0.0,0.085
Cr,4992.592,5750,4.5,0.0,
Cr,5055.598,5750,4.5,0.0,0.073
Cr,5214.13,5750,4.5,0.0,0.072
Cr,5215.29,5750,4.5,0.0,0.073
Cr,5220.91,5750,4.5,0.0,0.07
Cr,5223.879,5750,4.5,0.0,0.063
Cr,5238.97,5750,4.5,0.0,0.068
Cr,5241.46,5750,4.5,0.0,0.089
Cr,5243.4,5750,4.5,0.0,0.056
Cr,5255.117,5750,4.5,0.0,0.065
Cr,4041.79,5750,4.5,0.3,0.013
Cr,4293.545,5750,4.5,0.3,0.049
Cr,4425.13,5750,4.5,0.3,0.047
Cr,4473.78,5750,4.5,0.3,0.04
Cr,4575.12,5750,4.5,0.3,0.062
Cr,4617.378,5750,4.5,0.3,0.026
Cr,4700.611,5750,4.5,0.3,0.041
Cr,4745.31,5750,4.5,0.3,0.055
Cr,4777.57,5750,4.5,0.3,0.039
Cr,4964.93,5750,4.5,0.3,0.068
Cr,4992.592,5750,4.5,0.3,0.055
Cr,5055.598,5750,4.5,0.3,0.055
Cr,5214.13,5750,4.5,0.3,0.046
Cr,5215.29,5750,4.5,0.3,0.049
Cr,5220.91,5750,4.5,0.3,0.048
Cr,5223.879,5750,4.5,0.3,0.048
Cr,5238.97,5750,4.5,0.3,0.05
Cr,5241.46,5750,4.5,0.3,0.068
Cr,5243.4,5750,4.5,0.3,0.043
Cr,5255.117,5750,4.5,0.3,0.049
Cr,4041.79,5777,3.5,-0.5,0.023
Cr,4293.545,5777,3.5,-0.5,0.149
Cr,4425.13,5777,3.5,-0.5,0.142
Cr,4473.78,5777,3.5,-0.5,0.147
Cr,4575.12,5777,3.5,-0.5,0.169
Cr,4617.378,5777,3.5,-0.5,
Cr,4700.611,5777,3.5,-0.5,0.157
Cr,4745.31,5777,3.5,-0.5,0.164
Cr,4777.57,5777,3.5,-0.5,0.117
Cr,4964.93,5777,3.5,-0.5,0.167
Cr,4992.592,5777,3.5,-0.5,
Cr,5055.598,5777,3.5,-0.5,
Cr,5214.13,5777,3.5,-0.5,0.152
Cr,5215.29,5777,3.5,-0.5,0.144
Cr,5220.91,5777,3.5,-0.5,0.139
Cr,5223.879,5777,3.5,-0.5,0.112
Cr,5238.97,5777,3.5,-0.5,0.151
Cr,5241.46,5777,3.5,-0.5,0.175
Cr,5243.4,5777,3.5,-0.5,0.099
Cr,5255.117,5777,3.5,-0.5,0.137
Cr,4041.79,5777,3.5,0.0,0.019
Cr,4293.545,5777,3.5,0.0,0.095
Cr,4425.13,5777,3.5,0.0,0.09
Cr,4473.78,5777,3.5,0.0,0.084
Cr,4575.12,5777,3.5,0.0,0.112
Cr,4617.378,5777,3.5,0.0,0.046
Cr,4700.611,5777,3.5,0.0,0.089
Cr,4745.31,5777,3.5,0.0,0.107
Cr,4777.57,5777,3.5,0.0,0.073
Cr,4964.93,5777,3.5,0.0,0.109
Cr,4992.592,5777,3.5,0.0,
Cr,5055.598,5777,3.5,0.0,0.098
Cr,5214.13,5777,3.5,0.0,0.094
Cr,5215.29,5777,3.5,0.0,0.097
Cr,5220.91,5777,3.5,0.0,0.095
Cr,5223.879,5777,3.5,0.0,0.086
Cr,5238.97,5777,3.5,0.0,0.093
Cr,5241.46,5777,3.5,0.0,0.122
Cr,5243.4,5777,3.5,0.0,0.08
Cr,5255.117,5777,3.5,0.0,0.094
Cr,4041.79,5777,3.5,0.3,0.019
Cr,4293.545,5777,3.5,0.3,0.073
Cr,4425.13,5777,3.5,0.3,0.07
Cr,4473.78,5777,3.5,0.3,0.057
Cr,4575.12,5777,3.5,0.3,0.085
Cr,4617.378,5777,3.5,0.3,0.037
Cr,4700.611,5777,3.5,0.3,0.061
Cr,4745.31,5777,3.5,0.3,0.081
Cr,4777.57,5777,3.5,0.3,0.055
Cr,4964.93,5777,3.5,0.3,0.087
Cr,4992.592,5777,3.5,0.3,0.079
Cr,5055.598,5777,3.5,0.3,0.08
Cr,5214.13,5777,3.5,0.3,0.064
Cr,5215.29,5777,3.5,0.3,0.071
Cr,5220.91,5777,3.5,0.3,0.071
Cr,5223.879,5777,3.5,0.3,0.071
Cr,5238.97,5777,3.5,0.3,0.069
Cr,5241.46,5777,3.5,0.3,0.096
Cr,5243.4,5777,3.5,0.3,0.066
Cr,5255.117,5777,3.5,0.3,0.075
Cr,4041.79,5777,4.0,-0.5,0.02
Cr,4293.545,5777,4.0,-0.5,0.129
Cr,4425.13,5777,4.0,-0.5,0.124
Cr,4473.78,5777,4.0,-0.5,0.126
Cr,4575.12,5777,4.0,-0.5,0.154
Cr,4617.378,5777,4.0,-0.5,
Cr,4700.611,5777,4.0,-0.5,0.136
Cr,4745.31,5777,4.0,-0.5,0.141
Cr,4777.57,5777,4.0,-0.5,0.102
Cr,4964.93,5777,4.0,-0.5,0.147
Cr,4992.592,5777,4.0,-0.5,
Cr,5055.598,5777,4.0,-0.5,
Cr,5214.13,5777,4.0,-0.5,0.138
Cr,5215.29,5777,4.0,-0.5,0.129
Cr,5220.91,5777,4.0,-0.5,0.125
Cr,5223.879,5777,4.0,-0.5,0.098
Cr,5238.97,5777,4.0,-0.5,0.131
Cr,5241.46,5777,4.0,-0.5,0.156
Cr,5243.4,5777,4.0,-0.5,0.087
Cr,5255.117,5777,4.0,-0.5,0.118
Cr,4041.79,5777,4.0,0.0,0.017
Cr,4293.545,5777,4.0,0.0,0.082
Cr,4425.13,5777,4.0,0.0,0.078
Cr,4473.78,5777,4.0,0.0,0.072
Cr,4575.12,5777,4.0,0.0,0.098
Cr,4617.378,5777,4.0,0.0,0.041
Cr,4700.611,5777,4.0,0.0,0.076
Cr,4745.31,5777,4.0,0.0,0.09
Cr,4777.57,5777,4.0,0.0,0.064
Cr,4964.93,5777,4.0,0.0,0.099
Cr,4992.592,5777,4.0,0.0,
Cr,5055.598,5777,4.0,0.0,0.086
Cr,5214.13,5777,4.0,0.0,0.084
Cr,5215.29,5777,4.0,0.0,0.086
Cr,5220.91,5777,4.0,0.0,0.083
Cr,5223.879,5777,4.0,0.0,0.075
Cr,5238.97,5777,4.0,0.0,0.081
Cr,5241.46,5777,4.0,0.0,0.106
Cr,5243.4,5777,4.0,0.0,0.068
Cr,5255.117,5777,4.0,0.0,0.08
Cr,4041.79,5777,4.0,0.3,0.016
Cr,4293.545,5777,4.0,0.3,0.062
Cr,4425.13,5777,4.0,0.3,0.059
Cr,4473.78,5777,4.0,0.3,0.049
Cr,4575.12,5777,4.0,0.3,0.074
Cr,4617.378,5777,4.0,0.3,0.032
Cr,4700.611,5777,4.0,0.3,0.051
Cr,4745.31,5777,4.0,0.3,0.068
Cr,4777.57,5777,4.0,0.3,0.047
Cr,4964.93,5777,4.0,0.3,0.08
Cr,4992.592,5777,4.0,0.3,0.068
Cr,5055.598,5777,4.0,0.3,0.068
Cr,5214.13,5777,4.0,0.3,0.056
Cr,5215.29,5777,4.0,0.3,0.061
Cr,5220.91,5777,4.0,0.3,0.06
Cr,5223.879,5777,4.0,0.3,0.06
Cr,5238.97,5777,4.0,0.3,0.06
Cr,5241.46,5777,4.0,0.3,0.083
Cr,5243.4,5777,4.0,0.3,0.055
Cr,5255.117,5777,4.0,0.3,0.063
Cr,4041.79,5777,4.4,-0.5,0.018
Cr,4293.545,5777,4.4,-0.5,0.112
Cr,4425.13,5777,4.4,-0.5,0.11
Cr,4473.78,5777,4.4,-0.5,0.11
Cr,4575.12,5777,4.4,-0.5,0.141
Cr,4617.378,5777,4.4,-0.5,
Cr,4700.611,5777,4.4,-0.5,0.12
Cr,4745.31,5777,4.4,-0.5,0.123
Cr,4777.57,5777,4.4,-0.5,0.092
Cr,4964.93,5777,4.4,-0.5,0.131
Cr,4992.592,5777,4.4,-0.5,
Cr,5055.598,5777,4.4,-0.5,
Cr,5214.13,5777,4.4,-0.5,0.127
Cr,5215.29,5777,4.4,-0.5,0.117
Cr,5220.91,5777,4.4,-0.5,0.113
Cr,5223.879,5777,4.4,-0.5,0.089
Cr,5238.97,5777,4.4,-0.5,0.115
Cr,5241.46,5777,4.4,-0.5,0.14
Cr,5243.4,5777,4.4,-0.5,0.078
Cr,5255.117,5777,4.4,-0.5,0.103
Cr,4041.79,5777,4.4,0.0,0.015
Cr,4293.545,5777,4.4,0.0,0.071
Cr,4425.13,5777,4.4,0.0,0.068
Cr,4473.78,5777,4.4,0.0,0.063
Cr,4575.12,5777,4.4,0.0,0.088
Cr,4617.378,5777,4.4,0.0,0.037
Cr,4700.611,5777,4.4,0.0,0.065
Cr,4745.31,5777,4.4,0.0,0.078
Cr,4777.57,5777,4.4,0.0,0.056
Cr,4964.93,5777,4.4,0.0,0.089
Cr,4992.592,5777,4.4,0.0,
Cr,5055.598,5777,4.4,0.0,0.076
Cr,5214.13,5777,4.4,0.0,0.075
Cr,5215.29,5777,4.4,0.0,0.076
Cr,5220.91,5777,4.4,0.0,0.073
Cr,5223.879,5777,4.4,0.0,0.066
Cr,5238.97,5777,4.4,0.0,0.072
Cr,5241.46,5777,4.4,0.0,0.093
Cr,5243.4,5777,4.4,0.0,0.059
Cr,5255.117,5777,4.4,0.0,0.069
Cr,4041.79,5777,4.4,0.3,0.014
Cr,4293.545,5777,4.4,0.3,0.052
Cr,4425.13,5777,4.4,0.3,0.05
Cr,4473.78,5777,4.4,0.3,0.042
Cr,4575.12,5777,4.4,0.3,0.065
Cr,4617.378,5777,4.4,0.3,0.027
Cr,4700.611,5777,4.4,0.3,0.043
Cr,4745.31,5777,4.4,0.3,0.058
Cr,4777.57,5777,4.4,0.3,0.041
Cr,4964.93,5777,4.4,0.3,0.071
Cr,4992.592,5777,4.4,0.3,0.058
Cr,5055.598,5777,4.4,0.3,0.058
Cr,5214.13,5777,4.4,0.3,0.048
Cr,5215.29,5777,4.4,0.3,0.052
Cr,5220.91,5777,4.4,0.3,0.051
Cr,5223.879,5777,4.4,0.3,0.051
Cr,5238.97,5777,4.4,0.3,0.053
Cr,5241.46,5777,4.4,0.3,0.072
Cr,5243.4,5777,4.4,0.3,0.046
Cr,5255.117,5777,4.4,0.3,0.052
Cr,4041.79,5777,4.5,-0.5,0.018
Cr,4293.545,5777,4.5,-0.5,0.108
Cr,4425.13,5777,4.5,-0.5,0.106
Cr,4473.78,5777,4.5,-0.5,0.106
Cr,4575.12,5777,4.5,-0.5,0.137
Cr,4617.378,5777,4.5,-0.5,
Cr,4700.611,5777,4.5,-0.5,0.116
Cr,4745.31,5777,4.5,-0.5,0.118
Cr,4777.57,5777,4.5,-0.5,0.089
Cr,4964.93,5777,4.5,-0.5,0.127
Cr,4992.592,5777,4.5,-0.5,
Cr,5055.598,5777,4.5,-0.5,
Cr,5214.13,5777,4.5,-0.5,0.124
Cr,5215.29,5777,4.5,-0.5,0.114
Cr,5220.91,5777,4.5,-0.5,0.11
Cr,5223.879,5777,4.5,-0.5,0.087
Cr,5238.97,5777,4.5,-0.5,0.111
Cr,5241.46,5777,4.5,-0.5,0.136
Cr,5243.4,5777,4.5,-0.5,0.076
Cr,5255.117,5777,4.5,-0.5,0.099
Cr,4041.79,5777,4.5,0.0,0.014
Cr,4293.545,5777,4.5,0.0,0.068
Cr,4425.13,5777,4.5,0.0,0.065
Cr,4473.78,5777,4.5,0.0,0.061
Cr,4575.12,5777,4.5,0.0,0.085
Cr,4617.378,5777,4.5,0.0,0.035
Cr,4700.611,5777,4.5,0.0,0.063
Cr,4745.31,5777,4.5,0.0,0.075
Cr,4777.57,5777,4.5,0.0,0.055
Cr,4964.93,5777,4.5,0.0,0.086
Cr,4992.592,5777,4.5,0.0,
Cr,5055.598,5777,4.5,0.0,0.073
Cr,5214.13,5777,4.5,0.0,0.072
Cr,5215.29,5777,4.5,0.0,0.074
Cr,5220.91,5777,4.5,0.0,0.071
Cr,5223.879,5777,4.5,0.0,0.064
Cr,5238.97,5777,4.5,0.0,0.069
Cr,5241.46,5777,4.5,0.0,0.09
Cr,5243.4,5777,4.5,0.0,0.056
Cr,5255.117,5777,4.5,0.0,0.066
Cr,4041.79,5777,4.5,0.3,0.013
Cr,4293.545,5777,4.5,0.3,0.05
Cr,4425.13,5777,4.5,0.3,0.048
Cr,4473.78,5777,4.5,0.3,0.041
Cr,4575.12,5777,4.5,0.3,0.062
Cr,4617.378,5777,4.5,0.3,0.026
Cr,4700.611,5777,4.5,0.3,0.041
Cr,4745.31,5777,4.5,0.3,0.055
Cr,4777.57,5777,4.5,0.3,0.039
Cr,4964.93,5777,4.5,0.3,0.069
Cr,4992.592,5777,4.5,0.3,0.055
Cr,5055.598,5777,4.5,0.3,0.056
Cr,5214.13,5777,4.5,0.3,0.047
Cr,5215.29,5777,4.5,0.3,0.05
Cr,5220.91,5777,4.5,0.3,0.049
Cr,5223.879,5777,4.5,0.3,0.049
Cr,5238.97,5777,4.5,0.3,0.051
Cr,5241.46,5777,4.5,0.3,0.069
Cr,5243.4,5777,4.5,0.3,0.043
Cr,5255.117,5777,4.5,0.3,0.049
Cr,4041.79,6000,3.5,-0.5,0.024
Cr,4293.545,6000,3.5,-0.5,0.161
Cr,4425.13,6000,3.5,-0.5,0.155
Cr,4473.78,6000,3.5,-0.5,0.164
Cr,4575.12,6000,3.5,-0.5,0.178
Cr,4617.378,6000,3.5,-0.5,
Cr,4700.611,6000,3.5,-0.5,0.174
Cr,4745.31,6000,3.5,-0.5,0.176
Cr,4777.57,6000,3.5,-0.5,0.126
Cr,4964.93,6000,3.5,-0.5,0.182
Cr,4992.592,6000,3.5,-0.5,
Cr,5055.598,6000,3.5,-0.5,
Cr,5214.13,6000,3.5,-0.5,0.159
Cr,5215.29,6000,3.5,-0.5,0.153
Cr,5220.91,6000,3.5,-0.5,0.144
Cr,5223.879,6000,3.5,-0.5,0.119
Cr,5238.97,6000,3.5,-0.5,0.167
Cr,5241.46,6000,3.5,-0.5,0.193
Cr,5243.4,6000,3.5,-0.5,0.098
Cr,5255.117,6000,3.5,-0.5,0.144
Cr,4041.79,6000,3.5,0.0,0.019
Cr,4293.545,6000,3.5,0.0,0.105
Cr,4425.13,6000,3.5,0.0,0.097
Cr,4473.78,6000,3.5,0.0,0.096
Cr,4575.12,6000,3.5,0.0,0.123
Cr,4617.378,6000,3.5,0.0,0.046
Cr,4700.611,6000,3.5,0.0,0.101
Cr,4745.31,6000,3.5,0.0,0.119
Cr,4777.57,6000,3.5,0.0,0.081
Cr,4964.93,6000,3.5,0.0,0.12
Cr,4992.592,6000,3.5,0.0,
Cr,5055.598,6000,3.5,0.0,0.108
Cr,5214.13,6000,3.5,0.0,0.104
Cr,5215.29,6000,3.5,0.0,0.105
Cr,5220.91,6000,3.5,0.0,0.1
Cr,5223.879,6000,3.5,0.0,0.09
Cr,5238.97,6000,3.5,0.0,0.108
Cr,5241.46,6000,3.5,0.0,0.138
Cr,5243.4,6000,3.5,0.0,0.08
Cr,5255.117,6000,3.5,0.0,0.099
Cr,4041.79,6000,3.5,0.3,0.018
Cr,4293.545,6000,3.5,0.3,0.081
Cr,4425.13,6000,3.5,0.3,0.077
Cr,4473.78,6000,3.5,0.3,0.069
Cr,4575.12,6000,3.5,0.3,0.094
Cr,4617.378,6000,3.5,0.3,0.038
Cr,4700.611,6000,3.5,0.3,0.071
Cr,4745.31,6000,3.5,0.3,0.091
Cr,4777.57,6000,3.5,0.3,0.061
Cr,4964.93,6000,3.5,0.3,0.096
Cr,4992.592,6000,3.5,0.3,0.085
Cr,5055.598,6000,3.5,0.3,0.089
Cr,5214.13,6000,3.5,0.3,0.074
Cr,5215.29,6000,3.5,0.3,0.08
Cr,5220.91,6000,3.5,0.3,0.078
Cr,5223.879,6000,3.5,0.3,0.076
Cr,5238.97,6000,3.5,0.3,0.082
Cr,5241.46,6000,3.5,0.3,0.109
Cr,5243.4,6000,3.5,0.3,0.068
Cr,5255.117,6000,3.5,0.3,0.081
Cr,4041.79,6000,4.0,-0.5,0.021
Cr,4293.545,6000,4.0,-0.5,0.135
Cr,4425.13,6000,4.0,-0.5,0.132
Cr,4473.78,6000,4.0,-0.5,0.137
Cr,4575.12,6000,4.0,-0.5,0.158
Cr,4617.378,6000,4.0,-0.5,
Cr,4700.611,6000,4.0,-0.5,0.146
Cr,4745.31,6000,4.0,-0.5,0.148
Cr,4777.57,6000,4.0,-0.5,0.107
Cr,4964.93,6000,4.0,-0.5,0.157
Cr,4992.592,6000,4.0,-0.5,
Cr,5055.598,6000,4.0,-0.5,
Cr,5214.13,6000,4.0,-0.5,0.141
Cr,5215.29,6000,4.0,-0.5,0.134
Cr,5220.91,6000,4.0,-0.5,0.124
Cr,5223.879,6000,4.0,-0.5,0.101
Cr,5238.97,6000,4.0,-0.5,0.141
Cr,5241.46,6000,4.0,-0.5,0.168
Cr,5243.4,6000,4.0,-0.5,0.084
Cr,5255.117,6000,4.0,-0.5,0.12
Cr,4041.79,6000,4.0,0.0,0.017
Cr,4293.545,6000,4.0,0.0,0.088
Cr,4425.13,6000,4.0,0.0,0.082
Cr,4473.78,6000,4.0,0.0,0.081
Cr,4575.12,6000,4.0,0.0,0.105
Cr,4617.378,6000,4.0,0.0,0.04
Cr,4700.611,6000,4.0,0.0,0.084
Cr,4745.31,6000,4.0,0.0,0.097
Cr,4777.57,6000,4.0,0.0,0.069
Cr,4964.93,6000,4.0,0.0,0.105
Cr,4992.592,6000,4.0,0.0,
Cr,5055.598,6000,4.0,0.0,0.092
Cr,5214.13,6000,4.0,0.0,0.09
Cr,5215.29,6000,4.0,0.0,0.091
Cr,5220.91,6000,4.0,0.0,0.086
Cr,5223.879,6000,4.0,0.0,0.078
Cr,5238.97,6000,4.0,0.0,0.09
Cr,5241.46,6000,4.0,0.0,0.117
Cr,5243.4,6000,4.0,0.0,0.067
Cr,5255.117,6000,4.0,0.0,0.082
Cr,4041.79,6000,4.0,0.3,0.015
Cr,4293.545,6000,4.0,0.3,0.068
Cr,4425.13,6000,4.0,0.3,0.064
Cr,4473.78,6000,4.0,0.3,0.058
Cr,4575.12,6000,4.0,0.3,0.08
Cr,4617.378,6000,4.0,0.3,0.032
Cr,4700.611,6000,4.0,0.3,0.058
Cr,4745.31,6000,4.0,0.3,0.075
Cr,4777.57,6000,4.0,0.3,0.051
Cr,4964.93,6000,4.0,0.3,0.085
Cr,4992.592,6000,4.0,0.3,0.072
Cr,5055.598,6000,4.0,0.3,0.075
Cr,5214.13,6000,4.0,0.3,0.063
Cr,5215.29,6000,4.0,0.3,0.067
Cr,5220.91,6000,4.0,0.3,0.065
Cr,5223.879,6000,4.0,0.3,0.064
Cr,5238.97,6000,4.0,0.3,0.069
Cr,5241.46,6000,4.0,0.3,0.092
Cr,5243.4,6000,4.0,0.3,0.056
Cr,5255.117,6000,4.0,0.3,0.066
Cr,4041.79,6000,4.4,-0.5,0.018
Cr,4293.545,6000,4.4,-0.5,0.116
Cr,4425.13,6000,4.4,-0.5,0.114
Cr,4473.78,6000,4.4,-0.5,0.117
Cr,4575.12,6000,4.4,-0.5,0.142
Cr,4617.378,6000,4.4,-0.5,
Cr,4700.611,6000,4.4,-0.5,0.126
Cr,4745.31,6000,4.4,-0.5,0.127
Cr,4777.57,6000,4.4,-0.5,0.094
Cr,4964.93,6000,4.4,-0.5,0.138
Cr,4992.592,6000,4.4,-0.5,
Cr,5055.598,6000,4.4,-0.5,
Cr,5214.13,6000,4.4,-0.5,0.128
Cr,5215.29,6000,4.4,-0.5,0.119
Cr,5220.91,6000,4.4,-0.5,0.111
Cr,5223.879,6000,4.4,-0.5,0.089
Cr,5238.97,6000,4.4,-0.5,0.122
Cr,5241.46,6000,4.4,-0.5,0.15
Cr,5243.4,6000,4.4,-0.5,0.074
Cr,5255.117,6000,4.4,-0.5,0.103
Cr,4041.79,6000,4.4,0.0,0.014
Cr,4293.545,6000,4.4,0.0,0.076
Cr,4425.13,6000,4.4,0.0,0.071
Cr,4473.78,6000,4.4,0.0,0.07
Cr,4575.12,6000,4.4,0.0,0.092
Cr,4617.378,6000,4.4,0.0,0.036
Cr,4700.611,6000,4.4,0.0,0.072
Cr,4745.31,6000,4.4,0.0,0.083
Cr,4777.57,6000,4.4,0.0,0.059
Cr,4964.93,6000,4.4,0.0,0.093
Cr,4992.592,6000,4.4,0.0,
Cr,5055.598,6000,4.4,0.0,0.08
Cr,5214.13,6000,4.4,0.0,0.08
Cr,5215.29,6000,4.4,0.0,0.08
Cr,5220.91,6000,4.4,0.0,0.075
Cr,5223.879,6000,4.4,0.0,0.068
Cr,5238.97,6000,4.4,0.0,0.078
Cr,5241.46,6000,4.4,0.0,0.101
Cr,5243.4,6000,4.4,0.0,0.057
Cr,5255.117,6000,4.4,0.0,0.07
Cr,4041.79,6000,4.4,0.3,0.013
Cr,4293.545,6000,4.4,0.3,0.057
Cr,4425.13,6000,4.4,0.3,0.054
Cr,4473.78,6000,4.4,0.3,0.049
Cr,4575.12,6000,4.4,0.3,0.07
Cr,4617.378,6000,4.4,0.3,0.028
Cr,4700.611,6000,4.4,0.3,0.049
Cr,4745.31,6000,4.4,0.3,0.063
Cr,4777.57,6000,4.4,0.3,0.044
Cr,4964.93,6000,4.4,0.3,0.075
Cr,4992.592,6000,4.4,0.3,0.062
Cr,5055.598,6000,4.4,0.3,0.063
Cr,5214.13,6000,4.4,0.3,0.054
Cr,5215.29,6000,4.4,0.3,0.058
Cr,5220.91,6000,4.4,0.3,0.055
Cr,5223.879,6000,4.4,0.3,0.054
Cr,5238.97,6000,4.4,0.3,0.059
Cr,5241.46,6000,4.4,0.3,0.079
Cr,5243.4,6000,4.4,0.3,0.047
Cr,5255.117,6000,4.4,0.3,0.054
Cr,4041.79,6000,4.5,-0.5,0.018
Cr,4293.545,6000,4.5,-0.5,0.112
Cr,4425.13,6000,4.5,-0.5,0.11
Cr,4473.78,6000,4.5,-0.5,0.112
Cr,4575.12,6000,4.5,-0.5,0.138
Cr,4617.378,6000,4.5,-0.5,
Cr,4700.611,6000,4.5,-0.5,0.121
Cr,4745.31,6000,4.5,-0.5,0.122
Cr,4777.57,6000,4.5,-0.5,0.091
Cr,4964.93,6000,4.5,-0.5,0.133
Cr,4992.592,6000,4.5,-0.5,
Cr,5055.598,6000,4.5,-0.5,
Cr,5214.13,6000,4.5,-0.5,0.124
Cr,5215.29,6000,4.5,-0.5,0.116
Cr,5220.91,6000,4.5,-0.5,0.107
