element,ion,wave_A,teff_K,logg,feh,delta_nlte
Fe,I,5054.65,5000,4.5,-0.2,0.002
Fe,I,5056.86,5000,4.5,-0.2,0.001
Fe,I,5058.498,5000,4.5,-0.2,0.002
Fe,I,4896.44,5000,4.5,0.0,0.001
Fe,I,4903.318,5000,4.5,0.0,0.002
Fe,I,4907.736,5000,4.5,0.0,0.001
Fe,I,4961.919,5000,4.5,0.0,0.001
Fe,I,4962.572,5000,4.5,0.0,0.001
Fe,I,4994.13,5000,4.5,0.0,0.003
Fe,I,5049.828,5000,4.5,0.0,0.002
Fe,I,5054.65,5000,4.5,0.0,0.002
Fe,I,5056.86,5000,4.5,0.0,0.001
Fe,I,5058.498,5000,4.5,0.0,0.002
Fe,I,4896.44,5000,4.5,0.2,0.001
Fe,I,4903.318,5000,4.5,0.2,0.001
Fe,I,4907.736,5000,4.5,0.2,0.001
Fe,I,4961.919,5000,4.5,0.2,0.001
Fe,I,4962.572,5000,4.5,0.2,0.001
Fe,I,4994.13,5000,4.5,0.2,0.002
Fe,I,5049.828,5000,4.5,0.2,0.001
Fe,I,5054.65,5000,4.5,0.2,0.001
Fe,I,5056.86,5000,4.5,0.2,0.001
Fe,I,5058.498,5000,4.5,0.2,0.001
Fe,I,4896.44,5000,4.5,0.35,0.001
Fe,I,4903.318,5000,4.5,0.35,0.001
Fe,I,4907.736,5000,4.5,0.35,0.0
Fe,I,4961.919,5000,4.5,0.35,0.001
Fe,I,4962.572,5000,4.5,0.35,0.0
Fe,I,4994.13,5000,4.5,0.35,0.001
Fe,I,5049.828,5000,4.5,0.35,0.001
Fe,I,5054.65,5000,4.5,0.35,0.001
Fe,I,5056.86,5000,4.5,0.35,0.001
Fe,I,5058.498,5000,4.5,0.35,0.001
Fe,I,4896.44,5000,4.6,-0.2,0.002
Fe,I,4903.318,5000,4.6,-0.2,0.002
Fe,I,4907.736,5000,4.6,-0.2,0.001
Fe,I,4961.919,5000,4.6,-0.2,0.002
Fe,I,4962.572,5000,4.6,-0.2,0.001
Fe,I,4994.13,5000,4.6,-0.2,0.004
Fe,I,5049.828,5000,4.6,-0.2,0.002
Fe,I,5054.65,5000,4.6,-0.2,0.002
Fe,I,5056.86,5000,4.6,-0.2,0.001
Fe,I,5058.498,5000,4.6,-0.2,0.002
Fe,I,4896.44,5000,4.6,0.0,0.001
Fe,I,4903.318,5000,4.6,0.0,0.002
Fe,I,4907.736,5000,4.6,0.0,0.001
Fe,I,4961.919,5000,4.6,0.0,0.001
Fe,I,4962.572,5000,4.6,0.0,0.001
Fe,I,4994.13,5000,4.6,0.0,0.003
Fe,I,5049.828,5000,4.6,0.0,0.001
Fe,I,5054.65,5000,4.6,0.0,0.001
Fe,I,5056.86,5000,4.6,0.0,0.001
Fe,I,5058.498,5000,4.6,0.0,0.001
Fe,I,4896.44,5000,4.6,0.2,0.001
Fe,I,4903.318,5000,4.6,0.2,0.001
Fe,I,4907.736,5000,4.6,0.2,0.001
Fe,I,4961.919,5000,4.6,0.2,0.001
Fe,I,4962.572,5000,4.6,0.2,0.001
Fe,I,4994.13,5000,4.6,0.2,0.002
Fe,I,5049.828,5000,4.6,0.2,0.001
Fe,I,5054.65,5000,4.6,0.2,0.001
Fe,I,5056.86,5000,4.6,0.2,0.001
Fe,I,5058.498,5000,4.6,0.2,0.001
Fe,I,4896.44,5000,4.6,0.35,0.001
Fe,I,4903.318,5000,4.6,0.35,0.001
Fe,I,4907.736,5000,4.6,0.35,0.0
Fe,I,4961.919,5000,4.6,0.35,0.001
Fe,I,4962.572,5000,4.6,0.35,0.0
Fe,I,4994.13,5000,4.6,0.35,0.001
Fe,I,5049.828,5000,4.6,0.35,0.001
Fe,I,5054.65,5000,4.6,0.35,0.001
Fe,I,5056.86,5000,4.6,0.35,0.0
Fe,I,5058.498,5000,4.6,0.35,0.001
Fe,I,4896.44,5400,4.0,-0.2,0.01
Fe,I,4903.318,5400,4.0,-0.2,0.011
Fe,I,4907.736,5400,4.0,-0.2,0.009
Fe,I,4961.919,5400,4.0,-0.2,0.011
Fe,I,4962.572,5400,4.0,-0.2,0.011
Fe,I,4994.13,5400,4.0,-0.2,0.016
Fe,I,5049.828,5400,4.0,-0.2,0.009
Fe,I,5054.65,5400,4.0,-0.2,0.012
Fe,I,5056.86,5400,4.0,-0.2,0.008
Fe,I,5058.498,5400,4.0,-0.2,0.01
Fe,I,4896.44,5400,4.0,0.0,0.01
Fe,I,4903.318,5400,4.0,0.0,0.01
Fe,I,4907.736,5400,4.0,0.0,0.008
Fe,I,4961.919,5400,4.0,0.0,0.01
Fe,I,4962.572,5400,4.0,0.0,0.01
Fe,I,4994.13,5400,4.0,0.0,0.014
Fe,I,5049.828,5400,4.0,0.0,0.008
Fe,I,5054.65,5400,4.0,0.0,0.012
Fe,I,5056.86,5400,4.0,0.0,0.007
Fe,I,5058.498,5400,4.0,0.0,0.009
Fe,I,4896.44,5400,4.0,0.2,0.009
Fe,I,4903.318,5400,4.0,0.2,0.009
Fe,I,4907.736,5400,4.0,0.2,0.007
Fe,I,4961.919,5400,4.0,0.2,0.009
Fe,I,4962.572,5400,4.0,0.2,0.009
Fe,I,4994.13,5400,4.0,0.2,0.012
Fe,I,5049.828,5400,4.0,0.2,0.006
Fe,I,5054.65,5400,4.0,0.2,0.012
Fe,I,5056.86,5400,4.0,0.2,0.006
Fe,I,5058.498,5400,4.0,0.2,0.009
Fe,I,4896.44,5400,4.0,0.35,0.008
Fe,I,4903.318,5400,4.0,0.35,0.008
Fe,I,4907.736,5400,4.0,0.35,0.006
Fe,I,4961.919,5400,4.0,0.35,0.008
Fe,I,4962.572,5400,4.0,0.35,0.008
Fe,I,4994.13,5400,4.0,0.35,0.01
Fe,I,5049.828,5400,4.0,0.35,0.005
Fe,I,5054.65,5400,4.0,0.35,0.012
Fe,I,5056.86,5400,4.0,0.35,0.006
Fe,I,5058.498,5400,4.0,0.35,0.008
Fe,I,4896.44,5400,4.3,-0.2,0.007
Fe,I,4903.318,5400,4.3,-0.2,0.008
Fe,I,4907.736,5400,4.3,-0.2,0.006
Fe,I,4961.919,5400,4.3,-0.2,0.008
Fe,I,4962.572,5400,4.3,-0.2,0.008
Fe,I,4994.13,5400,4.3,-0.2,0.012
Fe,I,5049.828,5400,4.3,-0.2,0.007
Fe,I,5054.65,5400,4.3,-0.2,0.008
Fe,I,5056.86,5400,4.3,-0.2,0.005
Fe,I,5058.498,5400,4.3,-0.2,0.007
Fe,I,4896.44,5400,4.3,0.0,0.006
Fe,I,4903.318,5400,4.3,0.0,0.007
Fe,I,4907.736,5400,4.3,0.0,0.005
Fe,I,4961.919,5400,4.3,0.0,0.007
Fe,I,4962.572,5400,4.3,0.0,0.007
Fe,I,4994.13,5400,4.3,0.0,0.011
Fe,I,5049.828,5400,4.3,0.0,0.006
Fe,I,5054.65,5400,4.3,0.0,0.008
Fe,I,5056.86,5400,4.3,0.0,0.005
Fe,I,5058.498,5400,4.3,0.0,0.006
Fe,I,4896.44,5400,4.3,0.2,0.006
Fe,I,4903.318,5400,4.3,0.2,0.006
Fe,I,4907.736,5400,4.3,0.2,0.005
Fe,I,4961.919,5400,4.3,0.2,0.006
Fe,I,4962.572,5400,4.3,0.2,0.006
Fe,I,4994.13,5400,4.3,0.2,0.009
Fe,I,5049.828,5400,4.3,0.2,0.004
Fe,I,5054.65,5400,4.3,0.2,0.008
Fe,I,5056.86,5400,4.3,0.2,0.004
Fe,I,5058.498,5400,4.3,0.2,0.006
Fe,I,4896.44,5400,4.3,0.35,0.005
Fe,I,4903.318,5400,4.3,0.35,0.005
Fe,I,4907.736,5400,4.3,0.35,0.004
Fe,I,4961.919,5400,4.3,0.35,0.005
Fe,I,4962.572,5400,4.3,0.35,0.005
Fe,I,4994.13,5400,4.3,0.35,0.008
Fe,I,5049.828,5400,4.3,0.35,0.004
Fe,I,5054.65,5400,4.3,0.35,0.008
Fe,I,5056.86,5400,4.3,0.35,0.004
Fe,I,5058.498,5400,4.3,0.35,0.005
Fe,I,4896.44,5400,4.5,-0.2,0.006
Fe,I,4903.318,5400,4.5,-0.2,0.006
Fe,I,4907.736,5400,4.5,-0.2,0.005
Fe,I,4961.919,5400,4.5,-0.2,0.006
Fe,I,4962.572,5400,4.5,-0.2,0.006
Fe,I,4994.13,5400,4.5,-0.2,0.011
Fe,I,5049.828,5400,4.5,-0.2,0.006
Fe,I,5054.65,5400,4.5,-0.2,0.007
Fe,I,5056.86,5400,4.5,-0.2,0.004
Fe,I,5058.498,5400,4.5,-0.2,0.006
Fe,I,4896.44,5400,4.5,0.0,0.005
Fe,I,4903.318,5400,4.5,0.0,0.005
Fe,I,4907.736,5400,4.5,0.0,0.004
Fe,I,4961.919,5400,4.5,0.0,0.005
Fe,I,4962.572,5400,4.5,0.0,0.005
Fe,I,4994.13,5400,4.5,0.0,0.009
Fe,I,5049.828,5400,4.5,0.0,0.005
Fe,I,5054.65,5400,4.5,0.0,0.006
Fe,I,5056.86,5400,4.5,0.0,0.004
Fe,I,5058.498,5400,4.5,0.0,0.005
Fe,I,4896.44,5400,4.5,0.2,0.004
Fe,I,4903.318,5400,4.5,0.2,0.004
Fe,I,4907.736,5400,4.5,0.2,0.004
Fe,I,4961.919,5400,4.5,0.2,0.004
Fe,I,4962.572,5400,4.5,0.2,0.004
Fe,I,4994.13,5400,4.5,0.2,0.007
Fe,I,5049.828,5400,4.5,0.2,0.004
Fe,I,5054.65,5400,4.5,0.2,0.006
Fe,I,5056.86,5400,4.5,0.2,0.003
Fe,I,5058.498,5400,4.5,0.2,0.004
Fe,I,4896.44,5400,4.5,0.35,0.004
Fe,I,4903.318,5400,4.5,0.35,0.004
Fe,I,4907.736,5400,4.5,0.35,0.003
Fe,I,4961.919,5400,4.5,0.35,0.004
Fe,I,4962.572,5400,4.5,0.35,0.004
Fe,I,4994.13,5400,4.5,0.35,0.006
Fe,I,5049.828,5400,4.5,0.35,0.003
Fe,I,5054.65,5400,4.5,0.35,0.006
Fe,I,5056.86,5400,4.5,0.35,0.003
Fe,I,5058.498,5400,4.5,0.35,0.004
Fe,I,4896.44,5400,4.6,-0.2,0.005
Fe,I,4903.318,5400,4.6,-0.2,0.006
Fe,I,4907.736,5400,4.6,-0.2,0.005
Fe,I,4961.919,5400,4.6,-0.2,0.005
Fe,I,4962.572,5400,4.6,-0.2,0.006
Fe,I,4994.13,5400,4.6,-0.2,0.01
Fe,I,5049.828,5400,4.6,-0.2,0.006
Fe,I,5054.65,5400,4.6,-0.2,0.006
Fe,I,5056.86,5400,4.6,-0.2,0.004
Fe,I,5058.498,5400,4.6,-0.2,0.005
Fe,I,4896.44,5400,4.6,0.0,0.004
Fe,I,4903.318,5400,4.6,0.0,0.005
Fe,I,4907.736,5400,4.6,0.0,0.004
Fe,I,4961.919,5400,4.6,0.0,0.004
Fe,I,4962.572,5400,4.6,0.0,0.004
Fe,I,4994.13,5400,4.6,0.0,0.008
Fe,I,5049.828,5400,4.6,0.0,0.004
Fe,I,5054.65,5400,4.6,0.0,0.005
Fe,I,5056.86,5400,4.6,0.0,0.003
Fe,I,5058.498,5400,4.6,0.0,0.004
Fe,I,4896.44,5400,4.6,0.2,0.004
Fe,I,4903.318,5400,4.6,0.2,0.004
Fe,I,4907.736,5400,4.6,0.2,0.003
Fe,I,4961.919,5400,4.6,0.2,0.004
Fe,I,4962.572,5400,4.6,0.2,0.004
Fe,I,4994.13,5400,4.6,0.2,0.007
Fe,I,5049.828,5400,4.6,0.2,0.003
Fe,I,5054.65,5400,4.6,0.2,0.005
Fe,I,5056.86,5400,4.6,0.2,0.003
Fe,I,5058.498,5400,4.6,0.2,0.004
Fe,I,4896.44,5400,4.6,0.35,0.003
Fe,I,4903.318,5400,4.6,0.35,0.003
Fe,I,4907.736,5400,4.6,0.35,0.003
Fe,I,4961.919,5400,4.6,0.35,0.003
Fe,I,4962.572,5400,4.6,0.35,0.003
Fe,I,4994.13,5400,4.6,0.35,0.005
Fe,I,5049.828,5400,4.6,0.35,0.002
Fe,I,5054.65,5400,4.6,0.35,0.005
Fe,I,5056.86,5400,4.6,0.35,0.002
Fe,I,5058.498,5400,4.6,0.35,0.003
Fe,I,4896.44,5800,4.0,-0.2,0.017
Fe,I,4903.318,5800,4.0,-0.2,0.019
Fe,I,4907.736,5800,4.0,-0.2,0.016
Fe,I,4961.919,5800,4.0,-0.2,0.018
Fe,I,4962.572,5800,4.0,-0.2,0.018
Fe,I,4994.13,5800,4.0,-0.2,0.023
Fe,I,5049.828,5800,4.0,-0.2,0.016
Fe,I,5054.65,5800,4.0,-0.2,0.018
Fe,I,5056.86,5800,4.0,-0.2,0.014
Fe,I,5058.498,5800,4.0,-0.2,0.017
Fe,I,4896.44,5800,4.0,0.0,0.015
Fe,I,4903.318,5800,4.0,0.0,0.017
Fe,I,4907.736,5800,4.0,0.0,0.014
Fe,I,4961.919,5800,4.0,0.0,0.016
Fe,I,4962.572,5800,4.0,0.0,0.016
Fe,I,4994.13,5800,4.0,0.0,0.022
Fe,I,5049.828,5800,4.0,0.0,0.013
Fe,I,5054.65,5800,4.0,0.0,0.017
Fe,I,5056.86,5800,4.0,0.0,0.012
Fe,I,5058.498,5800,4.0,0.0,0.015
Fe,I,4896.44,5800,4.0,0.2,0.014
Fe,I,4903.318,5800,4.0,0.2,0.015
Fe,I,4907.736,5800,4.0,0.2,0.012
Fe,I,4961.919,5800,4.0,0.2,0.015
Fe,I,4962.572,5800,4.0,0.2,0.015
Fe,I,4994.13,5800,4.0,0.2,0.022
Fe,I,5049.828,5800,4.0,0.2,0.011
Fe,I,5054.65,5800,4.0,0.2,0.016
Fe,I,5056.86,5800,4.0,0.2,0.01
Fe,I,5058.498,5800,4.0,0.2,0.013
Fe,I,4896.44,5800,4.0,0.35,0.013
Fe,I,4903.318,5800,4.0,0.35,0.014
Fe,I,4907.736,5800,4.0,0.35,0.011
Fe,I,4961.919,5800,4.0,0.35,0.014
Fe,I,4962.572,5800,4.0,0.35,0.014
Fe,I,4994.13,5800,4.0,0.35,0.022
Fe,I,5049.828,5800,4.0,0.35,0.01
Fe,I,5054.65,5800,4.0,0.35,0.017
Fe,I,5056.86,5800,4.0,0.35,0.01
Fe,I,5058.498,5800,4.0,0.35,0.012
Fe,I,4896.44,5800,4.3,-0.2,0.013
Fe,I,4903.318,5800,4.3,-0.2,0.015
Fe,I,4907.736,5800,4.3,-0.2,0.012
Fe,I,4961.919,5800,4.3,-0.2,0.014
Fe,I,4962.572,5800,4.3,-0.2,0.014
Fe,I,4994.13,5800,4.3,-0.2,0.02
Fe,I,5049.828,5800,4.3,-0.2,0.014
Fe,I,5054.65,5800,4.3,-0.2,0.014
Fe,I,5056.86,5800,4.3,-0.2,0.01
Fe,I,5058.498,5800,4.3,-0.2,0.013
Fe,I,4896.44,5800,4.3,0.0,0.012
Fe,I,4903.318,5800,4.3,0.0,0.013
Fe,I,4907.736,5800,4.3,0.0,0.011
Fe,I,4961.919,5800,4.3,0.0,0.012
Fe,I,4962.572,5800,4.3,0.0,0.013
Fe,I,4994.13,5800,4.3,0.0,0.02
Fe,I,5049.828,5800,4.3,0.0,0.012
Fe,I,5054.65,5800,4.3,0.0,0.013
Fe,I,5056.86,5800,4.3,0.0,0.009
Fe,I,5058.498,5800,4.3,0.0,0.011
Fe,I,4896.44,5800,4.3,0.2,0.011
Fe,I,4903.318,5800,4.3,0.2,0.012
Fe,I,4907.736,5800,4.3,0.2,0.01
Fe,I,4961.919,5800,4.3,0.2,0.011
Fe,I,4962.572,5800,4.3,0.2,0.012
Fe,I,4994.13,5800,4.3,0.2,0.02
Fe,I,5049.828,5800,4.3,0.2,0.01
Fe,I,5054.65,5800,4.3,0.2,0.013
Fe,I,5056.86,5800,4.3,0.2,0.008
Fe,I,5058.498,5800,4.3,0.2,0.01
Fe,I,4896.44,5800,4.3,0.35,0.01
Fe,I,4903.318,5800,4.3,0.35,0.01
Fe,I,4907.736,5800,4.3,0.35,0.009
Fe,I,4961.919,5800,4.3,0.35,0.011
Fe,I,4962.572,5800,4.3,0.35,0.011
Fe,I,4994.13,5800,4.3,0.35,0.02
Fe,I,5049.828,5800,4.3,0.35,0.009
Fe,I,5054.65,5800,4.3,0.35,0.013
Fe,I,5056.86,5800,4.3,0.35,0.007
Fe,I,5058.498,5800,4.3,0.35,0.01
Fe,I,4896.44,5800,4.5,-0.2,0.011
Fe,I,4903.318,5800,4.5,-0.2,0.012
Fe,I,4907.736,5800,4.5,-0.2,0.01
Fe,I,4961.919,5800,4.5,-0.2,0.011
Fe,I,4962.572,5800,4.5,-0.2,0.012
Fe,I,4994.13,5800,4.5,-0.2,0.018
Fe,I,5049.828,5800,4.5,-0.2,0.012
Fe,I,5054.65,5800,4.5,-0.2,0.012
Fe,I,5056.86,5800,4.5,-0.2,0.009
Fe,I,5058.498,5800,4.5,-0.2,0.011
Fe,I,4896.44,5800,4.5,0.0,0.01
Fe,I,4903.318,5800,4.5,0.0,0.011
Fe,I,4907.736,5800,4.5,0.0,0.009
Fe,I,4961.919,5800,4.5,0.0,0.01
Fe,I,4962.572,5800,4.5,0.0,0.01
Fe,I,4994.13,5800,4.5,0.0,0.018
Fe,I,5049.828,5800,4.5,0.0,0.01
Fe,I,5054.65,5800,4.5,0.0,0.011
Fe,I,5056.86,5800,4.5,0.0,0.007
Fe,I,5058.498,5800,4.5,0.0,0.01
Fe,I,4896.44,5800,4.5,0.2,0.009
Fe,I,4903.318,5800,4.5,0.2,0.01
Fe,I,4907.736,5800,4.5,0.2,0.008
Fe,I,4961.919,5800,4.5,0.2,0.009
Fe,I,4962.572,5800,4.5,0.2,0.01
Fe,I,4994.13,5800,4.5,0.2,0.018
Fe,I,5049.828,5800,4.5,0.2,0.009
Fe,I,5054.65,5800,4.5,0.2,0.011
Fe,I,5056.86,5800,4.5,0.2,0.007
Fe,I,5058.498,5800,4.5,0.2,0.009
Fe,I,4896.44,5800,4.5,0.35,0.008
Fe,I,4903.318,5800,4.5,0.35,0.009
Fe,I,4907.736,5800,4.5,0.35,0.007
Fe,I,4961.919,5800,4.5,0.35,0.009
Fe,I,4962.572,5800,4.5,0.35,0.009
Fe,I,4994.13,5800,4.5,0.35,0.018
Fe,I,5049.828,5800,4.5,0.35,0.008
Fe,I,5054.65,5800,4.5,0.35,0.011
Fe,I,5056.86,5800,4.5,0.35,0.006
Fe,I,5058.498,5800,4.5,0.35,0.008
Fe,I,4896.44,5800,4.6,-0.2,0.01
Fe,I,4903.318,5800,4.6,-0.2,0.011
Fe,I,4907.736,5800,4.6,-0.2,0.009
Fe,I,4961.919,5800,4.6,-0.2,0.01
Fe,I,4962.572,5800,4.6,-0.2,0.01
Fe,I,4994.13,5800,4.6,-0.2,0.017
Fe,I,5049.828,5800,4.6,-0.2,0.012
Fe,I,5054.65,5800,4.6,-0.2,0.011
Fe,I,5056.86,5800,4.6,-0.2,0.008
Fe,I,5058.498,5800,4.6,-0.2,0.01
Fe,I,4896.44,5800,4.6,0.0,0.009
Fe,I,4903.318,5800,4.6,0.0,0.01
Fe,I,4907.736,5800,4.6,0.0,0.008
Fe,I,4961.919,5800,4.6,0.0,0.009
Fe,I,4962.572,5800,4.6,0.0,0.009
Fe,I,4994.13,5800,4.6,0.0,0.017
Fe,I,5049.828,5800,4.6,0.0,0.01
Fe,I,5054.65,5800,4.6,0.0,0.01
Fe,I,5056.86,5800,4.6,0.0,0.007
Fe,I,5058.498,5800,4.6,0.0,0.009
Fe,I,4896.44,5800,4.6,0.2,0.008
Fe,I,4903.318,5800,4.6,0.2,0.008
Fe,I,4907.736,5800,4.6,0.2,0.007
Fe,I,4961.919,5800,4.6,0.2,0.008
Fe,I,4962.572,5800,4.6,0.2,0.009
Fe,I,4994.13,5800,4.6,0.2,0.017
Fe,I,5049.828,5800,4.6,0.2,0.008
Fe,I,5054.65,5800,4.6,0.2,0.01
Fe,I,5056.86,5800,4.6,0.2,0.006
Fe,I,5058.498,5800,4.6,0.2,0.008
Fe,I,4896.44,5800,4.6,0.35,0.008
Fe,I,4903.318,5800,4.6,0.35,0.008
Fe,I,4907.736,5800,4.6,0.35,0.007
Fe,I,4961.919,5800,4.6,0.35,0.008
Fe,I,4962.572,5800,4.6,0.35,0.008
Fe,I,4994.13,5800,4.6,0.35,0.017
Fe,I,5049.828,5800,4.6,0.35,0.007
Fe,I,5054.65,5800,4.6,0.35,0.01
Fe,I,5056.86,5800,4.6,0.35,0.006
Fe,I,5058.498,5800,4.6,0.35,0.007
Fe,I,4896.44,6200,4.0,-0.2,0.025
Fe,I,4903.318,6200,4.0,-0.2,0.028
Fe,I,4907.736,6200,4.0,-0.2,0.024
Fe,I,4961.919,6200,4.0,-0.2,0.026
Fe,I,4962.572,6200,4.0,-0.2,0.026
Fe,I,4994.13,6200,4.0,-0.2,0.023
Fe,I,5049.828,6200,4.0,-0.2,0.02
Fe,I,5054.65,6200,4.0,-0.2,0.025
Fe,I,5056.86,6200,4.0,-0.2,0.02
Fe,I,5058.498,6200,4.0,-0.2,0.024
Fe,I,4896.44,6200,4.0,0.0,0.021
Fe,I,4903.318,6200,4.0,0.0,0.024
Fe,I,4907.736,6200,4.0,0.0,0.02
Fe,I,4961.919,6200,4.0,0.0,0.022
Fe,I,4962.572,6200,4.0,0.0,0.022
Fe,I,4994.13,6200,4.0,0.0,0.022
Fe,I,5049.828,6200,4.0,0.0,0.016
Fe,I,5054.65,6200,4.0,0.0,0.021
Fe,I,5056.86,6200,4.0,0.0,0.016
Fe,I,5058.498,6200,4.0,0.0,0.02
Fe,I,4896.44,6200,4.0,0.2,0.018
Fe,I,4903.318,6200,4.0,0.2,0.021
Fe,I,4907.736,6200,4.0,0.2,0.017
Fe,I,4961.919,6200,4.0,0.2,0.019
Fe,I,4962.572,6200,4.0,0.2,0.019
Fe,I,4994.13,6200,4.0,0.2,0.021
Fe,I,5049.828,6200,4.0,0.2,0.012
Fe,I,5054.65,6200,4.0,0.2,0.019
Fe,I,5056.86,6200,4.0,0.2,0.014
Fe,I,5058.498,6200,4.0,0.2,0.017
Fe,I,4896.44,6200,4.0,0.35,0.017
Fe,I,4903.318,6200,4.0,0.35,0.019
Fe,I,4907.736,6200,4.0,0.35,0.016
Fe,I,4961.919,6200,4.0,0.35,0.018
Fe,I,4962.572,6200,4.0,0.35,0.018
Fe,I,4994.13,6200,4.0,0.35,0.02
Fe,I,5049.828,6200,4.0,0.35,0.01
Fe,I,5054.65,6200,4.0,0.35,0.018
Fe,I,5056.86,6200,4.0,0.35,0.013
Fe,I,5058.498,6200,4.0,0.35,0.015
Fe,I,4896.44,6200,4.3,-0.2,0.019
Fe,I,4903.318,6200,4.3,-0.2,0.022
Fe,I,4907.736,6200,4.3,-0.2,0.018
Fe,I,4961.919,6200,4.3,-0.2,0.02
Fe,I,4962.572,6200,4.3,-0.2,0.02
Fe,I,4994.13,6200,4.3,-0.2,0.02
Fe,I,5049.828,6200,4.3,-0.2,0.018
Fe,I,5054.65,6200,4.3,-0.2,0.019
Fe,I,5056.86,6200,4.3,-0.2,0.015
Fe,I,5058.498,6200,4.3,-0.2,0.018
Fe,I,4896.44,6200,4.3,0.0,0.016
Fe,I,4903.318,6200,4.3,0.0,0.019
Fe,I,4907.736,6200,4.3,0.0,0.016
Fe,I,4961.919,6200,4.3,0.0,0.017
Fe,I,4962.572,6200,4.3,0.0,0.017
Fe,I,4994.13,6200,4.3,0.0,0.02
Fe,I,5049.828,6200,4.3,0.0,0.015
Fe,I,5054.65,6200,4.3,0.0,0.017
Fe,I,5056.86,6200,4.3,0.0,0.013
Fe,I,5058.498,6200,4.3,0.0,0.016
Fe,I,4896.44,6200,4.3,0.2,0.015
Fe,I,4903.318,6200,4.3,0.2,0.016
Fe,I,4907.736,6200,4.3,0.2,0.014
Fe,I,4961.919,6200,4.3,0.2,0.016
Fe,I,4962.572,6200,4.3,0.2,0.016
Fe,I,4994.13,6200,4.3,0.2,0.02
Fe,I,5049.828,6200,4.3,0.2,0.012
Fe,I,5054.65,6200,4.3,0.2,0.016
Fe,I,5056.86,6200,4.3,0.2,0.011
Fe,I,5058.498,6200,4.3,0.2,0.014
Fe,I,4896.44,6200,4.3,0.35,0.013
Fe,I,4903.318,6200,4.3,0.35,0.015
Fe,I,4907.736,6200,4.3,0.35,0.013
Fe,I,4961.919,6200,4.3,0.35,0.014
Fe,I,4962.572,6200,4.3,0.35,0.015
Fe,I,4994.13,6200,4.3,0.35,0.02
Fe,I,5049.828,6200,4.3,0.35,0.011
Fe,I,5054.65,6200,4.3,0.35,0.016
Fe,I,5056.86,6200,4.3,0.35,0.01
Fe,I,5058.498,6200,4.3,0.35,0.013
Fe,I,4896.44,6200,4.5,-0.2,0.016
Fe,I,4903.318,6200,4.5,-0.2,0.018
Fe,I,4907.736,6200,4.5,-0.2,0.015
Fe,I,4961.919,6200,4.5,-0.2,0.017
Fe,I,4962.572,6200,4.5,-0.2,0.016
Fe,I,4994.13,6200,4.5,-0.2,0.018
Fe,I,5049.828,6200,4.5,-0.2,0.017
Fe,I,5054.65,6200,4.5,-0.2,0.016
Fe,I,5056.86,6200,4.5,-0.2,0.013
Fe,I,5058.498,6200,4.5,-0.2,0.015
Fe,I,4896.44,6200,4.5,0.0,0.014
Fe,I,4903.318,6200,4.5,0.0,0.016
Fe,I,4907.736,6200,4.5,0.0,0.013
Fe,I,4961.919,6200,4.5,0.0,0.015
Fe,I,4962.572,6200,4.5,0.0,0.015
Fe,I,4994.13,6200,4.5,0.0,0.019
Fe,I,5049.828,6200,4.5,0.0,0.014
Fe,I,5054.65,6200,4.5,0.0,0.015
Fe,I,5056.86,6200,4.5,0.0,0.011
Fe,I,5058.498,6200,4.5,0.0,0.013
Fe,I,4896.44,6200,4.5,0.2,0.012
Fe,I,4903.318,6200,4.5,0.2,0.014
Fe,I,4907.736,6200,4.5,0.2,0.012
Fe,I,4961.919,6200,4.5,0.2,0.013
Fe,I,4962.572,6200,4.5,0.2,0.013
Fe,I,4994.13,6200,4.5,0.2,0.018
Fe,I,5049.828,6200,4.5,0.2,0.012
Fe,I,5054.65,6200,4.5,0.2,0.014
Fe,I,5056.86,6200,4.5,0.2,0.009
Fe,I,5058.498,6200,4.5,0.2,0.012
Fe,I,4896.44,6200,4.5,0.35,0.012
Fe,I,4903.318,6200,4.5,0.35,0.012
Fe,I,4907.736,6200,4.5,0.35,0.011
Fe,I,4961.919,6200,4.5,0.35,0.012
Fe,I,4962.572,6200,4.5,0.35,0.013
Fe,I,4994.13,6200,4.5,0.35,0.019
Fe,I,5049.828,6200,4.5,0.35,0.01
Fe,I,5054.65,6200,4.5,0.35,0.014
Fe,I,5056.86,6200,4.5,0.35,0.009
Fe,I,5058.498,6200,4.5,0.35,0.011
Fe,I,4896.44,6200,4.6,-0.2,0.014
Fe,I,4903.318,6200,4.6,-0.2,0.016
Fe,I,4907.736,6200,4.6,-0.2,0.014
Fe,I,4961.919,6200,4.6,-0.2,0.015
Fe,I,4962.572,6200,4.6,-0.2,0.015
Fe,I,4994.13,6200,4.6,-0.2,0.017
Fe,I,5049.828,6200,4.6,-0.2,0.016
Fe,I,5054.65,6200,4.6,-0.2,0.015
Fe,I,5056.86,6200,4.6,-0.2,0.012
Fe,I,5058.498,6200,4.6,-0.2,0.014
Fe,I,4896.44,6200,4.6,0.0,0.013
Fe,I,4903.318,6200,4.6,0.0,0.014
Fe,I,4907.736,6200,4.6,0.0,0.012
Fe,I,4961.919,6200,4.6,0.0,0.013
Fe,I,4962.572,6200,4.6,0.0,0.013
Fe,I,4994.13,6200,4.6,0.0,0.018
Fe,I,5049.828,6200,4.6,0.0,0.013
Fe,I,5054.65,6200,4.6,0.0,0.013
Fe,I,5056.86,6200,4.6,0.0,0.01
