element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	nlte	nlte_level_low	nlte_level_up	nlte_label_low	nlte_label_up	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support
Fe 1	15052.066	1505.2066	-3.414	5.4759	44166.112	3.0	6.2994	50808.087	4.0	9.0	1.350	1.570	GA	2.57E+08	8.410	-5.070	-7.540	-7.540	-7.540	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15053.376	1505.3376	-1.094	6.3207	50979.884	4.0	7.1441	57621.052	5.0	11.0	1.240	1.350	GA	1.38E+08	8.140	-4.500	-7.330	-7.330	-7.330	1.000	0.055	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15053.823	1505.3823	-2.937	5.8405	47106.809	4.0	6.6638	53747.172	3.0	7.0	0.880	1.260	GA	1.26E+08	8.100	-4.380	-7.510	-7.510	-7.510	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15053.999	1505.3999	-2.527	5.5237	44551.645	3.0	6.3470	51192.007	4.0	9.0	1.390	1.620	GA	2.75E+08	8.440	-5.060	-7.540	-7.540	-7.540	1.000	0.012	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	15057.099	1505.7099	-4.697	1.8858	15210.003	1.0	2.7090	21849.559	2.0	5.0	1.500	1.010	GA	5.37E+03	3.730	-5.860	-7.770	-7.770	-7.770	1.000	0.007	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15057.464	1505.7464	-2.078	5.9464	47960.950	4.0	6.7696	54600.506	3.0	7.0	1.290	0.920	GA	1.91E+08	8.280	-5.270	-7.540	-7.540	-7.540	1.000	0.013	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15057.913	1505.7913	-4.457	4.1864	33765.593	2.0	5.0095	40404.342	1.0	3.0	0.680	1.500	GA	4.47E+08	8.650	-5.890	-7.710	-7.710	-7.710	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15060.256	1506.0256	-1.989	6.8661	55378.831	2.0	7.6891	62016.774	3.0	7.0	0.680	0.900	GA	1.78E+08	8.250	-3.240	-7.090	-7.090	-7.090	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	15060.615	1506.0615	-2.160	6.7260	54248.849	0.0	7.5490	60886.791	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.028	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	15062.051	1506.2051	-1.359	6.2422	50346.738	2.0	7.0651	56983.874	3.0	7.0	0.950	1.200	GA	1.95E+08	8.290	-3.790	-7.310	-7.310	-7.310	1.000	0.005	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15062.146	1506.2146	-0.291	6.2529	50433.040	3.0	7.0758	57070.176	3.0	7.0	1.550	1.580	GA	5.75E+07	7.760	-4.270	-7.300	-7.300	-7.300	1.000	0.228	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15062.709	1506.2709	-2.513	5.5188	44512.124	2.0	6.3417	51149.260	2.0	5.0	1.890	1.950	GA	2.19E+08	8.340	-5.200	-7.540	-7.540	-7.540	1.000	0.013	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15062.850	1506.2850	-2.829	5.5188	44512.124	2.0	6.3416	51148.453	3.0	7.0	1.890	1.500	GA	2.95E+08	8.470	-5.100	-7.540	-7.540	-7.540	1.000	0.006	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15063.052	1506.3052	-3.166	5.5063	44411.305	1.0	6.3292	51048.441	1.0	3.0	1.320	1.800	GA	2.40E+08	8.380	-5.340	-7.550	-7.550	-7.550	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15063.449	1506.3449	-1.991	6.8358	55134.445	2.0	7.6586	61770.775	3.0	7.0	1.510	1.530	GA	5.13E+07	7.710	-2.630	-6.960	-6.960	-6.960	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	15063.513	1506.3513	-2.280	6.7262	54250.462	1.0	7.5490	60886.791	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.021	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	15063.513	1506.3513	-1.980	6.7262	54250.462	1.0	7.5490	60886.791	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.041	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	15065.624	1506.5624	-0.940	5.1808	41785.970	0.0	6.0036	48422.300	1.0	3.0	0.000	1.000	GA	1.51E+08	8.180	-2.560	-6.550	-6.550	-6.550	1.000	0.030	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15066.959	1506.6959	-2.069	5.6207	45334.003	2.0	6.4433	51968.719	3.0	7.0	1.500	1.310	GA	2.24E+08	8.350	-5.410	-7.540	-7.540	-7.540	1.000	0.027	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	15067.041	1506.7041	-0.918	4.6244	37298.301	2.0	5.4471	43933.824	1.0	3.0	1.000	1.000	GA	9.77E+07	7.990	-4.110	-7.180	-7.180	-7.180	1.000	0.090	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15069.439	1506.9439	-1.776	6.2655	50534.666	3.0	7.0880	57168.575	3.0	7.0	1.620	1.430	GA	2.00E+08	8.300	-4.270	-7.280	-7.280	-7.280	1.000	0.013	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	15069.507	1506.9507	-3.460	6.7265	54252.881	2.0	7.5490	60886.791	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.001	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	15069.507	1506.9507	-2.450	6.7265	54252.881	2.0	7.5490	60886.791	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.014	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	15069.507	1506.9507	-1.530	6.7265	54252.881	2.0	7.5490	60886.791	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.098	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15069.723	1506.9723	-2.444	6.3230	50998.434	2.0	7.1455	57632.344	2.0	5.0	1.840	0.930	GA	2.24E+08	8.350	-4.530	-7.320	-7.320	-7.320	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15069.823	1506.9823	-3.224	5.8517	47197.143	2.0	6.6742	53831.053	2.0	5.0	0.740	1.420	GA	1.29E+08	8.110	-4.370	-7.520	-7.520	-7.520	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15069.891	1506.9891	-1.370	6.5817	53084.991	5.0	7.4042	59718.900	5.0	11.0	1.390	1.410	GA	9.12E+07	7.960	-3.810	-7.120	-7.120	-7.120	1.000	0.018	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15073.265	1507.3265	-1.615	6.3230	50998.434	2.0	7.1453	57630.731	3.0	7.0	1.840	1.290	GA	2.24E+08	8.350	-4.480	-7.320	-7.320	-7.320	1.000	0.017	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15075.450	1507.5449	-2.745	6.2994	50808.087	4.0	7.1216	57439.578	3.0	7.0	1.570	1.150	GA	2.45E+08	8.390	-4.810	-7.320	-7.320	-7.320	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15076.047	1507.6047	-1.969	6.2994	50808.087	4.0	7.1216	57439.578	4.0	9.0	1.570	1.220	GA	2.40E+08	8.380	-4.500	-7.320	-7.320	-7.320	1.000	0.008	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	15077.168	1507.7168	-1.639	6.3047	50850.835	1.0	7.1269	57482.325	1.0	3.0	0.540	0.520	GA	1.66E+08	8.220	-3.860	-7.160	-7.160	-7.160	1.000	0.002	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15077.241	1507.7241	-4.122	2.8316	22838.394	2.0	3.6537	29469.078	2.0	5.0	1.500	1.840	GA	2.24E+07	7.350	-6.120	-7.790	-7.790	-7.790	1.000	0.102	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15077.287	1507.7287	-4.204	2.1759	17549.817	3.0	2.9980	24180.501	3.0	7.0	1.670	1.910	GA	5.62E+03	3.750	-6.170	-7.820	-7.820	-7.820	1.000	0.255	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15077.287	1507.7287	-0.244	5.5869	45061.387	3.0	6.4090	51692.071	3.0	7.0	1.510	1.630	GA	2.09E+08	8.320	-5.000	-7.490	-7.490	-7.490	1.000	0.378	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	15077.332	1507.7332	-2.187	6.7181	54185.131	1.0	7.5402	60815.814	2.0	5.0	0.510	1.440	GA	3.55E+08	8.550	-4.450	-7.120	-7.120	-7.120	1.000	0.020	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15078.992	1507.8992	-2.009	6.2994	50808.087	4.0	7.1214	57437.965	5.0	11.0	1.570	1.350	GA	2.40E+08	8.380	-4.490	-7.320	-7.320	-7.320	1.000	0.007	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15079.281	1507.9281	-2.052	6.2994	50808.087	4.0	7.1214	57437.965	4.0	9.0	1.570	1.370	GA	2.40E+08	8.380	-4.510	-7.330	-7.330	-7.330	1.000	0.007	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15080.220	1508.0220	-0.843	6.2640	50522.567	6.0	7.0860	57152.444	7.0	15.0	1.350	1.360	GA	1.35E+08	8.130	-4.410	-7.320	-7.320	-7.320	1.000	0.097	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15080.261	1508.0261	-1.711	6.4090	51692.071	3.0	7.2309	58321.142	4.0	9.0	1.630	1.540	GA	1.26E+08	8.100	-4.410	-7.140	-7.140	-7.140	1.000	0.012	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15084.300	1508.4300	-1.910	5.5392	44676.661	4.0	6.3610	51304.925	4.0	9.0	1.500	1.120	GA	1.45E+08	8.160	-5.410	-7.540	-7.540	-7.540	1.000	0.045	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
P 1	15084.485	1508.4485	-1.500	7.4038	59715.674	1.5	8.2255	66343.132	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.002	0.000	X	X	F	0	1	15.0	15.000000	15.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15087.975	1508.7975	-2.561	5.9809	48239.212	2.0	6.8024	54865.056	3.0	7.0	1.270	1.510	GA	1.45E+08	8.160	-5.010	-7.310	-7.310	-7.310	1.000	0.004	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	15088.161	1508.8161	-2.577	5.4809	44206.440	3.0	6.3024	50832.284	3.0	7.0	1.410	1.100	GA	1.74E+08	8.240	-4.580	-7.500	-7.500	-7.500	1.000	0.001	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	15088.184	1508.8184	-2.569	2.3447	18911.281	2.0	3.1662	25537.125	1.0	3.0	1.540	1.500	GA	1.82E+06	6.260	-6.000	-7.810	-7.810	-7.810	1.000	0.003	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15089.257	1508.9257	-3.155	5.9426	47930.301	4.0	6.7640	54555.339	4.0	9.0	1.260	0.870	GA	1.78E+08	8.250	-4.890	-7.510	-7.510	-7.510	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15090.555	1509.0555	-2.504	6.2994	50808.087	4.0	7.1208	57433.125	3.0	7.0	1.570	1.370	GA	2.40E+08	8.380	-4.410	-7.320	-7.320	-7.320	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15091.045	1509.1045	-2.263	6.4534	52050.181	2.0	7.2747	58674.412	3.0	7.0	1.570	1.630	GA	1.66E+08	8.220	-4.300	-7.240	-7.240	-7.240	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	15091.869	1509.1869	-1.630	7.0693	57017.750	2.0	7.8906	63641.981	3.0	7.0	1.180	1.060	GA	5.89E+07	7.770	-3.740	-6.820	-6.820	-6.820	1.000	0.034	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15092.886	1509.2885	-1.596	6.2640	50522.567	6.0	7.0853	57146.798	6.0	13.0	1.350	1.390	GA	1.35E+08	8.130	-4.400	-7.320	-7.320	-7.320	1.000	0.021	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15094.695	1509.4695	0.603	6.3597	51294.440	3.0	7.1808	57917.058	4.0	9.0	1.350	1.260	GA	1.74E+08	8.240	-4.750	-7.460	-7.460	-7.460	1.000	0.384	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
N 1	15094.955	1509.4955	-1.255	10.9318	88170.913	0.5	11.7529	94793.531	1.5	4.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.002	0.000	X	X	F	0	1	7.0	7.000000	7.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15095.137	1509.5137	-2.524	6.2640	50522.567	6.0	7.0852	57145.992	5.0	11.0	1.350	1.410	GA	1.35E+08	8.130	-4.390	-7.330	-7.330	-7.330	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15095.194	1509.5194	-2.769	4.2843	34555.210	0.0	5.1055	41178.635	1.0	3.0	0.000	1.500	GA	6.31E+06	6.800	-6.130	-7.790	-7.790	-7.790	1.000	0.091	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15095.705	1509.5705	-1.985	6.2529	50433.040	3.0	7.0740	57055.658	3.0	7.0	1.550	1.020	GA	3.63E+07	7.560	-4.170	-7.320	-7.320	-7.320	1.000	0.009	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15095.857	1509.5857	-2.800	6.2222	50185.427	4.0	7.0433	56808.046	4.0	9.0	1.680	1.220	GA	3.89E+07	7.590	-4.320	-7.330	-7.330	-7.330	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	15097.692	1509.7692	-0.510	5.6312	45418.691	2.0	6.4522	52040.503	2.0	5.0	0.680	0.670	GA	7.76E+08	8.890	-5.580	-7.560	-7.560	-7.560	1.000	0.094	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15099.104	1509.9104	-1.076	6.2994	50808.087	4.0	7.1203	57429.092	5.0	11.0	1.570	1.250	GA	2.45E+08	8.390	-4.570	-7.320	-7.320	-7.320	1.000	0.059	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15099.640	1509.9640	-1.428	6.3327	51076.670	4.0	7.1536	57697.675	4.0	9.0	1.490	1.380	GA	1.82E+08	8.260	-4.360	-7.320	-7.320	-7.320	1.000	0.026	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15101.246	1510.1246	-2.446	6.3230	50998.434	2.0	7.1438	57618.633	2.0	5.0	1.840	0.930	GA	2.24E+08	8.350	-4.620	-7.330	-7.330	-7.330	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	15104.182	1510.4182	-1.643	6.3387	51125.063	3.0	7.1593	57743.649	3.0	7.0	1.080	1.380	GA	3.63E+08	8.560	-4.890	-7.530	-7.530	-7.530	1.000	0.002	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	15104.463	1510.4463	-1.493	3.8691	31206.396	3.0	4.6897	37824.981	4.0	9.0	1.340	1.270	GA	9.33E+07	7.970	-5.110	-7.520	-7.520	-7.520	1.000	0.001	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15106.108	1510.6108	-2.681	6.0152	48515.860	1.0	6.8358	55134.445	2.0	5.0	1.550	1.510	GA	2.75E+08	8.440	-4.960	-7.310	-7.310	-7.310	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15106.136	1510.6136	-0.941	6.2655	50534.666	3.0	7.0860	57152.444	2.0	5.0	1.620	1.670	GA	2.04E+08	8.310	-4.150	-7.320	-7.320	-7.320	1.000	0.081	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15106.177	1510.6177	-1.444	6.4736	52213.105	3.0	7.2941	58830.884	3.0	7.0	1.320	1.340	GA	2.57E+08	8.410	-4.160	-7.310	-7.310	-7.310	1.000	0.019	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15107.044	1510.7044	-2.206	6.5318	52682.520	2.0	7.3523	59300.299	1.0	3.0	1.150	1.640	GA	2.51E+08	8.400	-4.120	-7.470	-7.470	-7.470	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	15109.067	1510.9067	-0.346	4.6542	37538.655	2.0	5.4746	44155.627	3.0	7.0	0.670	1.180	GA	1.78E+08	8.250	-4.750	-7.440	-7.440	-7.440	1.000	0.003	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15109.471	1510.9471	-2.870	5.6066	45220.279	3.0	6.4270	51837.251	3.0	7.0	1.350	1.660	GA	1.51E+08	8.180	-6.050	-7.470	-7.470	-7.470	1.000	0.005	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15112.004	1511.2004	-1.813	6.2655	50534.666	3.0	7.0857	57150.025	3.0	7.0	1.620	1.310	GA	2.09E+08	8.320	-4.060	-7.310	-7.310	-7.310	1.000	0.012	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15112.331	1511.2331	-0.617	6.2655	50534.666	3.0	7.0857	57150.025	3.0	7.0	1.620	1.510	GA	2.04E+08	8.310	-4.080	-7.320	-7.320	-7.320	1.000	0.144	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15113.676	1511.3676	-1.267	6.2655	50534.666	3.0	7.0856	57149.218	4.0	9.0	1.620	1.280	GA	2.09E+08	8.320	-3.980	-7.320	-7.320	-7.320	1.000	0.042	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	15113.839	1511.3839	-2.369	5.8445	47139.072	2.0	6.6646	53753.624	2.0	5.0	1.210	1.090	GA	7.24E+07	7.860	-4.760	-7.320	-7.320	-7.320	1.000	0.001	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 2	15115.427	1511.5427	-2.360	6.7291	54273.852	4.5	7.5491	60887.598	5.5	12.0	1.170	1.050	GA	3.02E+08	8.480	-6.530	-7.894	-7.894	-7.894	1.000	0.015	0.000	X	X	F	0	2	26.1	26.000000	26.01	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15115.767	1511.5767	-3.018	5.8834	47452.821	4.0	6.7034	54066.567	4.0	9.0	1.030	1.100	GA	1.12E+08	8.050	-4.660	-7.510	-7.510	-7.510	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	15116.390	1511.6390	-1.768	10.0557	81104.690	1.0	10.8757	87718.436	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.004	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	15116.691	1511.6691	-2.829	5.3053	42790.130	2.0	6.1252	49403.070	1.0	3.0	1.090	1.990	GA	7.41E+07	7.870	-5.460	-7.560	-7.560	-7.560	1.000	0.001	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	15117.311	1511.7311	-1.640	2.3341	18825.786	1.0	3.1540	25438.726	2.0	5.0	1.540	1.170	GA	9.77E+07	7.990	-5.990	-7.750	-7.750	-7.750	1.000	0.029	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15118.115	1511.8115	-0.641	6.2655	50534.666	3.0	7.0853	57146.798	4.0	9.0	1.620	1.440	GA	2.04E+08	8.310	-4.170	-7.320	-7.320	-7.320	1.000	0.139	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	15118.172	1511.8172	-2.224	5.0182	40474.513	1.0	5.8380	47086.646	2.0	5.0	2.000	1.500	GA	3.24E+07	7.510	-2.850	-6.830	-6.830	-6.830	1.000	0.002	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15118.179	1511.8179	-2.401	6.3680	51361.384	3.0	7.1879	57974.323	2.0	5.0	1.410	1.520	GA	1.78E+08	8.250	-4.940	-7.330	-7.330	-7.330	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	15119.194	1511.9194	-2.342	5.4717	44132.237	1.0	6.2915	50744.370	1.0	3.0	1.480	0.200	GA	1.38E+08	8.140	-5.270	-7.580	-7.580	-7.580	1.000	0.003	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15120.017	1512.0017	-2.006	5.6207	45334.003	2.0	6.4405	51946.136	1.0	3.0	1.500	0.070	GA	1.48E+08	8.170	-4.740	-7.450	-7.450	-7.450	1.000	0.031	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15120.504	1512.0504	-0.798	5.4457	43922.533	3.0	6.2655	50534.666	3.0	7.0	1.480	1.620	GA	3.39E+08	8.530	-5.780	-7.540	-7.540	-7.540	1.000	0.299	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	15120.777	1512.0777	-2.040	6.7255	54244.816	0.0	7.5453	60856.949	1.0	3.0	0.000	1.630	GA	8.71E+07	7.940	-4.360	-7.130	-7.130	-7.130	1.000	0.028	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15121.220	1512.1220	-2.342	5.8441	47135.845	2.0	6.6638	53747.172	3.0	7.0	1.220	1.260	GA	2.40E+08	8.380	-4.380	-7.510	-7.510	-7.510	1.000	0.009	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	15121.854	1512.1854	-2.445	5.0182	40474.513	1.0	5.8378	47085.032	1.0	3.0	2.000	1.500	GA	3.24E+07	7.510	-2.880	-6.830	-6.830	-6.830	1.000	0.001	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15122.380	1512.2380	-0.211	5.6207	45334.003	2.0	6.4403	51944.523	2.0	5.0	1.500	1.810	GA	2.00E+08	8.300	-5.130	-7.510	-7.510	-7.510	1.000	0.379	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	15122.549	1512.2549	-1.277	6.7206	54205.295	2.0	7.5402	60815.814	2.0	5.0	1.170	1.440	GA	3.63E+08	8.560	-4.450	-7.120	-7.120	-7.120	1.000	0.124	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
