teff_K,logg,log_eps_Fe,vturb_kms,species,lambda_air_nm,e_low,log_gf,lambda_air_min_nm,lambda_air_max_nm,clean,delta_mean3d_nlte_minus_mean3d_lte
5750,4.50,7.50,1.50,Fe1,312.0435,2.453451,-1.1290,312.0010,312.1957,no,-0.0491
5750,4.50,7.50,3.00,Fe1,312.0435,2.453451,-1.1290,312.0010,312.1957,no,-0.0731
5750,4.50,7.50,0.75,Fe1,312.5651,0.990119,-1.6630,312.1957,312.8254,no,-0.0218
5750,4.50,7.50,1.50,Fe1,312.5651,0.990119,-1.6630,312.1957,312.8254,no,-0.0316
5750,4.50,7.50,3.00,Fe1,312.5651,0.990119,-1.6630,312.1957,312.8254,no,-0.0503
5750,4.50,7.50,0.75,Fe1,312.5683,2.404094,-0.8649,312.8254,312.8254,no,-0.0160
5750,4.50,7.50,1.50,Fe1,312.5683,2.404094,-0.8649,312.8254,312.8254,no,-0.0240
5750,4.50,7.50,3.00,Fe1,312.5683,2.404094,-0.8649,312.8254,312.8254,no,-0.0411
5750,4.50,7.50,0.75,Fe1,312.9333,1.484877,-2.0308,312.8254,313.0660,no,-0.0313
5750,4.50,7.50,1.50,Fe1,312.9333,1.484877,-2.0308,312.8254,313.0660,no,-0.0427
5750,4.50,7.50,3.00,Fe1,312.9333,1.484877,-2.0308,312.8254,313.0660,no,-0.0638
5750,4.50,7.50,0.75,Fe1,313.2518,3.211216,-0.4570,313.0660,313.3081,no,-0.0314
5750,4.50,7.50,1.50,Fe1,313.2518,3.211216,-0.4570,313.0660,313.3081,no,-0.0432
5750,4.50,7.50,3.00,Fe1,313.2518,3.211216,-0.4570,313.0660,313.3081,no,-0.0650
5750,4.50,7.50,0.75,Fe1,313.4110,0.958165,-1.9820,313.3081,313.8682,no,-0.0164
5750,4.50,7.50,1.50,Fe1,313.4110,0.958165,-1.9820,313.3081,313.8682,no,-0.0252
5750,4.50,7.50,3.00,Fe1,313.4110,0.958165,-1.9820,313.3081,313.8682,no,-0.0424
5750,4.50,7.50,0.75,Fe1,314.2452,2.449580,-1.3900,313.8682,314.2666,no,-0.0323
5750,4.50,7.50,1.50,Fe1,314.2452,2.449580,-1.3900,313.8682,314.2666,no,-0.0451
5750,4.50,7.50,3.00,Fe1,314.2452,2.449580,-1.3900,313.8682,314.2666,no,-0.0686
5750,4.50,7.50,0.75,Fe1,314.2889,2.278623,-1.3780,314.2666,314.3100,no,-0.0378
5750,4.50,7.50,1.50,Fe1,314.2889,2.278623,-1.3780,314.2666,314.3100,no,-0.0530
5750,4.50,7.50,3.00,Fe1,314.2889,2.278623,-1.3780,314.2666,314.3100,no,-0.0806
5750,4.50,7.50,0.75,Fe1,314.3242,0.000000,-3.8799,314.3100,314.3475,no,-0.0126
5750,4.50,7.50,1.50,Fe1,314.3242,0.000000,-3.8799,314.3100,314.3475,no,-0.0186
5750,4.50,7.50,3.00,Fe1,314.3242,0.000000,-3.8799,314.3100,314.3475,no,-0.0307
5750,4.50,7.50,0.75,Fe1,314.3990,3.211216,-0.0890,314.3475,314.4725,no,-0.0315
5750,4.50,7.50,1.50,Fe1,314.3990,3.211216,-0.0890,314.3475,314.4725,no,-0.0435
5750,4.50,7.50,3.00,Fe1,314.3990,3.211216,-0.0890,314.3475,314.4725,no,-0.0657
5750,4.50,7.50,0.75,Fe1,314.5057,2.990377,-1.2070,314.4725,314.6665,no,-0.0382
5750,4.50,7.50,1.50,Fe1,314.5057,2.990377,-1.2070,314.4725,314.6665,no,-0.0502
5750,4.50,7.50,3.00,Fe1,314.5057,2.990377,-1.2070,314.4725,314.6665,no,-0.0700
5750,4.50,7.50,0.75,Fe1,314.7795,3.017647,-1.1030,314.6665,314.9664,yes,-0.0353
5750,4.50,7.50,1.50,Fe1,314.7795,3.017647,-1.1030,314.6665,314.9664,yes,-0.0473
5750,4.50,7.50,3.00,Fe1,314.7795,3.017647,-1.1030,314.6665,314.9664,yes,-0.0674
5750,4.50,7.50,0.75,Fe1,315.1866,0.051570,-3.9911,314.9664,315.2259,no,-0.0091
5750,4.50,7.50,1.50,Fe1,315.1866,0.051570,-3.9911,314.9664,315.2259,no,-0.0152
5750,4.50,7.50,3.00,Fe1,315.1866,0.051570,-3.9911,314.9664,315.2259,no,-0.0282
5750,4.50,7.50,0.75,Fe1,315.3200,2.449580,-0.9739,315.2259,315.3262,no,-0.0424
5750,4.50,7.50,1.50,Fe1,315.3200,2.449580,-0.9739,315.2259,315.3262,no,-0.0598
5750,4.50,7.50,3.00,Fe1,315.3200,2.449580,-0.9739,315.2259,315.3262,no,-0.0981
5750,4.50,7.50,0.75,Fe1,315.3314,2.449580,-1.5610,315.3262,315.3954,no,-0.0367
5750,4.50,7.50,1.50,Fe1,315.3314,2.449580,-1.5610,315.3262,315.3954,no,-0.0519
5750,4.50,7.50,3.00,Fe1,315.3314,2.449580,-1.5610,315.3262,315.3954,no,-0.0815
5750,4.50,7.50,0.75,Fe1,315.4496,2.468855,-1.3140,315.3954,315.5246,no,-0.0297
5750,4.50,7.50,1.50,Fe1,315.4496,2.468855,-1.3140,315.3954,315.5246,no,-0.0415
5750,4.50,7.50,3.00,Fe1,315.4496,2.468855,-1.3140,315.3954,315.5246,no,-0.0657
5750,4.50,7.50,0.75,Fe1,315.6274,3.240996,-0.1770,315.5246,315.6590,no,-0.0316
5750,4.50,7.50,1.50,Fe1,315.6274,3.240996,-0.1770,315.5246,315.6590,no,-0.0434
5750,4.50,7.50,3.00,Fe1,315.6274,3.240996,-0.1770,315.5246,315.6590,no,-0.0657
5750,4.50,7.50,0.75,Fe1,315.7036,2.425453,-0.6840,315.6590,315.7113,no,-0.0410
5750,4.50,7.50,1.50,Fe1,315.7036,2.425453,-0.6840,315.6590,315.7113,no,-0.0570
5750,4.50,7.50,3.00,Fe1,315.7036,2.425453,-0.6840,315.6590,315.7113,no,-0.0931
5750,4.50,7.50,0.75,Fe1,315.7144,2.278623,-2.0910,315.7113,315.7480,no,-0.0303
5750,4.50,7.50,1.50,Fe1,315.7144,2.278623,-2.0910,315.7113,315.7480,no,-0.0433
5750,4.50,7.50,3.00,Fe1,315.7144,2.278623,-2.0910,315.7113,315.7480,no,-0.0658
5750,4.50,7.50,0.75,Fe1,315.7885,2.468855,-0.7730,315.7480,315.7949,no,-0.0395
5750,4.50,7.50,1.50,Fe1,315.7885,2.468855,-0.7730,315.7480,315.7949,no,-0.0559
5750,4.50,7.50,3.00,Fe1,315.7885,2.468855,-0.7730,315.7480,315.7949,no,-0.0898
5750,4.50,7.50,0.75,Fe1,315.7987,2.425453,-1.6280,315.7949,315.9196,no,-0.0307
5750,4.50,7.50,1.50,Fe1,315.7987,2.425453,-1.6280,315.7949,315.9196,no,-0.0437
5750,4.50,7.50,3.00,Fe1,315.7987,2.425453,-1.6280,315.7949,315.9196,no,-0.0687
5750,4.50,7.50,0.75,Fe1,316.0657,2.425453,-0.5850,315.9196,316.1080,no,-0.0301
5750,4.50,7.50,1.50,Fe1,316.0657,2.425453,-0.5850,315.9196,316.1080,no,-0.0426
5750,4.50,7.50,3.00,Fe1,316.0657,2.425453,-0.5850,315.9196,316.1080,no,-0.0680
5750,4.50,7.50,0.75,Fe1,316.1371,1.557370,-1.7951,316.1080,316.1653,no,-0.0329
5750,4.50,7.50,1.50,Fe1,316.1371,1.557370,-1.7951,316.1080,316.1653,no,-0.0450
5750,4.50,7.50,3.00,Fe1,316.1371,1.557370,-1.7951,316.1080,316.1653,no,-0.0682
5750,4.50,7.50,0.75,Fe1,316.1946,2.399225,-1.0430,316.1653,316.4152,no,-0.0336
5750,4.50,7.50,1.50,Fe1,316.1946,2.399225,-1.0430,316.1653,316.4152,no,-0.0468
5750,4.50,7.50,3.00,Fe1,316.1946,2.399225,-1.0430,316.1653,316.4152,no,-0.0729
5750,4.50,7.50,0.75,Fe1,316.5858,2.449580,-1.1400,316.4152,316.6152,no,-0.0338
5750,4.50,7.50,1.50,Fe1,316.5858,2.449580,-1.1400,316.4152,316.6152,no,-0.0470
5750,4.50,7.50,3.00,Fe1,316.5858,2.449580,-1.1400,316.4152,316.6152,no,-0.0730
5750,4.50,7.50,0.75,Fe1,316.6435,2.559193,-0.7850,316.6152,316.7821,no,-0.0417
5750,4.50,7.50,1.50,Fe1,316.6435,2.559193,-0.7850,316.6152,316.7821,no,-0.0589
5750,4.50,7.50,3.00,Fe1,316.6435,2.559193,-0.7850,316.6152,316.7821,no,-0.0957
5750,4.50,7.50,0.75,Fe1,316.8854,2.468855,-1.5620,316.7821,316.9957,yes,-0.0349
5750,4.50,7.50,1.50,Fe1,316.8854,2.468855,-1.5620,316.7821,316.9957,yes,-0.0478
5750,4.50,7.50,3.00,Fe1,316.8854,2.468855,-1.5620,316.7821,316.9957,yes,-0.0700
5750,4.50,7.50,0.75,Fe1,317.1351,3.046894,-0.7091,316.9957,317.1526,no,-0.0370
5750,4.50,7.50,1.50,Fe1,317.1351,3.046894,-0.7091,316.9957,317.1526,no,-0.0504
5750,4.50,7.50,3.00,Fe1,317.1351,3.046894,-0.7091,316.9957,317.1526,no,-0.0745
5750,4.50,7.50,0.75,Fe1,317.1663,2.482139,-1.6830,317.1526,317.1905,no,-0.0357
5750,4.50,7.50,1.50,Fe1,317.1663,2.482139,-1.6830,317.1526,317.1905,no,-0.0484
5750,4.50,7.50,3.00,Fe1,317.1663,2.482139,-1.6830,317.1526,317.1905,no,-0.0697
5750,4.50,7.50,0.75,Fe1,317.2084,2.197885,-2.1221,317.1905,317.3140,no,-0.0342
5750,4.50,7.50,1.50,Fe1,317.2084,2.197885,-2.1221,317.1905,317.3140,no,-0.0477
5750,4.50,7.50,3.00,Fe1,317.2084,2.197885,-2.1221,317.1905,317.3140,no,-0.0699
5750,4.50,7.50,0.75,Fe1,317.5310,1.484877,-3.2750,317.3140,317.5359,no,-0.0198
5750,4.50,7.50,1.50,Fe1,317.5310,1.484877,-3.2750,317.3140,317.5359,no,-0.0285
5750,4.50,7.50,3.00,Fe1,317.5310,1.484877,-3.2750,317.3140,317.5359,no,-0.0459
5750,4.50,7.50,0.75,Fe1,317.5445,2.399225,-0.6209,317.5359,317.6120,no,-0.0370
5750,4.50,7.50,1.50,Fe1,317.5445,2.399225,-0.6209,317.5359,317.6120,no,-0.0525
5750,4.50,7.50,3.00,Fe1,317.5445,2.399225,-0.6209,317.5359,317.6120,no,-0.0869
5750,4.50,7.50,0.75,Fe1,317.6360,2.608523,-1.5720,317.6120,317.6902,no,-0.0469
5750,4.50,7.50,1.50,Fe1,317.6360,2.608523,-1.5720,317.6120,317.6902,no,-0.0827
5750,4.50,7.50,3.00,Fe1,317.6360,2.608523,-1.5720,317.6120,317.6902,no,-0.1395
5750,4.50,7.50,0.75,Fe1,317.8013,2.399225,-0.7580,317.6902,317.8897,no,-0.0315
5750,4.50,7.50,1.50,Fe1,317.8013,2.399225,-0.7580,317.6902,317.8897,no,-0.0444
5750,4.50,7.50,3.00,Fe1,317.8013,2.399225,-0.7580,317.6902,317.8897,no,-0.0705
5750,4.50,7.50,0.75,Fe1,318.0223,2.449580,-0.2190,317.8897,318.0581,no,-0.0306
5750,4.50,7.50,1.50,Fe1,318.0223,2.449580,-0.2190,317.8897,318.0581,no,-0.0435
5750,4.50,7.50,3.00,Fe1,318.0223,2.449580,-0.2190,317.8897,318.0581,no,-0.0693
5750,4.50,7.50,0.75,Fe1,318.0755,0.087286,-3.0299,318.0581,318.1137,no,-0.0214
5750,4.50,7.50,1.50,Fe1,318.0755,0.087286,-3.0299,318.0581,318.1137,no,-0.0306
5750,4.50,7.50,3.00,Fe1,318.0755,0.087286,-3.0299,318.0581,318.1137,no,-0.0464
5750,4.50,7.50,0.75,Fe1,318.1519,2.588127,-0.8550,318.1137,318.1769,no,-0.0478
5750,4.50,7.50,1.50,Fe1,318.1519,2.588127,-0.8550,318.1137,318.1769,no,-0.0816
5750,4.50,7.50,3.00,Fe1,318.1519,2.588127,-0.8550,318.1137,318.1769,no,-0.1490
5750,4.50,7.50,0.75,Fe1,318.1912,2.468855,-1.8690,318.1769,318.1978,no,-0.0302
5750,4.50,7.50,1.50,Fe1,318.1912,2.468855,-1.8690,318.1769,318.1978,no,-0.0428
5750,4.50,7.50,3.00,Fe1,318.1912,2.468855,-1.8690,318.1769,318.1978,no,-0.0704
5750,4.50,7.50,0.75,Fe1,318.2056,2.425453,-1.3550,318.1978,318.2539,no,-0.0358
5750,4.50,7.50,1.50,Fe1,318.2056,2.425453,-1.3550,318.1978,318.2539,no,-0.0505
5750,4.50,7.50,3.00,Fe1,318.2056,2.425453,-1.3550,318.1978,318.2539,no,-0.0850
5750,4.50,7.50,0.75,Fe1,318.2971,2.851248,-0.8210,318.2539,318.3882,no,-0.0344
5750,4.50,7.50,1.50,Fe1,318.2971,2.851248,-0.8210,318.2539,318.3882,no,-0.0475
5750,4.50,7.50,3.00,Fe1,318.2971,2.851248,-0.8210,318.2539,318.3882,no,-0.0721
5750,4.50,7.50,0.75,Fe1,318.4895,0.051570,-2.6020,318.3882,318.6687,no,-0.0221
5750,4.50,7.50,1.50,Fe1,318.4895,0.051570,-2.6020,318.3882,318.6687,no,-0.0330
5750,4.50,7.50,3.00,Fe1,318.4895,0.051570,-2.6020,318.3882,318.6687,no,-0.0522
5750,4.50,7.50,0.75,Fe1,318.8568,2.399225,-1.0760,318.6687,318.8687,no,-0.0338
5750,4.50,7.50,1.50,Fe1,318.8568,2.399225,-1.0760,318.6687,318.8687,no,-0.0477
5750,4.50,7.50,3.00,Fe1,318.8568,2.399225,-1.0760,318.6687,318.8687,no,-0.0781
5750,4.50,7.50,0.75,Fe1,318.8819,2.482139,-0.7150,318.8687,318.9843,no,-0.0351
5750,4.50,7.50,1.50,Fe1,318.8819,2.482139,-0.7150,318.8687,318.9843,no,-0.0495
5750,4.50,7.50,3.00,Fe1,318.8819,2.482139,-0.7150,318.8687,318.9843,no,-0.0811
5750,4.50,7.50,0.75,Fe1,319.0650,3.046894,-1.0152,318.9843,319.0734,no,-0.0364
5750,4.50,7.50,1.50,Fe1,319.0650,3.046894,-1.0152,318.9843,319.0734,no,-0.0498
5750,4.50,7.50,3.00,Fe1,319.0650,3.046894,-1.0152,318.9843,319.0734,no,-0.0734
5750,4.50,7.50,0.75,Fe1,319.0817,3.046894,-1.1180,319.0734,319.1075,no,-0.0429
5750,4.50,7.50,1.50,Fe1,319.0817,3.046894,-1.1180,319.0734,319.1075,no,-0.0570
5750,4.50,7.50,3.00,Fe1,319.0817,3.046894,-1.1180,319.0734,319.1075,no,-0.0811
5750,4.50,7.50,0.75,Fe1,319.1659,0.000000,-2.5960,319.1075,319.2172,no,-0.0231
5750,4.50,7.50,1.50,Fe1,319.1659,0.000000,-2.5960,319.1075,319.2172,no,-0.0345
5750,4.50,7.50,3.00,Fe1,319.1659,0.000000,-2.5960,319.1075,319.2172,no,-0.0556
5750,4.50,7.50,0.75,Fe1,319.2800,2.482139,-0.4170,319.2172,319.2992,no,-0.0326
5750,4.50,7.50,1.50,Fe1,319.2800,2.482139,-0.4170,319.2172,319.2992,no,-0.0467
5750,4.50,7.50,3.00,Fe1,319.2800,2.482139,-0.4170,319.2172,319.2992,no,-0.0755
5750,4.50,7.50,0.75,Fe1,319.3226,0.000000,-2.2150,319.2992,319.3586,no,-0.0390
5750,4.50,7.50,1.50,Fe1,319.3226,0.000000,-2.2150,319.2992,319.3586,no,-0.0548
5750,4.50,7.50,3.00,Fe1,319.3226,0.000000,-2.2150,319.2992,319.3586,no,-0.0837
5750,4.50,7.50,0.75,Fe1,319.3300,2.468855,-0.4830,319.3586,319.3978,no,-0.0201
5750,4.50,7.50,1.50,Fe1,319.3300,2.468855,-0.4830,319.3586,319.3978,no,-0.0295
5750,4.50,7.50,3.00,Fe1,319.3300,2.468855,-0.4830,319.3586,319.3978,no,-0.0485
5750,4.50,7.50,0.75,Fe1,319.4424,2.468855,-1.3050,319.3978,319.5158,no,-0.0286
5750,4.50,7.50,1.50,Fe1,319.4424,2.468855,-1.3050,319.3978,319.5158,no,-0.0406
5750,4.50,7.50,3.00,Fe1,319.4424,2.468855,-1.3050,319.3978,319.5158,no,-0.0647
5750,4.50,7.50,0.75,Fe1,319.6122,2.832550,-0.7141,319.5158,319.6337,no,-0.0323
5750,4.50,7.50,1.50,Fe1,319.6122,2.832550,-0.7141,319.5158,319.6337,no,-0.0449
5750,4.50,7.50,3.00,Fe1,319.6122,2.832550,-0.7141,319.5158,319.6337,no,-0.0693
5750,4.50,7.50,0.75,Fe1,319.6927,2.425453,0.0031,319.6337,319.7388,no,-0.0326
5750,4.50,7.50,1.50,Fe1,319.6927,2.425453,0.0031,319.6337,319.7388,no,-0.0455
5750,4.50,7.50,3.00,Fe1,319.6927,2.425453,0.0031,319.6337,319.7388,no,-0.0695
5750,4.50,7.50,0.75,Fe1,319.6987,0.051570,-2.8280,319.7388,319.8459,no,-0.0211
5750,4.50,7.50,1.50,Fe1,319.6987,0.051570,-2.8280,319.7388,319.8459,no,-0.0303
5750,4.50,7.50,3.00,Fe1,319.6987,0.051570,-2.8280,319.7388,319.8459,no,-0.0489
5750,4.50,7.50,0.75,Fe1,319.9499,0.110115,-3.0250,319.8459,319.8459,no,-0.0160
5750,4.50,7.50,1.50,Fe1,319.9499,0.110115,-3.0250,319.8459,319.8459,no,-0.0240
5750,4.50,7.50,3.00,Fe1,319.9499,0.110115,-3.0250,319.8459,319.8459,no,-0.0411
5750,4.50,7.50,0.75,Fe1,319.9530,2.425453,-0.5110,319.8459,320.0436,no,-0.0296
5750,4.50,7.50,1.50,Fe1,319.9530,2.425453,-0.5110,319.8459,320.0436,no,-0.0407
5750,4.50,7.50,3.00,Fe1,319.9530,2.425453,-0.5110,319.8459,320.0436,no,-0.0618
5750,4.50,7.50,0.75,Fe1,320.0784,0.087286,-3.5650,320.0436,320.1840,no,-0.0161
5750,4.50,7.50,1.50,Fe1,320.0784,0.087286,-3.5650,320.0436,320.1840,no,-0.0231
5750,4.50,7.50,3.00,Fe1,320.0784,0.087286,-3.5650,320.0436,320.1840,no,-0.0361
5750,4.50,7.50,0.75,Fe1,320.2556,3.046894,-1.1770,320.1840,320.3794,no,-0.0393
5750,4.50,7.50,1.50,Fe1,320.2556,3.046894,-1.1770,320.1840,320.3794,no,-0.0516
5750,4.50,7.50,3.00,Fe1,320.2556,3.046894,-1.1770,320.1840,320.3794,no,-0.0719
5750,4.50,7.50,0.75,Fe1,320.5398,2.482139,-0.3451,320.3794,320.6357,no,-0.0296
5750,4.50,7.50,1.50,Fe1,320.5398,2.482139,-0.3451,320.3794,320.6357,no,-0.0420
5750,4.50,7.50,3.00,Fe1,320.5398,2.482139,-0.3451,320.3794,320.6357,no,-0.0668
5750,4.50,7.50,0.75,Fe1,320.7075,2.399225,-1.5770,320.6357,320.8089,no,-0.0313
5750,4.50,7.50,1.50,Fe1,320.7075,2.399225,-1.5770,320.6357,320.8089,no,-0.0436
5750,4.50,7.50,3.00,Fe1,320.7075,2.399225,-1.5770,320.6357,320.8089,no,-0.0679
5750,4.50,7.50,0.75,Fe1,321.0229,2.425453,-0.7091,320.8089,321.0486,no,-0.0321
5750,4.50,7.50,1.50,Fe1,321.0229,2.425453,-0.7091,320.8089,321.0486,no,-0.0452
5750,4.50,7.50,3.00,Fe1,321.0229,2.425453,-0.7091,320.8089,321.0486,no,-0.0726
5750,4.50,7.50,0.75,Fe1,321.0829,2.468855,-0.3670,321.0486,321.1352,no,-0.0342
5750,4.50,7.50,1.50,Fe1,321.0829,2.468855,-0.3670,321.0486,321.1352,no,-0.0482
5750,4.50,7.50,3.00,Fe1,321.0829,2.468855,-0.3670,321.0486,321.1352,no,-0.0763
5750,4.50,7.50,0.75,Fe1,321.1607,2.851248,-1.3690,321.1352,321.1719,no,-0.0324
5750,4.50,7.50,1.50,Fe1,321.1607,2.851248,-1.3690,321.1352,321.1719,no,-0.0447
5750,4.50,7.50,3.00,Fe1,321.1607,2.851248,-1.3690,321.1352,321.1719,no,-0.0672
5750,4.50,7.50,0.75,Fe1,321.1986,2.399225,-0.3100,321.1719,321.2788,no,-0.0363
5750,4.50,7.50,1.50,Fe1,321.1986,2.399225,-0.3100,321.1719,321.2788,no,-0.0506
5750,4.50,7.50,3.00,Fe1,321.1986,2.399225,-0.3100,321.1719,321.2788,no,-0.0793
5750,4.50,7.50,0.75,Fe1,321.3757,3.017647,-1.8180,321.2788,321.3838,no,-0.0251
5750,4.50,7.50,1.50,Fe1,321.3757,3.017647,-1.8180,321.2788,321.3838,no,-0.0357
5750,4.50,7.50,3.00,Fe1,321.3757,3.017647,-1.8180,321.2788,321.3838,no,-0.0562
5750,4.50,7.50,0.75,Fe1,321.4011,2.449580,-0.0390,321.3838,321.4048,no,-0.1022
5750,4.50,7.50,1.50,Fe1,321.4011,2.449580,-0.0390,321.3838,321.4048,no,-0.1319
5750,4.50,7.50,3.00,Fe1,321.4011,2.449580,-0.0390,321.3838,321.4048,no,-0.1953
5750,4.50,7.50,0.75,Fe1,321.4062,2.449580,-0.0410,321.4048,321.4268,no,-0.0652
5750,4.50,7.50,1.50,Fe1,321.4062,2.449580,-0.0410,321.4048,321.4268,no,-0.0889
5750,4.50,7.50,3.00,Fe1,321.4062,2.449580,-0.0410,321.4048,321.4268,no,-0.1387
5750,4.50,7.50,0.75,Fe1,321.4396,0.087286,-2.6180,321.4268,321.5239,no,-0.0246
5750,4.50,7.50,1.50,Fe1,321.4396,0.087286,-2.6180,321.4268,321.5239,no,-0.0353
5750,4.50,7.50,3.00,Fe1,321.4396,0.087286,-2.6180,321.4268,321.5239,no,-0.0550
5750,4.50,7.50,0.75,Fe1,321.5938,2.468855,-0.3190,321.5239,321.6704,no,-0.0317
5750,4.50,7.50,1.50,Fe1,321.5938,2.468855,-0.3190,321.5239,321.6704,no,-0.0446
5750,4.50,7.50,3.00,Fe1,321.5938,2.468855,-0.3190,321.5239,321.6704,no,-0.0702
5750,4.50,7.50,0.75,Fe1,321.7377,2.399225,-0.5000,321.6704,321.8310,no,-0.0327
5750,4.50,7.50,1.50,Fe1,321.7377,2.399225,-0.5000,321.6704,321.8310,no,-0.0458
5750,4.50,7.50,3.00,Fe1,321.7377,2.399225,-0.5000,321.6704,321.8310,no,-0.0716
5750,4.50,7.50,0.75,Fe1,321.9582,2.449580,-0.1880,321.8310,321.9683,no,-0.0359
5750,4.50,7.50,1.50,Fe1,321.9582,2.449580,-0.1880,321.8310,321.9683,no,-0.0503
5750,4.50,7.50,3.00,Fe1,321.9582,2.449580,-0.1880,321.8310,321.9683,no,-0.0786
5750,4.50,7.50,0.75,Fe1,321.9766,0.110115,-4.0760,321.9683,321.9683,no,-0.0160
5750,4.50,7.50,1.50,Fe1,321.9766,0.110115,-4.0760,321.9683,321.9683,no,-0.0240
5750,4.50,7.50,3.00,Fe1,321.9766,0.110115,-4.0760,321.9683,321.9683,no,-0.0411
5750,4.50,7.50,0.75,Fe1,321.9804,2.425453,-0.4060,321.9683,322.0767,no,-0.0347
5750,4.50,7.50,1.50,Fe1,321.9804,2.425453,-0.4060,321.9683,322.0767,no,-0.0482
5750,4.50,7.50,3.00,Fe1,321.9804,2.425453,-0.4060,321.9683,322.0767,no,-0.0767
5750,4.50,7.50,0.75,Fe1,322.1916,2.482139,-1.2439,322.0767,322.1976,no,-0.0282
5750,4.50,7.50,1.50,Fe1,322.1916,2.482139,-1.2439,322.0767,322.1976,no,-0.0401
5750,4.50,7.50,3.00,Fe1,322.1916,2.482139,-1.2439,322.0767,322.1976,no,-0.0634
5750,4.50,7.50,0.75,Fe1,322.2067,2.399225,0.1711,322.1976,322.3786,no,-0.0342
5750,4.50,7.50,1.50,Fe1,322.2067,2.399225,0.1711,322.1976,322.3786,no,-0.0477
5750,4.50,7.50,3.00,Fe1,322.2067,2.399225,0.1711,322.1976,322.3786,no,-0.0740
5750,4.50,7.50,0.75,Fe1,322.5606,2.432715,-2.1850,322.3786,322.5673,no,-0.0240
5750,4.50,7.50,1.50,Fe1,322.5606,2.432715,-2.1850,322.3786,322.5673,no,-0.0348
5750,4.50,7.50,3.00,Fe1,322.5606,2.432715,-2.1850,322.3786,322.5673,no,-0.0563
5750,4.50,7.50,0.75,Fe1,322.5787,2.399225,0.3791,322.5673,322.5934,no,-0.1707
5750,4.50,7.50,1.50,Fe1,322.5787,2.399225,0.3791,322.5673,322.5934,no,-0.5460
5750,4.50,7.50,3.00,Fe1,322.5787,2.399225,0.3791,322.5673,322.5934,no,-0.2636
5750,4.50,7.50,0.75,Fe1,322.6013,2.559193,-1.9461,322.5934,322.6803,no,-0.0249
5750,4.50,7.50,1.50,Fe1,322.6013,2.559193,-1.9461,322.5934,322.6803,no,-0.0361
5750,4.50,7.50,3.00,Fe1,322.6013,2.559193,-1.9461,322.5934,322.6803,no,-0.0582
5750,4.50,7.50,0.75,Fe1,322.7061,2.482139,-1.4521,322.6803,322.7279,no,-0.0317
5750,4.50,7.50,1.50,Fe1,322.7061,2.482139,-1.4521,322.6803,322.7279,no,-0.0445
5750,4.50,7.50,3.00,Fe1,322.7061,2.482139,-1.4521,322.6803,322.7279,no,-0.0697
5750,4.50,7.50,0.75,Fe1,322.7795,2.425453,-0.2600,322.7279,322.8072,no,-0.0370
5750,4.50,7.50,1.50,Fe1,322.7795,2.425453,-0.2600,322.7279,322.8072,no,-0.0520
5750,4.50,7.50,3.00,Fe1,322.7795,2.425453,-0.2600,322.7279,322.8072,no,-0.0815
5750,4.50,7.50,0.75,Fe1,322.8249,2.468855,-0.7800,322.8072,322.8486,no,-0.0399
5750,4.50,7.50,1.50,Fe1,322.8249,2.468855,-0.7800,322.8072,322.8486,no,-0.0561
5750,4.50,7.50,3.00,Fe1,322.8249,2.468855,-0.7800,322.8072,322.8486,no,-0.0903
5750,4.50,7.50,0.75,Fe1,322.8598,3.236747,-1.4510,322.8486,322.8718,no,-0.0306
5750,4.50,7.50,1.50,Fe1,322.8598,3.236747,-1.4510,322.8486,322.8718,no,-0.0414
5750,4.50,7.50,3.00,Fe1,322.8598,3.236747,-1.4510,322.8486,322.8718,no,-0.0588
5750,4.50,7.50,0.75,Fe1,322.8898,2.482139,-1.3099,322.8718,322.9003,no,-0.0411
5750,4.50,7.50,1.50,Fe1,322.8898,2.482139,-1.3099,322.8718,322.9003,no,-0.0575
5750,4.50,7.50,3.00,Fe1,322.8898,2.482139,-1.3099,322.8718,322.9003,no,-0.0894
5750,4.50,7.50,0.75,Fe1,322.9120,0.121267,-3.1060,322.9003,322.9572,no,-0.0221
5750,4.50,7.50,1.50,Fe1,322.9120,0.121267,-3.1060,322.9003,322.9572,no,-0.0313
5750,4.50,7.50,3.00,Fe1,322.9120,0.121267,-3.1060,322.9003,322.9572,no,-0.0471
5750,4.50,7.50,0.75,Fe1,322.9991,3.046894,-0.7389,322.9572,323.0066,no,-0.0369
5750,4.50,7.50,1.50,Fe1,322.9991,3.046894,-0.7389,322.9572,323.0066,no,-0.0514
5750,4.50,7.50,3.00,Fe1,322.9991,3.046894,-0.7389,322.9572,323.0066,no,-0.0838
5750,4.50,7.50,0.75,Fe1,323.0156,2.468855,-0.7930,323.0066,323.0529,no,-0.0492
5750,4.50,7.50,1.50,Fe1,323.0156,2.468855,-0.7930,323.0066,323.0529,no,-0.0671
5750,4.50,7.50,3.00,Fe1,323.0156,2.468855,-0.7930,323.0066,323.0529,no,-0.1050
5750,4.50,7.50,0.75,Fe1,323.0207,2.468855,-1.7809,323.0529,323.0529,no,-0.0160
5750,4.50,7.50,1.50,Fe1,323.0207,2.468855,-1.7809,323.0529,323.0529,no,-0.0240
5750,4.50,7.50,3.00,Fe1,323.0207,2.468855,-1.7809,323.0529,323.0529,no,-0.0411
