canonical_line_id,merged_row_number,species,wavelength_air_A,lower_EP,component_loggf,source,gf_fraction,parent_sum_loggf,source_total_loggf,rescaled_component_loggf,raw_path,raw_line_number,lower_J,upper_J,raw_lower_EP,raw_upper_EP,lower_term,upper_term,source_annotation,component_semantics
alphys_I_2076.2549_0110,49475,Al I,2076.251,0.0139,-5.294,VALD3,0.0329652435,-3.8120562886,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26352,1.5,0.5,0.0139,5.9835,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.80s          2S,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.2549_0110,49476,Al I,2076.255,0.0139,-3.873,VALD3,0.869073062,-3.8120562886,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26356,1.5,2.5,0.0139,5.9835,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.79d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.2549_0110,49477,Al I,2076.255,0.0139,-4.821,VALD3,0.0979616945,-3.8120562886,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26360,1.5,1.5,0.0139,5.9835,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.79d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.2660_0111,49479,Al I,2076.266,0.0,-2.866,VALD3,1.0,-2.866,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26368,0.5,1.5,0.0,5.9696,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.30d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',RAW_PHYSICAL_COMPONENT
alphys_I_2076.2758_0112,49480,Al I,2076.271,0.0139,-5.278,VALD3,0.0329578008,-3.7959582251,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26372,1.5,0.5,0.0139,5.9835,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.79s          2S,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.2758_0112,49481,Al I,2076.276,0.0139,-3.857,VALD3,0.8688768478,-3.7959582251,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26376,1.5,2.5,0.0139,5.9835,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.78d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.2758_0112,49482,Al I,2076.276,0.0139,-4.804,VALD3,0.0981653513,-3.7959582251,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26380,1.5,1.5,0.0139,5.9835,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.78d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.2968_0113,49483,Al I,2076.292,0.0139,-5.261,VALD3,0.0329578008,-3.7789582251,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26384,1.5,0.5,0.0139,5.9834,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.78s          2S,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.2968_0113,49484,Al I,2076.297,0.0139,-3.84,VALD3,0.8688768478,-3.7789582251,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26388,1.5,2.5,0.0139,5.9834,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.77d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.2968_0113,49485,Al I,2076.297,0.0139,-4.787,VALD3,0.0981653513,-3.7789582251,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26392,1.5,1.5,0.0139,5.9834,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.77d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.3188_0114,49486,Al I,2076.314,0.0139,-5.244,VALD3,0.0329578008,-3.7619582251,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26396,1.5,0.5,0.0139,5.9834,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.77s          2S,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.3188_0114,49487,Al I,2076.319,0.0139,-3.823,VALD3,0.8688768478,-3.7619582251,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26400,1.5,2.5,0.0139,5.9833,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.76d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.3188_0114,49488,Al I,2076.319,0.0139,-4.77,VALD3,0.0981653513,-3.7619582251,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26404,1.5,1.5,0.0139,5.9833,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.76d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.3418_0115,49489,Al I,2076.336,0.0139,-5.227,VALD3,0.0329578008,-3.7449582251,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26408,1.5,0.5,0.0139,5.9833,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.76s          2S,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.3418_0115,49490,Al I,2076.342,0.0139,-3.806,VALD3,0.8688768478,-3.7449582251,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26412,1.5,2.5,0.0139,5.9833,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.75d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.3418_0115,49491,Al I,2076.342,0.0139,-4.753,VALD3,0.0981653513,-3.7449582251,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26416,1.5,1.5,0.0139,5.9833,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.75d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.3658_0116,49492,Al I,2076.36,0.0139,-5.21,VALD3,0.0328844927,-3.7269911463,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26420,1.5,0.5,0.0139,5.9832,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.75s          2S,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.3658_0116,49493,Al I,2076.366,0.0139,-3.788,VALD3,0.8689427144,-3.7269911463,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26424,1.5,2.5,0.0139,5.9832,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.74d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.3658_0116,49494,Al I,2076.366,0.0139,-4.735,VALD3,0.0981727929,-3.7269911463,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26428,1.5,1.5,0.0139,5.9832,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.74d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.3898_0117,49495,Al I,2076.385,0.0139,-5.193,VALD3,0.0328187528,-3.7091220725,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26432,1.5,0.5,0.0139,5.9831,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.74s          2S,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.3898_0117,49496,Al I,2076.39,0.0139,-3.77,VALD3,0.8692047131,-3.7091220725,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26436,1.5,2.5,0.0139,5.9831,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.73d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.3898_0117,49497,Al I,2076.39,0.0139,-4.718,VALD3,0.0979765341,-3.7091220725,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26440,1.5,1.5,0.0139,5.9831,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.73d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.4158_0118,49498,Al I,2076.41,0.0139,-5.175,VALD3,0.0328187528,-3.6911220725,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26444,1.5,0.5,0.0139,5.9831,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.73s          2S,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.4158_0118,49500,Al I,2076.416,0.0139,-3.752,VALD3,0.8692047131,-3.6911220725,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26452,1.5,2.5,0.0139,5.9831,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.72d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.4158_0118,49501,Al I,2076.416,0.0139,-4.7,VALD3,0.0979765341,-3.6911220725,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26456,1.5,1.5,0.0139,5.9831,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.72d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.4428_0119,49502,Al I,2076.437,0.0139,-5.157,VALD3,0.032811342,-3.6730239942,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26460,1.5,0.5,0.0139,5.983,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.72s          2S,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.4428_0119,49504,Al I,2076.443,0.0139,-3.734,VALD3,0.8690084395,-3.6730239942,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26468,1.5,2.5,0.0139,5.983,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.71d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.4428_0119,49505,Al I,2076.443,0.0139,-4.681,VALD3,0.0981802185,-3.6730239942,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26472,1.5,1.5,0.0139,5.983,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.71d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.4709_0120,49508,Al I,2076.465,0.0139,-5.139,VALD3,0.032811342,-3.6550239942,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26484,1.5,0.5,0.0139,5.9829,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.71s          2S,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.4709_0120,49509,Al I,2076.471,0.0139,-3.716,VALD3,0.8690084395,-3.6550239942,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26488,1.5,2.5,0.0139,5.9829,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.70d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.4709_0120,49510,Al I,2076.472,0.0139,-4.663,VALD3,0.0981802185,-3.6550239942,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26492,1.5,1.5,0.0139,5.9829,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.70d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.5008_0121,49511,Al I,2076.494,0.0139,-5.12,VALD3,0.032811342,-3.6360239942,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26496,1.5,0.5,0.0139,5.9828,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.70s          2S,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.5008_0121,49512,Al I,2076.501,0.0139,-3.697,VALD3,0.8690084395,-3.6360239942,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26500,1.5,2.5,0.0139,5.9828,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.69d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.5008_0121,49513,Al I,2076.501,0.0139,-4.644,VALD3,0.0981802185,-3.6360239942,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26504,1.5,1.5,0.0139,5.9828,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.69d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.5318_0122,49515,Al I,2076.525,0.0139,-5.101,VALD3,0.032811342,-3.6170239942,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26512,1.5,0.5,0.0139,5.9827,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.69s          2S,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.5318_0122,49516,Al I,2076.532,0.0139,-3.678,VALD3,0.8690084395,-3.6170239942,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26516,1.5,2.5,0.0139,5.9827,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.68d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_2076.5318_0122,49517,Al I,2076.532,0.0139,-4.625,VALD3,0.0981802185,-3.6170239942,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,26520,1.5,1.5,0.0139,5.9827,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.68d          2D,'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM    Al',UNRESOLVED_GROUP_MEMBER
