element,ion,wavelength_air_A,gf_linelist_vald,excitation_potential_eV,reference_code,key_z,hfs_n_components,lab_log_gf,lab_sigma_dex,lab_source,n_lab_candidates,adjudicated,delta_lab_minus_vald
Fe,1,20636.008,-1.508,6.731,K14,26,1,,,,0,False,
Fe,1,20636.455,-0.997,6.675,K14,26,1,,,,0,False,
Fe,1,20645.959,-1.167,6.3685,K14,26,1,,,,0,False,
Fe,1,20648.641,-1.793,6.4609,K14,26,1,,,,0,False,
Fe,1,20648.705,-4.117,3.9841,K14,26,1,,,,0,False,
Fe,1,20657.802,-0.962,6.7395,K14,26,1,,,,0,False,
Fe,1,20659.078,-1.373,6.4433,K14,26,1,,,,0,False,
Fe,1,20664.237,-1.042,6.7546,K14,26,1,,,,0,False,
Fe,1,20672.018,-0.706,6.7609,K14,26,1,,,,0,False,
Fe,1,20672.526,-0.667,6.8346,K14,26,1,,,,0,False,
Fe,1,20675.284,-2.249,5.7421,K14,26,1,,,,0,False,
Fe,1,20675.703,-1.297,5.8741,K14,26,1,,,,0,False,
Fe,1,20677.341,0.229,6.0663,K14,26,1,,,,0,False,
Fe,1,20692.436,-1.543,6.6665,K14,26,1,,,,0,False,
Fe,1,20698.313,-1.048,4.988,,26,1,,,,0,False,
Fe,1,20707.947,-1.392,6.5318,K14,26,1,,,,0,False,
Fe,1,20708.595,-0.953,6.8346,K14,26,1,,,,0,False,
Fe,1,20712.658,-2.027,5.3574,K14,26,1,,,,0,False,
Fe,1,20715.031,-1.124,6.3705,K14,26,1,,,,0,False,
Fe,1,20716.942,-0.009,6.0172,K14,26,1,,,,0,False,
Fe,1,20723.134,-0.047,6.409,K14,26,1,,,,0,False,
Fe,1,20724.513,-2.032,6.1053,K14,26,1,,,,0,False,
Fe,1,20725.609,-2.008,6.1053,K14,26,1,,,,0,False,
Fe,1,20730.964,-0.49,6.8346,K14,26,1,,,,0,False,
Fe,1,20732.258,0.229,6.8346,K14,26,1,,,,0,False,
Fe,1,20736.851,-0.188,6.0663,K14,26,1,,,,0,False,
Fe,1,20737.122,-1.902,6.4555,K14,26,1,,,,0,False,
Fe,1,20738.429,-1.525,6.1445,K14,26,1,,,,0,False,
Fe,1,20741.011,-2.002,5.8294,K14,26,1,,,,0,False,
Fe,1,20756.311,-1.922,5.8134,K14,26,1,,,,0,False,
Fe,1,20793.845,-2.348,5.9464,K14,26,1,,,,0,False,
Fe,1,20794.139,-0.88,6.8042,K14,26,1,,,,0,False,
Fe,1,20799.053,-2.911,3.9841,K14,26,1,,,,0,False,
Fe,1,20799.685,-0.703,6.1751,K14,26,1,,,,0,False,
Fe,1,20810.843,-1.762,6.4555,K14,26,1,,,,0,False,
Fe,1,20813.516,-2.124,5.3516,K14,26,1,,,,0,False,
Fe,1,20813.85,-1.892,5.8151,K14,26,1,,,,0,False,
Fe,1,20824.945,-0.52,6.8042,K14,26,1,,,,0,False,
Fe,1,20829.592,-0.352,6.8042,K14,26,1,,,,0,False,
Fe,1,20840.804,0.35,6.0172,K14,26,1,,,,0,False,
Fe,1,20841.481,-2.161,5.6693,K14,26,1,,,,0,False,
Fe,1,20850.71,-1.855,6.0663,K14,26,1,,,,0,False,
Fe,1,20855.225,-1.4,6.8661,K14,26,1,,,,0,False,
Fe,1,20855.377,-1.429,6.4399,K14,26,1,,,,0,False,
Fe,1,20869.5,-1.175,6.4403,K14,26,1,,,,0,False,
Fe,1,20876.447,-1.271,6.6388,K14,26,1,,,,0,False,
Fe,1,20882.233,-0.598,6.409,K14,26,1,,,,0,False,
Fe,1,20897.76,-2.512,5.5392,K14,26,1,,,,0,False,
Fe,1,20905.573,-0.903,6.4403,K14,26,1,,,,0,False,
Fe,1,20922.413,-1.395,6.675,K14,26,1,,,,0,False,
Fe,1,20933.953,-0.676,6.4403,K14,26,1,,,,0,False,
Fe,1,20948.086,-0.972,6.1189,K14,26,1,,,,0,False,
Fe,1,20965.325,-2.135,6.0663,K14,26,1,,,,0,False,
Fe,1,20973.277,-2.928,5.3516,K14,26,1,,,,0,False,
Fe,1,20986.578,-1.444,6.7699,K14,26,1,,,,0,False,
Fe,1,20991.037,-2.684,4.1426,K14,26,1,,,,0,False,
Fe,1,21006.96,-1.225,7.1326,K14,26,1,,,,0,False,
Fe,1,21017.564,-1.523,6.691,K14,26,1,,,,0,False,
Fe,1,21031.969,-2.25,5.8294,K14,26,1,,,,0,False,
Fe,1,21036.355,-1.042,6.691,K14,26,1,,,,0,False,
Fe,1,21055.814,-1.269,6.691,K14,26,1,,,,0,False,
Fe,1,21070.907,-1.579,6.691,K14,26,1,,,,0,False,
Fe,1,21075.976,-1.693,6.6193,K14,26,1,,,,0,False,
Fe,1,21087.605,-2.435,5.7926,K14,26,1,,,,0,False,
Fe,1,21095.401,-0.721,6.2003,K14,26,1,,,,0,False,
Fe,1,21099.074,-1.157,6.691,K14,26,1,,,,0,False,
Fe,1,21105.217,-0.906,6.6061,K14,26,1,,,,0,False,
Fe,1,21115.478,-2.564,5.7421,K14,26,1,,,,0,False,
Fe,1,21123.862,-0.972,6.0663,K14,26,1,,,,0,False,
Fe,1,21124.482,-1.455,5.3342,K14,26,1,,,,0,False,
Fe,1,21126.009,-1.805,6.4609,K14,26,1,,,,0,False,
Fe,1,21134.588,-1.074,6.8024,K14,26,1,,,,0,False,
Fe,1,21141.158,-2.7,5.3852,K14,26,1,,,,0,False,
Fe,1,21144.785,-2.061,6.1289,K14,26,1,,,,0,False,
Fe,1,21159.504,-2.58,5.7203,K14,26,1,,,,0,False,
Fe,1,21161.694,-2.589,5.7203,K14,26,1,,,,0,False,
Fe,1,21162.035,-0.34,6.4555,K14,26,1,,,,0,False,
Fe,1,21170.657,-0.737,6.4555,K14,26,1,,,,0,False,
Fe,1,21178.155,-4.012,3.0173,K14,26,1,,,,0,False,
Fe,1,21189.413,-1.93,6.3999,K14,26,1,,,,0,False,
Fe,1,21195.581,-1.262,5.7956,K14,26,1,,,,0,False,
Fe,1,21200.485,-1.497,5.8134,K14,26,1,,,,0,False,
Fe,1,21216.309,-0.605,6.4555,K14,26,1,,,,0,False,
Fe,1,21222.434,-2.245,5.3717,K14,26,1,,,,0,False,
Fe,1,21226.562,-1.041,6.4555,K14,26,1,,,,0,False,
Fe,1,21228.035,-1.494,6.764,K14,26,1,,,,0,False,
Fe,1,21236.86,-1.467,6.6417,K14,26,1,,,,0,False,
Fe,1,21238.466,-1.423,4.9556,K14,26,1,,,,0,False,
Fe,1,21239.694,-1.476,6.764,K14,26,1,,,,0,False,
Fe,1,21248.962,-1.347,6.1807,K14,26,1,,,,0,False,
Fe,1,21252.503,-1.058,6.4433,K14,26,1,,,,0,False,
Fe,1,21259.454,-1.653,6.5788,K14,26,1,,,,0,False,
Fe,1,21265.568,-1.769,5.8441,K14,26,1,,,,0,False,
Fe,1,21275.869,-4.739,3.3009,K14,26,1,,,,0,False,
Fe,1,21277.2,-0.939,6.4555,K14,26,1,,,,0,False,
Fe,1,21284.348,-4.258,3.0713,K14,26,1,,,,0,False,
Fe,1,21323.868,-2.941,5.3852,K14,26,1,,,,0,False,
Fe,1,21342.095,-1.112,6.7827,K14,26,1,,,,0,False,
Fe,1,21361.617,-0.94,6.7282,K14,26,1,,,,0,False,
Fe,1,21368.471,-0.839,7.0266,K14,26,1,,,,0,False,
Fe,1,21383.005,-2.766,5.5392,K14,26,1,,,,0,False,
Fe,1,21386.161,-1.515,6.1751,K14,26,1,,,,0,False,
Fe,1,21390.449,-1.328,6.7799,K14,26,1,,,,0,False,
