species,lam_nm,e_low,log_gf,vturb,clean,corr
Fe1,320.7075,2.399225,-1.5770,0.75,no,-0.0200
Fe1,320.7075,2.399225,-1.5770,1.50,no,-0.0294
Fe1,320.7075,2.399225,-1.5770,3.00,no,-0.0488
Fe1,321.0229,2.425453,-0.7091,0.75,no,-0.0211
Fe1,321.0229,2.425453,-0.7091,1.50,no,-0.0312
Fe1,321.0229,2.425453,-0.7091,3.00,no,-0.0520
Fe1,321.0829,2.468855,-0.3670,0.75,no,-0.0228
Fe1,321.0829,2.468855,-0.3670,1.50,no,-0.0336
Fe1,321.0829,2.468855,-0.3670,3.00,no,-0.0550
Fe1,321.1607,2.851248,-1.3690,0.75,no,-0.0219
Fe1,321.1607,2.851248,-1.3690,1.50,no,-0.0318
Fe1,321.1607,2.851248,-1.3690,3.00,no,-0.0503
Fe1,321.1986,2.399225,-0.3100,0.75,no,-0.0245
Fe1,321.1986,2.399225,-0.3100,1.50,no,-0.0357
Fe1,321.1986,2.399225,-0.3100,3.00,no,-0.0575
Fe1,321.3757,3.017647,-1.8180,0.75,no,-0.0179
Fe1,321.3757,3.017647,-1.8180,1.50,no,-0.0269
Fe1,321.3757,3.017647,-1.8180,3.00,no,-0.0442
Fe1,321.4011,2.449580,-0.0390,0.75,no,-0.0684
Fe1,321.4011,2.449580,-0.0390,1.50,no,-0.0917
Fe1,321.4011,2.449580,-0.0390,3.00,no,-0.1388
Fe1,321.4062,2.449580,-0.0410,0.75,no,-0.0449
Fe1,321.4062,2.449580,-0.0410,1.50,no,-0.0641
Fe1,321.4062,2.449580,-0.0410,3.00,no,-0.1025
Fe1,321.4396,0.087286,-2.6180,0.75,no,-0.0152
Fe1,321.4396,0.087286,-2.6180,1.50,no,-0.0233
Fe1,321.4396,0.087286,-2.6180,3.00,no,-0.0371
Fe1,321.5938,2.468855,-0.3190,0.75,no,-0.0213
Fe1,321.5938,2.468855,-0.3190,1.50,no,-0.0314
Fe1,321.5938,2.468855,-0.3190,3.00,no,-0.0511
Fe1,321.7377,2.399225,-0.5000,0.75,no,-0.0219
Fe1,321.7377,2.399225,-0.5000,1.50,no,-0.0320
Fe1,321.7377,2.399225,-0.5000,3.00,no,-0.0517
Fe1,321.9582,2.449580,-0.1880,0.75,no,-0.0236
Fe1,321.9582,2.449580,-0.1880,1.50,no,-0.0345
Fe1,321.9582,2.449580,-0.1880,3.00,no,-0.0555
Fe1,321.9766,0.110115,-4.0760,0.75,no,-0.0116
Fe1,321.9766,0.110115,-4.0760,1.50,no,-0.0186
Fe1,321.9766,0.110115,-4.0760,3.00,no,-0.0337
Fe1,321.9804,2.425453,-0.4060,0.75,no,-0.0220
Fe1,321.9804,2.425453,-0.4060,1.50,no,-0.0322
Fe1,321.9804,2.425453,-0.4060,3.00,no,-0.0533
Fe1,322.1916,2.482139,-1.2439,0.75,no,-0.0193
Fe1,322.1916,2.482139,-1.2439,1.50,no,-0.0288
Fe1,322.1916,2.482139,-1.2439,3.00,no,-0.0476
Fe1,322.2067,2.399225,0.1711,0.75,no,-0.0225
Fe1,322.2067,2.399225,0.1711,1.50,no,-0.0330
Fe1,322.2067,2.399225,0.1711,3.00,no,-0.0529
Fe1,322.5606,2.432715,-2.1850,0.75,no,-0.0170
Fe1,322.5606,2.432715,-2.1850,1.50,no,-0.0260
Fe1,322.5606,2.432715,-2.1850,3.00,no,-0.0440
Fe1,322.5787,2.399225,0.3791,0.75,no,-0.1018
Fe1,322.5787,2.399225,0.3791,1.50,no,-0.1486
Fe1,322.5787,2.399225,0.3791,3.00,no,-0.4173
Fe1,322.6013,2.559193,-1.9461,0.75,no,-0.0176
Fe1,322.6013,2.559193,-1.9461,1.50,no,-0.0269
Fe1,322.6013,2.559193,-1.9461,3.00,no,-0.0453
Fe1,322.7061,2.482139,-1.4521,0.75,no,-0.0207
Fe1,322.7061,2.482139,-1.4521,1.50,no,-0.0307
Fe1,322.7061,2.482139,-1.4521,3.00,no,-0.0507
Fe1,322.7795,2.425453,-0.2600,0.75,no,-0.0249
Fe1,322.7795,2.425453,-0.2600,1.50,no,-0.0366
Fe1,322.7795,2.425453,-0.2600,3.00,no,-0.0590
Fe1,322.8249,2.468855,-0.7800,0.75,no,-0.0265
Fe1,322.8249,2.468855,-0.7800,1.50,no,-0.0388
Fe1,322.8249,2.468855,-0.7800,3.00,no,-0.0644
Fe1,322.8598,3.236747,-1.4510,0.75,no,-0.0211
Fe1,322.8598,3.236747,-1.4510,1.50,no,-0.0302
Fe1,322.8598,3.236747,-1.4510,3.00,no,-0.0455
Fe1,322.8898,2.482139,-1.3099,0.75,no,-0.0264
Fe1,322.8898,2.482139,-1.3099,1.50,no,-0.0389
Fe1,322.8898,2.482139,-1.3099,3.00,no,-0.0639
Fe1,322.9120,0.121267,-3.1060,0.75,no,-0.0107
Fe1,322.9120,0.121267,-3.1060,1.50,no,-0.0164
Fe1,322.9120,0.121267,-3.1060,3.00,no,-0.0250
Fe1,322.9991,3.046894,-0.7389,0.75,no,-0.0237
Fe1,322.9991,3.046894,-0.7389,1.50,no,-0.0348
Fe1,322.9991,3.046894,-0.7389,3.00,no,-0.0594
Fe1,323.0156,2.468855,-0.7930,0.75,no,-0.0307
Fe1,323.0156,2.468855,-0.7930,1.50,no,-0.0439
Fe1,323.0156,2.468855,-0.7930,3.00,no,-0.0718
Fe1,323.0207,2.468855,-1.7809,0.75,no,-0.0116
Fe1,323.0207,2.468855,-1.7809,1.50,no,-0.0186
Fe1,323.0207,2.468855,-1.7809,3.00,no,-0.0337
Fe1,323.0964,2.449580,-0.4900,0.75,no,-0.0232
Fe1,323.0964,2.449580,-0.4900,1.50,no,-0.0339
Fe1,323.0964,2.449580,-0.4900,3.00,no,-0.0546
Fe1,323.3052,3.236747,-0.0060,0.75,no,-0.0239
Fe1,323.3052,3.236747,-0.0060,1.50,no,-0.0345
Fe1,323.3052,3.236747,-0.0060,3.00,no,-0.0545
Fe1,323.3967,2.425453,-0.5000,0.75,no,-0.0247
Fe1,323.3967,2.425453,-0.5000,1.50,no,-0.0358
Fe1,323.3967,2.425453,-0.5000,3.00,no,-0.0582
Fe1,323.4613,0.051570,-2.8979,0.75,no,-0.0121
Fe1,323.4613,0.051570,-2.8979,1.50,no,-0.0193
Fe1,323.4613,0.051570,-2.8979,3.00,no,-0.0307
Fe1,323.6222,0.051570,-2.5110,0.75,no,-0.0122
Fe1,323.6222,0.051570,-2.5110,1.50,no,-0.0202
Fe1,323.6222,0.051570,-2.5110,3.00,no,-0.0332
Fe1,323.7222,1.557370,-3.1870,0.75,no,-0.0088
Fe1,323.7222,1.557370,-3.1870,1.50,no,-0.0149
Fe1,323.7222,1.557370,-3.1870,3.00,no,-0.0267
Fe1,323.9433,2.425453,-0.2100,0.75,no,-0.0224
Fe1,323.9433,2.425453,-0.2100,1.50,no,-0.0325
Fe1,323.9433,2.425453,-0.2100,3.00,no,-0.0520
Fe1,323.9457,2.482139,-1.4972,0.75,no,-0.0116
Fe1,323.9457,2.482139,-1.4972,1.50,no,-0.0186
Fe1,323.9457,2.482139,-1.4972,3.00,no,-0.0337
Fe1,324.3107,2.453451,-2.1660,0.75,no,-0.0194
Fe1,324.3107,2.453451,-2.1660,1.50,no,-0.0282
Fe1,324.3107,2.453451,-2.1660,3.00,no,-0.0443
Fe1,324.4188,2.425453,-0.2750,0.75,no,-0.0211
Fe1,324.4188,2.425453,-0.2750,1.50,no,-0.0312
Fe1,324.4188,2.425453,-0.2750,3.00,no,-0.0509
Fe1,324.5965,0.914610,-2.7661,0.75,no,-0.0116
Fe1,324.5965,0.914610,-2.7661,1.50,no,-0.0186
Fe1,324.5965,0.914610,-2.7661,3.00,no,-0.0337
Fe1,324.6005,0.110115,-2.8770,0.75,no,-0.0124
Fe1,324.6005,0.110115,-2.8770,1.50,no,-0.0198
Fe1,324.6005,0.110115,-2.8770,3.00,no,-0.0319
Fe1,324.6481,2.588127,-1.4490,0.75,no,-0.0222
Fe1,324.6481,2.588127,-1.4490,1.50,no,-0.0328
Fe1,324.6481,2.588127,-1.4490,3.00,no,-0.0515
Fe1,324.6961,2.197885,-1.2861,0.75,no,-0.0239
Fe1,324.6961,2.197885,-1.2861,1.50,no,-0.0358
Fe1,324.6961,2.197885,-1.2861,3.00,no,-0.0599
Fe1,324.7210,2.608523,-1.7280,0.75,no,-0.0116
Fe1,324.7210,2.608523,-1.7280,1.50,no,-0.0186
Fe1,324.7210,2.608523,-1.7280,3.00,no,-0.0337
Fe1,324.7280,2.468855,-1.1500,0.75,no,-0.0276
Fe1,324.7280,2.468855,-1.1500,1.50,no,-0.0409
Fe1,324.7280,2.468855,-1.1500,3.00,no,-0.0641
Fe1,324.8204,2.449580,-0.6700,0.75,no,-0.0235
Fe1,324.8204,2.449580,-0.6700,1.50,no,-0.0344
Fe1,324.8204,2.449580,-0.6700,3.00,no,-0.0560
Fe1,325.0623,2.175963,-1.5180,0.75,no,-0.0250
Fe1,325.0623,2.175963,-1.5180,1.50,no,-0.0372
Fe1,325.0623,2.175963,-1.5180,3.00,no,-0.0651
Fe1,325.0759,3.267140,-1.3040,0.75,no,-0.0224
Fe1,325.0759,3.267140,-1.3040,1.50,no,-0.0322
Fe1,325.0759,3.267140,-1.3040,3.00,no,-0.0523
Fe1,325.2914,2.559193,-1.4160,0.75,no,-0.0228
Fe1,325.2914,2.559193,-1.4160,1.50,no,-0.0333
Fe1,325.2914,2.559193,-1.4160,3.00,no,-0.0517
Fe1,325.3599,3.251509,-0.6349,0.75,no,-0.0252
Fe1,325.3599,3.251509,-0.6349,1.50,no,-0.0362
Fe1,325.3599,3.251509,-0.6349,3.00,no,-0.0547
Fe1,325.4362,3.267140,-0.0580,0.75,no,-0.0301
Fe1,325.4362,3.267140,-0.0580,1.50,no,-0.0452
Fe1,325.4362,3.267140,-0.0580,3.00,no,-0.0779
Fe1,325.4455,2.449580,-2.3800,0.75,no,-0.0212
Fe1,325.4455,2.449580,-2.3800,1.50,no,-0.0315
Fe1,325.4455,2.449580,-2.3800,3.00,no,-0.0481
Fe1,325.4724,2.692430,-1.9272,0.75,no,-0.0220
Fe1,325.4724,2.692430,-1.9272,1.50,no,-0.0312
Fe1,325.4724,2.692430,-1.9272,3.00,no,-0.0467
Fe1,325.7235,2.990377,-1.1660,0.75,no,-0.0255
Fe1,325.7235,2.990377,-1.1660,1.50,no,-0.0363
Fe1,325.7235,2.990377,-1.1660,3.00,no,-0.0548
Fe1,325.7593,2.175963,-1.1472,0.75,no,-0.0232
Fe1,325.7593,2.175963,-1.1472,1.50,no,-0.0343
Fe1,325.7593,2.175963,-1.1472,3.00,no,-0.0554
Fe1,325.9989,2.449580,-1.2700,0.75,yes,-0.0243
Fe1,325.9989,2.449580,-1.2700,1.50,yes,-0.0355
Fe1,325.9989,2.449580,-1.2700,3.00,yes,-0.0574
Fe1,326.4512,2.197885,-1.3150,0.75,no,-0.0217
Fe1,326.4512,2.197885,-1.3150,1.50,no,-0.0321
Fe1,326.4512,2.197885,-1.3150,3.00,no,-0.0521
Fe1,326.5047,0.087286,-3.0020,0.75,no,-0.0109
Fe1,326.5047,0.087286,-3.0020,1.50,no,-0.0173
Fe1,326.5047,0.087286,-3.0020,3.00,no,-0.0270
Fe1,326.5616,2.175963,-0.6110,0.75,no,-0.0199
Fe1,326.5616,2.175963,-0.6110,1.50,no,-0.0300
Fe1,326.5616,2.175963,-0.6110,3.00,no,-0.0494
Fe1,326.8233,2.222730,-1.5360,0.75,no,-0.0226
Fe1,326.8233,2.222730,-1.5360,1.50,no,-0.0335
Fe1,326.8233,2.222730,-1.5360,3.00,no,-0.0540
Fe1,327.1485,3.251509,-1.0210,0.75,no,-0.0241
Fe1,327.1485,3.251509,-1.0210,1.50,no,-0.0349
Fe1,327.1485,3.251509,-1.0210,3.00,no,-0.0522
Fe1,327.1683,1.484877,-2.7670,0.75,no,-0.0127
Fe1,327.1683,1.484877,-2.7670,1.50,no,-0.0192
Fe1,327.1683,1.484877,-2.7670,3.00,no,-0.0320
Fe1,327.6470,2.197885,-1.5940,0.75,yes,-0.0227
Fe1,327.6470,2.197885,-1.5940,1.50,yes,-0.0331
Fe1,327.6470,2.197885,-1.5940,3.00,yes,-0.0521
Fe1,328.0260,3.301430,-0.1260,0.75,yes,-0.0270
Fe1,328.0260,3.301430,-0.1260,1.50,yes,-0.0387
Fe1,328.0260,3.301430,-0.1260,3.00,yes,-0.0603
Fe1,328.2891,3.274011,-0.5580,0.75,no,-0.0242
Fe1,328.2891,3.274011,-0.5580,1.50,no,-0.0352
Fe1,328.2891,3.274011,-0.5580,3.00,no,-0.0540
Fe1,328.4587,2.197885,-1.3410,0.75,no,-0.0203
Fe1,328.4587,2.197885,-1.3410,1.50,no,-0.0303
Fe1,328.4587,2.197885,-1.3410,3.00,no,-0.0498
Fe1,328.6753,2.175963,-0.1680,0.75,no,-0.0175
Fe1,328.6753,2.175963,-0.1680,1.50,no,-0.0268
Fe1,328.6753,2.175963,-0.1680,3.00,no,-0.0445
Fe1,328.8966,2.197885,-1.9029,0.75,no,-0.0207
Fe1,328.8966,2.197885,-1.9029,1.50,no,-0.0302
Fe1,328.8966,2.197885,-1.9029,3.00,no,-0.0471
Fe1,329.0988,2.222730,-1.2109,0.75,no,-0.0223
Fe1,329.0988,2.222730,-1.2109,1.50,no,-0.0335
Fe1,329.0988,2.222730,-1.2109,3.00,no,-0.0559
Fe1,329.2021,3.251509,-0.0739,0.75,no,-0.0214
Fe1,329.2021,3.251509,-0.0739,1.50,no,-0.0313
Fe1,329.2021,3.251509,-0.0739,3.00,no,-0.0508
Fe1,329.3140,1.607909,-3.1169,0.75,no,-0.0067
Fe1,329.3140,1.607909,-3.1169,1.50,no,-0.0128
Fe1,329.3140,1.607909,-3.1169,3.00,no,-0.0250
Fe1,329.8132,2.222730,-1.1330,0.75,yes,-0.0234
Fe1,329.8132,2.222730,-1.1330,1.50,yes,-0.0345
Fe1,329.8132,2.222730,-1.1330,3.00,yes,-0.0556
Fe1,330.3569,3.017647,-1.7760,0.75,no,-0.0182
Fe1,330.3569,3.017647,-1.7760,1.50,no,-0.0263
Fe1,330.3569,3.017647,-1.7760,3.00,no,-0.0404
Fe1,330.5971,2.197885,-0.3330,0.75,no,-0.0202
Fe1,330.5971,2.197885,-0.3330,1.50,no,-0.0307
Fe1,330.5971,2.197885,-0.3330,3.00,no,-0.0506
Fe1,330.6342,3.046894,-0.0720,0.75,no,-0.0116
Fe1,330.6342,3.046894,-0.0720,1.50,no,-0.0186
Fe1,330.6342,3.046894,-0.0720,3.00,no,-0.0337
Fe1,330.6357,2.222730,-0.4010,0.75,no,-0.0251
Fe1,330.6357,2.222730,-0.4010,1.50,no,-0.0369
Fe1,330.6357,2.222730,-0.4010,3.00,no,-0.0589
Fe1,330.7233,3.236747,-0.3770,0.75,no,-0.0209
Fe1,330.7233,3.236747,-0.3770,1.50,no,-0.0315
Fe1,330.7233,3.236747,-0.3770,3.00,no,-0.0512
Fe1,331.0341,2.948817,-1.1650,0.75,no,-0.0265
Fe1,331.0341,2.948817,-1.1650,1.50,no,-0.0383
Fe1,331.0341,2.948817,-1.1650,3.00,no,-0.0613
Fe1,331.0490,3.251509,-1.0400,0.75,no,-0.0251
Fe1,331.0490,3.251509,-1.0400,1.50,no,-0.0371
Fe1,331.0490,3.251509,-1.0400,3.00,no,-0.0589
Fe1,331.4741,3.300950,-0.0781,0.75,yes,-0.0220
Fe1,331.4741,3.300950,-0.0781,1.50,yes,-0.0322
Fe1,331.4741,3.300950,-0.0781,3.00,yes,-0.0518
Fe1,331.7121,2.278623,-1.7320,0.75,yes,-0.0235
Fe1,331.7121,2.278623,-1.7320,1.50,yes,-0.0343
Fe1,331.7121,2.278623,-1.7320,3.00,yes,-0.0532
Fe1,331.9253,2.990377,-1.2560,0.75,yes,-0.0263
Fe1,331.9253,2.990377,-1.2560,1.50,yes,-0.0366
Fe1,331.9253,2.990377,-1.2560,3.00,yes,-0.0530
Fe1,332.2473,2.939870,-0.8251,0.75,yes,-0.0244
Fe1,332.2473,2.939870,-0.8251,1.50,yes,-0.0352
Fe1,332.2473,2.939870,-0.8251,3.00,yes,-0.0555
Fe1,332.4536,2.404094,-1.5040,0.75,no,-0.0266
Fe1,332.4536,2.404094,-1.5040,1.50,no,-0.0417
Fe1,332.4536,2.404094,-1.5040,3.00,no,-0.0701
Fe1,332.5465,2.453451,-1.5600,0.75,no,-0.0269
Fe1,332.5465,2.453451,-1.5600,1.50,no,-0.0422
Fe1,332.5465,2.453451,-1.5600,3.00,no,-0.0691
Fe1,332.8866,3.267140,-0.3939,0.75,yes,-0.0256
Fe1,332.8866,3.267140,-0.3939,1.50,yes,-0.0384
Fe1,332.8866,3.267140,-0.3939,3.00,yes,-0.0597
Fe1,333.1611,2.432715,-1.5741,0.75,yes,-0.0264
Fe1,333.1611,2.432715,-1.5741,1.50,yes,-0.0414
Fe1,333.1611,2.432715,-1.5741,3.00,yes,-0.0689
Fe1,333.4218,2.432715,-2.0450,0.75,yes,-0.0268
Fe1,333.4218,2.432715,-2.0450,1.50,yes,-0.0473
Fe1,333.4218,2.432715,-2.0450,3.00,yes,-0.0813
Fe1,333.5769,2.845066,-1.2050,0.75,no,-0.0287
Fe1,333.5769,2.845066,-1.2050,1.50,no,-0.0412
Fe1,333.5769,2.845066,-1.2050,3.00,no,-0.0625
Fe1,333.6257,3.301430,-1.1320,0.75,no,-0.0237
Fe1,333.6257,3.301430,-1.1320,1.50,no,-0.0339
Fe1,333.6257,3.301430,-1.1320,3.00,no,-0.0503
Fe1,333.7665,2.692430,-1.0400,0.75,yes,-0.0255
Fe1,333.7665,2.692430,-1.0400,1.50,yes,-0.0372
Fe1,333.7665,2.692430,-1.0400,3.00,yes,-0.0580
Fe1,333.9194,2.453451,-1.6859,0.75,no,-0.0299
Fe1,333.9194,2.453451,-1.6859,1.50,no,-0.0525
Fe1,333.9194,2.453451,-1.6859,3.00,no,-0.0945
Fe1,334.0564,2.278623,-1.3830,0.75,no,-0.0240
Fe1,334.0564,2.278623,-1.3830,1.50,no,-0.0357
Fe1,334.0564,2.278623,-1.3830,3.00,no,-0.0580
Fe1,334.1906,2.692430,-1.2550,0.75,no,-0.0267
Fe1,334.1906,2.692430,-1.2550,1.50,no,-0.0388
Fe1,334.1906,2.692430,-1.2550,3.00,no,-0.0599
Fe1,334.2292,2.845066,-1.3239,0.75,no,-0.0308
Fe1,334.2292,2.845066,-1.3239,1.50,no,-0.0442
Fe1,334.2292,2.845066,-1.3239,3.00,no,-0.0711
Fe1,334.7925,2.278623,-1.3840,0.75,yes,-0.0252
Fe1,334.7925,2.278623,-1.3840,1.50,yes,-0.0365
Fe1,334.7925,2.278623,-1.3840,3.00,yes,-0.0566
Fe1,335.1522,2.197885,-2.0999,0.75,no,-0.0215
Fe1,335.1522,2.197885,-2.0999,1.50,no,-0.0307
Fe1,335.1522,2.197885,-2.0999,3.00,no,-0.0464
Fe1,335.1744,2.727567,-1.5880,0.75,no,-0.0235
Fe1,335.1744,2.727567,-1.5880,1.50,no,-0.0339
Fe1,335.1744,2.727567,-1.5880,3.00,no,-0.0514
Fe1,335.3260,2.432715,-2.0470,0.75,no,-0.0274
Fe1,335.3260,2.432715,-2.0470,1.50,no,-0.0482
Fe1,335.3260,2.432715,-2.0470,3.00,no,-0.0828
Fe1,335.4059,2.858076,-1.1690,0.75,no,-0.0345
Fe1,335.4059,2.858076,-1.1690,1.50,no,-0.0489
Fe1,335.4059,2.858076,-1.1690,3.00,no,-0.0769
Fe1,335.5228,3.301430,-0.4050,0.75,no,-0.0260
Fe1,335.5228,3.301430,-0.4050,1.50,no,-0.0390
Fe1,335.5228,3.301430,-0.4050,3.00,no,-0.0607
Fe1,335.6401,2.278623,-1.8799,0.75,no,-0.0214
Fe1,335.6401,2.278623,-1.8799,1.50,no,-0.0314
Fe1,335.6401,2.278623,-1.8799,3.00,no,-0.0488
Fe1,336.9547,2.727567,-0.4820,0.75,no,-0.0242
Fe1,336.9547,2.727567,-0.4820,1.50,no,-0.0357
Fe1,336.9547,2.727567,-0.4820,3.00,no,-0.0581
Fe1,337.0783,2.692430,-0.2660,0.75,no,-0.0242
Fe1,337.0783,2.692430,-0.2660,1.50,no,-0.0356
Fe1,337.0783,2.692430,-0.2660,3.00,no,-0.0577
Fe1,337.2074,2.175963,-1.9549,0.75,no,-0.0265
Fe1,337.2074,2.175963,-1.9549,1.50,no,-0.0364
Fe1,337.2074,2.175963,-1.9549,3.00,no,-0.0542
Fe1,337.3870,2.727567,-2.2760,0.75,yes,-0.0164
Fe1,337.3870,2.727567,-2.2760,1.50,yes,-0.0244
Fe1,337.3870,2.727567,-2.2760,3.00,yes,-0.0378
Fe1,337.9018,2.175963,-1.4060,0.75,no,-0.0238
Fe1,337.9018,2.175963,-1.4060,1.50,no,-0.0349
Fe1,337.9018,2.175963,-1.4060,3.00,no,-0.0567
Fe1,338.0110,2.758600,-0.7010,0.75,no,-0.0259
Fe1,338.0110,2.758600,-0.7010,1.50,no,-0.0381
Fe1,338.0110,2.758600,-0.7010,3.00,no,-0.0611
Fe1,338.1334,2.845066,-1.8560,0.75,yes,-0.0352
Fe1,338.1334,2.845066,-1.8560,1.50,yes,-0.0664
Fe1,338.1334,2.845066,-1.8560,3.00,yes,-0.1085
Fe1,338.2402,2.175963,-1.9099,0.75,yes,-0.0277
Fe1,338.2402,2.175963,-1.9099,1.50,yes,-0.0379
Fe1,338.2402,2.175963,-1.9099,3.00,yes,-0.0560
Fe1,338.3692,2.197885,-1.3670,0.75,no,-0.0281
Fe1,338.3692,2.197885,-1.3670,1.50,no,-0.0407
Fe1,338.3692,2.197885,-1.3670,3.00,no,-0.0658
Fe1,338.3979,2.175963,-1.8389,0.75,no,-0.0267
Fe1,338.3979,2.175963,-1.8389,1.50,no,-0.0374
Fe1,338.3979,2.175963,-1.8389,3.00,no,-0.0573
Fe1,339.2305,2.197885,-1.0670,0.75,no,-0.0272
Fe1,339.2305,2.197885,-1.0670,1.50,no,-0.0395
Fe1,339.2305,2.197885,-1.0670,3.00,no,-0.0653
Fe1,339.2652,2.175963,-0.6440,0.75,no,-0.0256
Fe1,339.2652,2.175963,-0.6440,1.50,no,-0.0377
Fe1,339.2652,2.175963,-0.6440,3.00,no,-0.0638
Fe1,339.4077,2.453451,-2.2340,0.75,no,-0.0210
Fe1,339.4077,2.453451,-2.2340,1.50,no,-0.0319
Fe1,339.4077,2.453451,-2.2340,3.00,no,-0.0501
Fe1,339.4583,2.197885,-1.3450,0.75,no,-0.0252
Fe1,339.4583,2.197885,-1.3450,1.50,no,-0.0368
Fe1,339.4583,2.197885,-1.3450,3.00,no,-0.0594
Fe1,339.6976,0.958165,-2.4260,0.75,no,-0.0077
Fe1,339.6976,0.958165,-2.4260,1.50,no,-0.0133
Fe1,339.6976,0.958165,-2.4260,3.00,no,-0.0234
Fe1,339.7638,0.990119,-3.1739,0.75,no,-0.0018
Fe1,339.7638,0.990119,-3.1739,1.50,no,-0.0068
Fe1,339.7638,0.990119,-3.1739,3.00,no,-0.0177
Fe1,339.9333,2.197885,-0.6210,0.75,no,-0.0226
Fe1,339.9333,2.197885,-0.6210,1.50,no,-0.0333
Fe1,339.9333,2.197885,-0.6210,3.00,no,-0.0556
Fe1,340.1518,0.914610,-2.0590,0.75,no,-0.0104
Fe1,340.1518,0.914610,-2.0590,1.50,no,-0.0174
Fe1,340.1518,0.914610,-2.0590,3.00,no,-0.0299
Fe1,340.2256,3.236747,-0.3060,0.75,no,-0.0281
Fe1,340.2256,3.236747,-0.3060,1.50,no,-0.0404
Fe1,340.2256,3.236747,-0.3060,3.00,no,-0.0627
Fe1,340.3290,2.831615,-1.3150,0.75,no,-0.0319
Fe1,340.3290,2.831615,-1.3150,1.50,no,-0.0458
Fe1,340.3290,2.831615,-1.3150,3.00,no,-0.0741
Fe1,340.4270,1.011064,-2.5810,0.75,no,-0.0127
Fe1,340.4270,1.011064,-2.5810,1.50,no,-0.0199
Fe1,340.4270,1.011064,-2.5810,3.00,no,-0.0338
Fe1,340.4354,2.197885,-0.8770,0.75,no,-0.0311
Fe1,340.4354,2.197885,-0.8770,1.50,no,-0.0444
Fe1,340.4354,2.197885,-0.8770,3.00,no,-0.0703
Fe1,340.6799,2.222730,-0.9641,0.75,no,-0.0253
Fe1,340.6799,2.222730,-0.9641,1.50,no,-0.0370
Fe1,340.6799,2.222730,-0.9641,3.00,no,-0.0612
Fe1,340.7459,2.175963,-0.0201,0.75,no,-0.0271
Fe1,340.7459,2.175963,-0.0201,1.50,no,-0.0388
Fe1,340.7459,2.175963,-0.0201,3.00,no,-0.0611
Fe1,340.7532,2.175963,-1.7861,0.75,no,-0.0116
Fe1,340.7532,2.175963,-1.7861,1.50,no,-0.0186
Fe1,340.7532,2.175963,-1.7861,3.00,no,-0.0337
Fe1,341.0169,3.414925,-0.3541,0.75,no,-0.0265
Fe1,341.0169,3.414925,-0.3541,1.50,no,-0.0387
Fe1,341.0169,3.414925,-0.3541,3.00,no,-0.0593
Fe1,341.0895,0.914610,-3.3130,0.75,no,-0.0028
Fe1,341.0895,0.914610,-3.3130,1.50,no,-0.0080
Fe1,341.0895,0.914610,-3.3130,3.00,no,-0.0192
Fe1,341.3132,2.197885,-0.4030,0.75,no,-0.0228
Fe1,341.3132,2.197885,-0.4030,1.50,no,-0.0337
Fe1,341.3132,2.197885,-0.4030,3.00,no,-0.0559
Fe1,341.5531,2.222730,-1.3909,0.75,no,-0.0276
Fe1,341.5531,2.222730,-1.3909,1.50,no,-0.0397
Fe1,341.5531,2.222730,-1.3909,3.00,no,-0.0636
Fe1,341.7841,2.222730,-0.6760,0.75,no,-0.0238
Fe1,341.7841,2.222730,-0.6760,1.50,no,-0.0349
Fe1,341.7841,2.222730,-0.6760,3.00,no,-0.0583
Fe1,341.8507,2.222730,-0.7610,0.75,no,-0.0233
Fe1,341.8507,2.222730,-0.7610,1.50,no,-0.0343
Fe1,341.8507,2.222730,-0.7610,3.00,no,-0.0568
Fe1,342.2656,2.222730,-0.9160,0.75,no,-0.0236
Fe1,342.2656,2.222730,-0.9160,1.50,no,-0.0346
Fe1,342.2656,2.222730,-0.9160,3.00,no,-0.0572
Fe1,342.4284,2.175963,-0.7030,0.75,no,-0.0236
Fe1,342.4284,2.175963,-0.7030,1.50,no,-0.0347
Fe1,342.4284,2.175963,-0.7030,3.00,no,-0.0576
Fe1,342.6325,2.278623,-1.6220,0.75,no,-0.0116
Fe1,342.6325,2.278623,-1.6220,1.50,no,-0.0186
Fe1,342.6325,2.278623,-1.6220,3.00,no,-0.0337
Fe1,342.6379,0.990119,-1.9090,0.75,no,-0.0194
Fe1,342.6379,0.990119,-1.9090,1.50,no,-0.0288
Fe1,342.6379,0.990119,-1.9090,3.00,no,-0.0449
Fe1,342.6628,2.197885,-0.9891,0.75,no,-0.0412
Fe1,342.6628,2.197885,-0.9891,1.50,no,-0.0589
Fe1,342.6628,2.197885,-0.9891,3.00,no,-0.1005
Fe1,342.6666,3.267140,-0.6831,0.75,no,-0.0116
Fe1,342.6666,3.267140,-0.6831,1.50,no,-0.0186
Fe1,342.6666,3.267140,-0.6831,3.00,no,-0.0337
Fe1,342.6988,0.990119,-2.6030,0.75,no,-0.0113
Fe1,342.6988,0.990119,-2.6030,1.50,no,-0.0180
Fe1,342.6988,0.990119,-2.6030,3.00,no,-0.0322
Fe1,342.7119,2.175963,-0.0969,0.75,no,-0.0273
Fe1,342.7119,2.175963,-0.0969,1.50,no,-0.0396
Fe1,342.7119,2.175963,-0.0969,3.00,no,-0.0632
Fe1,342.8193,2.197885,-0.8220,0.75,no,-0.0246
Fe1,342.8193,2.197885,-0.8220,1.50,no,-0.0361
