key,species,wl,gf_ll,gf_synth,dgf,ep,n_comp_ll,n_comp_synth,nist_grade,ll_source,synth_ref,hfs
"(27, 1)",Co I,4238.423556756915,-2.275963962831263,-1.549,0.7269639628312632,3.6289,9,1,,VALD3,K08,True
"(27, 1)",Co I,4238.444129743301,-1.6391357207385264,-1.549,0.09013572073852649,3.6289999999999996,12,1,,VALD3,K08,True
"(27, 1)",Co I,4239.818645994431,-2.4609436186674674,-2.461,-5.6381332532495776e-05,2.2800000000000002,12,1,,VALD3,K08,True
"(27, 1)",Co I,4240.788694832539,-3.0288960313208575,-2.67,0.35889603132085757,3.053399999999999,15,1,,VALD3,FMW,True
"(27, 1)",Co I,4242.088763230045,-2.7068878507483918,-2.707,-0.00011214925160807354,1.049,18,1,,VALD3,K08,True
"(27, 1)",Co I,4243.852682638906,-3.517975492332053,-3.363,0.1549754923320532,2.7866,11,1,,VALD3,K08,True
"(27, 1)",Co I,4244.019324261805,-3.027056907336743,-2.522,0.5050569073367432,3.6223,8,1,,VALD3,K08,True
"(27, 1)",Co I,4244.027439207668,-2.6846210553997425,-2.522,0.1626210553997427,3.6224,8,1,,VALD3,K08,True
"(27, 1)",Co I,4245.574229955221,-2.7082446143666767,-2.203,0.5052446143666769,3.6223000000000005,9,1,,VALD3,K08,True
"(27, 1)",Co I,4245.578935519706,-2.365521187467186,-2.203,0.16252118746718613,3.6224,9,1,,VALD3,K08,True
"(27, 1)",Co I,4248.173653308578,-1.652949338186908,-1.47,0.18294933818690806,2.8705,8,1,,VALD3,K08,True
"(27, 1)",Co I,4250.611418116678,-3.3749373857407683,-3.192,0.18293738574076812,2.8705,9,1,,VALD3,K08,True
"(27, 1)",Co I,4252.298659123058,-3.126566465003706,-3.061,0.06556646500370622,0.10119999999999998,14,1,,VALD3,K08,True
"(27, 1)",Co I,4254.061583949002,-1.5542446143666766,-1.049,0.5052446143666767,3.6223000000000005,9,1,,VALD3,K08,True
"(27, 1)",Co I,4254.064789609602,-1.2115211874671858,-1.049,0.1625211874671859,3.6224,9,1,,VALD3,K08,True
"(27, 1)",Co I,4255.2239303792785,-1.0691357207385264,-0.979,0.09013572073852638,3.6289999999999996,12,1,,VALD3,K08,True
"(27, 1)",Co I,4255.384597961011,-2.0039436186674675,-2.004,-5.6381332532495776e-05,3.774500000000001,12,1,,VALD3,K08,True
"(27, 1)",Co I,4257.566166611548,-2.2000839642803847,-1.792,0.4080839642803846,3.6319999999999997,12,1,,VALD3,K08,True
"(27, 1)",Co I,4257.587419451488,-2.0071501408731693,-1.792,0.2151501408731693,3.6320999999999994,9,1,,VALD3,K08,True
"(27, 1)",Co I,4259.731736082432,-2.480863367326478,-2.266,0.21486336732647793,3.6321,8,1,,VALD3,K08,True
"(27, 1)",Co I,4260.626822032222,-3.3168878507483917,-3.317,-0.00011214925160851763,2.8774,18,1,,VALD3,K08,True
"(27, 1)",Co I,4260.637880661654,-1.7639246450142285,-1.639,0.12492464501422851,4.113,12,1,,VALD3,K08,True
"(27, 1)",Co I,4263.74862946122,-1.8081357207385265,-1.718,0.09013572073852649,3.6289999999999996,12,1,,VALD3,K08,True
"(27, 1)",Co I,4264.630879196123,-3.2440383066154905,-3.244,3.8306615490313334e-05,2.6304,6,1,,VALD3,K08,True
"(27, 1)",Co I,4264.658704684758,-2.2689602424776094,-2.269,-3.9757522390715394e-05,3.9514999999999993,21,1,,VALD3,K08,True
"(27, 1)",Co I,4267.186086892327,-2.224943618667467,-2.225,-5.6381332532939865e-05,3.4092,12,1,,VALD3,K08,True
"(27, 1)",Co I,4268.028837604335,-4.03603830661549,-4.036,3.8306615490313334e-05,0.22429999999999997,6,1,,VALD3,K08,True
"(27, 1)",Co I,4268.442338824985,-1.4979436186674673,-1.498,-5.638133253271782e-05,2.5417999999999994,12,1,,VALD3,K08,True
"(27, 1)",Co I,4270.360656128793,-1.8799456098583782,-1.88,-5.4390141621674104e-05,2.5417999999999994,10,1,,VALD3,K08,True
"(27, 1)",Co I,4270.415752168594,-3.6598878507483916,-3.66,-0.00011214925160851763,1.049,18,1,,VALD3,FMW,True
"(27, 1)",Co I,4270.4488992281895,-2.1965634880720692,-1.733,0.46356348807206915,2.8706,2,1,,VALD3,K08,True
"(27, 1)",Co I,4270.935883919273,-3.050053992029426,-2.244,0.8060539920294256,3.6653,3,1,,VALD3,K08,True
"(27, 1)",Co I,4270.936104137743,-2.3177427230566012,-2.244,0.07374272305660101,3.6654,9,1,,VALD3,K08,True
"(27, 1)",Co I,4273.634588996703,-2.5689436186674675,-2.569,-5.6381332532495776e-05,3.5298999999999996,12,1,,VALD3,K08,True
"(27, 1)",Co I,4275.085921401369,-2.1047389909416756,-1.989,0.1157389909416755,3.5679,19,1,,VALD3,K08,True
"(27, 1)",Co I,4276.105306892311,-0.9248393412423613,-0.809,0.11583934124236128,3.5679,18,1,,VALD3,K08,True
"(27, 1)",Co I,4276.127969662236,-1.4393914646914305,-0.809,0.6303914646914305,3.568,3,1,,VALD3,K08,True
"(27, 1)",Co I,4276.538112723028,-2.343945609858378,-2.344,-5.4390141621674104e-05,3.5299,10,1,,VALD3,K08,True
"(27, 1)",Co I,4282.5643751475345,-2.350839341242361,-2.235,0.11583934124236128,3.5679,18,1,,VALD3,K08,True
"(27, 1)",Co I,4282.583646793158,-2.8653914646914305,-2.235,0.6303914646914306,3.568,3,1,,VALD3,K08,True
"(27, 1)",Co I,4283.3239590976755,-3.2020383066154907,-3.202,3.830661549075742e-05,2.6304,6,1,,VALD3,K08,True
"(27, 1)",Co I,4285.78201482167,-3.3578978738325067,-3.358,-0.00010212616749338821,0.1744,16,1,,VALD3,K08,True
"(27, 1)",Co I,4287.372419553931,-1.0527389909416756,-0.937,0.1157389909416755,3.5679,19,1,,VALD3,K08,True
"(27, 1)",Co I,4290.197645749828,-2.080949338186908,-1.898,0.18294933818690828,2.8705,8,1,,VALD3,K08,True
"(27, 1)",Co I,4290.223908749371,-2.3615634880720693,-1.898,0.4635634880720694,2.8706,2,1,,VALD3,K08,True
"(27, 1)",Co I,4291.638086486109,-1.9878878507483915,-1.988,-0.00011214925160851763,3.9515,18,1,,VALD3,K08,True
"(27, 1)",Co I,4291.974722773556,-1.7668645711840831,-1.651,0.11586457118408311,3.5679,17,1,,VALD3,K08,True
"(27, 1)",Co I,4292.260423370495,-1.7789023559052966,-1.624,0.15490235590529644,2.7866,9,1,,VALD3,K08,True
"(27, 1)",Co I,4297.925889315325,-1.5619436186674673,-1.562,-5.638133253271782e-05,3.774500000000001,12,1,,VALD3,K08,True
"(27, 1)",Co I,4300.236507458174,-2.3899941830145632,-2.031,0.3589941830145631,3.9301999999999997,12,1,,VALD3,K08,True
"(27, 1)",Co I,4300.236776883884,-2.281141101172994,-2.031,0.2501411011729937,3.9303000000000003,9,1,,VALD3,K08,True
"(27, 1)",Co I,4300.861040309744,-1.6168878507483915,-1.617,-0.00011214925160851763,3.4092,18,1,,VALD3,K08,True
"(27, 1)",Co I,4301.02698980462,-1.7300569073367436,-1.225,0.5050569073367435,3.6223,8,1,,VALD3,K08,True
"(27, 1)",Co I,4301.027839903099,-1.3876210553997426,-1.225,0.16262105539974248,3.6224,8,1,,VALD3,K08,True
"(27, 1)",Co I,4303.234614534784,-3.751945609858378,-3.752,-5.4390141621674104e-05,0.2243,10,1,,VALD3,K08,True
"(27, 1)",Co I,4306.273663776429,-2.315897873832507,-2.316,-0.00010212616749294412,3.4092,16,1,,VALD3,K08,True
"(27, 1)",Co I,4307.437830773255,-0.8187427230566012,-0.745,0.07374272305660123,3.6654,9,1,,VALD3,K08,True
"(27, 1)",Co I,4307.451753862083,-1.5510539920294257,-0.745,0.8060539920294257,3.6653,3,1,,VALD3,K08,True
"(27, 1)",Co I,4307.867660792814,-3.1979456098583783,-3.198,-5.4390141621674104e-05,1.9556999999999998,10,1,,VALD3,K08,True
"(27, 1)",Co I,4309.713200034058,-2.3208960313208573,-1.962,0.35889603132085734,3.9301999999999997,15,1,,VALD3,K08,True
"(27, 1)",Co I,4309.721914446683,-2.211904736022009,-1.962,0.24990473602200924,3.9302999999999995,6,1,,VALD3,K08,True
"(27, 1)",Co I,4310.091951308415,-2.2509960460336416,-2.251,-3.953966358327676e-06,2.3278,4,1,,VALD3,K08,True
"(27, 1)",Co I,4312.630995751403,-4.01890473602201,-3.769,0.24990473602200947,2.0418,6,1,,VALD3,K08,True
"(27, 1)",Co I,4313.400063104053,-2.996937385740768,-2.814,0.18293738574076812,2.8705,9,1,,VALD3,K08,True
"(27, 1)",Co I,4313.406733168883,-3.277580505155982,-2.814,0.4635805051559818,2.8706,3,1,,VALD3,K08,True
"(27, 1)",Co I,4317.953778955009,-2.2678649551518912,-2.194,0.07386495515189129,3.6653999999999995,5,1,,VALD3,K08,True
"(27, 1)",Co I,4317.96241,-3.0,-2.194,0.806,3.6653,1,1,,VALD3,K08,False
"(27, 1)",Co I,4320.379490395897,-1.848114744460168,-1.042,0.806114744460168,3.6653,2,1,,VALD3,K08,True
"(27, 1)",Co I,4320.385298118397,-1.1157338313419667,-1.042,0.07373383134196665,3.6654,8,1,,VALD3,K08,True
"(27, 1)",Co I,4320.632917790883,-2.1348878507483917,-2.135,-0.00011214925160807354,3.9708999999999994,18,1,,VALD3,K08,True
"(27, 1)",Co I,4322.3917427891,-3.4509436186674676,-3.451,-5.6381332532495776e-05,1.9557,12,1,,VALD3,K08,True
"(27, 1)",Co I,4324.35037284741,-1.195787425843858,-1.1958963917116685,-0.00010896586781039552,3.9515000000000007,42,2,,VALD3,K08,True
"(27, 1)",Co I,4325.128741078905,-0.8048878507483916,-0.805,-0.00011214925160840661,3.4092,18,1,,VALD3,K08,True
"(27, 1)",Co I,4326.388472460691,-2.807949338186908,-2.625,0.18294933818690806,2.8705,8,1,,VALD3,K08,True
"(27, 1)",Co I,4331.228946758553,-0.5928878507483916,-0.593,-0.00011214925160840661,3.4092,18,1,,VALD3,K08,True
"(27, 1)",Co I,4332.3256766133345,-2.1068878507483917,-2.107,-0.00011214925160851763,3.9515,18,1,,VALD3,K08,True
"(27, 1)",Co I,4333.1436,-2.412,-1.606,0.8059999999999998,3.6653,1,1,,VALD3,K08,False
"(27, 1)",Co I,4333.146782472953,-1.6798649551518912,-1.606,0.07386495515189107,3.6653999999999995,5,1,,VALD3,K08,True
"(27, 1)",Co I,4334.01635,-2.332,-1.765,0.567,4.0487,1,1,,VALD3,K08,False
"(27, 1)",Co I,4334.035531908116,-1.9022065472959646,-1.765,0.1372065472959647,4.0486,11,1,,VALD3,K08,True
"(27, 1)",Co I,4334.36013750767,-3.4080399790540197,-3.253,0.15503997905401956,2.7866,12,1,,VALD3,K08,True
"(27, 1)",Co I,4337.5330913243515,-1.9169754024845982,-1.412,0.5049754024845983,3.6222999999999996,6,1,,VALD3,K08,True
"(27, 1)",Co I,4337.557975698242,-1.574724651574709,-1.412,0.16272465157470917,3.6223999999999994,6,1,,VALD3,K08,True
"(27, 1)",Co I,4339.0075450833,-2.0789602424776095,-2.079,-3.9757522390715394e-05,3.6867000000000005,21,1,,VALD3,K08,True
"(27, 1)",Co I,4339.12646762574,-5.2287663328129845,-5.163,0.06576633281298427,0.10119999999999998,15,1,,VALD3,K08,True
"(27, 1)",Co I,4339.604621908288,-2.0458878507483917,-2.046,-0.00011214925160807354,3.6867,18,1,,VALD3,K08,True
"(27, 1)",Co I,4339.625340834566,-1.2079456098583783,-1.208,-5.4390141621674104e-05,2.5417999999999994,10,1,,VALD3,K08,True
"(27, 1)",Co I,4340.215852009155,-2.756949338186908,-2.574,0.18294933818690806,2.8705,8,1,,VALD3,K08,True
"(27, 1)",Co I,4341.227915100519,-2.194753612484881,-2.195,-0.00024638751511885104,3.6867000000000005,21,1,,VALD3,K08,True
"(27, 1)",Co I,4341.8150411864035,-1.6347536124848812,-1.635,-0.00024638751511885104,3.9514999999999993,21,1,,VALD3,K08,True
"(27, 1)",Co I,4342.48149429616,-1.7010883454879664,-1.622,0.07908834548796628,3.7132,11,1,,VALD3,K08,True
"(27, 1)",Co I,4348.540227729352,-2.2989602424776097,-2.299,-3.9757522390271305e-05,3.9514999999999993,21,1,,VALD3,K08,True
"(27, 1)",Co I,4350.096695914452,-2.2862065472959645,-2.149,0.1372065472959645,4.0486,11,1,,VALD3,K08,True
"(27, 1)",Co I,4350.10131464543,-2.160753612484881,-2.161,-0.00024638751511885104,3.6867000000000005,21,1,,VALD3,K08,True
"(27, 1)",Co I,4350.624815844027,-2.2242093216452425,-2.087,0.13720932164524235,3.191299999999999,14,1,,VALD3,K08,True
"(27, 1)",Co I,4353.82026572263,-1.5189602424776094,-1.5007349947155793,0.01822524776203016,3.9708999999999994,21,2,,VALD3,K08,True
"(27, 1)",Co I,4356.898841409579,-1.4322446143666765,-0.927,0.5052446143666764,3.6223000000000005,9,1,,VALD3,K08,True
"(27, 1)",Co I,4356.903384053377,-1.089521187467186,-0.927,0.1625211874671859,3.6224,9,1,,VALD3,K08,True
"(27, 1)",Co I,4357.163732261493,-1.2100670996471996,-1.073,0.13706709964719965,4.0486,15,1,,VALD3,K08,True
"(27, 1)",Co I,4357.168296832966,-1.640169431962053,-1.073,0.567169431962053,4.0487,3,1,,VALD3,K08,True
"(27, 1)",Co I,4359.423798953914,-2.4718687671628,-1.87,0.6018687671628,3.1329,10,1,,VALD3,FMW,True
"(27, 1)",Co I,4359.426251018907,-1.994673962866809,-1.87,0.12467396286680898,3.133,11,1,,VALD3,FMW,True
"(27, 1)",Co I,4360.825816069926,-1.9849436186674674,-1.985,-5.638133253271782e-05,2.5417999999999994,12,1,,VALD3,K08,True
"(27, 1)",Co I,4361.026131834666,-4.893943618667468,-4.894,-5.6381332532495776e-05,0.22429999999999997,12,1,,VALD3,K08,True
"(27, 1)",Co I,4361.874773167805,-2.0628878507483916,-2.063,-0.00011214925160851763,3.9708999999999994,18,1,,VALD3,K08,True
"(27, 1)",Co I,4361.927488050977,-5.280887850748392,-5.281,-0.00011214925160807354,0.1744,18,1,,VALD3,K08,True
"(27, 1)",Co I,4364.073870503502,-3.119225987557302,-2.341,0.7782259875573017,3.7131000000000003,6,1,,VALD3,K08,True
"(27, 1)",Co I,4364.083672426103,-2.420031729159584,-2.341,0.0790317291595839,3.7132,12,1,,VALD3,K08,True
"(27, 1)",Co I,4365.663265175629,-1.7639456098583781,-1.764,-5.439014162189615e-05,3.7745000000000006,10,1,,VALD3,K08,True
"(27, 1)",Co I,4366.167133698928,-2.289742723056601,-2.216,0.07374272305660101,3.6654,9,1,,VALD3,K08,True
"(27, 1)",Co I,4366.189555826278,-3.022053992029426,-2.216,0.8060539920294256,3.6653,3,1,,VALD3,K08,True
"(27, 1)",Co I,4366.205325537402,-1.7020036928310869,-1.452,0.2500036928310869,3.0535,8,1,,VALD3,K08,True
"(27, 1)",Co I,4366.229777559777,-1.8109550142621447,-1.452,0.3589550142621447,3.0533999999999994,14,1,,VALD3,K08,True
"(27, 1)",Co I,4367.0614575887075,-1.9921357207385264,-1.902,0.09013572073852649,3.6289999999999996,12,1,,VALD3,K08,True
"(27, 1)",Co I,4368.100046848497,-2.4958920586344573,-1.769,0.7268920586344574,3.6289,8,1,,VALD3,K08,True
"(27, 1)",Co I,4368.122945503102,-1.8592525849845452,-1.769,0.09025258498454525,3.628999999999999,14,1,,VALD3,K08,True
"(27, 1)",Co I,4369.66171777813,-2.0572446143666765,-1.552,0.5052446143666764,3.6223000000000005,9,1,,VALD3,K08,True
"(27, 1)",Co I,4369.664255878692,-1.714521187467186,-1.552,0.1625211874671859,3.6224,9,1,,VALD3,K08,True
"(27, 1)",Co I,4371.755113768271,-2.234897873832507,-2.235,-0.00010212616749294412,3.7323,16,1,,VALD3,K08,True
"(27, 1)",Co I,4372.053838666646,-1.9340670996471998,-1.797,0.13706709964719987,4.0486,15,1,,VALD3,K08,True
"(27, 1)",Co I,4372.072600729705,-2.364169431962053,-1.797,0.5671694319620533,4.0487,3,1,,VALD3,K08,True
"(27, 1)",Co I,4372.871478479703,-2.2491501408731693,-2.034,0.21515014087316953,3.6320999999999994,9,1,,VALD3,K08,True
"(27, 1)",Co I,4374.43622477428,-1.7160569073367433,-1.211,0.5050569073367432,3.6223,8,1,,VALD3,K08,True
"(27, 1)",Co I,4374.450852141604,-1.3736210553997426,-1.211,0.16262105539974248,3.6224,8,1,,VALD3,K08,True
"(27, 1)",Co I,4374.9097243062715,-1.3277944994303656,-1.203,0.12479449943036558,2.9577,17,1,,VALD3,K08,True
"(27, 1)",Co I,4374.93284,-1.876,-1.203,0.6729999999999998,2.9578,1,1,,VALD3,K08,False
"(27, 1)",Co I,4375.539365996994,-1.4499754923320534,-1.295,0.15497549233205343,2.8745000000000003,11,1,,VALD3,K08,True
"(27, 1)",Co I,4375.5437595035,-1.817846201531107,-1.295,0.5228462015311071,2.8744000000000005,11,1,,VALD3,K08,True
"(27, 1)",Co I,4376.240910239364,-2.1883179047181134,-1.461,0.7273179047181133,3.6289000000000002,6,1,,VALD3,K08,True
"(27, 1)",Co I,4376.2586473536485,-1.551270519685754,-1.461,0.09027051968575384,3.628999999999999,15,1,,VALD3,K08,True
"(27, 1)",Co I,4379.857070769702,-2.999963962831263,-2.273,0.7269639628312627,3.6289,9,1,,VALD3,K08,True
"(27, 1)",Co I,4379.882236824025,-2.3631357207385264,-2.273,0.09013572073852627,3.6289999999999996,12,1,,VALD3,K08,True
"(27, 1)",Co I,4380.057930475969,-2.7919602424776095,-2.792,-3.9757522390271305e-05,2.8774000000000006,21,1,,VALD3,K08,True
"(27, 1)",Co I,4381.482950139113,-1.8609754024845984,-1.356,0.5049754024845983,3.6222999999999996,6,1,,VALD3,K08,True
"(27, 1)",Co I,4381.484540842984,-1.518724651574709,-1.356,0.16272465157470895,3.6223999999999994,6,1,,VALD3,K08,True
"(27, 1)",Co I,4381.859436477358,-2.5232259875573018,-1.745,0.7782259875573017,3.7131000000000003,6,1,,VALD3,K08,True
"(27, 1)",Co I,4381.87495320745,-1.824031729159584,-1.745,0.0790317291595839,3.7132,12,1,,VALD3,K08,True
"(27, 1)",Co I,4382.485340151497,-1.8829602424776095,-1.883,-3.975752239049335e-05,3.9514999999999993,21,1,,VALD3,K08,True
"(27, 1)",Co I,4384.657698471233,-2.1628633673264783,-1.948,0.21486336732647837,3.6321,8,1,,VALD3,K08,True
"(27, 1)",Co I,4386.051862816329,-2.106206547295965,-1.969,0.1372065472959647,4.0486,11,1,,VALD3,K08,True
"(27, 1)",Co I,4386.07382,-2.536,-1.969,0.567,4.0487,1,1,,VALD3,K08,False
"(27, 1)",Co I,4387.904863901396,-1.1658645711840832,-1.05,0.11586457118408311,3.5679,17,1,,VALD3,K08,True
"(27, 1)",Co I,4390.901106006074,-2.767225987557302,-1.989,0.7782259875573019,3.7131000000000003,6,1,,VALD3,K08,True
"(27, 1)",Co I,4390.915217332746,-2.0680317291595838,-1.989,0.07903172915958367,3.7132,12,1,,VALD3,K08,True
"(27, 1)",Co I,4391.5544912105415,-1.3088642018823555,-1.059,0.24986420188235559,3.015999999999999,15,1,,VALD3,K08,True
"(27, 1)",Co I,4391.579431415129,-1.4177826977090746,-1.059,0.35878269770907467,3.0161,3,1,,VALD3,K08,True
"(27, 1)",Co I,4391.886997776371,-1.7799456098583781,-1.78,-5.439014162189615e-05,2.5417999999999994,10,1,,VALD3,LWG,True
"(27, 1)",Co I,4393.953009313429,-2.487949338186908,-2.305,0.18294933818690806,2.8705,8,1,,VALD3,K08,True
"(27, 1)",Co I,4394.507790049104,-5.948794499430366,-5.824,0.12479449943036602,0.4318,17,1,,VALD3,K08,True
"(27, 1)",Co I,4395.871071451582,-1.9829436186674674,-1.983,-5.638133253271782e-05,2.5417999999999994,12,1,,VALD3,K08,True
"(27, 1)",Co I,4396.69989,-4.01,-3.443,0.5669999999999997,2.7178,1,1,,VALD3,K08,False
"(27, 1)",Co I,4396.710482330246,-3.5802065472959645,-3.443,0.1372065472959645,2.7177000000000002,11,1,,VALD3,K08,True
"(27, 1)",Co I,4403.806446372698,-3.033114744460168,-2.227,0.8061147444601682,3.6653,2,1,,VALD3,K08,True
"(27, 1)",Co I,4403.813957941118,-2.3007338313419665,-2.227,0.07373383134196665,3.6654,8,1,,VALD3,K08,True
"(27, 1)",Co I,4404.932417032184,-1.5420383066154904,-1.542,3.8306615490313334e-05,2.6304,6,1,,VALD3,K08,True
"(27, 1)",Co I,4405.880943913859,-1.8068878507483914,-1.807,-0.00011214925160851763,3.9515,18,1,,VALD3,K08,True
"(27, 1)",Co I,4406.08057386691,-2.6619436186674674,-2.662,-5.6381332532495776e-05,3.5298999999999996,12,1,,VALD3,K08,True
"(27, 1)",Co I,4410.010467209988,-1.6488978738325069,-1.649,-0.00010212616749316616,3.7323,16,1,,VALD3,K08,True
"(27, 1)",Co I,4411.686870426374,-1.7048878507483916,-1.705,-0.00011214925160851763,3.7323,18,1,,VALD3,K08,True
"(27, 1)",Co I,4412.723634384842,-2.639943618667467,-2.64,-5.6381332532939865e-05,3.2314000000000003,12,1,,VALD3,K08,True
"(27, 1)",Co I,4412.725003955382,-1.6179602424776094,-1.618,-3.9757522390715394e-05,3.9708999999999994,21,1,,VALD3,K08,True
"(27, 1)",Co I,4414.08483492259,-3.2282093216452425,-3.091,0.13720932164524235,2.7177000000000002,14,1,,VALD3,K08,True
"(27, 1)",Co I,4414.10550320537,-3.6578237530858377,-3.091,0.5668237530858375,2.7178,2,1,,VALD3,K08,True
"(27, 1)",Co I,4416.495770510953,-2.5269754923320535,-2.372,0.15497549233205365,2.7866,11,1,,VALD3,K08,True
"(27, 1)",Co I,4417.390099476004,-1.1432065472959645,-1.006,0.1372065472959645,3.0665000000000004,11,1,,VALD3,K08,True
"(27, 1)",Co I,4417.98394822983,-2.338823753085838,-1.772,0.5668237530858378,4.0487,2,1,,VALD3,K08,True
"(27, 1)",Co I,4420.399269013987,-1.6021411011729938,-1.352,0.2501411011729937,3.9303000000000003,9,1,,VALD3,K08,True
"(27, 1)",Co I,4420.429025149757,-1.7109941830145632,-1.352,0.3589941830145631,3.9301999999999997,12,1,,VALD3,K08,True
"(27, 1)",Co I,4420.85093982194,-1.4688878507483916,-1.469,-0.00011214925160851763,3.7323,18,1,,VALD3,K08,True
"(27, 1)",Co I,4421.326689395477,-1.7732288601909671,-1.296,0.4772288601909671,2.9274,12,1,,VALD3,K08,True
"(27, 1)",Co I,4421.339810287021,-1.472241639769719,-1.296,0.17624163976971885,2.9275,9,1,,VALD3,K08,True
"(27, 1)",Co I,4421.974945637212,-2.732943618667467,-2.733,-5.6381332532939865e-05,3.4092,12,1,,VALD3,K08,True
"(27, 1)",Co I,4426.838598627862,-2.3328960313208573,-1.974,0.35889603132085734,3.9301999999999997,15,1,,VALD3,K08,True
"(27, 1)",Co I,4426.842301400784,-2.2239047360220088,-1.974,0.2499047360220088,3.9302999999999995,6,1,,VALD3,K08,True
"(27, 1)",Co I,4427.459908756226,-2.2629246450142286,-2.138,0.12492464501422873,4.0584,12,1,,VALD3,K08,True
"(27, 1)",Co I,4429.298253460474,-1.4450715722292091,-1.241,0.20407157222920902,4.1102,5,1,,VALD3,K08,True
"(27, 1)",Co I,4429.3134693921265,-1.666904376122109,-1.241,0.42590437612210885,4.1101,5,1,,VALD3,K08,True
"(27, 1)",Co I,4431.381365630322,-2.742209321645243,-2.605,0.1372093216452428,2.7177000000000002,14,1,,VALD3,K08,True
"(27, 1)",Co I,4431.608495159952,-1.3977536124848813,-1.398,-0.000246387515118629,2.8774000000000006,21,1,,VALD3,K08,True
"(27, 1)",Co I,4436.182421435238,-2.5839373857407684,-2.401,0.18293738574076857,2.8705,9,1,,VALD3,K08,True
"(27, 1)",Co I,4436.208255834883,-2.864580505155982,-2.401,0.46358050515598226,2.8706,3,1,,VALD3,K08,True
"(27, 1)",Co I,4436.425367006302,-2.759897873832507,-2.76,-0.00010212616749294412,1.7104,16,1,,VALD3,FMW,True
"(27, 1)",Co I,4436.4454546598035,-1.7478878507483917,-1.748,-0.00011214925160829559,3.9708999999999994,18,1,,VALD3,K08,True
"(27, 1)",Co I,4437.871914077862,-1.3899436186674674,-1.39,-5.6381332532495776e-05,3.774500000000001,12,1,,VALD3,K08,True
"(27, 1)",Co I,4440.954743503265,-2.2470029991164067,-1.469,0.7780029991164066,3.7131,5,1,,VALD3,K08,True
"(27, 1)",Co I,4440.966447165964,-1.5480883454879666,-1.469,0.0790883454879665,3.7132,11,1,,VALD3,K08,True
"(27, 1)",Co I,4440.977238106087,-1.8158237530858377,-1.249,0.5668237530858375,4.0487,2,1,,VALD3,K08,True
"(27, 1)",Co I,4440.98248643908,-1.3862093216452427,-1.249,0.13720932164524258,4.0486,14,1,,VALD3,K08,True
"(27, 1)",Co I,4441.178749548377,-3.675945609858378,-3.676,-5.439014162211819e-05,2.0421000000000005,10,1,,VALD3,K08,True
"(27, 1)",Co I,4441.848379595577,-2.3237427230566015,-2.25,0.07374272305660146,3.6654,9,1,,VALD3,K08,True
"(27, 1)",Co I,4441.856655879046,-3.0560539920294256,-2.25,0.8060539920294256,3.6653,3,1,,VALD3,K08,True
"(27, 1)",Co I,4441.93839,-4.236,-3.606,0.6299999999999999,0.9228,1,1,,VALD3,K08,False
"(27, 1)",Co I,4441.949854582748,-3.721864571184083,-3.606,0.11586457118408333,0.9227,17,1,,VALD3,K08,True
"(27, 1)",Co I,4445.040389447293,-0.9998393412423613,-0.884,0.11583934124236128,3.5679,18,1,,VALD3,K08,True
"(27, 1)",Co I,4445.707036400524,-1.0850383066154905,-1.085,3.830661549053538e-05,3.1047,6,1,,VALD3,K08,True
"(27, 1)",Co I,4445.856452636637,-3.0003174103401973,-2.592,0.4083174103401972,3.2522999999999995,12,1,,VALD3,K08,True
"(27, 1)",Co I,4446.083118022291,-2.228904376122109,-1.803,0.4259043761221091,4.1101,5,1,,VALD3,K08,True
"(27, 1)",Co I,4446.091009240493,-2.0070715722292087,-1.803,0.2040715722292088,4.1102,5,1,,VALD3,K08,True
"(27, 1)",Co I,4446.115940276625,-2.206960242477609,-2.207,-3.9757522390715394e-05,3.9514999999999993,21,1,,VALD3,K08,True
"(27, 1)",Co I,4446.929574163226,-1.6357536124848813,-1.636,-0.000246387515118629,3.9514999999999993,21,1,,VALD3,K08,True
"(27, 1)",Co I,4447.58619,-2.527,-1.721,0.806,3.6653,1,1,,VALD3,K08,False
"(27, 1)",Co I,4447.603325333314,-1.7948649551518912,-1.721,0.07386495515189107,3.6653999999999995,5,1,,VALD3,K08,True
"(27, 1)",Co I,4447.967546326916,-3.8060383066154904,-3.806,3.8306615490313334e-05,1.7853,6,1,,VALD3,K08,True
"(27, 1)",Co I,4450.7458489486935,-2.917169431962053,-2.35,0.567169431962053,3.1914,3,1,,VALD3,FMW,True
"(27, 1)",Co I,4450.769482641524,-2.4870670996472,-2.35,0.13706709964719987,3.191299999999999,15,1,,VALD3,FMW,True
"(27, 1)",Co I,4451.406465668936,-2.2820036928310867,-2.032,0.2500036928310867,3.9303,8,1,,VALD3,K08,True
"(27, 1)",Co I,4451.417145330104,-2.3909550142621447,-2.032,0.3589550142621447,3.9301999999999997,14,1,,VALD3,K08,True
"(27, 1)",Co I,4452.138953528998,-5.621898900812503,-5.497,0.12489890081250277,0.4318,18,1,,VALD3,K08,True
"(27, 1)",Co I,4456.5437846589575,-2.0087775375959596,-1.884,0.12477753759595966,4.0584,9,1,,VALD3,K08,True
"(27, 1)",Co I,4456.617249533714,-4.098943618667468,-4.099,-5.6381332532495776e-05,2.0421000000000005,12,1,,VALD3,K08,True
"(27, 1)",Co I,4457.693720864274,-1.826753612484881,-1.827,-0.00024638751511885104,3.6867000000000005,21,1,,VALD3,K08,True
