band,species,wavelength_A,lower_ep_eV,elgueta_loggf,gd_depth,gd_saturation,gd_purity,gd_gof,gd_robust,elgueta_status,failure_reasons,canonical_match,canonical_line_id,canonical_grade,canonical_gf_source,gf_sigma_dex,gradeable_currently,in_current_main_rya904,in_recent_rya1054_commit,implementation_artifact,conditioned_spectrum_reaches,coverage_note,gap_class,recommended_next_action
Y,FeI,10683.102,3.635,-3.888,,,,,,unassessed,,False,,,,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_UNASSESSED,preserve_existing
Y,FeI,10692.732,3.071,-4.905,,,,,,unassessed,,False,,,,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_UNASSESSED,preserve_existing
Y,FeI,10709.942,6.222,-0.889,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,False,,,,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_NONROBUST_NOT_IMPLEMENTED,preserve_existing
Y,FeI,10714.101,6.268,-1.237,,,,,,unassessed,,False,,,,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_UNASSESSED,preserve_existing
Y,FeI,10717.806,5.539,-0.436,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_167440,VALD3,VALD3,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_NONROBUST_NOT_IMPLEMENTED,preserve_existing
Y,FeI,10721.655,5.507,-1.623,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,False,,,,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_NONROBUST_NOT_IMPLEMENTED,preserve_existing
Y,FeI,10725.185,3.64,-2.763,Y,,Y,Y,N,assessed_nonrobust,sat,True,gf_167441,VALD3,VALD3,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_NONROBUST_NOT_IMPLEMENTED,preserve_existing
Y,FeI,10731.947,5.067,-1.836,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,False,,,,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_NONROBUST_NOT_IMPLEMENTED,preserve_existing
Y,FeI,10735.519,2.949,-4.98,,,,,,unassessed,,False,,,,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_UNASSESSED,preserve_existing
Y,FeI,10742.55,3.642,-3.629,,,,,,unassessed,,False,,,,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_UNASSESSED,preserve_existing
Y,FeI,10742.781,5.55,-2.091,,,,,,unassessed,,False,,,,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_UNASSESSED,preserve_existing
Y,FeI,10744.548,5.273,-1.852,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,False,,,,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_NONROBUST_NOT_IMPLEMENTED,preserve_existing
Y,FeI,10753.004,3.96,-1.845,Y,,Y,N,N,assessed_nonrobust,sat;gof,True,gf_167448,VALD3,VALD3,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_NONROBUST_NOT_IMPLEMENTED,preserve_existing
Y,FeI,10754.281,5.587,-1.185,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_167450,VALD3,VALD3,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_NONROBUST_NOT_IMPLEMENTED,preserve_existing
Y,FeI,10754.753,2.832,-4.523,,,,,,unassessed,,False,,,,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_UNASSESSED,preserve_existing
Y,FeI,10761.445,6.222,-0.81,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,False,,,,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_NONROBUST_NOT_IMPLEMENTED,preserve_existing
Y,FeI,10771.228,5.587,-1.285,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_167452,VALD3,VALD3,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_NONROBUST_NOT_IMPLEMENTED,preserve_existing
Y,FeI,10775.499,6.222,-0.799,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,False,,,,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_NONROBUST_NOT_IMPLEMENTED,preserve_existing
Y,FeI,10780.694,3.237,-3.289,Y,,Y,Y,N,assessed_nonrobust,sat,True,gf_167453,VALD3,VALD3,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_NONROBUST_NOT_IMPLEMENTED,preserve_existing
Y,FeI,10783.05,3.111,-2.567,Y,,Y,N,N,assessed_nonrobust,sat;gof,True,gf_167455,VALD3,VALD3,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_NONROBUST_NOT_IMPLEMENTED,preserve_existing
Y,FeI,10785.387,5.621,-1.348,Y,,U,Y,N,assessed_nonrobust,sat;purity,False,,,,,False,False,False,,True,Y wide derivative exists only on RYA-1054 commit 622c954,ELGUETA_NONROBUST_NOT_IMPLEMENTED,preserve_existing
J,FeI,11800.656,6.2,-1.078,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11825.346,6.35,-1.093,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11827.142,4.584,-1.762,,,,,,unassessed,,True,gf_167614,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11829.856,5.621,-1.332,Y,Y,N,,N,assessed_nonrobust,purity;gof,True,gf_167616,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11842.951,6.351,-0.969,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11845.493,5.621,-1.921,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11854.238,5.683,-1.306,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11879.987,2.559,-5.287,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11882.844,2.198,-1.668,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_167622,VALD3,VALD3,0.0414,True,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
J,FeI,11884.083,2.223,-2.083,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_167623,VALD3,VALD3,0.0719,True,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
J,FeI,11890.487,5.539,-0.544,Y,Y,N,,N,assessed_nonrobust,purity;gof,True,gf_167625,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11896.026,5.642,-1.268,,,,,,unassessed,,True,gf_167632,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11911.917,6.175,-1.163,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11926.397,4.593,-2.932,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11935.009,3.695,-4.331,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11943.39,5.947,-1.589,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11970.497,4.607,-2.025,Y,Y,U,Y,N,assessed_nonrobust,purity,True,gf_167637,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11973.046,2.176,-1.483,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_167638,VALD3,VALD3,0.0414,True,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
J,FeI,11989.546,6.144,-0.889,Y,Y,U,N,N,assessed_nonrobust,purity;gof,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,11990.386,5.393,-1.587,Y,Y,N,,N,assessed_nonrobust,purity;gof,True,gf_167641,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12005.397,5.587,-0.533,Y,Y,U,Y,N,assessed_nonrobust,purity,True,gf_167643,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12005.547,5.621,-0.918,,,,,,unassessed,,True,gf_167644,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12010.578,5.692,-1.166,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_167645,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12044.129,4.988,-2.022,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12053.082,4.559,-1.543,Y,Y,Y,Y,Y,robust,,True,gf_167648,VALD3,VALD3,,True,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
J,FeI,12097.936,5.067,-2.599,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12115.756,6.017,-0.96,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_167658,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12119.494,4.593,-1.635,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_167659,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12131.178,5.947,-1.317,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12186.113,6.268,-1.453,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12190.098,3.635,-2.33,Y,Y,Y,Y,Y,robust,,True,gf_167663,VALD3,VALD3,,True,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
J,FeI,12190.589,5.309,-2.332,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12213.336,4.638,-1.845,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_167665,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12225.954,6.237,-0.767,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_167667,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12227.112,4.607,-1.368,Y,Y,Y,Y,Y,robust,,True,gf_167668,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12229.274,6.37,-0.688,Y,Y,U,N,N,assessed_nonrobust,purity;gof,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12232.521,6.336,-0.854,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12242.458,6.325,-0.832,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12244.921,3.64,-3.692,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12264.305,6.37,-1.018,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12267.888,3.274,-4.368,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12273.027,6.206,-0.823,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_167670,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12277.997,6.37,-1.154,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12282.124,6.441,-0.83,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12283.298,6.169,-0.537,Y,Y,Y,Y,Y,robust,,True,gf_167671,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12297.162,4.913,-2.465,,,,,,unassessed,,True,gf_167672,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12297.197,6.325,-0.278,Y,Y,Y,Y,Y,robust,,True,gf_167672,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12300.382,6.333,-0.873,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12320.262,5.669,-1.011,,,,,,unassessed,,True,gf_167674,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12321.203,2.424,-5.809,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12331.906,6.4,-0.64,,,,,,unassessed,,True,gf_167675,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12333.026,6.333,-0.531,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_167676,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12340.481,2.279,-5.098,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12342.916,4.638,-1.463,Y,Y,Y,Y,Y,robust,,True,gf_167677,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12369.703,6.37,-0.797,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12393.067,4.956,-2.244,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12408.2,6.333,-0.895,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12414.081,5.692,-1.788,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12423.081,6.351,-0.947,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12423.155,6.253,-1.067,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12432.81,5.683,-1.239,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_167685,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12443.721,6.419,-1.064,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12475.827,5.669,-1.585,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12485.492,2.424,-5.379,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12510.519,4.956,-1.605,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_167690,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12512.24,4.988,-2.291,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12545.946,4.076,-3.485,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12556.996,2.279,-3.626,Y,Y,Y,Y,Y,robust,,True,gf_167696,VALD3,VALD3,0.0719,True,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
J,FeI,12586.976,5.273,-2.083,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12606.47,6.066,-1.11,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12615.928,4.638,-1.517,Y,Y,Y,Y,Y,robust,,True,gf_167705,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12631.469,5.446,-2.052,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12632.548,6.4,-1.271,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12638.703,4.559,-0.783,Y,Y,Y,Y,Y,robust,,True,gf_167707,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12648.741,4.607,-1.14,Y,Y,Y,Y,Y,robust,,True,gf_167708,VALD3,VALD3,0.0719,True,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
J,FeI,12667.112,5.587,-1.627,Y,Y,U,Y,N,assessed_nonrobust,purity,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12670.169,5.273,-2.162,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12680.703,5.478,-2.087,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12721.745,6.311,-1.226,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12789.45,5.01,-1.514,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_167714,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12793.147,3.252,-4.853,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12807.152,3.64,-2.452,Y,Y,Y,Y,Y,robust,,True,gf_167715,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
J,FeI,12808.243,4.988,-1.362,Y,Y,Y,Y,Y,robust,,True,gf_167716,VALD3,VALD3,,False,False,False,,False,no conditioned J derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
