element,ion,band,holding,tier,route,treatment,line_set,product_A,wavelength_air_A,line_A,red_chi2,in_aggregate,excluded_reason,nlte_delta_dex,nlte_source,perline_artifact
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,8632.414,7.448,47.026,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,8699.454,7.454,47.749,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,8713.208,7.13,48.325,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,8784.44,7.486,46.212,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,8808.17,7.415,15.891,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,8846.74,7.35,19.365,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,8866.931,7.463,46.617,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,8876.024,7.545,44.609,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,8905.991,7.461,46.507,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,8945.189,7.531,34.491,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,9012.075,7.434,16.849,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,9103.636,7.47,46.545,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,9119.97,7.808,51.564,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,9147.957,7.363,38.196,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,9163.982,7.587,50.116,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,9164.57,7.587,50.019,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_kurucz2005_corrected,GRADED,SYNTH,synth-1D-LTE-gerber,,7.454,9173.675,7.59,55.033,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_kurucz2005_corrected_SYNTH_GRADED_synth-1D-LTE-gerber_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,6916.68,7.487,53.788,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,6977.429,7.617,43.109,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,6999.883,7.638,82.02,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7007.966,7.415,63.66,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7016.39,7.926,59.551,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7022.952,7.511,79.446,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7071.86,6.836,44.075,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7130.921,7.549,24.811,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7411.153,7.484,53.089,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7443.022,7.459,46.945,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7445.749,7.373,51.028,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7491.647,7.534,49.109,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7495.066,7.436,47.468,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7511.019,7.363,8.492,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7568.899,7.486,39.082,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7586.018,7.49,55.777,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7620.513,7.552,92.307,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7653.758,7.486,80.867,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7661.195,7.4,98.532,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7664.159,7.431,55.798,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7710.363,7.277,48.175,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7937.139,7.489,44.958,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7945.846,7.464,46.237,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,7998.944,7.507,91.963,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8046.047,7.502,57.062,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8198.921,7.386,89.96,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8207.742,7.492,45.917,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8220.378,7.332,40.874,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8232.316,7.297,179.164,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8248.129,7.629,48.596,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8331.914,7.487,53.143,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8339.402,7.316,133.004,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8360.794,7.505,45.776,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8446.384,7.419,49.262,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8471.743,7.418,48.923,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8526.669,7.595,49.417,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8571.804,7.528,3.487,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8598.829,7.479,48.948,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8610.61,7.455,33.767,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8632.414,7.406,20.51,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8699.454,7.445,51.792,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8713.208,7.132,2.679,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8784.44,7.478,51.004,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8808.17,7.431,59.365,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8846.74,7.351,52.047,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8866.931,7.483,54.493,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8876.024,7.537,87.777,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8905.991,7.458,51.786,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,8945.189,7.925,50.649,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,9012.075,10.167,531.912,False,"FIT-NOT-PHYSICAL: A(Fe) = 10.167 is 2.71 dex from solar 7.46, outside the +/-1.5 dex validity bound. This is a NON-CONVERGENT FIT, not an outlier: the bound spans a factor of ~1000 in abundance and cannot shape a result (RYA-1191).",0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,9103.636,7.631,1.363,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,9119.97,9.887,286.723,False,"FIT-NOT-PHYSICAL: A(Fe) = 9.887 is 2.43 dex from solar 7.46, outside the +/-1.5 dex validity bound. This is a NON-CONVERGENT FIT, not an outlier: the bound spans a factor of ~1000 in abundance and cannot shape a result (RYA-1191).",0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,9147.957,7.535,48.776,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,9163.982,8.187,113.325,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,9164.57,8.195,90.943,True,,0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,1D-LTE,,7.484,9173.675,12.478,1236.18,False,"NON-MINIMUM: chi2 at a bracket end is not above the reported minimum (frac_rise = -1.73e-05 <= 0), so the optimizer returned a point that is not a minimum and the fit did not determine A(X). A correctness failure, not a quality threshold. Measured and retained; excluded from the aggregate only (RYA-711).",0.0,"none — LTE, no departure applied",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_1D-LTE_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,ENGINE-A,,7.493,6916.68,,53.788,False,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction.",,registered per-line delta_nlte (NOT SERVED),FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,ENGINE-A,,7.493,6977.429,7.62,43.109,True,,0.003,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,ENGINE-A,,7.493,6999.883,7.644,82.02,True,,0.006,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,ENGINE-A,,7.493,7007.966,7.425,63.66,True,,0.01,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,ENGINE-A,,7.493,7016.39,,59.551,False,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction.",,registered per-line delta_nlte (NOT SERVED),FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,ENGINE-A,,7.493,7022.952,7.513,79.446,True,,0.002,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
Fe,I,red-optical,solar_kpno_molecfit_corrected,GRADED,SYNTH,ENGINE-A,,7.493,7071.86,,44.075,False,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction.",,registered per-line delta_nlte (NOT SERVED),FeI_6910_9199_kpno_solar_atlas_solar_kpno_molecfit_corrected_SYNTH_GRADED_ENGINE-A_lines.csv
