line_id,physical_id,key_z,ion,species,wavelength_air_A,excitation_potential_eV,hfs_n_components,log_gf,loggf_reference,nist_grade,seed_source,adjudication_status,gf_synth_ges,gf_regions_vald,gf_linelist_vald,in_synth,in_regions,in_linelist,delta_synth_minus_ew,lab_source_tag,gf_sigma_dex,gf_source_doi,is_diagnostic,gf_tier,diagnostic_excluded_by_registry
gf_005359,pk_1913ae4ecbf1,C2,,C2,5559.2238,0.8615,1,-0.266,VALD3,,linelist(VALD3),single_source,,,-0.266,False,False,True,,,,,False,VALD3,False
gf_005360,pk_7e74d6ab5005,C2,,C2,5559.7259,0.7498,1,-0.0179,VALD3,,linelist(VALD3),single_source,,,-0.0179,False,False,True,,,,,False,VALD3,False
gf_005361,pk_d151a653f5b0,C2,,C2,5559.8912,0.7501,1,-0.337,VALD3,,linelist(VALD3),single_source,,,-0.337,False,False,True,,,,,False,VALD3,False
gf_005362,pk_ecc075a00268,C2,,C2,5560.3331,0.4997,1,-0.786,VALD3,,linelist(VALD3),single_source,,,-0.786,False,False,True,,,,,False,VALD3,False
gf_005363,pk_ae23e5f260ea,C2,,C2,5560.6753,0.5002,1,-0.822,VALD3,,linelist(VALD3),single_source,,,-0.822,False,False,True,,,,,False,VALD3,False
gf_005364,pk_d2613cd4163e,C2,,C2,5561.0005,0.5008,1,-0.855,VALD3,,linelist(VALD3),single_source,,,-0.855,False,False,True,,,,,False,VALD3,False
gf_005365,pk_06c4e98aee74,C2,,C2,5561.6875,0.7355,1,-0.0299,VALD3,,linelist(VALD3),single_source,,,-0.0299,False,False,True,,,,,False,VALD3,False
gf_005366,pk_f8c961c7100c,C2,,C2,5561.8514,0.7357,1,-0.349,VALD3,,linelist(VALD3),single_source,,,-0.349,False,False,True,,,,,False,VALD3,False
gf_005367,pk_fb82be258e76,C2,,C2,5562.2731,0.4953,1,-0.823,VALD3,,linelist(VALD3),single_source,,,-0.823,False,False,True,,,,,False,VALD3,False
gf_005368,pk_45c9a008d09f,C2,,C2,5562.2745,0.4377,1,-0.2204,VALD3,,linelist(VALD3),single_source,,,-0.2204,False,False,True,,,,,False,VALD3,False
gf_005369,pk_92d73c6f6977,C2,,C2,5562.4839,0.438,1,-0.544,VALD3,,linelist(VALD3),single_source,,,-0.544,False,False,True,,,,,False,VALD3,False
gf_005370,pk_eff871fe305c,C2,,C2,5562.6566,0.496,1,-0.861,VALD3,,linelist(VALD3),single_source,,,-0.861,False,False,True,,,,,False,VALD3,False
gf_005371,pk_a185e971a888,C2,,C2,5562.7781,0.8401,1,0.039,VALD3,,linelist(VALD3),single_source,,,0.039,False,False,True,,,,,False,VALD3,False
gf_005372,pk_a695962d85ce,C2,,C2,5562.9054,0.8404,1,-0.275,VALD3,,linelist(VALD3),single_source,,,-0.275,False,False,True,,,,,False,VALD3,False
gf_005373,pk_84a9bf71a1b5,C2,,C2,5562.9671,0.4964,1,-0.898,VALD3,,linelist(VALD3),single_source,,,-0.898,False,False,True,,,,,False,VALD3,False
gf_005374,pk_5caa427b0318,C2,,C2,5563.6727,0.7212,1,-0.0424,VALD3,,linelist(VALD3),single_source,,,-0.0424,False,False,True,,,,,False,VALD3,False
gf_005375,pk_0ef999994d02,C2,,C2,5563.8421,0.7216,1,-0.362,VALD3,,linelist(VALD3),single_source,,,-0.362,False,False,True,,,,,False,VALD3,False
gf_005376,pk_916706b3bc74,C2,,C2,5564.1429,0.4913,1,-0.863,VALD3,,linelist(VALD3),single_source,,,-0.863,False,False,True,,,,,False,VALD3,False
gf_005377,pk_a6449ea19531,C2,,C2,5564.5775,0.492,1,-0.904,VALD3,,linelist(VALD3),single_source,,,-0.904,False,False,True,,,,,False,VALD3,False
gf_005378,pk_6878a36ee25e,C2,,C2,5564.9463,0.4926,1,-0.944,VALD3,,linelist(VALD3),single_source,,,-0.944,False,False,True,,,,,False,VALD3,False
gf_005379,pk_151045a38d95,C2,,C2,5565.4784,0.7077,1,-0.0549,VALD3,,linelist(VALD3),single_source,,,-0.0549,False,False,True,,,,,False,VALD3,False
gf_005380,pk_b6c97a74dc2c,C2,,C2,5565.6453,0.708,1,-0.375,VALD3,,linelist(VALD3),single_source,,,-0.375,False,False,True,,,,,False,VALD3,False
gf_005381,pk_60122eb6a1af,C2,,C2,5565.7779,0.4265,1,-0.2359,VALD3,,linelist(VALD3),single_source,,,-0.2359,False,False,True,,,,,False,VALD3,False
gf_005382,pk_ff2c951b8774,C2,,C2,5565.913,0.4877,1,-0.907,VALD3,,linelist(VALD3),single_source,,,-0.907,False,False,True,,,,,False,VALD3,False
gf_005383,pk_de25beca1419,C2,,C2,5566.003,0.4269,1,-0.56,VALD3,,linelist(VALD3),single_source,,,-0.56,False,False,True,,,,,False,VALD3,False
gf_005384,pk_b1da7a68e092,C2,,C2,5566.082,0.8197,1,0.03,VALD3,,linelist(VALD3),single_source,,,0.03,False,False,True,,,,,False,VALD3,False
gf_005385,pk_d7752576d45e,C2,,C2,5566.2188,0.8199,1,-0.283,VALD3,,linelist(VALD3),single_source,,,-0.283,False,False,True,,,,,False,VALD3,False
gf_005386,pk_3b4dfa5cc43b,C2,,C2,5566.3993,0.4885,1,-0.953,VALD3,,linelist(VALD3),single_source,,,-0.953,False,False,True,,,,,False,VALD3,False
gf_005387,pk_008ec1b4f031,C2,,C2,5566.7594,0.489,1,-0.997,VALD3,,linelist(VALD3),single_source,,,-0.997,False,False,True,,,,,False,VALD3,False
gf_005388,pk_ba8e7ab228f4,C2,,C2,5567.2935,0.6944,1,-0.0674,VALD3,,linelist(VALD3),single_source,,,-0.0674,False,False,True,,,,,False,VALD3,False
gf_005389,pk_cbf66e94bae1,C2,,C2,5567.4672,0.6947,1,-0.388,VALD3,,linelist(VALD3),single_source,,,-0.388,False,False,True,,,,,False,VALD3,False
gf_005390,pk_2dfbe23b8aac,C2,,C2,5567.6003,0.4845,1,-0.957,VALD3,,linelist(VALD3),single_source,,,-0.957,False,False,True,,,,,False,VALD3,False
gf_005391,pk_18d0b8cb2711,C2,,C2,5568.1653,0.4853,1,-1.007,VALD3,,linelist(VALD3),single_source,,,-1.007,False,False,True,,,,,False,VALD3,False
gf_005392,pk_673e4e953d6d,C2,,C2,5568.5975,0.4861,1,-1.056,VALD3,,linelist(VALD3),single_source,,,-1.056,False,False,True,,,,,False,VALD3,False
gf_005393,pk_510beef17f86,C2,,C2,5568.9418,0.6815,1,-0.0809,VALD3,,linelist(VALD3),single_source,,,-0.0809,False,False,True,,,,,False,VALD3,False
gf_005394,pk_ce323642662f,C2,,C2,5569.0339,0.4158,1,-0.545,VALD3,,linelist(VALD3),single_source,,,-0.545,False,False,True,,,,,False,VALD3,False
gf_005395,pk_d00965fcc8d3,C2,,C2,5569.1121,0.6818,1,-0.402,VALD3,,linelist(VALD3),single_source,,,-0.402,False,False,True,,,,,False,VALD3,False
gf_005396,pk_b64f099a14cb,C2,,C2,5569.1434,0.4161,1,-0.561,VALD3,,linelist(VALD3),single_source,,,-0.561,False,False,True,,,,,False,VALD3,False
gf_005397,pk_4a7589120db7,C2,,C2,5569.1924,0.4817,1,-1.014,VALD3,,linelist(VALD3),single_source,,,-1.014,False,False,True,,,,,False,VALD3,False
gf_005398,pk_09052e10eb47,C2,,C2,5569.3087,0.4162,1,-0.577,VALD3,,linelist(VALD3),single_source,,,-0.577,False,False,True,,,,,False,VALD3,False
gf_005399,pk_a60e0ccbca18,C2,,C2,5569.5999,0.7993,1,0.0216,VALD3,,linelist(VALD3),single_source,,,0.0216,False,False,True,,,,,False,VALD3,False
gf_005400,pk_b827fa3d8f0f,C2,,C2,5569.7295,0.7995,1,-0.292,VALD3,,linelist(VALD3),single_source,,,-0.292,False,False,True,,,,,False,VALD3,False
gf_005401,pk_9ce09f695438,C2,,C2,5569.8244,0.4827,1,-1.07,VALD3,,linelist(VALD3),single_source,,,-1.07,False,False,True,,,,,False,VALD3,False
gf_005402,pk_c28247bd5d40,C2,,C2,5570.262,0.4833,1,-1.125,VALD3,,linelist(VALD3),single_source,,,-1.125,False,False,True,,,,,False,VALD3,False
gf_005403,pk_8251f91b4324,C2,,C2,5570.5863,0.6689,1,-0.0949,VALD3,,linelist(VALD3),single_source,,,-0.0949,False,False,True,,,,,False,VALD3,False
gf_005404,pk_b61220f66c6d,C2,,C2,5570.6899,0.4792,1,-1.081,VALD3,,linelist(VALD3),single_source,,,-1.081,False,False,True,,,,,False,VALD3,False
gf_005405,pk_7c2f3875bf0b,C2,,C2,5570.7649,0.6693,1,-0.417,VALD3,,linelist(VALD3),single_source,,,-0.417,False,False,True,,,,,False,VALD3,False
gf_005406,pk_5eede2ed2d98,C2,,C2,5571.4374,0.4803,1,-1.142,VALD3,,linelist(VALD3),single_source,,,-1.142,False,False,True,,,,,False,VALD3,False
gf_005407,pk_ebef67fc5a61,C2,,C2,5572.0762,0.6569,1,-0.1089,VALD3,,linelist(VALD3),single_source,,,-0.1089,False,False,True,,,,,False,VALD3,False
gf_005408,pk_6c6729f6d1b7,C2,,C2,5572.0947,0.4771,1,-1.162,VALD3,,linelist(VALD3),single_source,,,-1.162,False,False,True,,,,,False,VALD3,False
gf_005409,pk_0789c3fddde0,C2,,C2,5572.2501,0.6571,1,-0.432,VALD3,,linelist(VALD3),single_source,,,-0.432,False,False,True,,,,,False,VALD3,False
gf_005410,pk_0dfbd2222d2f,C2,,C2,5572.4244,0.4055,1,-0.2684,VALD3,,linelist(VALD3),single_source,,,-0.2684,False,False,True,,,,,False,VALD3,False
gf_005411,pk_8c8ad28c63ea,C2,,C2,5572.6644,0.406,1,-0.594,VALD3,,linelist(VALD3),single_source,,,-0.594,False,False,True,,,,,False,VALD3,False
gf_005412,pk_129c19a19cc6,C2,,C2,5572.7549,0.7795,1,0.0126,VALD3,,linelist(VALD3),single_source,,,0.0126,False,False,True,,,,,False,VALD3,False
gf_005413,pk_875dc7351624,C2,,C2,5572.8928,0.7797,1,-0.301,VALD3,,linelist(VALD3),single_source,,,-0.301,False,False,True,,,,,False,VALD3,False
gf_005414,pk_3206696d3900,C2,,C2,5573.5495,0.6451,1,-0.1234,VALD3,,linelist(VALD3),single_source,,,-0.1234,False,False,True,,,,,False,VALD3,False
gf_005415,pk_8556fac21684,C2,,C2,5573.7335,0.6454,1,-0.447,VALD3,,linelist(VALD3),single_source,,,-0.447,False,False,True,,,,,False,VALD3,False
gf_005416,pk_ed317dab5f7b,C2,,C2,5574.8795,0.6338,1,-0.1389,VALD3,,linelist(VALD3),single_source,,,-0.1389,False,False,True,,,,,False,VALD3,False
gf_005417,pk_9ebd42147bfc,C2,,C2,5575.0579,0.634,1,-0.463,VALD3,,linelist(VALD3),single_source,,,-0.463,False,False,True,,,,,False,VALD3,False
gf_005418,pk_78a538b3e8b4,C2,,C2,5575.5226,0.3955,1,-0.578,VALD3,,linelist(VALD3),single_source,,,-0.578,False,False,True,,,,,False,VALD3,False
gf_005419,pk_4dc6bdc19063,C2,,C2,5575.6445,0.3958,1,-0.595,VALD3,,linelist(VALD3),single_source,,,-0.595,False,False,True,,,,,False,VALD3,False
gf_005420,pk_d196d0120552,C2,,C2,5575.8172,0.396,1,-0.612,VALD3,,linelist(VALD3),single_source,,,-0.612,False,False,True,,,,,False,VALD3,False
gf_005421,pk_725477d0f729,C2,,C2,5576.0994,0.7598,1,0.0036,VALD3,,linelist(VALD3),single_source,,,0.0036,False,False,True,,,,,False,VALD3,False
gf_005422,pk_4884ea87b632,C2,,C2,5576.1823,0.6227,1,-0.1549,VALD3,,linelist(VALD3),single_source,,,-0.1549,False,False,True,,,,,False,VALD3,False
gf_005423,pk_ebff82502c4e,C2,,C2,5576.2316,0.76,1,-0.31,VALD3,,linelist(VALD3),single_source,,,-0.31,False,False,True,,,,,False,VALD3,False
gf_005424,pk_c4798f042913,C2,,C2,5576.3715,0.6231,1,-0.48,VALD3,,linelist(VALD3),single_source,,,-0.48,False,False,True,,,,,False,VALD3,False
gf_005425,pk_c2ebe47aa080,C2,,C2,5577.3547,0.6121,1,-0.1709,VALD3,,linelist(VALD3),single_source,,,-0.1709,False,False,True,,,,,False,VALD3,False
gf_005426,pk_75646ffa5942,C2,,C2,5577.534,0.6125,1,-0.497,VALD3,,linelist(VALD3),single_source,,,-0.497,False,False,True,,,,,False,VALD3,False
gf_005427,pk_61b05504ea0f,C2,,C2,5578.4812,0.6019,1,-0.1874,VALD3,,linelist(VALD3),single_source,,,-0.1874,False,False,True,,,,,False,VALD3,False
gf_005428,pk_9d6a33121b3c,C2,,C2,5578.6777,0.6023,1,-0.515,VALD3,,linelist(VALD3),single_source,,,-0.515,False,False,True,,,,,False,VALD3,False
gf_005429,pk_0db84a4430ce,C2,,C2,5578.7011,0.386,1,-0.595,VALD3,,linelist(VALD3),single_source,,,-0.595,False,False,True,,,,,False,VALD3,False
gf_005430,pk_898bf7a14f46,C2,,C2,5578.8034,0.3862,1,-0.613,VALD3,,linelist(VALD3),single_source,,,-0.613,False,False,True,,,,,False,VALD3,False
gf_005431,pk_26b4ee2d848d,C2,,C2,5579.0087,0.3865,1,-0.631,VALD3,,linelist(VALD3),single_source,,,-0.631,False,False,True,,,,,False,VALD3,False
gf_005432,pk_b2098d44fa9f,C2,,C2,5579.1036,0.7409,1,-0.0054,VALD3,,linelist(VALD3),single_source,,,-0.0054,False,False,True,,,,,False,VALD3,False
gf_005433,pk_46aa4c871a4f,C2,,C2,5579.2427,0.741,1,-0.32,VALD3,,linelist(VALD3),single_source,,,-0.32,False,False,True,,,,,False,VALD3,False
gf_005434,pk_b77bc640d79e,C2,,C2,5579.4884,0.5921,1,-0.2049,VALD3,,linelist(VALD3),single_source,,,-0.2049,False,False,True,,,,,False,VALD3,False
gf_005435,pk_ac5b2d7babd1,C2,,C2,5579.6771,0.5925,1,-0.533,VALD3,,linelist(VALD3),single_source,,,-0.533,False,False,True,,,,,False,VALD3,False
gf_005436,pk_8f4f20cedc80,C2,,C2,5580.4469,0.5827,1,-0.2234,VALD3,,linelist(VALD3),single_source,,,-0.2234,False,False,True,,,,,False,VALD3,False
gf_005437,pk_916dea7af16e,C2,,C2,5580.6508,0.5831,1,-0.553,VALD3,,linelist(VALD3),single_source,,,-0.553,False,False,True,,,,,False,VALD3,False
gf_005438,pk_2b6e59890f36,C2,,C2,5581.2913,0.5737,1,-0.2429,VALD3,,linelist(VALD3),single_source,,,-0.2429,False,False,True,,,,,False,VALD3,False
gf_005439,pk_537b5ba29b1b,C2,,C2,5581.4862,0.5741,1,-0.573,VALD3,,linelist(VALD3),single_source,,,-0.573,False,False,True,,,,,False,VALD3,False
gf_005440,pk_fa46b2a23744,C2,,C2,5581.6882,0.3769,1,-0.613,VALD3,,linelist(VALD3),single_source,,,-0.613,False,False,True,,,,,False,VALD3,False
gf_005441,pk_eaadc0df5aaf,C2,,C2,5581.8253,0.3772,1,-0.632,VALD3,,linelist(VALD3),single_source,,,-0.632,False,False,True,,,,,False,VALD3,False
gf_005442,pk_28050d9e5082,C2,,C2,5582.0067,0.3774,1,-0.651,VALD3,,linelist(VALD3),single_source,,,-0.651,False,False,True,,,,,False,VALD3,False
gf_005443,pk_9a34fe678213,C2,,C2,5582.0781,0.565,1,-0.2629,VALD3,,linelist(VALD3),single_source,,,-0.2629,False,False,True,,,,,False,VALD3,False
gf_005444,pk_522e3363b7f0,C2,,C2,5582.2736,0.7218,1,-0.0144,VALD3,,linelist(VALD3),single_source,,,-0.0144,False,False,True,,,,,False,VALD3,False
gf_005445,pk_027c7c01ab58,C2,,C2,5582.2898,0.5655,1,-0.594,VALD3,,linelist(VALD3),single_source,,,-0.594,False,False,True,,,,,False,VALD3,False
gf_005446,pk_7310d98ba05b,C2,,C2,5582.4175,0.7221,1,-0.329,VALD3,,linelist(VALD3),single_source,,,-0.329,False,False,True,,,,,False,VALD3,False
gf_005447,pk_45e7b7c49567,C2,,C2,5582.7586,0.5568,1,-0.2838,VALD3,,linelist(VALD3),single_source,,,-0.2838,False,False,True,,,,,False,VALD3,False
gf_005448,pk_ca754ec74d05,C2,,C2,5582.9603,0.5572,1,-0.617,VALD3,,linelist(VALD3),single_source,,,-0.617,False,False,True,,,,,False,VALD3,False
gf_005449,pk_454ceabea4d2,C2,,C2,5583.0027,0.4792,1,-1.157,VALD3,,linelist(VALD3),single_source,,,-1.157,False,False,True,,,,,False,VALD3,False
gf_005450,pk_fc348b9e8296,C2,,C2,5583.3735,0.5489,1,-0.3058,VALD3,,linelist(VALD3),single_source,,,-0.3058,False,False,True,,,,,False,VALD3,False
gf_005451,pk_8eeef3efe95c,C2,,C2,5583.5486,0.4817,1,-1.077,VALD3,,linelist(VALD3),single_source,,,-1.077,False,False,True,,,,,False,VALD3,False
gf_005452,pk_30b0e5d7838c,C2,,C2,5583.5939,0.5494,1,-0.64,VALD3,,linelist(VALD3),single_source,,,-0.64,False,False,True,,,,,False,VALD3,False
gf_005453,pk_45cb2f5a90f6,C2,,C2,5583.664,0.4827,1,-1.133,VALD3,,linelist(VALD3),single_source,,,-1.133,False,False,True,,,,,False,VALD3,False
gf_005454,pk_9826dc50efbf,C2,,C2,5583.8375,0.5412,1,-0.618,VALD3,,linelist(VALD3),single_source,,,-0.618,False,False,True,,,,,False,VALD3,False
gf_005455,pk_3c26f8a23040,C2,,C2,5583.9441,0.5416,1,-0.642,VALD3,,linelist(VALD3),single_source,,,-0.642,False,False,True,,,,,False,VALD3,False
gf_005456,pk_9e3fcae079e1,C2,,C2,5584.0232,0.4845,1,-1.011,VALD3,,linelist(VALD3),single_source,,,-1.011,False,False,True,,,,,False,VALD3,False
gf_005457,pk_20ebdfc018bd,C2,,C2,5584.0985,0.5419,1,-0.665,VALD3,,linelist(VALD3),single_source,,,-0.665,False,False,True,,,,,False,VALD3,False
gf_005458,pk_7683f1accb3d,C2,,C2,5584.1458,0.4853,1,-1.062,VALD3,,linelist(VALD3),single_source,,,-1.062,False,False,True,,,,,False,VALD3,False
gf_005459,pk_a6e0be57f8dc,C2,,C2,5584.2921,0.4861,1,-1.121,VALD3,,linelist(VALD3),single_source,,,-1.121,False,False,True,,,,,False,VALD3,False
gf_005460,pk_a3f50a1d01fc,C2,,C2,5584.3326,0.5343,1,-0.3533,VALD3,,linelist(VALD3),single_source,,,-0.3533,False,False,True,,,,,False,VALD3,False
gf_005461,pk_114bc14747a0,C2,,C2,5584.4187,0.4877,1,-0.955,VALD3,,linelist(VALD3),single_source,,,-0.955,False,False,True,,,,,False,VALD3,False
gf_005462,pk_bb516121c26d,C2,,C2,5584.5621,0.5349,1,-0.692,VALD3,,linelist(VALD3),single_source,,,-0.692,False,False,True,,,,,False,VALD3,False
gf_005463,pk_cc5d18ee0fb5,C2,,C2,5584.5624,0.4885,1,-1.002,VALD3,,linelist(VALD3),single_source,,,-1.002,False,False,True,,,,,False,VALD3,False
gf_005464,pk_f95914581c6c,C2,,C2,5584.6266,0.5274,1,-0.667,VALD3,,linelist(VALD3),single_source,,,-0.667,False,False,True,,,,,False,VALD3,False
gf_005465,pk_facbddbe63a6,C2,,C2,5584.6958,0.3681,1,-0.632,VALD3,,linelist(VALD3),single_source,,,-0.632,False,False,True,,,,,False,VALD3,False
gf_005466,pk_fe20d6fc25ac,C2,,C2,5584.725,0.4901,1,-0.6727,VALD3,,linelist(VALD3),single_source,,,-0.6727,False,False,True,,,,,False,VALD3,False
gf_005467,pk_092c0b1bbc63,C2,,C2,5584.7372,0.5279,1,-0.694,VALD3,,linelist(VALD3),single_source,,,-0.694,False,False,True,,,,,False,VALD3,False
gf_005468,pk_958312588205,C2,,C2,5584.8168,0.3683,1,-0.652,VALD3,,linelist(VALD3),single_source,,,-0.652,False,False,True,,,,,False,VALD3,False
gf_005469,pk_d167c108c4f4,C2,,C2,5584.8726,0.5211,1,-0.694,VALD3,,linelist(VALD3),single_source,,,-0.694,False,False,True,,,,,False,VALD3,False
gf_005470,pk_c296ba9e5c32,C2,,C2,5584.8999,0.5281,1,-0.72,VALD3,,linelist(VALD3),single_source,,,-0.72,False,False,True,,,,,False,VALD3,False
gf_005471,pk_c21ae4ef7697,C2,,C2,5584.9028,0.492,1,-0.949,VALD3,,linelist(VALD3),single_source,,,-0.949,False,False,True,,,,,False,VALD3,False
gf_005472,pk_d5ea250a6c62,C2,,C2,5584.9705,0.4953,1,-0.862,VALD3,,linelist(VALD3),single_source,,,-0.862,False,False,True,,,,,False,VALD3,False
gf_005473,pk_e0e9ab3470d8,C2,,C2,5585.0104,0.5215,1,-0.722,VALD3,,linelist(VALD3),single_source,,,-0.722,False,False,True,,,,,False,VALD3,False
gf_005474,pk_c098b8b07e46,C2,,C2,5585.0334,0.3687,1,-0.671,VALD3,,linelist(VALD3),single_source,,,-0.671,False,False,True,,,,,False,VALD3,False
gf_005475,pk_6e33c2139953,C2,,C2,5585.0454,0.4926,1,-0.995,VALD3,,linelist(VALD3),single_source,,,-0.995,False,False,True,,,,,False,VALD3,False
gf_005476,pk_a159c96c6a2a,C2,,C2,5585.0778,0.5152,1,-0.723,VALD3,,linelist(VALD3),single_source,,,-0.723,False,False,True,,,,,False,VALD3,False
gf_005477,pk_1e342c7c029c,C2,,C2,5585.1209,0.4979,1,-0.5597,VALD3,,linelist(VALD3),single_source,,,-0.5597,False,False,True,,,,,False,VALD3,False
gf_005478,pk_97fe332100dd,C2,,C2,5585.1251,0.7036,1,-0.0239,VALD3,,linelist(VALD3),single_source,,,-0.0239,False,False,True,,,,,False,VALD3,False
gf_005479,pk_7de153f74fcf,C2,,C2,5585.1935,0.5096,1,-0.754,VALD3,,linelist(VALD3),single_source,,,-0.754,False,False,True,,,,,False,VALD3,False
gf_005480,pk_aa8dc70ddf10,C2,,C2,5585.2618,0.4983,1,-0.5984,VALD3,,linelist(VALD3),single_source,,,-0.5984,False,False,True,,,,,False,VALD3,False
gf_005481,pk_89f5303d1998,C2,,C2,5585.2656,0.7038,1,-0.339,VALD3,,linelist(VALD3),single_source,,,-0.339,False,False,True,,,,,False,VALD3,False
gf_005482,pk_aed349f88844,C2,,C2,5585.3041,0.5101,1,-0.785,VALD3,,linelist(VALD3),single_source,,,-0.785,False,False,True,,,,,False,VALD3,False
gf_005483,pk_c693adbdebc5,C2,,C2,5585.3299,0.505,1,-0.821,VALD3,,linelist(VALD3),single_source,,,-0.821,False,False,True,,,,,False,VALD3,False
gf_005484,pk_c33d50ab1704,C2,,C2,5585.3635,0.516,1,-0.783,VALD3,,linelist(VALD3),single_source,,,-0.783,False,False,True,,,,,False,VALD3,False
gf_005485,pk_2c1324c7569f,C2,,C2,5585.4645,0.5031,1,-0.575,VALD3,,linelist(VALD3),single_source,,,-0.575,False,False,True,,,,,False,VALD3,False
gf_005486,pk_c58d00d6e932,C2,,C2,5585.4867,0.5106,1,-0.818,VALD3,,linelist(VALD3),single_source,,,-0.818,False,False,True,,,,,False,VALD3,False
gf_005487,pk_01868a01026f,C2,,C2,5587.5268,0.3598,1,-0.652,VALD3,,linelist(VALD3),single_source,,,-0.652,False,False,True,,,,,False,VALD3,False
gf_005488,pk_206301615929,C2,,C2,5587.6827,0.3601,1,-0.673,VALD3,,linelist(VALD3),single_source,,,-0.673,False,False,True,,,,,False,VALD3,False
gf_005489,pk_42ce0822dea9,C2,,C2,5587.8745,0.3603,1,-0.693,VALD3,,linelist(VALD3),single_source,,,-0.693,False,False,True,,,,,False,VALD3,False
gf_005490,pk_d48e78f00bbc,C2,,C2,5588.1196,0.6855,1,-0.0339,VALD3,,linelist(VALD3),single_source,,,-0.0339,False,False,True,,,,,False,VALD3,False
gf_005491,pk_bdfd063117a8,C2,,C2,5588.2575,0.6857,1,-0.349,VALD3,,linelist(VALD3),single_source,,,-0.349,False,False,True,,,,,False,VALD3,False
gf_005492,pk_2f78bf97e69f,C2,,C2,5590.362,0.3518,1,-0.673,VALD3,,linelist(VALD3),single_source,,,-0.673,False,False,True,,,,,False,VALD3,False
gf_005493,pk_169957f27039,C2,,C2,5590.5062,0.3521,1,-0.694,VALD3,,linelist(VALD3),single_source,,,-0.694,False,False,True,,,,,False,VALD3,False
gf_005494,pk_c2d6095954a4,C2,,C2,5590.7361,0.3524,1,-0.715,VALD3,,linelist(VALD3),single_source,,,-0.715,False,False,True,,,,,False,VALD3,False
gf_005495,pk_d7953ef32a68,C2,,C2,5590.8166,0.668,1,-0.0439,VALD3,,linelist(VALD3),single_source,,,-0.0439,False,False,True,,,,,False,VALD3,False
gf_005496,pk_862042ed257a,C2,,C2,5590.9586,0.6681,1,-0.359,VALD3,,linelist(VALD3),single_source,,,-0.359,False,False,True,,,,,False,VALD3,False
gf_005497,pk_d945d2227b60,C2,,C2,5593.0347,0.3442,1,-0.694,VALD3,,linelist(VALD3),single_source,,,-0.694,False,False,True,,,,,False,VALD3,False
gf_005498,pk_048f1889e489,C2,,C2,5593.2142,0.3446,1,-0.717,VALD3,,linelist(VALD3),single_source,,,-0.717,False,False,True,,,,,False,VALD3,False
gf_005499,pk_1fbaaa471430,C2,,C2,5593.4186,0.3449,1,-0.739,VALD3,,linelist(VALD3),single_source,,,-0.739,False,False,True,,,,,False,VALD3,False
gf_005500,pk_42628376e432,C2,,C2,5593.6347,0.6505,1,-0.0539,VALD3,,linelist(VALD3),single_source,,,-0.0539,False,False,True,,,,,False,VALD3,False
gf_005501,pk_c3c66619bd9d,C2,,C2,5593.7757,0.6508,1,-0.37,VALD3,,linelist(VALD3),single_source,,,-0.37,False,False,True,,,,,False,VALD3,False
gf_005502,pk_c20c66db3186,C2,,C2,5595.6958,0.337,1,-0.717,VALD3,,linelist(VALD3),single_source,,,-0.717,False,False,True,,,,,False,VALD3,False
gf_005503,pk_02689898f749,C2,,C2,5595.8691,0.3374,1,-0.741,VALD3,,linelist(VALD3),single_source,,,-0.741,False,False,True,,,,,False,VALD3,False
gf_005504,pk_2c4fc6ca332a,C2,,C2,5596.1151,0.3378,1,-0.764,VALD3,,linelist(VALD3),single_source,,,-0.764,False,False,True,,,,,False,VALD3,False
gf_005505,pk_4c243e600ab9,C2,,C2,5596.1753,0.6338,1,-0.0639,VALD3,,linelist(VALD3),single_source,,,-0.0639,False,False,True,,,,,False,VALD3,False
gf_005506,pk_64af21e37533,C2,,C2,5596.3192,0.634,1,-0.38,VALD3,,linelist(VALD3),single_source,,,-0.38,False,False,True,,,,,False,VALD3,False
gf_005507,pk_7408d54dcf45,C2,,C2,5598.2076,0.3303,1,-0.741,VALD3,,linelist(VALD3),single_source,,,-0.741,False,False,True,,,,,False,VALD3,False
gf_005508,pk_cfe9ccef1bbe,C2,,C2,5598.4173,0.3307,1,-0.767,VALD3,,linelist(VALD3),single_source,,,-0.767,False,False,True,,,,,False,VALD3,False
gf_005509,pk_0606be0333ee,C2,,C2,5598.6373,0.331,1,-0.791,VALD3,,linelist(VALD3),single_source,,,-0.791,False,False,True,,,,,False,VALD3,False
gf_005510,pk_f343acd1c71e,C2,,C2,5598.8163,0.6171,1,-0.0744,VALD3,,linelist(VALD3),single_source,,,-0.0744,False,False,True,,,,,False,VALD3,False
gf_005511,pk_cff20849ad48,C2,,C2,5598.9606,0.6174,1,-0.391,VALD3,,linelist(VALD3),single_source,,,-0.391,False,False,True,,,,,False,VALD3,False
gf_005512,pk_a3a09fa04c6c,C2,,C2,5600.6927,0.3239,1,-0.767,VALD3,,linelist(VALD3),single_source,,,-0.767,False,False,True,,,,,False,VALD3,False
gf_005513,pk_4a2b7023615e,C2,,C2,5600.9035,0.3243,1,-0.794,VALD3,,linelist(VALD3),single_source,,,-0.794,False,False,True,,,,,False,VALD3,False
gf_005514,pk_8fedfbc3d80b,C2,,C2,5601.1692,0.3247,1,-0.82,VALD3,,linelist(VALD3),single_source,,,-0.82,False,False,True,,,,,False,VALD3,False
