# linelist_procyon.csv — Procyon (HD 61421) per-system VALD3 linelist (RYA-309)
# Generated: 2026-06-14  by scripts/intake_build_procyon.py
# Stellar params (extraction): Teff=6530 K, logg=3.96, [Fe/H]=-0.04, vmic=1.7 km/s
#   (Heiter+2015 GBS fundamental Teff/logg; HFS-ON re-extraction)
# HFS splitting: ON (VERIFIED by split-group signature — supersedes the RYA-270
#   HFS-unsplit linelist_procyon.csv, quarantined as
#   linelist_procyon_rya270_hfsoff_quarantine.csv)
# Full species retained (Fe I + Fe II for the RYA-309 Fe run; all species kept
#   for the later RYA-308 all-element row).
# Extractions merged (all HFS-ON):
#   uv      : vald_procyon_uv_hfson_raw.txt (RyanSchmitt.019514.gz), 1150-3000 A
#   optical : vald_procyon_optical_hfson_raw.txt (RyanSchmitt.019513.gz), 3000-6910 A
#   nir     : vald_procyon_nir_hfson_raw.txt (RyanSchmitt.019515.gz), 6910-11000 A
# Wavelength convention: 'vacuum' for lambda < 2000 A (VALD delivers vacuum
#   below 2000 A despite the WL_air label), 'air' for lambda >= 2000 A.
#   NO vacuum->air conversion at build — done at the spectrum-matching boundary.
# Seam duplicates dropped at band endpoints: 73
# nist_grade empty pending NIST cross-validation; blend_flag=False everywhere.
element,ion,wavelength_air_A,excitation_potential_eV,log_gf,loggf_source,nist_grade,damping_rad,damping_stark,damping_vdW,central_depth,vald_proximity_flag,blend_flag,priority,notes,extraction_source,wavelength_convention
Co,I,3584.81282,0.1744,-3.843,VALD3,,7.6,-6.21,-7.777,0.293,1.0,False,0,,optical_019513,air
Co,I,3584.81406,0.1744,-4.031,VALD3,,7.6,-6.21,-7.777,0.293,1.0,False,0,,optical_019513,air
Co,I,3584.81727,0.1744,-4.316,VALD3,,7.6,-6.21,-7.777,0.293,1.0,False,0,,optical_019513,air
Co,I,3584.81924,0.1744,-4.286,VALD3,,7.6,-6.21,-7.777,0.293,1.0,False,0,,optical_019513,air
Co,I,3584.82061,0.1744,-4.337,VALD3,,7.6,-6.21,-7.777,0.293,1.0,False,0,,optical_019513,air
Co,I,3584.82143,0.1744,-4.462,VALD3,,7.6,-6.21,-7.777,0.293,1.0,False,0,,optical_019513,air
Co,I,3584.82156,0.1744,-5.094,VALD3,,7.6,-6.21,-7.777,0.293,1.0,False,0,,optical_019513,air
Co,I,3584.82173,0.1744,-4.684,VALD3,,7.6,-6.21,-7.777,0.293,1.0,False,0,,optical_019513,air
Fe,I,3584.95735,3.2671,0.068,VALD3,,8.04,-5.45,-7.71,0.845,1.0,False,0,,optical_019513,air
Gd,II,3584.961,0.1437,0.27,VALD3,,0.0,0.0,0.0,0.428,1.0,False,0,,optical_019513,air
Dy,II,3585.06,0.0,-0.41,VALD3,,0.0,0.0,0.0,0.235,1.0,False,0,,optical_019513,air
Co,I,3585.14202,0.5136,-2.348,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.14223,0.5136,-2.486,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.14262,0.5136,-2.282,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.14331,0.5136,-2.766,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.14397,0.5136,-2.275,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.14597,0.5136,-2.34,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.14622,0.5136,-3.787,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.14803,0.5136,-3.088,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.1482,0.5136,-2.766,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.14851,0.5136,-2.544,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.1507,0.5136,-2.641,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.15202,0.5136,-2.486,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.15417,0.5136,-2.31,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.15671,0.5136,-2.348,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.15835,0.5136,-2.047,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.16225,0.5136,-2.282,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.16315,0.5136,-1.828,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.16845,0.5137,-1.641,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.16855,0.5136,-2.275,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.17553,0.5136,-2.34,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Co,I,3585.18309,0.5137,-2.544,VALD3,,7.9,-6.18,-7.69,0.78,1.0,False,0,,optical_019513,air
Fe,I,3585.1897,2.9488,-1.314,VALD3,,7.85,-6.12,-7.8,0.728,1.0,False,1,,optical_019513,air
Cr,II,3585.29411,2.7056,-0.88,VALD3,,8.36,-6.54,-7.797,0.883,1.0,False,0,,optical_019513,air
Fe,I,3585.31864,0.9582,-0.802,VALD3,,8.06,-6.06,-7.664,0.935,1.0,False,0,,optical_019513,air
Cr,II,3585.50447,2.7058,-1.26,VALD3,,8.36,-6.54,-7.797,0.851,1.0,False,0,,optical_019513,air
Fe,I,3585.56876,3.8835,-0.759,VALD3,,7.92,-3.77,-7.22,0.66,1.0,False,1,,optical_019513,air
Fe,I,3585.70508,0.9146,-1.187,VALD3,,8.05,-6.06,-7.67,0.923,0.5911427914361698,False,0,,optical_019513,air
Dy,II,3585.776,0.928,0.279,VALD3,,0.0,0.0,0.0,0.176,1.0,False,0,,optical_019513,air
Ni,I,3585.90702,3.7057,-1.498,VALD3,,8.26,-5.0,-7.49,0.094,1.0,False,0,,optical_019513,air
Fe,I,3586.00439,3.9597,-0.026,VALD3,,8.26,-5.4,-7.42,0.768,1.0,False,1,,optical_019513,air
Fe,I,3586.00593,2.1759,-2.765,VALD3,,7.31,-6.22,-7.83,0.485,1.0,False,1,,optical_019513,air
Co,I,3586.03986,2.1366,-3.072,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.03987,2.1366,-3.335,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.04165,2.1367,-2.868,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.04351,2.1366,-3.268,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.04524,2.1367,-2.698,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.04714,2.1367,-3.072,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.05059,2.1367,-2.552,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.05079,2.1367,-3.967,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.05255,2.1367,-2.967,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.05768,2.1367,-2.423,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.05804,2.1367,-3.812,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.05973,2.1367,-2.92,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.06645,2.1367,-2.307,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.06705,2.1367,-3.812,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.06865,2.1367,-2.926,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.07686,2.1367,-2.202,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.07779,2.1367,-3.909,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.07925,2.1367,-2.999,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.09021,2.1367,-4.113,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Co,I,3586.09149,2.1367,-3.21,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Fe,I,3586.10331,3.0173,-0.131,VALD3,,8.21,-5.73,-7.72,0.85,1.0,False,0,,optical_019513,air
Co,I,3586.10428,2.1367,-4.511,VALD3,,6.44,-6.32,-7.82,0.061,1.0,False,0,,optical_019513,air
Fe,I,3586.1126,3.2367,0.173,VALD3,,8.14,-6.06,-7.77,0.855,1.0,False,0,,optical_019513,air
Ni,I,3586.24508,3.7398,-1.237,VALD3,,8.09,-4.04,-7.34,0.155,1.0,False,0,,optical_019513,air
Fe,I,3586.3592,3.8816,-1.842,VALD3,,7.73,-3.65,-7.14,0.205,1.0,False,1,,optical_019513,air
Fe,I,3586.51591,3.8835,-1.022,VALD3,,7.69,-3.95,-7.28,0.579,1.0,False,1,,optical_019513,air
Mn,I,3586.52307,2.1427,-2.544,VALD3,,8.28,-5.61,-7.68,0.737,1.0,False,0,,optical_019513,air
Mn,I,3586.52324,2.1427,-2.465,VALD3,,8.28,-5.61,-7.68,0.737,1.0,False,0,,optical_019513,air
Mn,I,3586.52412,2.1427,-2.59,VALD3,,8.28,-5.61,-7.68,0.737,1.0,False,0,,optical_019513,air
Mn,I,3586.52557,2.1427,-1.766,VALD3,,8.28,-5.61,-7.68,0.737,1.0,False,0,,optical_019513,air
Mn,I,3586.52573,2.1427,-2.942,VALD3,,8.28,-5.61,-7.68,0.737,1.0,False,0,,optical_019513,air
Mn,I,3586.52682,2.1427,-1.796,VALD3,,8.28,-5.61,-7.68,0.737,1.0,False,0,,optical_019513,air
Mn,I,3586.52698,2.1427,-1.59,VALD3,,8.28,-5.61,-7.68,0.737,1.0,False,0,,optical_019513,air
Mn,I,3586.52912,2.1427,-1.523,VALD3,,8.28,-5.61,-7.68,0.737,1.0,False,0,,optical_019513,air
Mn,I,3586.52948,2.1427,-1.511,VALD3,,8.28,-5.61,-7.68,0.737,1.0,False,0,,optical_019513,air
Mn,I,3586.53198,2.1427,-1.549,VALD3,,8.28,-5.61,-7.68,0.737,1.0,False,0,,optical_019513,air
Mn,I,3586.53286,2.1427,-1.289,VALD3,,8.28,-5.61,-7.68,0.737,1.0,False,0,,optical_019513,air
Mn,I,3586.53559,2.1427,-1.725,VALD3,,8.28,-5.61,-7.68,0.737,1.0,False,0,,optical_019513,air
Mn,I,3586.53697,2.1427,-1.105,VALD3,,8.28,-5.61,-7.68,0.737,1.0,False,0,,optical_019513,air
Mn,I,3586.54183,2.1427,-0.947,VALD3,,8.28,-5.61,-7.68,0.737,1.0,False,0,,optical_019513,air
Mn,I,3586.54746,2.1427,-0.807,VALD3,,8.28,-5.61,-7.68,0.737,1.0,False,0,,optical_019513,air
Fe,I,3586.7384,2.8083,-1.042,VALD3,,8.07,-4.96,-7.55,0.784,1.0,False,1,,optical_019513,air
Fe,I,3586.98434,0.9901,-0.796,VALD3,,8.07,-6.05,-7.66,0.934,1.0,False,0,,optical_019513,air
Co,I,3587.00773,2.28,-2.277,VALD3,,8.05,-6.13,-7.8,0.065,1.0,False,0,,optical_019513,air
Co,I,3587.0078,2.28,-2.391,VALD3,,8.05,-6.13,-7.8,0.065,1.0,False,0,,optical_019513,air
Co,I,3587.00817,2.28,-2.402,VALD3,,8.05,-6.13,-7.8,0.065,1.0,False,0,,optical_019513,air
Co,I,3587.01147,2.28,-2.578,VALD3,,8.05,-6.13,-7.8,0.065,1.0,False,0,,optical_019513,air
Co,I,3587.01213,2.28,-21.374,VALD3,,8.05,-6.13,-7.8,0.065,1.0,False,0,,optical_019513,air
Co,I,3587.01331,2.28,-2.596,VALD3,,8.05,-6.13,-7.8,0.065,1.0,False,0,,optical_019513,air
Co,I,3587.01524,2.28,-1.98,VALD3,,8.05,-6.13,-7.8,0.065,1.0,False,0,,optical_019513,air
Co,I,3587.01544,2.28,-2.402,VALD3,,8.05,-6.13,-7.8,0.065,1.0,False,0,,optical_019513,air
Co,I,3587.01771,2.28,-2.277,VALD3,,8.05,-6.13,-7.8,0.065,1.0,False,0,,optical_019513,air
Co,I,3587.02074,2.28,-2.391,VALD3,,8.05,-6.13,-7.8,0.065,1.0,False,0,,optical_019513,air
Ti,II,3587.131,0.6072,-1.63,VALD3,,8.41,-6.39,-7.84,0.884,1.0,False,0,,optical_019513,air
Co,I,3587.16454,1.049,-0.964,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Co,I,3587.16484,1.049,-1.145,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Co,I,3587.16499,1.049,-0.933,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Co,I,3587.16624,1.049,-0.997,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Co,I,3587.16835,1.049,-1.196,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Co,I,3587.17618,1.049,-1.451,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Co,I,3587.17799,1.049,-3.104,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Co,I,3587.18065,1.049,-1.861,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Co,I,3587.18412,1.049,-1.144,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Co,I,3587.18582,1.049,-1.196,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Co,I,3587.18833,1.049,-0.738,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Co,I,3587.1924,1.049,-0.997,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Co,I,3587.1932,1.049,-0.446,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Fe,I,3587.19375,3.2112,-1.658,VALD3,,8.04,-4.94,-7.51,0.568,1.0,False,1,,optical_019513,air
Co,I,3587.19978,1.049,-0.933,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Co,I,3587.20791,1.049,-0.964,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Co,I,3587.21669,1.049,-1.145,VALD3,,8.25,-6.07,-7.605,0.848,1.0,False,0,,optical_019513,air
Fe,I,3587.23881,2.8654,-0.872,VALD3,,8.07,-4.89,-7.55,0.796,1.0,False,1,,optical_019513,air
Ni,I,3587.34552,3.6988,-0.865,VALD3,,8.36,-4.56,-7.5,0.314,1.0,False,0,,optical_019513,air
Fe,I,3587.42302,2.4242,-1.438,VALD3,,7.5,-6.14,-7.81,0.782,1.0,False,1,,optical_019513,air
Nd,II,3587.5,0.1823,-0.65,VALD3,,0.0,0.0,0.0,0.1,1.0,False,0,,optical_019513,air
Fe,I,3587.7521,2.8512,-0.47,VALD3,,8.35,-5.28,-7.54,0.836,0.6864630623282696,False,0,,optical_019513,air
Fe,II,3587.86593,4.738,-3.342,VALD3,,8.56,-6.53,-7.895,0.058,1.0,False,1,,optical_019513,air
Ni,I,3587.92732,0.0254,-2.507,VALD3,,5.48,-6.28,-7.83,0.837,1.0,False,0,,optical_019513,air
Ni,I,3587.9322,0.0254,-2.921,VALD3,,5.48,-6.28,-7.83,0.787,1.0,False,0,,optical_019513,air
Ni,I,3587.93459,0.0254,-4.283,VALD3,,5.48,-6.28,-7.83,0.245,1.0,False,0,,optical_019513,air
Ni,I,3587.93689,0.0254,-3.779,VALD3,,5.48,-6.28,-7.83,0.513,1.0,False,0,,optical_019513,air
Ni,I,3587.94128,0.0254,-4.373,VALD3,,5.48,-6.28,-7.83,0.204,1.0,False,0,,optical_019513,air
Zr,II,3587.974,0.3189,-0.8,VALD3,,0.0,0.0,0.0,0.686,1.0,False,0,,optical_019513,air
V,II,3588.11424,2.3763,-1.961,VALD3,,8.24,-6.47,-7.87,0.179,1.0,False,0,,optical_019513,air
V,II,3588.13034,2.3763,-1.836,VALD3,,8.24,-6.47,-7.87,0.179,1.0,False,0,,optical_019513,air
V,II,3588.15105,2.3763,-1.739,VALD3,,8.24,-6.47,-7.87,0.179,1.0,False,0,,optical_019513,air
Zr,II,3588.314,0.4091,-1.13,VALD3,,0.0,0.0,0.0,0.476,0.4792566584876042,False,0,,optical_019513,air
Fe,I,3588.52637,2.9398,-1.011,VALD3,,8.32,-5.22,-7.52,0.771,0.546029612213328,False,1,,optical_019513,air
Fe,I,3588.60881,2.8325,-0.597,VALD3,,8.07,-4.94,-7.54,0.827,0.4968001026108665,False,0,,optical_019513,air
Fe,I,3588.91724,2.8755,-0.905,VALD3,,8.29,-5.34,-7.55,0.791,0.2572130666120931,False,1,,optical_019513,air
Fe,I,3589.10459,0.859,-2.115,VALD3,,8.01,-6.08,-7.679,0.873,0.412405324124953,False,0,,optical_019513,air
Ni,I,3589.10665,1.9354,-2.763,VALD3,,7.21,-6.24,-7.81,0.173,1.0,False,0,,optical_019513,air
Fe,I,3589.35072,3.9286,-1.519,VALD3,,7.76,-3.65,-7.12,0.326,1.0,False,1,,optical_019513,air
Ca,I,3589.42264,2.5213,-1.866,VALD3,,6.53,-2.92,-6.75,0.128,1.0,False,0,,optical_019513,air
Fe,I,3589.45163,2.7275,-0.848,VALD3,,8.03,-6.16,-7.78,0.813,1.0,False,0,,optical_019513,air
Fe,II,3589.51904,7.2694,-1.157,VALD3,,8.6,-6.52,-7.89,0.069,1.0,False,1,,optical_019513,air
Fe,I,3589.60346,2.9904,-1.901,VALD3,,8.1,-5.66,-7.7,0.549,1.0,False,1,,optical_019513,air
Sc,II,3589.61816,0.0084,-1.57,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3589.61912,0.0084,-1.841,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3589.6209,0.0084,-2.281,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3589.62368,0.0084,-1.586,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3589.62682,0.0084,-1.466,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3589.63073,0.0084,-1.582,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3589.63138,0.0084,-1.841,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3589.63665,0.0084,-1.386,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3589.64265,0.0084,-1.093,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
V,II,3589.73652,1.0713,-2.061,VALD3,,8.3,-6.44,-7.86,0.872,1.0,False,0,,optical_019513,air
V,II,3589.73661,1.0712,-1.621,VALD3,,8.3,-6.44,-7.86,0.872,1.0,False,0,,optical_019513,air
V,II,3589.73754,1.0712,-1.35,VALD3,,8.3,-6.44,-7.86,0.872,1.0,False,0,,optical_019513,air
V,II,3589.74738,1.0712,-1.366,VALD3,,8.3,-6.44,-7.86,0.872,1.0,False,0,,optical_019513,air
V,II,3589.75038,1.0713,-1.246,VALD3,,8.3,-6.44,-7.86,0.872,1.0,False,0,,optical_019513,air
V,II,3589.75423,1.0713,-1.362,VALD3,,8.3,-6.44,-7.86,0.872,1.0,False,0,,optical_019513,air
V,II,3589.76115,1.0713,-1.621,VALD3,,8.3,-6.44,-7.86,0.872,1.0,False,0,,optical_019513,air
V,II,3589.76808,1.0713,-1.166,VALD3,,8.3,-6.44,-7.86,0.872,1.0,False,0,,optical_019513,air
V,II,3589.77587,1.0713,-0.873,VALD3,,8.3,-6.44,-7.86,0.872,1.0,False,0,,optical_019513,air
Fe,I,3589.96066,3.2112,-2.246,VALD3,,8.04,-4.38,-7.51,0.281,1.0,False,1,,optical_019513,air
Dy,II,3590.074,1.8468,0.595,VALD3,,0.0,0.0,0.0,0.059,1.0,False,0,,optical_019513,air
Fe,I,3590.0834,2.9488,-1.716,VALD3,,7.8,-6.09,-7.631,0.635,1.0,False,1,,optical_019513,air
Fe,I,3590.27744,3.0173,-2.611,VALD3,,8.18,-6.27,-7.74,0.199,1.0,False,1,,optical_019513,air
Cr,I,3590.31032,3.1676,-0.312,VALD3,,8.3,-4.95,-7.54,0.233,1.0,False,0,,optical_019513,air
Sc,II,3590.44066,0.022,-1.997,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3590.4436,0.022,-2.094,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3590.44493,0.022,-1.918,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3590.44884,0.022,-2.24,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3590.45071,0.022,-1.735,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3590.45204,0.022,-2.219,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3590.45635,0.022,-2.474,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3590.45877,0.022,-1.676,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3590.46064,0.022,-1.801,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3590.46607,0.022,-2.892,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3590.46906,0.022,-1.709,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3590.47148,0.022,-1.53,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3590.48154,0.0221,-1.892,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3590.48453,0.0221,-1.323,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Sc,II,3590.49972,0.0221,-1.152,VALD3,,8.38,-6.31,-7.83,0.903,1.0,False,0,,optical_019513,air
Ni,I,3590.65167,3.7398,-0.882,VALD3,,8.12,-4.61,-7.43,0.29,1.0,False,0,,optical_019513,air
Fe,I,3591.0003,3.2112,-1.8,VALD3,,8.05,-4.66,-7.183,0.504,0.1517060586319029,False,1,,optical_019513,air
Ca,I,3591.21109,2.523,-1.696,VALD3,,6.52,-2.91,-6.75,0.179,0.9058025108723652,False,0,,optical_019513,air
Fe,I,3591.34668,2.8512,-1.82,VALD3,,8.33,-5.12,-7.244,0.63,1.0,False,1,,optical_019513,air
Fe,I,3591.34759,2.8316,-2.013,VALD3,,7.27,-6.11,-7.81,0.563,1.0,False,1,,optical_019513,air
Fe,I,3591.39842,3.9286,-0.298,VALD3,,8.2,-4.56,-7.32,0.736,1.0,False,1,,optical_019513,air
Fe,I,3591.44706,2.1979,-3.75,VALD3,,7.3,-6.22,-7.84,0.085,1.0,False,1,,optical_019513,air
Fe,I,3591.48306,3.2918,-1.46,VALD3,,8.02,-6.03,-7.132,0.614,1.0,False,1,,optical_019513,air
Fe,I,3591.70939,3.9286,-1.023,VALD3,,7.77,-4.05,-7.14,0.562,1.0,False,1,,optical_019513,air
Co,I,3591.72872,2.5418,-2.137,VALD3,,8.09,-5.83,-7.79,0.067,1.0,False,0,,optical_019513,air
Co,I,3591.73245,2.5418,-1.726,VALD3,,8.09,-5.83,-7.79,0.067,1.0,False,0,,optical_019513,air
Co,I,3591.74422,2.5418,-2.023,VALD3,,8.09,-5.83,-7.79,0.067,1.0,False,0,,optical_019513,air
Co,I,3591.74699,2.5418,-2.342,VALD3,,8.09,-5.83,-7.79,0.067,1.0,False,0,,optical_019513,air
Co,I,3591.75072,2.5418,-2.137,VALD3,,8.09,-5.83,-7.79,0.067,1.0,False,0,,optical_019513,air
Co,I,3591.75689,2.5418,-2.148,VALD3,,8.09,-5.83,-7.79,0.067,1.0,False,0,,optical_019513,air
Co,I,3591.75884,2.5418,-21.12,VALD3,,8.09,-5.83,-7.79,0.067,1.0,False,0,,optical_019513,air
Co,I,3591.76161,2.5418,-2.023,VALD3,,8.09,-5.83,-7.79,0.067,1.0,False,0,,optical_019513,air
Co,I,3591.76786,2.5418,-2.324,VALD3,,8.09,-5.83,-7.79,0.067,1.0,False,0,,optical_019513,air
Co,I,3591.7698,2.5418,-2.148,VALD3,,8.09,-5.83,-7.79,0.067,1.0,False,0,,optical_019513,air
V,II,3592.01322,1.0963,-2.642,VALD3,,8.33,-6.44,-7.87,0.874,1.0,False,0,,optical_019513,air
V,II,3592.0154,1.0963,-2.224,VALD3,,8.33,-6.44,-7.87,0.874,1.0,False,0,,optical_019513,air
V,II,3592.01733,1.0963,-1.99,VALD3,,8.33,-6.44,-7.87,0.874,1.0,False,0,,optical_019513,air
V,II,3592.01748,1.0963,-1.642,VALD3,,8.33,-6.44,-7.87,0.874,1.0,False,0,,optical_019513,air
V,II,3592.01889,1.0963,-1.459,VALD3,,8.33,-6.44,-7.87,0.874,1.0,False,0,,optical_019513,air
V,II,3592.019,1.0963,-1.844,VALD3,,8.33,-6.44,-7.87,0.874,1.0,False,0,,optical_019513,air
V,II,3592.02004,1.0963,-1.426,VALD3,,8.33,-6.44,-7.87,0.874,1.0,False,0,,optical_019513,air
V,II,3592.02042,1.0963,-1.747,VALD3,,8.33,-6.44,-7.87,0.874,1.0,False,0,,optical_019513,air
V,II,3592.02094,1.0963,-1.485,VALD3,,8.33,-6.44,-7.87,0.874,1.0,False,0,,optical_019513,air
V,II,3592.02158,1.0963,-1.668,VALD3,,8.33,-6.44,-7.87,0.874,1.0,False,0,,optical_019513,air
V,II,3592.02252,1.0963,-0.902,VALD3,,8.33,-6.44,-7.87,0.874,1.0,False,0,,optical_019513,air
V,II,3592.02315,1.0963,-1.073,VALD3,,8.33,-6.44,-7.87,0.874,1.0,False,0,,optical_019513,air
V,II,3592.02352,1.0963,-1.969,VALD3,,8.33,-6.44,-7.87,0.874,1.0,False,0,,optical_019513,air
V,II,3592.02353,1.0963,-1.28,VALD3,,8.33,-6.44,-7.87,0.874,1.0,False,0,,optical_019513,air
V,II,3592.02365,1.0963,-1.551,VALD3,,8.33,-6.44,-7.87,0.874,1.0,False,0,,optical_019513,air
Dy,II,3592.11,0.9254,-0.3,VALD3,,0.0,0.0,0.0,0.051,1.0,False,0,,optical_019513,air
Fe,I,3592.4702,2.5881,-2.47,VALD3,,7.73,-6.29,-7.672,0.446,0.8192072957927415,False,1,,optical_019513,air
