line_id,key_z,ion,species,wavelength_air_A,excitation_potential_eV,hfs_n_components,log_gf,loggf_reference,nist_grade,seed_source,adjudication_status,gf_synth_ges,gf_regions_vald,gf_linelist_vald,in_synth,in_regions,in_linelist,delta_synth_minus_ew
gf_070996,26,2,Fe II,5427.91,11.207,1,-3.879,RU,,synth(GES),single_source,-3.879,,,True,False,False,
gf_070997,26,2,Fe II,5428.018,11.74,1,-5.079,K13,,synth(GES),single_source,-5.079,,,True,False,False,
gf_070998,26,2,Fe II,5428.191,13.046,1,-2.032,K13,,synth(GES),single_source,-2.032,,,True,False,False,
gf_070999,26,2,Fe II,5428.3916,11.788,2,-5.9336,K13,,synth(GES),single_source,-5.9336,,,True,False,False,
gf_071000,26,2,Fe II,5428.505,11.426,1,-6.281,K13,,synth(GES),single_source,-6.281,,,True,False,False,
gf_071001,26,2,Fe II,5428.565,8.248,1,-6.298,K13,,synth(GES),single_source,-6.298,,,True,False,False,
gf_071002,26,2,Fe II,5428.674,8.431,1,-4.334,RU,,synth(GES),single_source,-4.334,,,True,False,False,
gf_071003,26,2,Fe II,5428.774,13.048,1,-3.703,K13,,synth(GES),single_source,-3.703,,,True,False,False,
gf_071004,26,2,Fe II,5428.785,12.887,1,-5.611,K13,,synth(GES),single_source,-5.611,,,True,False,False,
gf_071005,26,2,Fe II,5428.795,12.972,1,-0.379,K13,,synth(GES),single_source,-0.379,,,True,False,False,
gf_071006,26,2,Fe II,5428.869,12.88,1,-4.731,K13,,synth(GES),single_source,-4.731,,,True,False,False,
gf_071007,26,2,Fe II,5428.97,13.595,1,-2.165,K13,,synth(GES),single_source,-2.165,,,True,False,False,
gf_071008,26,2,Fe II,5429.009,10.48,1,-3.191,RU,,synth(GES),single_source,-3.191,,,True,False,False,
gf_071009,26,2,Fe II,5429.184,11.788,1,-5.868,K13,,synth(GES),single_source,-5.868,,,True,False,False,
gf_071010,26,2,Fe II,5429.514,10.909,1,-3.797,K13,,synth(GES),single_source,-3.797,,,True,False,False,
gf_071011,26,2,Fe II,5429.631,13.168,1,-0.505,K13,,synth(GES),single_source,-0.505,,,True,False,False,
gf_071012,26,2,Fe II,5429.779,9.849,1,-8.928,K13,,synth(GES),single_source,-8.928,,,True,False,False,
gf_071013,26,2,Fe II,5429.794,11.196,1,-3.578,K13,,synth(GES),single_source,-3.578,,,True,False,False,
gf_071014,26,2,Fe II,5429.972,12.965,1,-2.823,K13,,synth(GES),single_source,-2.823,,,True,False,False,
gf_071015,26,2,Fe II,5429.987,10.596,1,0.427,RU,,synth(GES),single_source,0.427,,0.427,True,False,True,
gf_071016,26,2,Fe II,5430.004,13.572,1,-8.803,K13,,synth(GES),single_source,-8.803,,,True,False,False,
gf_071017,26,2,Fe II,5430.067,13.595,1,-2.703,K13,,synth(GES),single_source,-2.703,,,True,False,False,
gf_071018,26,2,Fe II,5430.121,13.048,1,-1.531,K13,,synth(GES),single_source,-1.531,,,True,False,False,
gf_071019,26,2,Fe II,5430.301,13.044,1,-3.328,K13,,synth(GES),single_source,-3.328,,,True,False,False,
gf_071020,26,2,Fe II,5430.4,11.653,1,-5.395,K13,,synth(GES),single_source,-5.395,,,True,False,False,
gf_071021,26,2,Fe II,5430.445,11.409,1,-4.081,K13,,synth(GES),single_source,-4.081,,,True,False,False,
gf_071022,26,2,Fe II,5430.612,12.968,1,-1.173,K13,,synth(GES),single_source,-1.173,,,True,False,False,
gf_071023,26,2,Fe II,5430.63,13.046,1,-0.738,K13,,synth(GES),single_source,-0.738,,,True,False,False,
gf_071024,26,2,Fe II,5430.676,11.196,1,-4.045,RU,,synth(GES),single_source,-4.045,,,True,False,False,
gf_071025,26,2,Fe II,5431.087,11.289,1,-8.358,K13,,synth(GES),single_source,-8.358,,,True,False,False,
gf_071026,26,2,Fe II,5431.205,12.997,1,-3.682,K13,,synth(GES),single_source,-3.682,,,True,False,False,
gf_071027,26,2,Fe II,5431.229,13.002,1,-2.122,K13,,synth(GES),single_source,-2.122,,,True,False,False,
gf_071028,26,2,Fe II,5431.254,11.208,1,-4.586,RU,,synth(GES),single_source,-4.586,,,True,False,False,
gf_071029,26,2,Fe II,5431.3,11.932,1,-4.534,K13,,synth(GES),single_source,-4.534,,,True,False,False,
gf_071030,26,2,Fe II,5431.3956,13.5725,2,-7.4595,K13,,synth(GES),single_source,-7.4595,,,True,False,False,
gf_071031,26,2,Fe II,5431.517,13.002,1,-3.194,K13,,synth(GES),single_source,-3.194,,,True,False,False,
gf_071032,26,2,Fe II,5431.524,8.341,1,-2.188,RU,,synth(GES),single_source,-2.188,,,True,False,False,
gf_071033,26,2,Fe II,5432.314,12.989,1,0.529,K13,,synth(GES),single_source,0.529,,,True,False,False,
gf_071034,26,2,Fe II,5432.962,3.267,1,-3.527,RU,,synth(GES),single_source,-3.527,,-3.527,True,False,True,
gf_071035,26,2,Fe II,5433.15,0.301,2,-8.3562,K13,,synth(GES),pending,-8.3562,,-8.379,True,False,True,
gf_071036,26,2,Fe II,5433.933,7.568,1,-3.577,RU,,synth(GES),single_source,-3.577,,,True,False,False,
gf_071037,26,2,Fe II,5435.785,3.23,1,-5.316,RU,,synth(GES),single_source,-5.316,,-5.316,True,False,True,
gf_071038,26,2,Fe II,5436.619,10.545,1,-1.385,RU,,synth(GES),single_source,-1.385,,,True,False,False,
gf_071039,26,2,Fe II,5437.003,10.6,1,-1.154,RU,,synth(GES),single_source,-1.154,,,True,False,False,
gf_071040,26,2,Fe II,5437.462,13.027,1,-1.081,K13,,synth(GES),single_source,-1.081,,,True,False,False,
gf_071041,26,2,Fe II,5437.481,13.003,1,-1.954,K13,,synth(GES),single_source,-1.954,,,True,False,False,
gf_071042,26,2,Fe II,5437.484,10.723,1,-4.192,RU,,synth(GES),single_source,-4.192,,,True,False,False,
gf_071043,26,2,Fe II,5437.657,12.997,1,-2.302,K13,,synth(GES),single_source,-2.302,,,True,False,False,
gf_071044,26,2,Fe II,5437.768,13.003,1,-2.064,K13,,synth(GES),single_source,-2.064,,,True,False,False,
gf_071045,26,2,Fe II,5437.929,11.885,1,-3.138,K13,,synth(GES),single_source,-3.138,,,True,False,False,
gf_071046,26,2,Fe II,5437.943,10.937,1,-2.099,K13,,synth(GES),single_source,-2.099,,,True,False,False,
gf_071047,26,2,Fe II,5437.996,4.849,1,-5.538,RU,,synth(GES),single_source,-5.538,,,True,False,False,
gf_071048,26,2,Fe II,5438.001,11.435,1,-3.749,K13,,synth(GES),single_source,-3.749,,,True,False,False,
gf_071049,26,2,Fe II,5438.038,13.145,1,-0.067,K13,,synth(GES),single_source,-0.067,,,True,False,False,
gf_071050,26,2,Fe II,5438.221,13.145,1,-1.056,K13,,synth(GES),single_source,-1.056,,,True,False,False,
gf_071051,26,2,Fe II,5438.297,12.997,1,-4.17,K13,,synth(GES),single_source,-4.17,,,True,False,False,
gf_071052,26,2,Fe II,5438.399,13.575,1,-9.696,K13,,synth(GES),single_source,-9.696,,,True,False,False,
gf_071053,26,2,Fe II,5438.625,13.573,1,-7.514,K13,,synth(GES),single_source,-7.514,,,True,False,False,
gf_071054,26,2,Fe II,5438.703,13.048,1,-3.844,K13,,synth(GES),single_source,-3.844,,,True,False,False,
gf_071055,26,2,Fe II,5438.728,13.115,1,-8.164,K13,,synth(GES),single_source,-8.164,,,True,False,False,
gf_071056,26,2,Fe II,5438.758,9.13,1,-5.19,RU,,synth(GES),single_source,-5.19,,,True,False,False,
gf_071057,26,2,Fe II,5438.794,12.891,1,-5.846,K13,,synth(GES),single_source,-5.846,,,True,False,False,
gf_071058,26,2,Fe II,5439.185,12.972,1,-3.202,K13,,synth(GES),single_source,-3.202,,,True,False,False,
gf_071059,26,2,Fe II,5439.36,13.599,1,-3.063,K13,,synth(GES),single_source,-3.063,,,True,False,False,
gf_071060,26,2,Fe II,5439.383,11.291,1,-8.748,K13,,synth(GES),single_source,-8.748,,,True,False,False,
gf_071061,26,2,Fe II,5439.451,8.63,1,-5.55,K13,,synth(GES),single_source,-5.55,,,True,False,False,
gf_071062,26,2,Fe II,5439.612,11.125,1,-4.602,K13,,synth(GES),single_source,-4.602,,,True,False,False,
gf_071063,26,2,Fe II,5439.652,13.193,1,-5.946,K13,,synth(GES),single_source,-5.946,,,True,False,False,
gf_071064,26,2,Fe II,5439.7,6.729,1,-2.382,RU,,synth(GES),single_source,-2.382,,-2.382,True,False,True,
gf_071065,26,2,Fe II,5439.768,12.891,1,-5.078,K13,,synth(GES),single_source,-5.078,,,True,False,False,
gf_071066,26,2,Fe II,5439.846,9.654,1,-6.767,K13,,synth(GES),single_source,-6.767,,,True,False,False,
gf_071067,26,2,Fe II,5439.913,13.026,1,-1.865,K13,,synth(GES),single_source,-1.865,,,True,False,False,
gf_071068,26,2,Fe II,5440.004,12.965,1,-3.618,K13,,synth(GES),single_source,-3.618,,,True,False,False,
gf_071069,26,2,Fe II,5440.055,13.048,1,-0.47,K13,,synth(GES),single_source,-0.47,,,True,False,False,
gf_071070,26,2,Fe II,5440.06,6.729,1,-2.739,RU,,synth(GES),single_source,-2.739,,-2.739,True,False,True,
gf_071071,26,2,Fe II,5440.29,6.729,1,-5.017,RU,,synth(GES),single_source,-5.017,,,True,False,False,
gf_071072,26,2,Fe II,5440.479,0.301,2,-10.5439,K13,,synth(GES),single_source,-10.5439,,,True,False,False,
gf_071073,26,2,Fe II,5441.056,10.6,1,-1.604,RU,,synth(GES),single_source,-1.604,,,True,False,False,
gf_071074,26,2,Fe II,5441.097,12.888,1,-5.952,K13,,synth(GES),single_source,-5.952,,,True,False,False,
gf_071075,26,2,Fe II,5441.158,12.999,1,-4.131,K13,,synth(GES),single_source,-4.131,,,True,False,False,
gf_071076,26,2,Fe II,5441.3314,11.741,2,-6.0384,K13,,synth(GES),single_source,-6.0384,,,True,False,False,
gf_071077,26,2,Fe II,5441.435,13.599,1,-2.611,K13,,synth(GES),single_source,-2.611,,,True,False,False,
gf_071078,26,2,Fe II,5441.52,12.892,1,-4.695,K13,,synth(GES),single_source,-4.695,,,True,False,False,
gf_071079,26,2,Fe II,5441.528,10.431,1,-7.019,K13,,synth(GES),single_source,-7.019,,,True,False,False,
gf_071080,26,2,Fe II,5441.583,13.026,1,-2.95,K13,,synth(GES),single_source,-2.95,,,True,False,False,
gf_071081,26,2,Fe II,5441.623,11.74,1,-4.838,K13,,synth(GES),single_source,-4.838,,,True,False,False,
gf_071082,26,2,Fe II,5442.257,10.545,1,-0.813,RU,,synth(GES),single_source,-0.813,,,True,False,False,
gf_071083,26,2,Fe II,5442.359,10.545,1,-0.313,RU,,synth(GES),single_source,-0.313,,,True,False,False,
gf_071084,26,2,Fe II,5442.537,6.73,1,-3.349,RU,,synth(GES),single_source,-3.349,,,True,False,False,
gf_071085,26,2,Fe II,5443.237,6.703,1,-3.651,RU,,synth(GES),single_source,-3.651,,,True,False,False,
gf_071086,26,2,Fe II,5443.443,10.48,1,-0.595,RU,,synth(GES),single_source,-0.595,,,True,False,False,
gf_071087,26,2,Fe II,5444.387,10.6,1,-0.17,RU,,synth(GES),single_source,-0.17,,,True,False,False,
gf_071088,26,2,Fe II,5445.298,10.48,1,-0.936,RU,,synth(GES),single_source,-0.936,,,True,False,False,
gf_071089,26,2,Fe II,5445.725,5.569,1,-3.963,RU,,synth(GES),single_source,-3.963,,-3.963,True,False,True,
gf_071090,26,2,Fe II,5445.8,10.545,1,-0.109,RU,,synth(GES),single_source,-0.109,,,True,False,False,
gf_071091,26,2,Fe II,5445.973,3.339,1,-6.299,K13,,synth(GES),single_source,-6.299,,,True,False,False,
gf_071092,26,2,Fe II,5446.706,10.48,1,-1.557,RU,,synth(GES),single_source,-1.557,,,True,False,False,
gf_071093,26,2,Fe II,5446.762,13.148,1,-0.233,K13,,synth(GES),single_source,-0.233,,,True,False,False,
gf_071094,26,2,Fe II,5446.948,13.008,1,-0.433,K13,,synth(GES),single_source,-0.433,,,True,False,False,
gf_071095,26,2,Fe II,5447.668,13.22,1,-3.561,K13,,synth(GES),single_source,-3.561,,,True,False,False,
gf_071096,26,2,Fe II,5447.729,13.026,1,-1.474,K13,,synth(GES),single_source,-1.474,,,True,False,False,
gf_071097,26,2,Fe II,5447.776,14.109,2,-8.1253,K13,,synth(GES),single_source,-8.1253,,,True,False,False,
gf_071098,26,2,Fe II,5447.885,14.11,1,-9.264,K13,,synth(GES),single_source,-9.264,,,True,False,False,
gf_071099,26,2,Fe II,5447.886,12.893,2,-4.3832,K13,,synth(GES),single_source,-4.3832,,,True,False,False,
gf_071100,26,2,Fe II,5447.9732,11.746,2,-4.3507,K13,,synth(GES),single_source,-4.3507,,,True,False,False,
gf_071101,26,2,Fe II,5448.005,13.002,1,-6.992,K13,,synth(GES),single_source,-6.992,,,True,False,False,
gf_071102,26,2,Fe II,5448.0239,14.1095,2,-6.8153,K13,,synth(GES),single_source,-6.8153,,,True,False,False,
gf_071103,26,2,Fe II,5448.146,11.764,1,-5.945,K13,,synth(GES),single_source,-5.945,,,True,False,False,
gf_071104,26,2,Fe II,5448.407,14.111,1,-6.131,K13,,synth(GES),single_source,-6.131,,,True,False,False,
gf_071105,26,2,Fe II,5448.462,11.164,1,-3.549,RU,,synth(GES),single_source,-3.549,,,True,False,False,
gf_071106,26,2,Fe II,5448.493,8.248,1,-3.842,RU,,synth(GES),single_source,-3.842,,,True,False,False,
gf_071107,26,2,Fe II,5448.648,13.002,1,-4.1,K13,,synth(GES),single_source,-4.1,,,True,False,False,
gf_071108,26,2,Fe II,5448.767,10.711,1,-4.47,RU,,synth(GES),single_source,-4.47,,,True,False,False,
gf_071109,26,2,Fe II,5448.7677,14.11,3,-6.1998,K13,,synth(GES),single_source,-6.1998,,,True,False,False,
gf_071110,26,2,Fe II,5449.022,13.055,1,-1.749,K13,,synth(GES),single_source,-1.749,,,True,False,False,
gf_071111,26,2,Fe II,5449.22,8.193,1,-6.212,K13,,synth(GES),single_source,-6.212,,,True,False,False,
gf_071112,26,2,Fe II,5449.238,7.575,1,-3.508,RU,,synth(GES),single_source,-3.508,,,True,False,False,
gf_071113,26,2,Fe II,5449.258,10.918,1,-4.289,K13,,synth(GES),single_source,-4.289,,,True,False,False,
gf_071114,26,2,Fe II,5449.3086,14.11,2,-7.4819,K13,,synth(GES),single_source,-7.4819,,,True,False,False,
gf_071115,26,2,Fe II,5449.393,10.723,2,-3.9112,K13,,synth(GES),single_source,-3.9112,,,True,False,False,
gf_071116,26,2,Fe II,5449.4561,14.111,2,-6.8948,K13,,synth(GES),single_source,-6.8948,,,True,False,False,
gf_071117,26,2,Fe II,5449.523,11.164,1,-2.569,RU,,synth(GES),single_source,-2.569,,,True,False,False,
gf_071118,26,2,Fe II,5449.6803,14.11,3,-6.6567,K13,,synth(GES),single_source,-6.6567,,,True,False,False,
gf_071119,26,2,Fe II,5449.904,6.729,1,-3.939,RU,,synth(GES),single_source,-3.939,,,True,False,False,
gf_071120,26,2,Fe II,5450.023,5.571,1,-4.241,RU,,synth(GES),single_source,-4.241,,,True,False,False,
gf_071121,26,2,Fe II,5450.095,10.623,1,-0.093,RU,,synth(GES),single_source,-0.093,,,True,False,False,
gf_071122,26,2,Fe II,5450.118,13.148,1,-1.697,K13,,synth(GES),single_source,-1.697,,,True,False,False,
gf_071123,26,2,Fe II,5450.246,10.545,1,-2.328,RU,,synth(GES),single_source,-2.328,,,True,False,False,
gf_071124,26,2,Fe II,5450.323,13.008,1,-0.157,K13,,synth(GES),single_source,-0.157,,,True,False,False,
gf_071125,26,2,Fe II,5450.3915,14.1105,4,-7.235,K13,,synth(GES),single_source,-7.235,,,True,False,False,
gf_071126,26,2,Fe II,5450.448,2.544,1,-6.961,K13,,synth(GES),single_source,-6.961,,,True,False,False,
gf_071127,26,2,Fe II,5450.506,11.196,1,-2.475,RU,,synth(GES),single_source,-2.475,,,True,False,False,
gf_071128,26,2,Fe II,5450.611,13.008,1,-1.494,K13,,synth(GES),single_source,-1.494,,,True,False,False,
gf_071129,26,2,Fe II,5450.856,12.892,1,-2.674,K13,,synth(GES),single_source,-2.674,,,True,False,False,
gf_071130,26,2,Fe II,5450.898,2.342,1,-10.491,K13,,synth(GES),single_source,-10.491,,,True,False,False,
gf_071131,26,2,Fe II,5451.0252,14.1105,2,-8.3438,K13,,synth(GES),single_source,-8.3438,,,True,False,False,
gf_071132,26,2,Fe II,5451.05,13.148,1,-1.451,K13,,synth(GES),single_source,-1.451,,,True,False,False,
gf_071133,26,2,Fe II,5451.208,11.662,1,-3.161,K13,,synth(GES),single_source,-3.161,,,True,False,False,
gf_071134,26,2,Fe II,5451.267,11.418,1,-6.407,K13,,synth(GES),single_source,-6.407,,,True,False,False,
gf_071135,26,2,Fe II,5451.316,10.5,1,-0.649,RU,,synth(GES),single_source,-0.649,,,True,False,False,
gf_071136,26,2,Fe II,5451.397,10.52,1,-3.933,RU,,synth(GES),single_source,-3.933,,,True,False,False,
gf_071137,26,2,Fe II,5451.479,13.055,1,-1.286,K13,,synth(GES),single_source,-1.286,,,True,False,False,
gf_071138,26,2,Fe II,5451.581,5.956,1,-6.404,K13,,synth(GES),single_source,-6.404,,,True,False,False,
gf_071139,26,2,Fe II,5452.159,6.73,1,-3.034,RU,,synth(GES),single_source,-3.034,,,True,False,False,
gf_071140,26,2,Fe II,5455.93,10.48,1,-0.513,RU,,synth(GES),single_source,-0.513,,,True,False,False,
gf_071141,26,2,Fe II,5457.412,13.008,1,-0.465,K13,,synth(GES),single_source,-0.465,,,True,False,False,
gf_071142,26,2,Fe II,5457.422,13.155,1,-1.37,K13,,synth(GES),single_source,-1.37,,,True,False,False,
gf_071143,26,2,Fe II,5457.424,6.803,1,-5.126,RU,,synth(GES),single_source,-5.126,,,True,False,False,
gf_071144,26,2,Fe II,5457.722,10.629,1,-0.138,RU,,synth(GES),single_source,-0.138,,,True,False,False,
gf_071145,26,2,Fe II,5457.824,11.937,1,-8.006,K13,,synth(GES),single_source,-8.006,,,True,False,False,
gf_071146,26,2,Fe II,5457.927,11.219,1,-5.535,RU,,synth(GES),single_source,-5.535,,,True,False,False,
gf_071147,26,2,Fe II,5458.118,10.545,1,-2.397,RU,,synth(GES),single_source,-2.397,,,True,False,False,
gf_071148,26,2,Fe II,5458.294,10.731,1,-6.349,K13,,synth(GES),single_source,-6.349,,,True,False,False,
gf_071149,26,2,Fe II,5458.625,11.208,1,-3.732,K13,,synth(GES),single_source,-3.732,,,True,False,False,
gf_071150,26,2,Fe II,5458.908,10.503,1,-1.811,RU,,synth(GES),single_source,-1.811,,,True,False,False,
gf_071151,26,2,Fe II,5458.981,11.196,1,-3.372,RU,,synth(GES),single_source,-3.372,,,True,False,False,
gf_071152,26,2,Fe II,5459.11,12.9,1,-0.51,K13,,synth(GES),single_source,-0.51,,,True,False,False,
gf_071153,26,2,Fe II,5459.15,10.523,1,-4.218,RU,,synth(GES),single_source,-4.218,,,True,False,False,
gf_071154,26,2,Fe II,5459.2597,13.034,2,-1.4397,K13,,synth(GES),single_source,-1.4397,,,True,False,False,
gf_071155,26,2,Fe II,5459.517,11.208,1,-4.952,RU,,synth(GES),single_source,-4.952,,,True,False,False,
gf_071156,26,2,Fe II,5459.594,11.05,1,-6.586,K13,,synth(GES),single_source,-6.586,,,True,False,False,
gf_071157,26,2,Fe II,5459.597,11.902,1,-6.177,K13,,synth(GES),single_source,-6.177,,,True,False,False,
gf_071158,26,2,Fe II,5459.636,10.937,1,-3.731,K13,,synth(GES),single_source,-3.731,,,True,False,False,
gf_071159,26,2,Fe II,5459.743,11.05,1,-5.738,RU,,synth(GES),single_source,-5.738,,,True,False,False,
gf_071160,26,2,Fe II,5459.796,9.905,1,-5.498,RU,,synth(GES),single_source,-5.498,,,True,False,False,
gf_071161,26,2,Fe II,5460.003,10.987,1,-5.722,K13,,synth(GES),single_source,-5.722,,,True,False,False,
gf_071162,26,2,Fe II,5460.0441,11.749,2,-4.664,K13,,synth(GES),single_source,-4.664,,,True,False,False,
gf_071163,26,2,Fe II,5460.079,12.893,1,-6.564,K13,,synth(GES),single_source,-6.564,,,True,False,False,
gf_071164,26,2,Fe II,5460.232,10.778,1,-5.689,K13,,synth(GES),single_source,-5.689,,,True,False,False,
gf_071165,26,2,Fe II,5460.338,12.9,1,-0.868,K13,,synth(GES),single_source,-0.868,,,True,False,False,
gf_071166,26,2,Fe II,5460.367,13.205,1,-6.739,K13,,synth(GES),single_source,-6.739,,,True,False,False,
gf_071167,26,2,Fe II,5460.502,10.623,1,-1.298,RU,,synth(GES),single_source,-1.298,,,True,False,False,
gf_071168,26,2,Fe II,5460.596,8.23,1,-4.604,RU,,synth(GES),single_source,-4.604,,,True,False,False,
gf_071169,26,2,Fe II,5460.7958,13.034,2,-1.8593,K13,,synth(GES),single_source,-1.8593,,,True,False,False,
gf_071170,26,2,Fe II,5460.885,10.459,1,-7.527,K13,,synth(GES),single_source,-7.527,,,True,False,False,
gf_071171,26,2,Fe II,5461.135,11.304,1,-6.422,K13,,synth(GES),single_source,-6.422,,,True,False,False,
gf_071172,26,2,Fe II,5461.258,11.304,1,-3.857,RU,,synth(GES),single_source,-3.857,,,True,False,False,
gf_071173,26,2,Fe II,5461.285,13.038,1,-3.033,K13,,synth(GES),single_source,-3.033,,,True,False,False,
gf_071174,26,2,Fe II,5461.383,10.419,1,-7.355,K13,,synth(GES),single_source,-7.355,,,True,False,False,
gf_071175,26,2,Fe II,5461.389,13.002,1,-2.463,K13,,synth(GES),single_source,-2.463,,,True,False,False,
gf_071176,26,2,Fe II,5461.418,11.937,1,-6.591,K13,,synth(GES),single_source,-6.591,,,True,False,False,
gf_071177,26,2,Fe II,5461.462,13.155,1,-0.15,K13,,synth(GES),single_source,-0.15,,,True,False,False,
gf_071178,26,2,Fe II,5461.595,10.778,1,-4.843,RU,,synth(GES),single_source,-4.843,,,True,False,False,
gf_071179,26,2,Fe II,5461.603,8.038,1,-6.692,K13,,synth(GES),single_source,-6.692,,,True,False,False,
gf_071180,26,2,Fe II,5461.647,13.155,1,-0.623,K13,,synth(GES),single_source,-0.623,,,True,False,False,
gf_071181,26,2,Fe II,5465.932,10.623,1,0.348,RU,,synth(GES),single_source,0.348,,0.348,True,False,True,
gf_071182,26,2,Fe II,5466.363,12.972,1,0.711,K13,,synth(GES),single_source,0.711,,,True,False,False,
gf_071183,26,2,Fe II,5466.898,6.807,1,-1.873,RU,,synth(GES),single_source,-1.873,,-1.873,True,False,True,
gf_071184,26,2,Fe II,5467.299,10.545,1,-2.131,RU,,synth(GES),single_source,-2.131,,,True,False,False,
gf_071185,26,2,Fe II,5467.435,6.807,1,-2.611,RU,,synth(GES),single_source,-2.611,,-2.611,True,False,True,
gf_071186,26,2,Fe II,5467.561,14.118,1,-7.901,K13,,synth(GES),single_source,-7.901,,,True,False,False,
gf_071187,26,2,Fe II,5467.666,10.73,1,-4.153,RU,,synth(GES),single_source,-4.153,,,True,False,False,
gf_071188,26,2,Fe II,5467.712,8.185,1,-2.669,RU,,synth(GES),single_source,-2.669,,,True,False,False,
gf_071189,26,2,Fe II,5467.732,12.88,1,-5.246,K13,,synth(GES),single_source,-5.246,,,True,False,False,
gf_071190,26,2,Fe II,5468.107,12.982,1,-5.063,K13,,synth(GES),single_source,-5.063,,,True,False,False,
gf_071191,26,2,Fe II,5468.126,13.205,1,-7.466,K13,,synth(GES),single_source,-7.466,,,True,False,False,
gf_071192,26,2,Fe II,5468.141,7.583,1,-3.589,RU,,synth(GES),single_source,-3.589,,,True,False,False,
gf_071193,26,2,Fe II,5468.364,11.448,1,-3.947,RU,,synth(GES),single_source,-3.947,,,True,False,False,
gf_071194,26,2,Fe II,5468.432,11.74,1,-4.431,K13,,synth(GES),single_source,-4.431,,,True,False,False,
gf_071195,26,2,Fe II,5468.516,10.778,1,-3.76,RU,,synth(GES),single_source,-3.76,,,True,False,False,
gf_071196,26,2,Fe II,5468.539,11.749,1,-5.586,K13,,synth(GES),single_source,-5.586,,,True,False,False,
gf_071197,26,2,Fe II,5468.72,10.731,1,-5.688,RU,,synth(GES),single_source,-5.688,,,True,False,False,
gf_071198,26,2,Fe II,5468.8627,13.038,2,-3.3854,K13,,synth(GES),single_source,-3.3854,,,True,False,False,
gf_071199,26,2,Fe II,5469.047,11.448,1,-7.4,K13,,synth(GES),single_source,-7.4,,,True,False,False,
gf_071200,26,2,Fe II,5469.164,11.051,1,-5.265,K13,,synth(GES),single_source,-5.265,,,True,False,False,
gf_071201,26,2,Fe II,5469.27,11.239,1,-5.056,RU,,synth(GES),single_source,-5.056,,,True,False,False,
