ion,band,instrument,holding,selector,wavelength_air_A,synth_band,in_registered_telluric_band,telluric_band,telluric_band_span,production_fate,production_reason,lift_provenance,raw_sibling,flux_state,flux_basis,absorption_available_in_raw,band_evidence_state,max_abs_diff
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,4855.673,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.329555,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,4871.318,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.406878,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,4882.143,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.139418,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,4885.43,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.155923,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,4889.102,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.226993,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,4890.755,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.407777,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,4903.31,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.275487,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,4910.017,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.214715,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,4946.387,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.194801,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,4950.105,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.151404,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,4966.088,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.276192,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,4973.102,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.173279,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,4985.253,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.26873,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5001.863,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.263193,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5002.792,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.186329,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5005.712,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.30327,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5014.942,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.235591,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5022.235,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.220379,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5028.126,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.187977,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5039.251,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.222235,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5048.436,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.190452,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5098.573,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.313262,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5110.358,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.262232,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5133.688,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.299586,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5139.251,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.479762,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5171.672,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.413135,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5208.594,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.494719,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5215.18,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.246464,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5217.389,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.20233,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5226.861,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.481382,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5242.491,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.151848,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5253.462,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.143568,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5263.306,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.242036,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5273.163,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.340708,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5283.621,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.345692,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5302.3,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.26399,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5324.179,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.422256,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5339.929,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.284746,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5353.374,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.182828,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5393.167,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.265741,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5455.454,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.455312,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5476.564,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.349131,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5569.618,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.279482,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5572.842,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.390088,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5586.756,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.381072,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5602.945,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.3785,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5615.644,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.441116,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5624.542,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.247659,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5658.816,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.354795,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5662.516,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.169286,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,5709.378,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.315057,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,6246.318,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.211714,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,6301.5,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.214139,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,6400.0,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.322595,,
I,VIS,iag_fts_solar_atlas,solar_iag,DEEPGRADED,6411.648,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.234466,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4289.08,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.428215,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4372.982,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.276487,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4488.906,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.229211,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4495.391,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.126587,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4531.636,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.127402,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4554.451,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.103191,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4565.662,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.320831,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4574.216,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.085061,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4611.184,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.277795,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4708.968,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.245613,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4720.962,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.099098,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4726.137,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.057687,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4741.069,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.121195,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4787.827,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.078597,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4807.708,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.121291,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4860.978,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.598604,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4875.877,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.123831,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4896.439,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.080296,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4905.133,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.06836,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4907.732,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.14939,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4911.529,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.147236,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4911.779,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.192785,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4933.873,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.365724,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,4934.084,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.384708,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,5023.498,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.093715,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,5099.077,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.255542,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,5129.631,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.184777,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,5285.127,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.058978,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,5288.525,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.108412,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,5373.709,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.114256,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,5379.574,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.107286,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,5403.822,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.250255,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,5473.9,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.1573,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,5481.438,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.21347,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,5483.099,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.14542,,
I,VIS,iag_fts_solar_atlas,solar_iag,GRADED,5493.499,VIS,False,,,KEPT,,,solar_iag_reiners2016,NO-TELLURIC-BAND-DECLARED,the difference test has no power at this line and no declared telluric band reaches it (RYA-833),0.109598,,
