key_z,ion,element_raw,wavelength_air_A,excitation_potential_eV,gf_linelist_vald,reference_code,hfs_n_components,nist_log_gf,nist_grade,nist_acc_pct,nist_ref_tp,nist_ref_line,nist_wavelength_A,nist_ei_eV,n_nist_candidates,adjudicated,delta_nist_minus_vald
27,1,Co 1,3168.034248924269,2.0802083333333337,-1.3119436186674673,VALD3,12,,,,,,,,0,False,
22,1,Ti 1,3168.079,1.5025,0.25599999999999995,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3168.088433826908,2.0421,-1.5370383066154905,VALD3,6,,,,,,,,0,False,
24,1,Cr 1,3168.091,3.8567,-2.652,VALD3,1,,,,,,,,0,False,
23,2,V 2,3168.1324680045623,1.0712600000000003,-1.1200236651435982,VALD3,15,,,,,,,,0,False,
26,1,Fe 1,3168.143,2.8755,-2.521,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3168.149,1.5295,-0.08000000000000002,VALD3,1,,,,,,,,0,False,
73,2,Ta 2,3168.1789330063725,1.9498000000000004,0.7600197857638084,VALD3,20,,,,,,,,0,False,
77,1,Ir 1,3168.179,1.6227,-0.8,VALD3,1,,,,,,,,0,False,
69,2,Tm 2,3168.186,2.421,0.15999999999999998,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3168.214,6.4942,-1.14,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3168.237,3.0751,-3.094,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3168.275,0.9025,-2.14,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3168.278,3.417,-1.989,VALD3,1,,,,,,,,0,False,
76,1,Os 1,3168.282,1.8874,-0.52,VALD3,1,,,,,,,,0,False,
75,1,Re 1,3168.376,2.0218,0.39,VALD3,1,,,,,,,,0,False,
72,1,Hf 1,3168.382,1.3029,0.18,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3168.385,7.3858,-0.865,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3168.433,4.7125,-1.063,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3168.516,2.8581,-2.886,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3168.518,0.1507,-0.18,VALD3,1,,,,,,,,0,False,
44,1,Ru 1,3168.555,1.4193,-0.34,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3168.615,0.9,-1.39,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3168.752,3.3694,-1.233,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3168.761,3.3752,-2.7,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3168.806,2.103,-1.044,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3168.854,2.4688,-1.562,VALD3,1,-1.562249437179612,C+,18.0,T5720,L11631,3168.8539,2.46883473,1,True,-0.00024943717961201095
77,1,Ir 1,3168.883,0.7841,-1.08,VALD3,1,,,,,,,,0,False,
23,1,V 1,3168.921,1.0636,-2.822,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3168.94,2.4821,-1.903,VALD3,1,,,,,,,,0,False,
12,2,Mg 2,3168.954,9.9993,-1.55,VALD3,1,,,,,,,,0,False,
70,2,Yb 2,3169.058,4.098,0.029999999999999995,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3169.089,3.5732,-3.258,VALD3,1,,,,,,,,0,False,
23,1,V 1,3169.121,2.286,-1.614,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3169.18,0.7007,-0.26,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3169.196,4.7812,-0.738,VALD3,1,,,,,,,,0,False,
23,2,V 2,3169.227,2.2756,-2.237,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3169.314,4.2581,-1.787,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3169.3279999999995,0.7704,-0.964,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3169.332,1.6079,-3.347,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3169.336,3.3683,-2.743,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3169.353,4.7263,-0.95,VALD3,1,,,,,,,,0,False,
29,1,Cu 1,3169.46,5.1531,-1.891,VALD3,1,,,,,,,,0,False,
64,2,Gd 2,3169.469,1.3743,-0.11099999999999996,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3169.575,3.0004,-1.37,VALD3,1,,,,,,,,0,False,
42,2,Mo 2,3169.583,1.9455,-1.79,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3169.584,2.4254,-1.819,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3169.6209010303837,2.5446,-2.711059286869434,VALD3,2,,,,,,,,0,False,
29,1,Cu 1,3169.675,5.1531,-0.374,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3169.722,4.3537,-2.153,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3169.76867694146,2.080216666666667,-2.1728878507483915,VALD3,18,,,,,,,,0,False,
26,1,Fe 1,3169.775,3.2515,-4.17,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3169.7840000000006,8.6732,-0.17300000000000001,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3169.833,3.2112,-4.292,VALD3,1,,,,,,,,0,False,
20,1,Ca 1,3169.839,1.8858,-2.344,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3169.845,5.3187,-2.343,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3169.87,0.2775,-1.0,VALD3,1,,,,,,,,0,False,
69,2,Tm 2,3169.893,2.5374,0.009999999999999986,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3169.914,4.4975,-1.776,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3169.942,2.4496,-5.186,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3169.99,0.0,-0.64,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3170.066,0.2323,-1.88,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3170.13,2.7586,-2.306,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3170.206,0.2775,-1.337,VALD3,1,,,,,,,,0,False,
74,1,W 1,3170.206,0.3659,-1.76,VALD3,1,,,,,,,,0,False,
23,2,V 2,3170.2198418626526,3.7990999999999993,-1.2899802142361918,VALD3,20,,,,,,,,0,False,
26,2,Fe 2,3170.337,1.6953,-2.42,VALD3,1,,,,,,,,0,False,
42,1,Mo 1,3170.343,0.0,0.15999999999999998,VALD3,1,,,,,,,,0,False,
21,2,Sc 2,3170.3575889164526,3.2336999999999994,-1.4629123775200434,VALD3,13,,,,,,,,0,False,
25,1,Mn 1,3170.416,4.2581,-1.35,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3170.428,0.909,-1.129,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3170.527,0.3267,-2.05,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3170.697,7.7724,-1.085,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3170.716230699723,1.9354,-2.259889914763127,VALD3,5,,,,,,,,0,False,
66,2,Dy 2,3170.749,1.6875,0.426,VALD3,1,,,,,,,,0,False,
23,1,V 1,3170.764,2.316,-0.17700000000000002,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3170.8,6.4948,-0.75,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3170.925,0.048,-2.092,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3170.939,3.3965,-2.825,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3170.972,0.5896,-1.011,VALD3,1,,,,,,,,0,False,
64,2,Gd 2,3171.091,0.1437,-1.44,VALD3,1,,,,,,,,0,False,
70,2,Yb 2,3171.179,3.3177,-1.4,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3171.252,2.7586,-3.366,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3171.3329999999996,4.1775,-4.074,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3171.342,1.4849,-3.694,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3171.351,3.0469,-0.709,VALD3,1,-0.7092977567121457,B,10.0,T5720,L11631,3171.3511,3.0468689,1,True,-0.00029775671214571364
92,2,U 2,3171.363,0.6521,-0.577,VALD3,1,,,,,,,,0,False,
42,1,Mo 1,3171.383,2.5976,-0.67,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3171.464,0.4592,-1.86,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3171.467,1.6875,-0.01699999999999998,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3171.606,0.3267,-0.91,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3171.633,0.7037,-0.31,VALD3,1,,,,,,,,0,False,
29,1,Cu 1,3171.649,5.5228,-1.688,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3171.657,2.5977,-4.549,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3171.6620000000003,2.4821,-1.683,VALD3,1,-1.683400697906139,C+,18.0,T5720,L11631,3171.6621,2.4821184,1,True,-0.0004006979061390581
57,3,La 3,3171.691,1.6851,0.18,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3171.728,1.4538,-0.73,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3171.732,3.3014,-5.356,VALD3,1,,,,,,,,0,False,
23,2,V 2,3171.7329999999997,3.7956,-1.044,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3171.763,2.8316,-2.3,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3171.84,4.2465,-1.037,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3171.891,2.9674,-0.993,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3171.9230000000002,3.417,-4.528,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3172.007,0.9768,-2.08,VALD3,1,,,,,,,,0,False,
42,2,Mo 2,3172.027,2.1504,-0.887,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3172.038,2.4534,-2.163,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3172.08,4.3836,-0.515,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3172.084,2.1979,-2.122,VALD3,1,-2.1220530483708115,C+,18.0,T5720,L11631,3172.0835,2.1978664,1,True,-5.304837081165914e-05
25,1,Mn 1,3172.108,4.3318,-2.27,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3172.1239999999993,3.3683,-4.65,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3172.158,4.9356,-3.448,VALD3,1,,,,,,,,0,False,
23,2,V 2,3172.2490000000003,5.4803,-0.374,VALD3,1,,,,,,,,0,False,
14,1,Si 1,3172.2669999999994,7.5402,-1.5919482219447616,VALD3,2,,,,,,,,0,False,
26,1,Fe 1,3172.29,2.7586,-3.213,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3172.3,0.3275,-1.4,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3172.301468044667,2.5417999999999994,-3.287945609858378,VALD3,10,,,,,,,,0,False,
21,1,Sc 1,3172.3045119474878,1.9865499999999998,-0.7799557849631861,VALD3,2,,,,,,,,0,False,
22,1,Ti 1,3172.376,2.1171,-0.931,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3172.4609999999993,0.5212,-2.47,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3172.502,3.3965,-1.155,VALD3,1,,,,,,,,0,False,
41,1,Nb 1,3172.508,0.1417,-1.71,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3172.542,1.4815,-1.38,VALD3,1,,,,,,,,0,False,
39,2,Y 2,3172.575,2.9068,-1.207,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3172.595,2.5443,-3.577,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3172.615,0.6364,-0.843,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3172.684,4.9363,-2.888,VALD3,1,,,,,,,,0,False,
44,2,Ru 2,3172.688,4.1826,0.0,VALD3,1,,,,,,,,0,False,
12,2,Mg 2,3172.708,9.9955,-2.0,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3172.708,4.7263,-0.936,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3172.729,0.8995,-1.64,VALD3,1,,,,,,,,0,False,
42,2,Mo 2,3172.758,1.9464,-0.83,VALD3,1,,,,,,,,0,False,
69,2,Tm 2,3172.825,0.0294,-0.23000000000000007,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3172.827,3.3009,-3.829,VALD3,1,,,,,,,,0,False,
39,1,Y 1,3172.8340000000003,0.0,-2.267,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3172.8699999999994,2.5446,-2.818,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3172.915,2.5977,-4.532,VALD3,1,,,,,,,,0,False,
72,1,Hf 1,3172.94,0.5663,-0.25,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3172.94,4.6881,-1.313,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3173.032,4.1433,-3.809,VALD3,1,,,,,,,,0,False,
39,2,Y 2,3173.0460000000003,3.5204,0.879,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3173.106,2.2227,-3.384,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3173.1414078389435,1.7853,-1.3660383066154906,VALD3,6,,,,,,,,0,False,
76,1,Os 1,3173.193,1.657,-0.76,VALD3,1,,,,,,,,0,False,
41,2,Nb 2,3173.199085638099,1.83382,0.2999644297205366,VALD3,25,,,,,,,,0,False,
26,1,Fe 1,3173.236,2.8316,-2.841,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3173.239,0.1224,-2.5,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3173.407,2.882,-2.356,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3173.455,6.4934,-1.179,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3173.463,3.3752,-3.133,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3173.5478640647343,1.8825500000000002,-3.4489436186674673,VALD3,12,,,,,,,,0,False,
24,2,Cr 2,3173.5579999999995,4.41,-1.288,VALD3,1,,,,,,,,0,False,
69,2,Tm 2,3173.579,2.2678,0.37,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3173.5819999999994,7.3867,-0.762,VALD3,1,,,,,,,,0,False,
73,1,Ta 1,3173.5847782028804,0.0,-1.3800383066154907,VALD3,6,,,,,,,,0,False,
63,2,Eu 2,3173.602,0.0,-2.15,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3173.607,2.8654,-2.127,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3173.623,1.7479,-0.44,VALD3,1,,,,,,,,0,False,
45,2,Rh 2,3173.665,3.6046,0.0,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3173.687,2.7586,-1.047,VALD3,1,,,,,,,,0,False,
92,2,U 2,3173.719,0.0,-1.422,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3173.743,0.823,-2.41,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3173.829,4.2729,-0.984,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3173.856,9.5803,0.12799999999999997,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3173.956,5.3297,-1.564,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3174.021,3.853,-2.992,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3174.074,0.823,-1.19,VALD3,1,,,,,,,,0,False,
23,2,V 2,3174.088085015672,2.3763,-1.0558565621498712,VALD3,3,,,,,,,,0,False,
27,1,Co 1,3174.136982824876,2.700414285714286,-0.8311361218316672,VALD3,21,,,,,,,,0,False,
26,1,Fe 1,3174.173,3.3683,-1.658,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3174.194,2.5438,-3.865,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3174.204,0.2306,-1.501,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3174.213,3.283,-3.829,VALD3,1,,,,,,,,0,False,
23,2,V 2,3174.22,4.8854,-1.34,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3174.2570000000005,2.8512,-5.769,VALD3,1,,,,,,,,0,False,
39,2,Y 2,3174.355,3.3757,-0.98,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3174.473,4.4975,-3.821,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3174.517,6.4948,-2.031,VALD3,1,,,,,,,,0,False,
23,2,V 2,3174.538,3.7991,-0.03999999999999999,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3174.5449999999996,2.5443,-3.1,VALD3,1,,,,,,,,0,False,
75,1,Re 1,3174.614,1.8128,-0.30000000000000004,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3174.763,4.3599,-1.032,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3174.8,3.9412,-0.18,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3174.823728611536,2.5417999999999994,-2.546943618667467,VALD3,12,,,,,,,,0,False,
26,1,Fe 1,3174.863,3.4302,-3.979,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3174.884,1.4128,0.009999999999999986,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3174.907796510866,1.8825500000000002,-0.9598978738325069,VALD3,16,,,,,,,,0,False,
50,1,Sn 1,3175.035,0.425,-0.42,VALD3,1,,,,,,,,0,False,
42,2,Mo 2,3175.051,3.2739,-1.0,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3175.059,0.6742,-2.42,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3175.07,4.7318,-2.058,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3175.126,4.2679,-1.817,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3175.133,2.5438,-3.637,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3175.146,3.1128,-2.669,VALD3,1,,,,,,,,0,False,
52,1,Te 1,3175.147,2.8762,-0.030000000000000013,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3175.171,4.3537,-1.165,VALD3,1,,,,,,,,0,False,
23,1,V 1,3175.245,2.316,-1.666,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3175.31,1.4849,-3.296,VALD3,1,,,,,,,,0,False,
44,2,Ru 2,3175.318,2.4027,0.0,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3175.372,4.2729,-1.23,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3175.376,2.8512,-3.623,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3175.379,0.0,-8.58,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3175.419,0.8752,-2.34,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3175.432,5.9906,-2.262,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3175.444,2.3992,-0.621,VALD3,1,-0.6201508212371701,B+,7.0,T5720,L11631,3175.4445,2.39920471,1,True,0.0008491787628298608
22,2,Ti 2,3175.551,3.8576,-0.85,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3175.572,4.3446,-0.57,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3175.579,0.3178,-2.34,VALD3,1,,,,,,,,0,False,
42,1,Mo 1,3175.5910000000003,3.1677,0.145,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3175.619,2.9151,-3.11,VALD3,1,,,,,,,,0,False,
29,1,Cu 1,3175.6800000000003,5.4214,-0.09300000000000001,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3175.707,4.3318,-0.66,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3175.726,0.8307,-0.328,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3175.735,4.1938,-2.571,VALD3,1,,,,,,,,0,False,
70,2,Yb 2,3175.753,4.0892,-0.66,VALD3,1,,,,,,,,0,False,
41,2,Nb 2,3175.774714180384,1.3208285714285712,-0.7798709951760224,VALD3,7,,,,,,,,0,False,
12,2,Mg 2,3175.784,9.9993,-1.7,VALD3,1,,,,,,,,0,False,
21,1,Sc 1,3175.807,1.985,-1.004,VALD3,1,,,,,,,,0,False,
41,2,Nb 2,3175.8670187073135,2.1439666666666666,0.06989822193639712,VALD3,27,,,,,,,,0,False,
74,2,W 2,3175.951,1.6656,-1.22,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3175.982,2.8852,-2.689,VALD3,1,,,,,,,,0,False,
60,2,Nd 2,3175.984,1.2466,0.25999999999999995,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3176.087,3.417,-4.335,VALD3,1,,,,,,,,0,False,
92,2,U 2,3176.2060000000006,0.2169,-0.656,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3176.282,3.2657,-2.27,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3176.2918542487046,1.9508000000000003,-3.0508899147631268,VALD3,5,,,,,,,,0,False,
73,1,Ta 1,3176.294872636831,0.75,-0.8900383066154907,VALD3,6,,,,,,,,0,False,
26,1,Fe 1,3176.342,2.7586,-3.018,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3176.359,2.6085,-1.572,VALD3,1,-1.5726762136427528,C+,18.0,T5720,L11631,3176.3591,2.60850194,1,True,-0.000676213642752721
14,1,Si 1,3176.37,7.5453,-1.9228276139029954,VALD3,2,,,,,,,,0,False,
26,1,Fe 1,3176.468,2.2786,-5.243,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3176.5060000000003,0.7742,-1.267,VALD3,1,,,,,,,,0,False,
74,1,W 1,3176.601,0.2071,-1.4,VALD3,1,,,,,,,,0,False,
21,2,Sc 2,3176.655982898968,3.2337,-2.406999641575863,VALD3,9,,,,,,,,0,False,
23,1,V 1,3176.709,2.2954,-1.828,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3176.795,1.0418,-0.41000000000000003,VALD3,1,,,,,,,,0,False,
72,2,Hf 2,3176.85,0.6081,-0.8,VALD3,1,,,,,,,,0,False,
21,1,Sc 1,3177.023,1.9865,-1.02,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3177.049,2.9408,-2.0,VALD3,1,,,,,,,,0,False,
44,2,Ru 2,3177.054,2.4027,0.804,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3177.067,1.4849,-3.952,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3177.134,0.553,-1.4,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3177.198,0.8307,-1.212,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3177.254,3.8887,-3.274,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3177.2810000000004,3.0869,-1.85,VALD3,1,,,,,,,,0,False,
21,1,Sc 1,3177.364,2.0012,-1.074,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3177.52,2.4496,-1.706,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3177.534,3.9034,-0.895,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3177.56,1.5574,-4.081,VALD3,1,,,,,,,,0,False,
77,1,Ir 1,3177.577,0.8811,-1.18,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3177.581,3.2112,-4.787,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3177.602,3.9442,-3.448,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3177.617,2.9532,-2.13,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3177.658,3.8892,-2.92,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3177.668,2.9826,-1.998,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3177.675385118836,0.9227055555555557,-5.206887850748392,VALD3,18,,,,,,,,0,False,
23,2,V 2,3177.698,3.803,-1.225,VALD3,1,,,,,,,,0,False,
75,1,Re 1,3177.714,1.4362,-0.39,VALD3,1,,,,,,,,0,False,
41,2,Nb 2,3177.7658731328515,1.0316000000000003,-1.8000792810527377,VALD3,21,,,,,,,,0,False,
22,1,Ti 1,3177.82,2.408,-2.303,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3177.887,2.016,1.092,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3177.888,4.0423,-2.616,VALD3,1,,,,,,,,0,False,
42,1,Mo 1,3177.905,2.0765,-1.02,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3177.958,2.4688,-1.906,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3177.972594296447,2.2800000000000002,-2.951943618667467,VALD3,12,,,,,,,,0,False,
22,1,Ti 1,3178.006,2.1344,-0.964,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3178.013,2.3992,-0.758,VALD3,1,-0.7572101905213235,B+,7.0,T5720,L11631,3178.0126,2.39920471,1,True,0.000789809478676462
76,1,Os 1,3178.0640000000003,0.5157,-1.36,VALD3,1,,,,,,,,0,False,
40,2,Zr 2,3178.086,0.9591,-0.62,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3178.089,0.6742,-1.51,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3178.12,0.1846,-1.2,VALD3,1,,,,,,,,0,False,
73,1,Ta 1,3178.1579446402166,0.6968999999999999,-1.080041706797114,VALD3,22,,,,,,,,0,False,
26,1,Fe 1,3178.1629999999996,2.4327,-5.006,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3178.327,4.2075,-2.177,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3178.37,0.1027,-1.27,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3178.416,4.2679,-1.156,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3178.482,0.1749,-1.88,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3178.489054571775,2.3191599999999992,-1.3498925385520788,VALD3,15,,,,,,,,0,False,
22,2,Ti 2,3178.49,3.8384,-0.74,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3178.492,0.4644,-2.81,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3178.536,3.0176,-1.128,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3178.598,3.5465,-4.293,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3178.608,3.2657,-2.094,VALD3,1,,,,,,,,0,False,
75,1,Re 1,3178.608,1.867,-0.18,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3178.656,4.9363,-3.44,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3178.6590000000006,2.8316,-3.443,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3178.713,4.2679,-0.507,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3178.738,3.6398,-2.55,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3178.7529999999997,0.417,-1.32,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3178.78,5.3297,-1.295,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3178.802,3.3683,-2.134,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3178.962,2.4327,-1.758,VALD3,1,,,,,,,,0,False,
92,2,U 2,3179.0340000000006,0.0358,-1.026,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3179.035,3.4302,-2.348,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3179.048,0.5141,-0.835,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3179.051,3.332,-1.543,VALD3,1,,,,,,,,0,False,
74,1,W 1,3179.057,2.1947,0.11999999999999995,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3179.1649999999995,3.079,-1.976,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3179.223,4.7745,-2.476,VALD3,1,,,,,,,,0,False,
41,2,Nb 2,3179.226574779463,1.6712384615384615,-1.5300343176562654,VALD3,13,,,,,,,,0,False,
