canon_index,to_tier,log_gf,sigma_dex,loggf_reference,lab_source_tag,nist_grade,gf_source_doi,adjudication_status,delta,from_tier,kept
148740,NIST-C+,-3.2204035087421756,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,4.440892098500626e-16,NIST-C+,False
79469,NIST-C+,-0.7166987712964504,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0033012287035495413,OTHER,True
70003,NIST-C+,-0.2975694635544747,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0024305364455252665,OTHER,True
69964,NIST-C+,-0.7189666327522725,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0009666327522724893,OTHER,True
79510,NIST-C+,-0.5528419686577808,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.007158031342219262,OTHER,True
68012,NIST-C+,-8.119186407719209,0.07188200730612536,NIST-C+ T7504c107,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.17481359228079185,VALD3,True
68046,NIST-C+,-9.4767739580343,0.07188200730612536,NIST-C+ T9588c100,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.19477395803430042,KURUCZ,True
79722,NIST-C+,-0.619788758288394,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0007887582883939759,OTHER,True
79785,NIST-C+,-0.4559319556497243,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.004068044350275746,OTHER,True
68054,NIST-C+,-7.474955192963155,0.07188200730612536,NIST-C+ T8677c106,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.03395519296315541,KURUCZ,True
155481,NIST-C+,-1.5600360640790951,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
69910,NIST-C+,-0.6345120151091003,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0005120151091002612,OTHER,True
79946,NIST-C+,-0.4089353929735008,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0030646070264991887,OTHER,True
68056,NIST-C+,-8.274088367704952,0.07188200730612536,NIST-C+ T9588c100,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.1460883677049516,KURUCZ,True
80047,NIST-C+,-0.8728952016351923,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0008952016351922998,OTHER,True
68138,NIST-C+,-7.705974905904677,0.07188200730612536,"NIST-C+ T8961,T7504",NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.09797490590467728,KURUCZ,True
155769,NIST-C+,-1.204815410317576,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
68136,NIST-C+,-7.912218582190458,0.07188200730612536,NIST-C+ T8961,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.10521858219045743,KURUCZ,True
69800,NIST-C+,-0.3372421683184259,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0032421683184258865,OTHER,True
155727,NIST-C+,-2.045854011170452,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
80124,NIST-C+,-0.5654310959658012,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.002568904034198738,OTHER,True
80225,NIST-C+,-0.9295926782598803,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,1.54440732174012,OTHER,True
69832,NIST-C+,-8.476773958034299,0.07188200730612536,NIST-C+ T9588c100,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.06977395803429864,KURUCZ,True
80106,NIST-C+,-0.8538719643217619,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0011280356782380485,OTHER,True
68131,NIST-C+,-7.991399828238083,0.07188200730612536,NIST-C+ T7504c107,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.03739982823808319,KURUCZ,True
80091,NIST-C+,-0.5654310959658012,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.004431095965801157,OTHER,True
68096,NIST-C+,-8.301725423325632,0.07188200730612536,NIST-C+ T9588c100,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.12872542332563164,KURUCZ,True
68090,NIST-C+,-7.591760034688151,0.07188200730612536,NIST-C+ T7504c105,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.1007600346881512,KURUCZ,True
148838,NIST-C+,-1.5161275457773264,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
68280,NIST-C+,-8.741841806659206,0.07188200730612536,"NIST-C+ T9588,T10588c104",NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.03915819334079451,KURUCZ,True
69438,NIST-C+,-8.635261444944602,0.07188200730612536,NIST-C+ T9588c100,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.06926144494460118,KURUCZ,True
68320,NIST-C+,-8.105683937315561,0.07188200730612536,NIST-C+ T8961,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.08068393731556078,KURUCZ,True
69211,NIST-C+,-0.638272163982407,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0012721639824070374,OTHER,True
70005,NIST-C+,-0.2596373105057561,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0016373105057561066,OTHER,True
81248,NIST-C+,-0.5985994592184559,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.003599459218455947,OTHER,True
68938,NIST-C+,-0.216096420727265,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0019035792727349898,OTHER,True
69216,NIST-C+,-0.2335871528876005,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0014128471123994735,OTHER,True
69217,NIST-C+,-7.97798426018228,0.07188200730612536,NIST-C+ T8961,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,2.8300157398177195,KURUCZ,True
69275,NIST-C+,-0.6497519816658371,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.00024801833416288055,OTHER,True
69184,NIST-C+,-0.5686362358410126,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0036362358410126916,OTHER,True
81052,NIST-C+,-8.669586226650809,0.07188200730612536,"NIST-C+ T9588,T10588c104",NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.21158622665080884,KURUCZ,True
68830,NIST-C+,-0.2724587429714435,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0004587429714434932,OTHER,True
69316,NIST-C+,-0.7166987712964504,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.004301228703549542,OTHER,True
68829,NIST-C+,-8.199833009798636,0.07188200730612536,"NIST-C+ T9588,T10588c104",NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.1268330097986361,KURUCZ,True
80962,NIST-C+,-0.4685210829577448,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0005210829577447784,OTHER,True
69360,NIST-C+,-0.4202164033831898,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0012164033831897902,OTHER,True
69363,NIST-C+,-0.4156687756324692,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.003331224367530805,OTHER,True
68809,NIST-C+,-7.605548319173784,0.07188200730612536,NIST-C+ T8961,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.07654831917378413,KURUCZ,True
69285,NIST-C+,-0.549750891680639,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.001249108319361092,OTHER,True
157147,NIST-C+,-1.9093892921715936,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-8.881784197001252e-16,NIST-C+,False
157745,NIST-C+,-1.3151546383555874,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
81574,NIST-C+,-0.8326826652518239,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0006826652518239218,OTHER,True
69079,NIST-C+,-0.4294570601181025,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.005542939881897524,OTHER,True
69068,NIST-C+,-0.5883802940367698,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0006197059632301327,OTHER,True
69097,NIST-C+,-8.563837352959244,0.07188200730612536,NIST-C+ T9588c100,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.07183735295924265,KURUCZ,True
69099,NIST-C+,-0.3645162531850879,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0025162531850879133,OTHER,True
69100,NIST-C+,-0.4559319556497243,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.004068044350275746,OTHER,True
69101,NIST-C+,-0.2839966563652008,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0019966563652007996,OTHER,True
69119,NIST-C+,-0.6946486305533762,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0006486305533762726,OTHER,True
146496,NIST-C+,-1.4558078892349675,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
157478,NIST-C+,-2.2348532098919747,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
157683,NIST-C+,-2.0589857562944305,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
69017,NIST-C+,-0.5985994592184559,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0004005407815440565,OTHER,True
157712,NIST-C+,-0.306273051076353,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
69012,NIST-C+,-8.499214827082545,0.07188200730612536,"NIST-C+ T9588,T10588c104",NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.12121482708254483,KURUCZ,True
69010,NIST-C+,-0.5058454059815573,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0008454059815572457,OTHER,True
69153,NIST-C+,-0.4436974992327127,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0003025007672873281,OTHER,True
69163,NIST-C+,-0.6270879970298935,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.000912002970106518,OTHER,True
156319,NIST-C+,-1.8810742471742232,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
146905,NIST-C+,-1.6625407387093438,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
68787,NIST-C+,-8.047691990337874,0.07188200730612536,"NIST-C+ T9588,T10588c104",NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0513080096621259,KURUCZ,True
68774,NIST-C+,-0.6006724678413212,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.00032753215867875607,OTHER,True
147691,NIST-C+,-0.6865546295735859,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
68554,NIST-C+,-8.940058111938045,0.07188200730612536,"NIST-C+ T9588,T10588c104",NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.05894188806195544,KURUCZ,True
157605,NIST-C+,-2.0181813928293364,0.07188200730612536,NIST-C+ T6110,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
69481,NIST-C+,-8.298432014944073,0.07188200730612536,NIST-C+ T8961,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.1014320149440735,KURUCZ,True
68523,NIST-C+,-8.442492798094342,0.07188200730612536,"NIST-C+ T9588,T10588c104",NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.09649279809434219,KURUCZ,True
68472,NIST-C+,-9.540607512240769,0.07188200730612536,NIST-C+ T9588c100,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.05760751224076799,KURUCZ,True
68451,NIST-C+,-8.104577453960593,0.07188200730612536,"NIST-C+ T9588,T10588c104",NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.06542254603940734,KURUCZ,True
68390,NIST-C+,-8.886725307535649,0.07188200730612536,NIST-C+ T9588c100,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.08227469246435071,KURUCZ,True
68359,NIST-C+,-3.1884249941294067,0.07188200730612536,NIST-C+ T7589,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.05157500587059349,OTHER,True
147939,NIST-C+,-0.5037624548332648,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
69483,NIST-C+,-0.5316526695878426,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.004652669587842606,OTHER,True
69484,NIST-C+,-0.5030703519267851,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-7.035192678506164e-05,OTHER,True
69507,NIST-C+,-0.6655462488490692,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0034537511509308283,OTHER,True
155960,NIST-C+,-1.324221658325915,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
155946,NIST-C+,-1.2544567980019758,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
69639,NIST-C+,-0.4156687756324692,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0013312243675308033,OTHER,True
69436,NIST-C+,-0.6420651529995463,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.002065152999546238,OTHER,True
82284,NIST-C+,-0.6989700043360187,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0019700043360187935,OTHER,True
156201,NIST-C+,-2.0996328713435295,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-4.440892098500626e-16,NIST-C+,False
147081,NIST-C+,-1.5403060235220296,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
68757,NIST-C+,-8.371815491926588,0.07188200730612536,"NIST-C+ T9588,T10588c104",NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.05981549192658875,KURUCZ,True
69377,NIST-C+,-0.4089353929735008,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0019353929735008157,OTHER,True
156297,NIST-C+,-0.4052760535902532,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
147197,NIST-C+,-1.2967086218813386,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
69399,NIST-C+,-0.7166987712964504,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0033012287035495413,OTHER,True
68735,NIST-C+,-0.6655462488490691,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0024537511509309384,OTHER,True
146206,NIST-C+,-0.757955760630449,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
68731,NIST-C+,-0.3767507096020995,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.00024929039790050345,OTHER,True
68707,NIST-C+,-9.453457336521868,0.07188200730612536,NIST-C+ T9588c100,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.06145733652186891,KURUCZ,True
147286,NIST-C+,-1.56431486205837,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
69400,NIST-C+,-0.6020599913279624,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.006059991327962422,OTHER,True
68621,NIST-C+,-0.494850021680094,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.00514997831990599,OTHER,True
80477,NIST-C+,-0.638272163982407,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.00027216398240703654,OTHER,True
80470,NIST-C+,-0.8068754016455384,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0038754016455383455,OTHER,True
147513,NIST-C+,-3.086716098239582,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
68613,NIST-C+,-0.7166987712964504,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.006301228703549544,OTHER,True
69431,NIST-C+,-0.2441251443275085,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0018748556724914878,OTHER,True
69214,NIST-C+,-8.735182176990463,0.07188200730612536,NIST-C+ T9588c100,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.07818217699046315,KURUCZ,True
149954,NIST-C+,-0.4569257649664678,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
79320,NIST-C+,-0.6420651529995463,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0010651529995462372,OTHER,True
151680,NIST-C+,-1.1178740802299685,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
151690,NIST-C+,-1.8471004036062528,0.07188200730612536,NIST-C+ T6110,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
71328,NIST-C+,-0.3353580244438745,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0006419755561254958,OTHER,True
71367,NIST-C+,-0.51427857351842,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0022785735184199796,OTHER,True
71368,NIST-C+,-0.7304870557820837,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0054870557820837496,OTHER,True
153026,NIST-C+,-1.4975728800155674,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
74903,NIST-C+,-0.7644715530924511,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0015284469075489415,OTHER,True
71405,NIST-C+,-0.679853713888946,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0008537138889459506,OTHER,True
71410,NIST-C+,-0.3767507096020995,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0012492903979005043,OTHER,True
71462,NIST-C+,-8.830913642512977,0.07188200730612536,NIST-C+ T9588c100,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.09108635748702376,KURUCZ,True
71471,NIST-C+,-0.2580609222708011,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-6.092227080106705e-05,OTHER,True
71478,NIST-C+,-0.6575773191777937,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.003577319177793692,OTHER,True
71493,NIST-C+,-0.438898616350944,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.001101383649055987,OTHER,True
151926,NIST-C+,-3.024568191490737,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
74836,NIST-C+,-0.5783960731301689,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.00360392686983102,OTHER,True
74795,NIST-C+,-3.370590400897281,0.07188200730612536,NIST-C+ T7589,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.06059040089728107,OTHER,True
74749,NIST-C+,-0.5590909179347823,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.003909082065217673,OTHER,True
71555,NIST-C+,-0.5316526695878426,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.003347330412157401,OTHER,True
151952,NIST-C+,-3.5654310959658013,0.07188200730612536,NIST-C+ T5720,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
71602,NIST-C+,-0.7851561519523022,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.004156151952302123,OTHER,True
67989,NIST-C+,-8.326058001365912,0.07188200730612536,"NIST-C+ T10588,T7504c108",NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.10694199863408826,VALD3,True
75241,NIST-C+,-0.5058454059815573,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0018454059815572466,OTHER,True
75334,NIST-C+,-0.494850021680094,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0018500216800940161,OTHER,True
75344,NIST-C+,-0.6655462488490692,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.006453751150930831,OTHER,True
71289,NIST-C+,-0.3979400086720376,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0009400086720375844,OTHER,True
70904,NIST-C+,-0.5917600346881504,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0007600346881504461,OTHER,True
70907,NIST-C+,-0.4365189146055893,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,0.003481085394410721,OTHER,True
70944,NIST-C+,-0.5686362358410126,0.07188200730612536,NIST-C+ T6892c83,NIST-C+,C+,https://physics.nist.gov/asd,nist_rya945,-0.0006362358410126889,OTHER,True
